"id","geocoded_column","latitude","longitude","applicant_submit_date","issue_date","_of_pool_heaters","_of_heat_pumps","_of_refrigeration_units","_of_radiant_heat_units","_of_steam_generators","_of_fan_coils","_of_temporary_heat_and_l","_of_solar_heat_systems","_of_high_pressure_unit_psi","_of_furnaces","_of_ductless_split_systems","_of_condensers","_of_ventilation_units","_of_boilers","_of__bathroom_exhaust_fans","_of_energy_recovery_systems","_of_cogen_generators","_of__down_draft_exhaust","company_name","permit_type","does_the_proposed_work_include","does_the_proposed_work_include_1","does_the_proposed_work_include_2","building_permit_number","_of_hydro_air_systems","_of_draft_inducers","_of_direct_vent_fireplaces","_of_gas_generators","_of_stove_hoods_commercial","_of_range_hoods_residential","_of_process_piping_feet","_of_evaporative_coils","_of_air_handling_unit_duct","cooling_tower_location","weight_of_cooling_tower_in","total_tonnage_for_cooling","number_of_cooling_tower_units","number_of_cooling_tower_units_1","total_tonnage_for_ac_units","number_of_ac_units_over_25","number_of_ac_units_up_to"
"112429","22 Lee St
Cambridge, MA 
(42.368683, -71.106896)","42.3686","-71.1068","2021-03-22T00:00:00.000","2021-03-23T00:00:00.000","0","0","0","0","0","0","0","0","0","0","1",,"0","0",,"0","0","0","Atlantic Heating & Air Conditioning","New","true","false","false","","0","0","0","0","0","0","0","0","0",,"","","","","","",""
"112155","11 Bellevue Ave
Cambridge, MA 
(42.385935, -71.12624)","42.3861","-71.1263","2021-03-18T00:00:00.000","2021-03-23T00:00:00.000","","","","","","","","","","1","",,"","",,"","","","Central Cooling & Heating, Inc","Replacement","true","false","false","","","","","","","","","1","",,"","","","","","",""
"112199","200 Cambridgepark Dr
Cambridge, MA 
(42.395367, -71.148705)","42.3954","-71.1489","2021-03-19T00:00:00.000","2021-03-23T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Environmental Systems Inc.","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"112455","17 William St
Cambridge, MA 
(42.363253, -71.105719)","42.3634","-71.1057","2021-03-19T00:00:00.000","2021-03-23T00:00:00.000","","","","","","","","","","","",,"","",,"1","","","Arrell Corporation","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"112292","48 Norfolk St
Cambridge, MA 
(42.365308, -71.101238)","42.3653","-71.1011","2021-03-19T00:00:00.000","2021-03-23T00:00:00.000","","","","","","","","","","","1",,"","",,"","","","RPM hvac","Renovation","true","false","false","","","","","","","","","","",,"","","","","","",""
"112446","11 Remington St
Cambridge, MA 
(42.371241, -71.113353)","42.3713","-71.1135","2021-03-22T00:00:00.000","2021-03-23T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0",,"0","0",,"0","0","0","Atlantic Heating & Air Conditioning","Replacement","true","false","false","","0","0","0","0","0","0","0","1","2",,"","","","","","",""
"111544","178 Harvard St
Cambridge, MA 
(42.366548, -71.096598)","42.3665","-71.0966","2021-03-15T00:00:00.000","2021-03-18T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0",,"0","0",,"0","0","0","Marciano Plumbing and Heating","Renovation","false",,,"","0","0","1","0","0","1","0","0","0",,"","","","","","",""
"111848","23 Rockwell St
Cambridge, MA 
(42.362771, -71.11142)","42.3629","-71.1114","2020-12-23T00:00:00.000","2021-03-18T00:00:00.000","","","4","","","","","","","3","2",,"","",,"","","","Pm mechanical and plumbing ","Renovation","false",,,"","","","","","","3","80","3","",,"","","","","","",""
"111620","6 Gibson Ter
Cambridge, MA 
(42.374968, -71.132573)","42.3756","-71.1326","2021-03-15T00:00:00.000","2021-03-17T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0",,"0","0",,"0","0","0","TRES SERVICES","Renovation","false",,,"","0","0","0","0","0","0","0","0","0",,"","","","","","",""
"111728","785 Cambridge St
Cambridge, MA 
(42.372286, -71.089792)","42.3724","-71.0898","2021-03-16T00:00:00.000","2021-03-17T00:00:00.000","","","","","","","","","","","1",,"","",,"","","","RAYCO MECHANICAL ","New","true","false","false","","","","","","","","","","",,"","","","","","",""
"111957","52 Oxford St
Cambridge, MA 
(42.377068, -71.115995)","42.3803","-71.1151","2021-03-17T00:00:00.000","2021-03-17T00:00:00.000","","","","","","","","","","","",,"1","",,"","","","Premier Mechanical","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"111824","34 Fayette St
Cambridge, MA 
(42.372732, -71.103074)","42.3727","-71.103","2021-03-16T00:00:00.000","2021-03-17T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Christopher B Quinn LLC","New","false",,,"","","","","","","","","","",,"","","","","","",""
"111889","52 Oxford St
Cambridge, MA 
(42.377068, -71.115995)","42.3803","-71.1151","2021-03-17T00:00:00.000","2021-03-17T00:00:00.000","","","","","","1","","","","","",,"","",,"","","","Medford Wellington Service Co, Inc.","Renovation","true","true","false","108080","1","","","","","","","","",,"","","","","","0","1"
"111805","66 Antrim St
Cambridge, MA 
(42.371833, -71.102688)","42.3718","-71.1026","2021-03-16T00:00:00.000","2021-03-17T00:00:00.000","","1","","","","","","","","","",,"","",,"","","","jireh system services inc.","Renovation","false",,,"","1","","","","","2","","0","3",,"","","","","","",""
"111362","2353 Massachusetts Ave
Cambridge, MA 
(42.396342, -71.128972)","42.3964","-71.1289","2021-03-12T00:00:00.000","2021-03-16T00:00:00.000","","","","","","","","","","","2",,"","",,"","","","Total Comfort Mechanical ","Replacement","true","false","false","","","","","","","","","","2",,"","","","","","",""
"111545","30 Chatham St
Cambridge, MA 
(42.371352, -71.108513)","42.3713","-71.1086","2021-03-15T00:00:00.000","2021-03-16T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0",,"0","0",,"0","0","0","Marciano Plumbing and Heating ","Renovation","false",,,"","0","0","0","0","0","0","0","0","0",,"","","","","","",""
"111587","33 Antrim St
Cambridge, MA 
(42.371194, -71.103171)","42.3712","-71.1033","2021-03-15T00:00:00.000","2021-03-16T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Abiatar Construction inc ","New","false",,,"","","","","","","","","","",,"","","","","","",""
"111423","700 Main St
Cambridge, MA 
(42.363075, -71.094946)","42.3619","-71.0949","2021-01-28T00:00:00.000","2021-03-16T00:00:00.000","","","","","","","","","","","",,"","",,"","","","EMCOR Services Northeast, Inc.","Replacement","true","true","false","See attached letter","","","","","","","","","",,"","","","","","2","0"
"111233","51 Highland St
Cambridge, MA 
(42.378949, -71.135079)","42.3793","-71.1351","2021-03-11T00:00:00.000","2021-03-16T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Uptack plumbing and heating","Replacement","true","false","false","","9","","","","","","","","",,"","","","","","",""
"111141","70 Vassar St
Cambridge, MA 
(42.361318, -71.092561)","42.3608","-71.0933","2021-02-25T00:00:00.000","2021-03-12T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Corporate Mechanical of New England","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"111325","5 Magazine St
Cambridge, MA 
(42.364658, -71.104968)","42.3647","-71.1051","2021-03-12T00:00:00.000","2021-03-12T00:00:00.000","","","","","","","","","","","",,"","1",,"","","4","Boston Air Corp","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"110695","47 Fresh Pond Ln
Cambridge, MA 
(42.377783, -71.144404)","42.3779","-71.1443","2021-02-24T00:00:00.000","2021-03-11T00:00:00.000","","","","","","","","","","","",,"","1",,"","","","Paone Mechanical","Renovation","true","false","false","","2","","","","","1","","","",,"","","","","","",""
"110011","11 Brewer St
Cambridge, MA 
(42.373531, -71.125248)","42.3736","-71.1253","2021-03-01T00:00:00.000","2021-03-10T00:00:00.000","","","","","","","","","","","",,"","",,"","","","C&l hvac","Renovation","false",,,"","","","","","","1","","","",,"","","","","","",""
"110865","12 Hubbard Park Rd
Cambridge, MA 
(42.376812, -71.131329)","42.3766","-71.1313","2021-03-09T00:00:00.000","2021-03-10T00:00:00.000","","","","","","9","","","","","",,"","",,"1","","","TJ's Plumbing and Heating Inc","Replacement","false",,,"","","","","","","","75","","",,"","","","","","",""
"110542","1 Main St
Cambridge, MA 
(42.361963, -71.080349)","42.3621","-71.0802","2021-03-05T00:00:00.000","2021-03-09T00:00:00.000","","13","","","","","","","","","",,"","",,"","","","EM Duggan","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"110559","300 Massachusetts Ave
Cambridge, MA 
(42.362182, -71.098297)","42.3623","-71.0989","2021-03-05T00:00:00.000","2021-03-09T00:00:00.000","","","","","","","","","","","",,"","",,"","","","hamel mcalister","Renovation","false",,,"","","","","","","","20","","",,"","","","","","",""
"110525","300 Technology Sq
Cambridge, MA 
(42.363415, -71.091263)","42.3634","-71.0918","2021-03-05T00:00:00.000","2021-03-09T00:00:00.000","","","","","","","","","","","2",,"","",,"","","","McCloskey Mechanical Contractors","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"108705","1 Trowbridge Ter
Cambridge, MA 
(42.372115, -71.11106)","42.3721","-71.111","2021-02-18T00:00:00.000","2021-03-09T00:00:00.000","","","","","","","","","","","",,"","",,"","","","MCK Remodeling & Painting Inc","Replacement","false",,,"","","","","","","1","","","",,"","","","","","",""
"110103","15 Gurney St
Cambridge, MA 
(42.380047, -71.13831)","42.3801","-71.1385","2019-12-20T00:00:00.000","2021-03-09T00:00:00.000","","","","","","","","","","","",,"","",,"1","","","iec mechanical","New","true","false","false","","","","","","","1","","","6",,"","","","","","",""
"110720","66 Hurley St
Cambridge, MA 
(42.368197, -71.079761)","42.3681","-71.0797","2021-03-08T00:00:00.000","2021-03-09T00:00:00.000","","3","","","","","","","","","8",,"","",,"","","","Independent hbac","New","false",,,"","","","","","","","","","",,"","","","","","",""
"110304","320 Charles St
Cambridge, MA 
(42.368393, -71.08681)","42.3683","-71.0865","2021-03-03T00:00:00.000","2021-03-04T00:00:00.000","","","","","","9","","","","","",,"","",,"","","","Hamel McAlister inc","Renovation","true","false","false","","","","","","","","300","","",,"","","","","","",""
"110305","330 Mt Auburn St
Cambridge, MA 
(42.374917, -71.134107)","42.3746","-71.1359","2021-03-03T00:00:00.000","2021-03-04T00:00:00.000","","","","","","1","","","","","",,"","",,"","","","E.M. Duggan, Inc.","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"110232","27 Spinelli Pl
Cambridge, MA 
(42.391879, -71.153593)","42.3918","-71.1538","2021-02-22T00:00:00.000","2021-03-04T00:00:00.000","0","","0","0","0","0","0","0","0","0","4",,"0","1",,"0","0","0","Ducts Inc","Renovation","true","true","false","bldc-106384-2021","0","0","0","0","0","0","0","0","0",,"","","","","","0","4"
"109932","40 Land Blvd
Cambridge, MA 
(42.366659, -71.075606)","42.3669","-71.0749","2021-03-01T00:00:00.000","2021-03-03T00:00:00.000","","","","","","105","","","","","",,"","",,"","","","Pinnacle Piping","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"110210","29 Vassal Ln
Cambridge, MA 
(42.382072, -71.135139)","42.3821","-71.1351","2021-03-03T00:00:00.000","2021-03-03T00:00:00.000","","","","","","","","","","","",,"","",,"","","","r. h. young cooling & heating inc","Renovation","true","false","false","","","","","","","","","","",,"","","","","","",""
"109138","1 Hancock Pl
Cambridge, MA 
(42.369713, -71.107081)","42.3697","-71.1071","2021-02-22T00:00:00.000","2021-03-03T00:00:00.000","","1","","","","","","","","","",,"","",,"","","","Currier Service Corp.","Renovation","false",,,"","","","","","","1","","","1",,"","","","","","",""
"109290","410 Memorial Dr
Cambridge, MA 
(42.355622, -71.097947)","42.3562","-71.0976","2021-02-18T00:00:00.000","2021-03-02T00:00:00.000","","","18","","","","","","","","",,"","",,"7","","","J.C. HIGGINS CORP.","Renovation","true","true","false","99287","","","","","","","","2","1",,"","","","","","1","0"
"109966","3 Lancaster St
Cambridge, MA 
(42.385574, -71.119632)","42.3857","-71.1196","2021-03-01T00:00:00.000","2021-03-02T00:00:00.000","0","1","0","0","0","0","0","0","0","0","0",,"0","0",,"0","0","0","Cambridge Home Renovations ","Replacement","false",,,"","0","0","0","0","0","0","0","0","0",,"","","","","","",""
"109155","2284 Massachusetts Ave
Cambridge, MA 
(42.39487, -71.127462)","42.3948","-71.1275","2021-02-22T00:00:00.000","2021-03-02T00:00:00.000","","","","","","","","","","1","",,"","",,"","","","Cooling Unlimited","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"109634","38 Sacramento St
Cambridge, MA 
(42.382558, -71.115826)","42.3825","-71.1158","2021-02-26T00:00:00.000","2021-03-01T00:00:00.000","","","","","","","","","","","2",,"","",,"","","","I-One inc","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"109745","27 Whitney Ave
Cambridge, MA 
(42.359229, -71.1129)","42.3593","-71.113","2021-02-26T00:00:00.000","2021-03-01T00:00:00.000","","","","","","","","","","","",,"","",,"","","","McGowan Design-Build","Replacement","false",,,"","","","","","","1","","","",,"","","","","","",""
"109764","75 Cambridge Pkwy
Cambridge, MA 
(42.364302, -71.07681)","42.3644","-71.0769","2021-02-26T00:00:00.000","2021-03-01T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Northern climate HVAC","Renovation","false",,,"","","","","","","1","","","",,"","","","","","",""
"109542","625 Mt Auburn St
Cambridge, MA 
(42.375129, -71.146781)","42.3754","-71.1471","2021-02-25T00:00:00.000","2021-02-26T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Ultra Services, Inc.","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"109372","123 Otis St
Cambridge, MA 
(42.370791, -71.083745)","42.3709","-71.0838","2021-02-24T00:00:00.000","2021-02-26T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0",,"0","1",,"0","0","0","Atlantic Heating & Air Conditioning","Replacement","false",,,"","0","0","0","0","0","0","0","0","0",,"","","","","","",""
"109428","314 Main St
Cambridge, MA 
(42.362421, -71.086764)","42.3622","-71.0868","2021-02-24T00:00:00.000","2021-02-26T00:00:00.000","","3","","","","","","","","","",,"3","",,"","","","E.M. Duggan","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"109169","75 Ames St
Cambridge, MA 
(42.363333, -71.087965)","42.3635","-71.088","2021-02-22T00:00:00.000","2021-02-26T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Hamel McAlister inc","Renovation","false",,,"","","","","","","","40","","3",,"","","","","","",""
"109300","121 Second St
Cambridge, MA 
(42.367811, -71.079306)","42.3678","-71.0794","2021-02-23T00:00:00.000","2021-02-26T00:00:00.000","","","","","","1","","","","","",,"","",,"","","","Central Cooling & Heating, Inc","Replacement","true","false","false","","","","","","","","","","",,"","","","","","",""
"109312","115 Second St
Cambridge, MA 
(42.367811, -71.079306)","42.3679","-71.0794","2021-02-23T00:00:00.000","2021-02-26T00:00:00.000","","","","","","1","","","","","",,"","",,"","","","Central Cooling & Heating, Inc","Replacement","true","false","false","","","","","","","","","","",,"","","","","","",""
"109068","155 Lexington Ave
Cambridge, MA 
(42.379801, -71.140948)","42.3799","-71.1408","2021-02-22T00:00:00.000","2021-02-26T00:00:00.000","","","","","","","","","","","",,"","",,"1","","","climate engineering","New","true","false","false","","","","","","","","","","4",,"","","","","","",""
"109171","124 Berkshire St
Cambridge, MA 
(42.371729, -71.090057)","42.3717","-71.09","2021-02-22T00:00:00.000","2021-02-23T00:00:00.000","","","","","","","","","","","",,"","",,"","","","affinity construction","Renovation","true","true","false","bldc-102936-2021","","","","","","","","2","",,"","","","","","0","2"
"109092","301 Binney St
Cambridge, MA 
(42.366336, -71.087137)","42.3666","-71.088","2021-02-22T00:00:00.000","2021-02-23T00:00:00.000","","","","","","","","","","","",,"4","",,"","","","Jec Services","Renovation","true","false","false","","","","","","","","","","45",,"","","","","","",""
"109065","27 Fresh Pond Pl
Cambridge, MA 
(42.37998, -71.153874)","42.3801","-71.1537","2021-02-22T00:00:00.000","2021-02-23T00:00:00.000","","","","","","","","","","1","",,"","",,"","","","Central Cooling & Heating, Inc","Replacement","true","false","false","","","","","","","","","1","",,"","","","","","",""
"109149","119 Second St
Cambridge, MA 
(42.367811, -71.079306)","42.3678","-71.0794","2021-02-22T00:00:00.000","2021-02-23T00:00:00.000","","","","","","1","","","","","",,"","",,"","","","Central Cooling & Heating, Inc","Replacement","true","false","false","","","","","","","","","","",,"","","","","","",""
"108508","165 Main St
Cambridge, MA 
(42.362113, -71.082293)","42.3623","-71.0827","2021-02-17T00:00:00.000","2021-02-23T00:00:00.000","","400","","","","","","","","","3",,"","3",,"2","","","E.M. Duggan, Inc.","New","true","false","true","BLDC-49880-2019","","","","","","","0","","0",,"13672","330","2","0","330","",""
"108990","80 Tremont St
Cambridge, MA 
(42.3727, -71.097378)","42.3727","-71.0971","2021-02-22T00:00:00.000","2021-02-23T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Delaporte Development","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"109147","117 Second St
Cambridge, MA 
(42.367811, -71.079306)","42.3678","-71.0794","2021-02-22T00:00:00.000","2021-02-23T00:00:00.000","","","","","","1","","","","","",,"","1",,"","","","Central Cooling & Heating, Inc","Replacement","true","false","false","","","","","","","","","","",,"","","","","","",""
"108393","82 Larch Rd
Cambridge, MA 
(42.378194, -71.142484)","42.3781","-71.1426","2021-01-20T00:00:00.000","2021-02-22T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0",,"0","1",,"0","0","0","Huang MJ Construction","New","true","true","false","65008","1","2","2","0","0","1","35","2","2",,"1","0","1","1","0","0","2"
