"nodenumber","intersection","intersectingstreetcount","zip_code","longitude","latitude","neighborhood","election_ward","election_precinct","election_polling_address","representation_district","senate_district","cad_reporting_district","police_sector","police_car_route","police_walking_route","police_neighborhood","police_business_district","street_sweeping_district","census_tract_2010","census_block_group_2010","census_block_2010","census_block_id_2010","commercial_district"
"1218","Cambridge St & Cardinal Medeiros Ave","2","02141","-71.0885","42.3721","Wellington-Harrington","1","3","15 Lambert St","26th Middlesex","Middlesex and Suffolk","304","1","3R","3B","3","3","A","352600","1","1000","250173526001000","East Cambridge"
"1220","Bow St & Massachusetts Ave","2","02138","-71.1156","42.3722","Riverside","6","2","8 Dana St","25th Middlesex","Middlesex and Suffolk","707","4","10R"," ","7","7","E","353700","4","5006","250173537005006","Harvard Square"
"1221","Cambridge St & Warren St","2","02141","-71.0883","42.3721","Wellington-Harrington","1","3","15 Lambert St","26th Middlesex","Middlesex and Suffolk","301","1","3R","3A","3","3","A","352600","1","1000","250173526001000","East Cambridge"
"1222","Coolidge Ave & Coolidge Hill","2","02138","-71.14","42.3723","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1015","4","13R",,"10","10","K","354200","2","2033","250173542002033",
"1223","Cresto Ter & Gore St","2","02141","-71.0822","42.372","East Cambridge","1","3","15 Lambert St","26th Middlesex","Middlesex and Suffolk","105","1","1R","1B","1","1","A","352102","2","2003","250173521022003",
"1224","Palermo St & Windsor St","2","02141","-71.0935","42.3721","Wellington-Harrington","3","1","826 Cambridge St","26th Middlesex","Middlesex and Suffolk","305","1","3R","3C","3","3","A","352600","2","2002","250173526002002",
"1225","JFK St & Winthrop St","2","02138","-71.1205","42.3722","West Cambridge","8","3","58 Plympton St","25th Middlesex","Middlesex and Suffolk","1002","4","10R","H16","10","7","K","354100","3","4011","250173541004011","Harvard Square"
"1229","Broadway & Ellsworth Ave & Goodman Rd","3","02139","-71.108","42.3721","Mid-Cambridge","6","3","1575 Cambridge St","25th Middlesex","Middlesex and Suffolk","612","2","6R","6A","6","3","D","352900","2","2008","250173529002008",
"1232","Cambridge St & Max Ave","2","02141","-71.0874","42.372","East Cambridge","1","3","15 Lambert St","26th Middlesex","Middlesex and Suffolk","106","1","1R"," ","1","1","A","352200","1","1002","250173522001002","East Cambridge"
"1233","Broadway & Ellsworth Ave & Goodman Rd","3","02139","-71.1079","42.3721","Mid-Cambridge","6","3","1575 Cambridge St","25th Middlesex","Middlesex and Suffolk","604","2","6R","6A","6","3","D","352900","2","2008","250173529002008",
"1235","Harvard St & Prescott St","2","02138","-71.1142","42.3721","Mid-Cambridge","7","3","48 Quincy St","25th Middlesex","Middlesex and Suffolk","607","2","6R","6C","6","6","D","353700","5","5003","250173537005003",
"1228","Monsignor OBrien Hwy & Water St","2","02141","-71.0785","42.3719","East Cambridge","1","3","15 Lambert St","26th Middlesex","Middlesex and Suffolk","104","1","1R"," ","1","1","A","352101","1","1007","250173521011007","East Cambridge"
"1236","Gore St & Sciarappa St","2","02141","-71.0813","42.3719","East Cambridge","1","3","15 Lambert St","26th Middlesex","Middlesex and Suffolk","107","1","1R","1A","1","1","A","352102","2","2002","250173521022002",
"1237","Cambridge St & Lambert St","2","02141","-71.0871","42.372","East Cambridge","1","3","15 Lambert St","26th Middlesex","Middlesex and Suffolk","106","1","1R"," ","1","1","A","352200","1","1002","250173522001002","East Cambridge"
"1238","Cambridge St & Fulkerson St","2","02141","-71.0869","42.3719","East Cambridge","1","3","15 Lambert St","26th Middlesex","Middlesex and Suffolk","105","1","1R","1B","1","1","A","352200","1","1010","250173522001010","East Cambridge"
"1243","Holyoke St & Mt Auburn St","2","02138","-71.1186","42.372","Riverside","7","3","48 Quincy St","25th Middlesex","Middlesex and Suffolk","707","4","10R"," ","7","7","E","353900","4","3003","250173539003003",
"1246","Cambridge St & Eighth St","2","02141","-71.0861","42.3718","East Cambridge","1","3","15 Lambert St","26th Middlesex","Middlesex and Suffolk","105","1","1R","1B","1","1","A","352200","1","1008","250173522001008","East Cambridge"
"1249","Hampshire St & Murdock St","2","02139","-71.0985","42.3718","The Port","3","2A","243 Harvard St","26th Middlesex","Middlesex and Suffolk","406","2","4R","4C","4","3","A","352800","2","2005","250173528002005",
"1251","Broadway & Merrill St","2","02139","-71.1074","42.3718","Mid-Cambridge","6","3","1575 Cambridge St","25th Middlesex","Middlesex and Suffolk","604","2","6R","6A","6","3","D","352900","2","2008","250173529002008",
"1252","Cambridge St & Seventh St","2","02141","-71.0855","42.3718","East Cambridge","1","3","15 Lambert St","26th Middlesex","Middlesex and Suffolk","105","1","1R","1B","1","1","A","352200","1","1007","250173522001007","East Cambridge"
"1253","Harvard St & Ware St","2","02138","-71.1134","42.3718","Mid-Cambridge","7","3","48 Quincy St","25th Middlesex","Middlesex and Suffolk","607","2","6R","6C","6","6","D","353800","5","3002","250173538003002",
"2134","Gerrys Landing Rd & Gerrys Lndg","2","02138","-71.1347","42.3719","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1016","4","13R"," ","10","10","K","354200","2","2015","250173542002015",
"2135","Gore St & Monsignor OBrien Hwy","2","02141","-71.078","42.3717","East Cambridge","1","3","15 Lambert St","26th Middlesex","Middlesex and Suffolk","107","1","1R","1A","1","1","A","352101","1","1008","250173521011008","East Cambridge"
"1254","Gore St & Third St","2","02141","-71.0797","42.3717","East Cambridge","1","3","15 Lambert St","26th Middlesex","Middlesex and Suffolk","104","1","1R"," ","1","1","A","352102","2","2005","250173521022005",
"1257","Palermo St & Willow St","2","02141","-71.0923","42.3717","Wellington-Harrington","3","1","826 Cambridge St","26th Middlesex","Middlesex and Suffolk","304","1","3R","3B","3","3","A","352600","2","2002","250173526002002",
"1258","Bow St & Linden St","2","02138","-71.1176","42.3718","Riverside","7","3","48 Quincy St","25th Middlesex","Middlesex and Suffolk","708","4","10R","H15","7","7","E","353700","4","4003","250173537004003","Harvard Square"
"1260","Cambridge St & Sixth St","2","02141","-71.0848","42.3717","East Cambridge","1","3","15 Lambert St","26th Middlesex","Middlesex and Suffolk","105","1","1R","1B","1","1","A","352200","1","1007","250173522001007","East Cambridge"
"1261","Harvard St & Remington St","2","02138","-71.1131","42.3718","Mid-Cambridge","7","3","48 Quincy St","25th Middlesex","Middlesex and Suffolk","607","2","6R","6C","6","6","D","353800","5","3003","250173538003003",
"1262","Ellery Pl & Ellery St","2","02138","-71.1104","42.3717","Mid-Cambridge","6","3","1575 Cambridge St","25th Middlesex","Middlesex and Suffolk","607","2","6R","6C","6","6","D","353800","3","3006","250173538003006",
"1263","Holyoke Pl & Mt Auburn St","2","02138","-71.1178","42.3718","Riverside","8","3","58 Plympton St","25th Middlesex","Middlesex and Suffolk","707","4","10R"," ","7","7","E","353900","3","3001","250173539003001","Harvard Square"
"1264","Dunster St & Winthrop St","2","02138","-71.1196","42.3718","Riverside","8","3","58 Plympton St","25th Middlesex","Middlesex and Suffolk","708","4","10R","H15","7","7","E","353900","3","3007","250173539003007",
"1267","Elm St & Lincoln St","2","02139","-71.0962","42.3717","Wellington-Harrington","3","2A","243 Harvard St","26th Middlesex","Middlesex and Suffolk","305","1","3R","3C","3","3","A","352800","2","2008","250173528002008",
"1268","Citizens Pl & Columbia St","2","02141","-71.0952","42.3717","Wellington-Harrington","3","1","826 Cambridge St","26th Middlesex","Middlesex and Suffolk","305","1","3R","3C","3","3","A","352800","2","2000","250173528002000",
"1271","Bow St & Linden St & Mt Auburn St","3","02138","-71.1177","42.3717","Riverside","8","3","58 Plympton St","25th Middlesex","Middlesex and Suffolk","708","4","10R","H15","7","7","E","353900","3","3001","250173539003001","Harvard Square"
"1272","Gore St & Second St","2","02141","-71.0784","42.3716","East Cambridge","1","3","15 Lambert St","26th Middlesex","Middlesex and Suffolk","107","1","1R","1A","1","1","A","352102","2","2005","250173521022005","East Cambridge"
"1273","Berkshire St & Marcella St","2","02141","-71.0901","42.3716","Wellington-Harrington","3","1","826 Cambridge St","26th Middlesex","Middlesex and Suffolk","304","1","3R","3B","3","3","A","352600","1","1003","250173526001003",
"1274","Broadway & Crawford St & Highland Ave","3","02139","-71.1068","42.3716","Mid-Cambridge","6","3","1575 Cambridge St","25th Middlesex","Middlesex and Suffolk","603","2","6R","6A","6","6","D","352900","2","2008","250173529002008",
"1275","Broadway & Crawford St & Highland Ave","3","02139","-71.1068","42.3716","Mid-Cambridge","6","1","344 Broadway","25th Middlesex","Middlesex and Suffolk","604","2","6R","6A","6","3","D","353800","2","1001","250173538001001",
"1276","JFK St & South St","2","02138","-71.1209","42.3716","Riverside","8","3","58 Plympton St","25th Middlesex","Middlesex and Suffolk","707","4","10R"," ","7","7","K","353900","3","3009","250173539003009","Harvard Square"
"1278","Bow St & Plympton St","2","02138","-71.1169","42.3716","Riverside","8","3","58 Plympton St","25th Middlesex","Middlesex and Suffolk","708","4","10R","H15","7","7","E","353900","4","3000","250173539003000","Harvard Square"
"1280","Arrow St & Bow St","2","02138","-71.1157","42.3716","Riverside","6","2","8 Dana St","25th Middlesex","Middlesex and Suffolk","708","4","10R","H15","7","7","E","353900","4","1000","250173539001000","Harvard Square"
"1281","Chatham St & Dana St","2","02138","-71.1091","42.3716","Mid-Cambridge","6","3","1575 Cambridge St","25th Middlesex","Middlesex and Suffolk","607","2","6R","6C","6","6","D","353800","3","1005","250173538001005",
"1282","Hampshire St & Tremont St","2","02139","-71.0981","42.3715","The Port","3","2","243 Harvard St","26th Middlesex","Middlesex and Suffolk","305","1","3R","3C","3","3","A","352500","1","1000","250173525001000",
"1284","Cambridge St & Fifth St","2","02141","-71.0831","42.3715","East Cambridge","1","3","15 Lambert St","26th Middlesex","Middlesex and Suffolk","105","1","1R","1B","1","1","A","352102","1","2008","250173521022008","East Cambridge"
"1285","Coolidge Ave & Shady Hill Rd","2","02138","-71.1401","42.3716","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1016","4","13R"," ","10","10","K","354200","2","2024","250173542002024",
"1286","Cleveland St & Dana St","2","02138","-71.1092","42.3715","Mid-Cambridge","6","2","8 Dana St","25th Middlesex","Middlesex and Suffolk","603","2","6R","6A","6","6","D","353800","3","1005","250173538001005",
"1288","Columbia St & Lincoln St","2","02139","-71.0953","42.3714","Wellington-Harrington","3","2","243 Harvard St","26th Middlesex","Middlesex and Suffolk","305","1","3R","3C","3","3","A","352800","2","2007","250173528002007",
"1289","Marcella Ct & Marcella St","2","02141","-71.0895","42.3714","Wellington-Harrington","3","1","826 Cambridge St","26th Middlesex","Middlesex and Suffolk","304","1","3R","3B","3","3","A","352600","1","1004","250173526001004",
"1290","Harvard St & Trowbridge St","2","02138","-71.112","42.3715","Mid-Cambridge","7","3","48 Quincy St","25th Middlesex","Middlesex and Suffolk","607","2","6R","6C","6","6","D","353800","3","3003","250173538003003",
"1292","Inman St & St Mary Rd","2","02139","-71.102","42.3714","Mid-Cambridge","6","1","344 Broadway","26th Middlesex","Middlesex and Suffolk","604","2","6R","6A","6","3","B","352900","1","1005","250173529001005",
"1294","Holyoke Pl & Holyoke St & Winthrop St","3","02138","-71.1189","42.3715","Riverside","8","3","58 Plympton St","25th Middlesex","Middlesex and Suffolk","707","4","10R"," ","7","7","E","353900","3","3007","250173539003007",
"1295","Harwell Dr & Webster Ave & Windsor St","3","02141","-71.0938","42.3714","Wellington-Harrington","3","1","826 Cambridge St","26th Middlesex","Middlesex and Suffolk","304","1","3R","3B","3","3","A","352800","2","2000","250173528002000",
"1298","Mt Auburn St & Plympton St","2","02138","-71.1171","42.3714","Riverside","8","3","58 Plympton St","25th Middlesex","Middlesex and Suffolk","708","4","10R","H15","7","7","E","353900","3","3000","250173539003000","Harvard Square"
"1370","Elm St & Hampshire St","2","02139","-71.0969","42.3705","The Port","3","2A","243 Harvard St","26th Middlesex","Middlesex and Suffolk","305","1","3R","3C","3","3","A","352800","1","2008","250173528002008",
"1373","Cambridge St & Monsignor OBrien Hwy","2","02141","-71.0756","42.3704","East Cambridge","1","1","48 Sixth St","26th Middlesex","Middlesex and Suffolk","102","1","1R"," ","1","1",,"352102","2","1000","250173521021000","East Cambridge"
"1374","Gardner Rd & Tremont St","2","02139","-71.0988","42.3705","The Port","3","2","243 Harvard St","26th Middlesex","Middlesex and Suffolk","406","2","4R","4C","4","3","B","352500","1","1000","250173525001000",
"1375","Museum Way & North Point Blvd","2","02141","-71.0708","42.3704","East Cambridge","1","1","48 Sixth St","26th Middlesex","Middlesex and Suffolk","101","1","1R"," ","1","1","D","352101","2","2012","250173521012012","North Point"
"1378","Banks St & Mt Auburn St","2","02138","-71.1145","42.3705","Riverside","8","3","58 Plympton St","25th Middlesex","Middlesex and Suffolk","707","4","10R"," ","7","7","E","353900","1","1003","250173539001003",
"1379","Seventh St & Thorndike St","2","02141","-71.0859","42.3704","East Cambridge","1","2","25 Eighth St","26th Middlesex","Middlesex and Suffolk","105","1","1R","1B","1","1","A","352300","1","1004","250173523001004",
"1380","Dana Pl & Dana St","2","02138","-71.1099","42.3705","Mid-Cambridge","6","2","8 Dana St","25th Middlesex","Middlesex and Suffolk","602","2","6R","6B","6","6","D","353800","3","3005","250173538003005",
"1381","Cardinal Medeiros Ave & James Way","2","02141","-71.0895","42.3704","Wellington-Harrington","3","1","826 Cambridge St","26th Middlesex","Middlesex and Suffolk","304","1","3R","3B","3","3","A","352600","1","1003","250173526001003",
"1382","Otis St & Third St","2","02141","-71.08","42.3703","East Cambridge","1","1","48 Sixth St","26th Middlesex","Middlesex and Suffolk","107","1","1R","1A","1","1","A","352102","2","1004","250173521021004","East Cambridge"
"1383","Antrim St & Broadway","2","02139","-71.1038","42.3704","Mid-Cambridge","6","1","344 Broadway","26th Middlesex","Middlesex and Suffolk","604","2","6R","6A","6","3","D","353000","1","4002","250173530004002",
"1385","Cardinal Medeiros Ave & Marney St","2","02141","-71.0895","42.3703","Wellington-Harrington","3","1","826 Cambridge St","26th Middlesex","Middlesex and Suffolk","304","1","3R","3B","3","3","A","352600","1","1010","250173526001010",
"1386","Broadway & West Pl","2","02139","-71.1036","42.3703","Mid-Cambridge","6","1","344 Broadway","26th Middlesex","Middlesex and Suffolk","603","2","6R","6A","6","6","D","353000","1","4002","250173530004002",
"1387","Sixth St & Thorndike St","2","02141","-71.0851","42.3703","East Cambridge","1","2","25 Eighth St","26th Middlesex","Middlesex and Suffolk","105","1","1R","1B","1","1","A","352200","1","1015","250173522001015",
"1388","Massachusetts Ave & Putnam Ave","2","02138","-71.1133","42.3704","Mid-Cambridge","8","3","58 Plympton St","25th Middlesex","Middlesex and Suffolk","607","2","6R","6C","6","6","E","353800","3","3003","250173538003003","Harvard Square"
"1389","Centanni Way & Otis St","2","02141","-71.0794","42.3702","East Cambridge","1","1","48 Sixth St","26th Middlesex","Middlesex and Suffolk","107","1","1R","1A","1","1","A","352102","2","2010","250173521022010","East Cambridge"
"1391","Amory Pl & Amory St","2","02139","-71.1016","42.3703","Mid-Cambridge","6","1","344 Broadway","26th Middlesex","Middlesex and Suffolk","610","2","6R","6A","6","3","B","352900","1","1005","250173529001005",
"1393","James Way & Memorial Way","2","02141","-71.0886","42.3702","Wellington-Harrington","1","2","25 Eighth St","26th Middlesex","Middlesex and Suffolk","304","1","3R","3B","3","3","A","352600","1","1001","250173526001001",
