"trackingnumber","classification","location","toweddatetime","state","year","make","model","color","towedby","reason"
"22067247","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-13T10:22:39.000","MA             ","2004","TOYT                     ","COROLL         ","GRAY                     ","PHILS:CITY               ",
"22067247","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-13T10:12:59.000","MA             ","2013","FORD                     ","E250CA         ","WHITE                    ","B&B:CITY                 ",
"22067247","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-13T10:12:52.000","MA             ","2018","VOLK                     ","TIGUAN         ","GRAY                     ","B&B:CITY                 ",
"22067247","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-13T10:12:46.000","NJ             ","2019","SUB                      ",,,"B&B:CITY                 ",
"22067268","CHECK PARKING   ","0XX FOREST ST","2022-07-13T09:09:28.000","MA             ","2019","HYUN                     ","ELANTRA        ",,"B&B:CITY                 ","MV IN POSTED TOW ZONE FOR A TOOL TRUCK PERMIT SPOT"
"22067278","MV STOP         ","DUNSTER ST","2022-07-13T09:04:11.000","MA             ","2020","HOND                     ","CR-V           ","BLACK                    ","PHILS:CITY               ","MV REVO/INSC                                      "
"22067253","MV IN TOW ZONE  ","GORE ST","2022-07-13T07:28:40.000","MA             ","2019","JEEP                     ","CHEROK         ","BLACK                    ","PHILS:CITY               ","POSTED TOW ZONE FOR STREET REPAIRS                "
"22067212","MV STOP         ","MASSACHUSETTS AVE","2022-07-13T00:55:55.000","MA             ","2003","VOLK                     ","GTI            ","GRAY                     ","B&B:CITY                 ","UNLICENSED                                        "
"22067197","HIT & RUN PROP  ","1XX COLUMBIA ST","2022-07-12T23:58:08.000","NJ             ",,,,,"PHILS:CITY               ","HIT & RUN                                         "
"22067172","MV ACC NO PI    ","BROOKLINE ST","2022-07-12T22:36:20.000","QU             ",,,,,"PHILS:CITY               ",
"22067172","MV ACC NO PI    ","BROOKLINE ST","2022-07-12T22:36:09.000","MA             ","2016","MAZD                     ","3              ","BLACK                    ","B&B:CITY                 ",
"22067081","MV STOP         ","MASSACHUSETTS AVE","2022-07-12T18:05:09.000","MA             ","14","YAMA                     ","YW50           ",,"PHILS:CITY               ","MASS & PEABODY                                    "
"22067034","HIT & RUN PROP  ","0XX ACORN PARK DR","2022-07-12T17:50:45.000","MA             ","2012","HYUN                     ","TUCSON         ","GRAY                     ","B&B:CITY                 ","30 ACORN PARK DRIVE                               "
"22066841","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T14:22:27.000","MA             ","2012","TOYT                     ","PRIUS          ",,"ROBRT:PRIVATE            ","345 FRANKLIN                                      "
"22066966","MV ACC NO PI    ","MASSACHUSETTS AVE","2022-07-12T12:29:02.000","MA             ","2019","TOYT                     ","RAV4           ","GRAY                     ","B&B:CITY                 ","MASS & PROSPECT / MVA                             "
"22066966","MV ACC NO PI    ","MASSACHUSETTS AVE","2022-07-12T12:17:50.000","MA             ","2019","TOYT                     ","RAV4           ","GRAY                     ","B&B:CITY                 ","MASS & PROSPECT / MVA                             "
"22066866","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T11:55:39.000","MA             ","2016","DODG                     ","GRAND          ",,"PHILS:CITY               ","STREET CLEANING                                   "
"22066866","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T11:55:38.000","MA             ","2012","HOND                     ","CIVIC          ","GRAY                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22066866","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T11:55:37.000","MA             ","2019","CHEV                     ","SILVER         ","BLACK                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22066866","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T11:55:37.000","MA             ","2018","SUBA                     ","FOREST         ","GRAY                     ","B&B:CITY                 ","STREET CLEANING                                   "
"22066841","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T11:47:38.000","IN             ",,,,,"ROBRT:PRIVATE            ","TRAILER TOWED FROM 340 RIVER ST WHOLE FOODS LOT   "
"22066866","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T11:40:33.000","MA             ","2022","TOYT                     ","HIGHLANDER     ",,"PHILS:CITY               ","STREET CLEANING                                   "
"22066866","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T11:40:21.000","MA             ","2019","FORD                     ","TRANSIT        ",,"PHILS:CITY               ","STREET CLEANING                                   "
"22066866","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T11:40:18.000","MA             ","2015","JEEP                     ","CHEROKEE       ",,"PHILS:CITY               ","STREET CLEANING                                   "
"22066866","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T11:39:56.000","MA             ",,,,,"PHILS:CITY               ","STREET CLEANING                                   "
"22066866","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T11:39:55.000","MA             ","2019","LEXS                     ","RX             ","BLUE                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22066866","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T11:39:54.000","MA             ","2013","TOYT                     ","VENZA          ","WHITE                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22066866","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T11:39:53.000","MA             ",,,,,"PHILS:CITY               ","STREET CLEANING                                   "
"22066866","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T11:00:10.000","TX             ",,,,,"B&B:CITY                 ","STREET CLEANING                                   "
"22066866","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T10:59:58.000","MA             ","2006","LEXS                     ","RX             ","GRAY                     ","B&B:CITY                 ","STREET CLEANING                                   "
"22066866","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T10:59:55.000","MA             ","2011","SUBA                     ","FORESTER       ",,"B&B:CITY                 ","STREET CLEANING                                   "
"22066866","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T10:59:35.000","MA             ","2008","GMC                      ","SIERRA         ","BLACK                    ","B&B:CITY                 ","STREET CLEANING                                   "
"22066866","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T10:59:34.000","MA             ","2007","SUBA                     ","FOREST         ","BLUE                     ","B&B:CITY                 ",
"22066866","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T10:59:33.000","MA             ","2007","SUBA                     ","LEGACY         ","BLUE                     ","B&B:CITY                 ","STREET CLEANING                                   "
"22066912","MV OBSTRUCTING  ","0XX LOCKE ST","2022-07-12T10:46:29.000","MA             ","2009","SAA                      ","93             ","GRAY                     ","PHILS:CITY               ","CONSTRUCTION PERMIT SPOT                          "
"22066912","MV OBSTRUCTING  ","0XX LOCKE ST","2022-07-12T10:46:10.000","MA             ","2007","GMC                      ","SIERRA         ","GRAY                     ","B&B:CITY                 ","CONSTRUCTION PERMIT SPOT                          "
"22066866","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T10:24:04.000","NY             ",,,,,"B&B:CITY                 ","STREET CLEANING                                   "
"22066866","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T10:24:00.000","MA             ","2012","HOND                     ","ODYSSEY        ",,"B&B:CITY                 ","STREET CLEANING                                   "
"22066866","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T10:23:57.000","MA             ","2017","NISS                     ","PATHFINDER     ",,"B&B:CITY                 ","STREET CLEANING EXPIRED/NONR REG                  "
"22066866","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T10:23:54.000","MA             ","2008","MAZD                     ","CX-7           ","WHITE                    ","B&B:CITY                 ","STREET CLEANING                                   "
"22066866","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T10:23:52.000","MA             ","2015","VOLK                     ","JETTA          ","BLACK                    ","B&B:CITY                 ","STREET CLEANING                                   "
"22066866","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T10:23:49.000","MA             ","2010","MERC                     ","MARINE         ","BLACK                    ","B&B:CITY                 ","STREET CLEANING                                   "
"22066866","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T10:23:48.000","MA             ","2006","MNNI                     ","MINCOO         ","YELLOW/                  ","B&B:CITY                 ",
"22066866","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T10:08:06.000","NJ             ",,,,,"PHILS:CITY               ","STREET CLEANING                                   "
"22066866","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T10:08:05.000","MA             ","2001","HOND                     ","ACCORD         ","BROWN                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22066866","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T10:08:04.000","MA             ","2019","KIA                      ","RIO            ","WHITE                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22066866","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T10:08:03.000","MA             ","2008","VOLV                     ","XC70           ","BLUE                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22066841","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T10:02:10.000","FL             ","21","CHEV                     ",,,"B&B:PRIVATE              ","130 CAMBRIDGE PARK DRIVE CC 102449                "
"22066866","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T09:52:16.000","MA             ","2013","JEEP                     ","GRAND          ","BLACK                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22066866","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T09:52:15.000","MA             ",,,,,"PHILS:CITY               ","STREET CLEANING                                   "
"22066866","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T09:52:14.000","MA             ",,,,,"PHILS:CITY               ","STREET CLEANING                                   "
"22066866","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T09:52:13.000","MA             ","2004","MERZ                     ","E320           ","GRAY                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22066866","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-12T09:52:12.000","MA             ","2008","TOYT                     ","PRIUS          ","BLACK                    ","PHILS:CITY               ","STREET CLEANING                                   "
