"objectid","safegraph_place_id","parent_safegraph_place_id","location_name","brands","top_category","sub_category","naics_code","street_address","city","region","postal_code","iso_country_code","phone_number","category_tags","data_version","raw_visit_counts","total_visits","daily_average","date","visits","day_of_week","most_recent_date_indicator","placemean","placestdev","placetscore","categorymean","categorystdev","categorytscore","chattanoogamean","chattanoogastdev","chattanoogatscore","geometry","id"
"4137426","sg:010e602f8c5f4615bce48b80292a0136",,"Arbors The",,"Lessors of Real Estate","Malls","531120","7000 Lee Hwy","Chattanooga","TN","37421","US",,,"20200406","120","120","18.43","2020-04-18T00:00:00.000","14","1-Sat","N","15.65","5.83","-0.28","40.4","74.47","-0.35","4.04","14.16","0.7","POINT (-85.16144 35.04508)","sg:010e602f8c5f4615bce48b80292a0136_20200418"
"3551949","sg:01c6082bcf9f4363903dbe6f99076c4a",,"Glitz and glam by gigi",,"Personal Care Services","Beauty Salons","812112","4115 Ringgold Rd Ste A101","East Ridge","TN","37412","US","+14236020969",,"20200706",,,,"2020-07-17T00:00:00.000",,"1-Fri","N",,,"0","0.08","0.58",,"3.52","16.82",,"POINT (-85.247154 34.9979)","sg:01c6082bcf9f4363903dbe6f99076c4a_20200717"
"3551949","sg:01c6082bcf9f4363903dbe6f99076c4a",,"Glitz and glam by gigi",,"Personal Care Services","Beauty Salons","812112","4115 Ringgold Rd Ste A101","East Ridge","TN","37412","US","+14236020969",,"20200706",,,,"2020-07-18T00:00:00.000",,"1-Sat","N",,,"0","0.08","0.58",,"3.52","16.82",,"POINT (-85.247154 34.9979)","sg:01c6082bcf9f4363903dbe6f99076c4a_20200718"
"3551949","sg:01c6082bcf9f4363903dbe6f99076c4a",,"Glitz and glam by gigi",,"Personal Care Services","Beauty Salons","812112","4115 Ringgold Rd Ste A101","East Ridge","TN","37412","US","+14236020969",,"20200706",,,,"2020-07-19T00:00:00.000",,"1-Sun","Y",,,"0","0.08","0.58",,"3.52","16.82",,"POINT (-85.247154 34.9979)","sg:01c6082bcf9f4363903dbe6f99076c4a_20200719"
"2343670","sg:01de016996c84de5b63c40f45c174066",,"La Cabriole",,"Restaurants and Other Eating Places","Full-Service Restaurants","722511","1341 Burgess Rd","Chattanooga","TN","37419","US","+14238210350","French Food","20200706",,"0","0.14","2020-07-13T00:00:00.000","0","1-Mon","N","0","0","0","6.47","14.77","-0.44","3.52","16.82","-0.21","POINT (-85.34617 35.06021)","sg:01de016996c84de5b63c40f45c174066_20200713"
"2343670","sg:01de016996c84de5b63c40f45c174066",,"La Cabriole",,"Restaurants and Other Eating Places","Full-Service Restaurants","722511","1341 Burgess Rd","Chattanooga","TN","37419","US","+14238210350","French Food","20200706",,"0","0.14","2020-07-14T00:00:00.000","0","1-Tue","N","0","0","0","6.47","14.77","-0.44","3.52","16.82","-0.21","POINT (-85.34617 35.06021)","sg:01de016996c84de5b63c40f45c174066_20200714"
"2343670","sg:01de016996c84de5b63c40f45c174066",,"La Cabriole",,"Restaurants and Other Eating Places","Full-Service Restaurants","722511","1341 Burgess Rd","Chattanooga","TN","37419","US","+14238210350","French Food","20200706",,"0","0.14","2020-07-15T00:00:00.000","0","1-Wed","N","0","0","0","6.47","14.77","-0.44","3.52","16.82","-0.21","POINT (-85.34617 35.06021)","sg:01de016996c84de5b63c40f45c174066_20200715"
"2343670","sg:01de016996c84de5b63c40f45c174066",,"La Cabriole",,"Restaurants and Other Eating Places","Full-Service Restaurants","722511","1341 Burgess Rd","Chattanooga","TN","37419","US","+14238210350","French Food","20200706",,"0","0.14","2020-07-16T00:00:00.000","0","1-Thu","N","0","0","0","6.47","14.77","-0.44","3.52","16.82","-0.21","POINT (-85.34617 35.06021)","sg:01de016996c84de5b63c40f45c174066_20200716"
"2343670","sg:01de016996c84de5b63c40f45c174066",,"La Cabriole",,"Restaurants and Other Eating Places","Full-Service Restaurants","722511","1341 Burgess Rd","Chattanooga","TN","37419","US","+14238210350","French Food","20200706",,"0","0.14","2020-07-17T00:00:00.000","0","1-Fri","N","0","0","0","6.47","14.77","-0.44","3.52","16.82","-0.21","POINT (-85.34617 35.06021)","sg:01de016996c84de5b63c40f45c174066_20200717"
"2343670","sg:01de016996c84de5b63c40f45c174066",,"La Cabriole",,"Restaurants and Other Eating Places","Full-Service Restaurants","722511","1341 Burgess Rd","Chattanooga","TN","37419","US","+14238210350","French Food","20200706",,"0","0.14","2020-07-18T00:00:00.000","0","1-Sat","N","0","0","0","6.47","14.77","-0.44","3.52","16.82","-0.21","POINT (-85.34617 35.06021)","sg:01de016996c84de5b63c40f45c174066_20200718"
"2343670","sg:01de016996c84de5b63c40f45c174066",,"La Cabriole",,"Restaurants and Other Eating Places","Full-Service Restaurants","722511","1341 Burgess Rd","Chattanooga","TN","37419","US","+14238210350","French Food","20200706",,"0","0.14","2020-07-19T00:00:00.000","0","1-Sun","Y","0","0","0","6.47","14.77","-0.44","3.52","16.82","-0.21","POINT (-85.34617 35.06021)","sg:01de016996c84de5b63c40f45c174066_20200719"
"1956419","sg:01df08e2b75c497aa5780012017dea3e",,"Cowart Mark DDS",,"Offices of Dentists","Offices of Dentists","621210","1720 Gunbarrel Rd Ste 310","Chattanooga","TN","37421","US","+14238945258",,"20200706",,"0","0","2020-07-13T00:00:00.000","0","1-Mon","N","0.25","0.44","-0.56","0.8","2.45","-0.33","3.52","16.82","-0.21","POINT (-85.159164 35.021362)","sg:01df08e2b75c497aa5780012017dea3e_20200713"
"1956419","sg:01df08e2b75c497aa5780012017dea3e",,"Cowart Mark DDS",,"Offices of Dentists","Offices of Dentists","621210","1720 Gunbarrel Rd Ste 310","Chattanooga","TN","37421","US","+14238945258",,"20200706",,"0","0","2020-07-14T00:00:00.000","0","1-Tue","N","0.25","0.44","-0.56","0.8","2.45","-0.33","3.52","16.82","-0.21","POINT (-85.159164 35.021362)","sg:01df08e2b75c497aa5780012017dea3e_20200714"
"1956419","sg:01df08e2b75c497aa5780012017dea3e",,"Cowart Mark DDS",,"Offices of Dentists","Offices of Dentists","621210","1720 Gunbarrel Rd Ste 310","Chattanooga","TN","37421","US","+14238945258",,"20200706",,"0","0","2020-07-15T00:00:00.000","0","1-Wed","N","0.25","0.44","-0.56","0.8","2.45","-0.33","3.52","16.82","-0.21","POINT (-85.159164 35.021362)","sg:01df08e2b75c497aa5780012017dea3e_20200715"
"3750615","sg:0110f1e7c9b948f0af72f0385a536f67",,"SunTrust Banks","SunTrust Banks","Depository Credit Intermediation","Commercial Banking","522110","1051 Ashland Ter","Chattanooga","TN","37415","US",,,"20200406","20","20","3","2020-04-12T00:00:00.000","0","1-Sun","N","2.85","2.11","-1.35","0.61","1.77","-0.35","4.04","14.16","-0.29","POINT (-85.26059 35.114796)","sg:0110f1e7c9b948f0af72f0385a536f67_20200412"
"3750615","sg:0110f1e7c9b948f0af72f0385a536f67",,"SunTrust Banks","SunTrust Banks","Depository Credit Intermediation","Commercial Banking","522110","1051 Ashland Ter","Chattanooga","TN","37415","US",,,"20200406","20","20","3","2020-04-13T00:00:00.000","2","1-Mon","N","2.85","2.11","-0.4","0.61","1.77","0.78","4.04","14.16","-0.14","POINT (-85.26059 35.114796)","sg:0110f1e7c9b948f0af72f0385a536f67_20200413"
"3750615","sg:0110f1e7c9b948f0af72f0385a536f67",,"SunTrust Banks","SunTrust Banks","Depository Credit Intermediation","Commercial Banking","522110","1051 Ashland Ter","Chattanooga","TN","37415","US",,,"20200406","20","20","3","2020-04-14T00:00:00.000","2","1-Tue","N","2.85","2.11","-0.4","0.61","1.77","0.78","4.04","14.16","-0.14","POINT (-85.26059 35.114796)","sg:0110f1e7c9b948f0af72f0385a536f67_20200414"
"3750615","sg:0110f1e7c9b948f0af72f0385a536f67",,"SunTrust Banks","SunTrust Banks","Depository Credit Intermediation","Commercial Banking","522110","1051 Ashland Ter","Chattanooga","TN","37415","US",,,"20200406","20","20","3","2020-04-15T00:00:00.000","1","1-Wed","N","2.85","2.11","-0.88","0.61","1.77","0.22","4.04","14.16","-0.21","POINT (-85.26059 35.114796)","sg:0110f1e7c9b948f0af72f0385a536f67_20200415"
"3750615","sg:0110f1e7c9b948f0af72f0385a536f67",,"SunTrust Banks","SunTrust Banks","Depository Credit Intermediation","Commercial Banking","522110","1051 Ashland Ter","Chattanooga","TN","37415","US",,,"20200406","20","20","3","2020-04-16T00:00:00.000","2","1-Thu","N","2.85","2.11","-0.4","0.61","1.77","0.78","4.04","14.16","-0.14","POINT (-85.26059 35.114796)","sg:0110f1e7c9b948f0af72f0385a536f67_20200416"
"3750615","sg:0110f1e7c9b948f0af72f0385a536f67",,"SunTrust Banks","SunTrust Banks","Depository Credit Intermediation","Commercial Banking","522110","1051 Ashland Ter","Chattanooga","TN","37415","US",,,"20200406","20","20","3","2020-04-17T00:00:00.000","8","1-Fri","N","2.85","2.11","2.44","0.61","1.77","4.18","4.04","14.16","0.28","POINT (-85.26059 35.114796)","sg:0110f1e7c9b948f0af72f0385a536f67_20200417"
"3750615","sg:0110f1e7c9b948f0af72f0385a536f67",,"SunTrust Banks","SunTrust Banks","Depository Credit Intermediation","Commercial Banking","522110","1051 Ashland Ter","Chattanooga","TN","37415","US",,,"20200406","20","20","3","2020-04-18T00:00:00.000","2","1-Sat","N","2.85","2.11","-0.4","0.61","1.77","0.78","4.04","14.16","-0.14","POINT (-85.26059 35.114796)","sg:0110f1e7c9b948f0af72f0385a536f67_20200418"
"1956419","sg:01df08e2b75c497aa5780012017dea3e",,"Cowart Mark DDS",,"Offices of Dentists","Offices of Dentists","621210","1720 Gunbarrel Rd Ste 310","Chattanooga","TN","37421","US","+14238945258",,"20200706",,"0","0","2020-07-16T00:00:00.000","0","1-Thu","N","0.25","0.44","-0.56","0.8","2.45","-0.33","3.52","16.82","-0.21","POINT (-85.159164 35.021362)","sg:01df08e2b75c497aa5780012017dea3e_20200716"
"1956419","sg:01df08e2b75c497aa5780012017dea3e",,"Cowart Mark DDS",,"Offices of Dentists","Offices of Dentists","621210","1720 Gunbarrel Rd Ste 310","Chattanooga","TN","37421","US","+14238945258",,"20200706",,"0","0","2020-07-17T00:00:00.000","0","1-Fri","N","0.25","0.44","-0.56","0.8","2.45","-0.33","3.52","16.82","-0.21","POINT (-85.159164 35.021362)","sg:01df08e2b75c497aa5780012017dea3e_20200717"
"1956419","sg:01df08e2b75c497aa5780012017dea3e",,"Cowart Mark DDS",,"Offices of Dentists","Offices of Dentists","621210","1720 Gunbarrel Rd Ste 310","Chattanooga","TN","37421","US","+14238945258",,"20200706",,"0","0","2020-07-18T00:00:00.000","0","1-Sat","N","0.25","0.44","-0.56","0.8","2.45","-0.33","3.52","16.82","-0.21","POINT (-85.159164 35.021362)","sg:01df08e2b75c497aa5780012017dea3e_20200718"
"1956419","sg:01df08e2b75c497aa5780012017dea3e",,"Cowart Mark DDS",,"Offices of Dentists","Offices of Dentists","621210","1720 Gunbarrel Rd Ste 310","Chattanooga","TN","37421","US","+14238945258",,"20200706",,"0","0","2020-07-19T00:00:00.000","0","1-Sun","Y","0.25","0.44","-0.56","0.8","2.45","-0.33","3.52","16.82","-0.21","POINT (-85.159164 35.021362)","sg:01df08e2b75c497aa5780012017dea3e_20200719"
"1263349","sg:01e93d69d07843c6ab92aa0a9d944ccb",,"O'Reilly Auto Parts","O'Reilly Auto Parts","Automotive Parts, Accessories, and Tire Stores","Automotive Parts and Accessories Stores","441310","3649 Brainerd Rd Ste A","Chattanooga","TN","37411","US","+14236981277",,"20200706","18","0","5.5","2020-07-13T00:00:00.000","0","1-Mon","N","0.5","1.1","-0.45","2.55","4.3","-0.59","3.52","16.82","-0.21","POINT (-85.244415 35.02386)","sg:01e93d69d07843c6ab92aa0a9d944ccb_20200713"
"1263349","sg:01e93d69d07843c6ab92aa0a9d944ccb",,"O'Reilly Auto Parts","O'Reilly Auto Parts","Automotive Parts, Accessories, and Tire Stores","Automotive Parts and Accessories Stores","441310","3649 Brainerd Rd Ste A","Chattanooga","TN","37411","US","+14236981277",,"20200706","18","0","5.5","2020-07-14T00:00:00.000","0","1-Tue","N","0.5","1.1","-0.45","2.55","4.3","-0.59","3.52","16.82","-0.21","POINT (-85.244415 35.02386)","sg:01e93d69d07843c6ab92aa0a9d944ccb_20200714"
"1263349","sg:01e93d69d07843c6ab92aa0a9d944ccb",,"O'Reilly Auto Parts","O'Reilly Auto Parts","Automotive Parts, Accessories, and Tire Stores","Automotive Parts and Accessories Stores","441310","3649 Brainerd Rd Ste A","Chattanooga","TN","37411","US","+14236981277",,"20200706","18","0","5.5","2020-07-15T00:00:00.000","0","1-Wed","N","0.5","1.1","-0.45","2.55","4.3","-0.59","3.52","16.82","-0.21","POINT (-85.244415 35.02386)","sg:01e93d69d07843c6ab92aa0a9d944ccb_20200715"
"1263349","sg:01e93d69d07843c6ab92aa0a9d944ccb",,"O'Reilly Auto Parts","O'Reilly Auto Parts","Automotive Parts, Accessories, and Tire Stores","Automotive Parts and Accessories Stores","441310","3649 Brainerd Rd Ste A","Chattanooga","TN","37411","US","+14236981277",,"20200706","18","0","5.5","2020-07-16T00:00:00.000","0","1-Thu","N","0.5","1.1","-0.45","2.55","4.3","-0.59","3.52","16.82","-0.21","POINT (-85.244415 35.02386)","sg:01e93d69d07843c6ab92aa0a9d944ccb_20200716"
"1263349","sg:01e93d69d07843c6ab92aa0a9d944ccb",,"O'Reilly Auto Parts","O'Reilly Auto Parts","Automotive Parts, Accessories, and Tire Stores","Automotive Parts and Accessories Stores","441310","3649 Brainerd Rd Ste A","Chattanooga","TN","37411","US","+14236981277",,"20200706","18","0","5.5","2020-07-17T00:00:00.000","0","1-Fri","N","0.5","1.1","-0.45","2.55","4.3","-0.59","3.52","16.82","-0.21","POINT (-85.244415 35.02386)","sg:01e93d69d07843c6ab92aa0a9d944ccb_20200717"
"1263349","sg:01e93d69d07843c6ab92aa0a9d944ccb",,"O'Reilly Auto Parts","O'Reilly Auto Parts","Automotive Parts, Accessories, and Tire Stores","Automotive Parts and Accessories Stores","441310","3649 Brainerd Rd Ste A","Chattanooga","TN","37411","US","+14236981277",,"20200706","18","0","5.5","2020-07-18T00:00:00.000","0","1-Sat","N","0.5","1.1","-0.45","2.55","4.3","-0.59","3.52","16.82","-0.21","POINT (-85.244415 35.02386)","sg:01e93d69d07843c6ab92aa0a9d944ccb_20200718"
"1263349","sg:01e93d69d07843c6ab92aa0a9d944ccb",,"O'Reilly Auto Parts","O'Reilly Auto Parts","Automotive Parts, Accessories, and Tire Stores","Automotive Parts and Accessories Stores","441310","3649 Brainerd Rd Ste A","Chattanooga","TN","37411","US","+14236981277",,"20200706","18","0","5.5","2020-07-19T00:00:00.000","0","1-Sun","Y","0.5","1.1","-0.45","2.55","4.3","-0.59","3.52","16.82","-0.21","POINT (-85.244415 35.02386)","sg:01e93d69d07843c6ab92aa0a9d944ccb_20200719"
"1929957","sg:01f0e250b46e4d80b1aae3e8d036c04f",,"Tri State Pool and Spas",,"Miscellaneous Durable Goods Merchant Wholesalers","Sporting and Recreational Goods and Supplies Merchant Wholesalers","423910","6220 Perimeter Dr","Chattanooga","TN","37421","US","+14238995677",,"20200706","29","29","0.57","2020-07-13T00:00:00.000","3","1-Mon","N","2.9","3.85","0.03","1.92","3.37","0.32","3.52","16.82","-0.03","POINT (-85.1838 35.02873)","sg:01f0e250b46e4d80b1aae3e8d036c04f_20200713"
"1929957","sg:01f0e250b46e4d80b1aae3e8d036c04f",,"Tri State Pool and Spas",,"Miscellaneous Durable Goods Merchant Wholesalers","Sporting and Recreational Goods and Supplies Merchant Wholesalers","423910","6220 Perimeter Dr","Chattanooga","TN","37421","US","+14238995677",,"20200706","29","29","0.57","2020-07-14T00:00:00.000","3","1-Tue","N","2.9","3.85","0.03","1.92","3.37","0.32","3.52","16.82","-0.03","POINT (-85.1838 35.02873)","sg:01f0e250b46e4d80b1aae3e8d036c04f_20200714"
"1806865","sg:01156f21aa514b5688542acd7c564af0",,"Curate",,"Personal Care Services","Beauty Salons","812112","9447 Bradmore Ln Ste 201","Ooltewah","TN","37363","US","+14236613243",,"20200406",,,,"2020-04-12T00:00:00.000",,"1-Sun","N",,,"0","0.09","0.54",,"4.04","14.16",,"POINT (-85.05535000000002 35.083405)","sg:01156f21aa514b5688542acd7c564af0_20200412"
"1806865","sg:01156f21aa514b5688542acd7c564af0",,"Curate",,"Personal Care Services","Beauty Salons","812112","9447 Bradmore Ln Ste 201","Ooltewah","TN","37363","US","+14236613243",,"20200406",,,,"2020-04-13T00:00:00.000",,"1-Mon","N",,,"0","0.09","0.54",,"4.04","14.16",,"POINT (-85.05535000000002 35.083405)","sg:01156f21aa514b5688542acd7c564af0_20200413"
"1806865","sg:01156f21aa514b5688542acd7c564af0",,"Curate",,"Personal Care Services","Beauty Salons","812112","9447 Bradmore Ln Ste 201","Ooltewah","TN","37363","US","+14236613243",,"20200406",,,,"2020-04-14T00:00:00.000",,"1-Tue","N",,,"0","0.09","0.54",,"4.04","14.16",,"POINT (-85.05535000000002 35.083405)","sg:01156f21aa514b5688542acd7c564af0_20200414"
"1806865","sg:01156f21aa514b5688542acd7c564af0",,"Curate",,"Personal Care Services","Beauty Salons","812112","9447 Bradmore Ln Ste 201","Ooltewah","TN","37363","US","+14236613243",,"20200406",,,,"2020-04-21T00:00:00.000",,"1-Tue","N",,,"0","0.09","0.54",,"4.04","14.16",,"POINT (-85.05535000000002 35.083405)","sg:01156f21aa514b5688542acd7c564af0_20200421"
"1806865","sg:01156f21aa514b5688542acd7c564af0",,"Curate",,"Personal Care Services","Beauty Salons","812112","9447 Bradmore Ln Ste 201","Ooltewah","TN","37363","US","+14236613243",,"20200406",,,,"2020-04-22T00:00:00.000",,"1-Wed","N",,,"0","0.09","0.54",,"4.04","14.16",,"POINT (-85.05535000000002 35.083405)","sg:01156f21aa514b5688542acd7c564af0_20200422"
"1806865","sg:01156f21aa514b5688542acd7c564af0",,"Curate",,"Personal Care Services","Beauty Salons","812112","9447 Bradmore Ln Ste 201","Ooltewah","TN","37363","US","+14236613243",,"20200406",,,,"2020-04-23T00:00:00.000",,"1-Thu","N",,,"0","0.09","0.54",,"4.04","14.16",,"POINT (-85.05535000000002 35.083405)","sg:01156f21aa514b5688542acd7c564af0_20200423"
"1806865","sg:01156f21aa514b5688542acd7c564af0",,"Curate",,"Personal Care Services","Beauty Salons","812112","9447 Bradmore Ln Ste 201","Ooltewah","TN","37363","US","+14236613243",,"20200406",,,,"2020-04-24T00:00:00.000",,"1-Fri","N",,,"0","0.09","0.54",,"4.04","14.16",,"POINT (-85.05535000000002 35.083405)","sg:01156f21aa514b5688542acd7c564af0_20200424"
"1806865","sg:01156f21aa514b5688542acd7c564af0",,"Curate",,"Personal Care Services","Beauty Salons","812112","9447 Bradmore Ln Ste 201","Ooltewah","TN","37363","US","+14236613243",,"20200406",,,,"2020-04-25T00:00:00.000",,"1-Sat","N",,,"0","0.09","0.54",,"4.04","14.16",,"POINT (-85.05535000000002 35.083405)","sg:01156f21aa514b5688542acd7c564af0_20200425"
"3294571","sg:0090c29870904c288f54325c03605583",,"Christian Family Bookstore",,"Book Stores and News Dealers","Book Stores","451211","5319 Ringgold Rd Ste E","Chattanooga","TN","37412","US",,,"20200506","1","1","0.57","2020-04-27T00:00:00.000","1","1-Mon","N","0.25","0.44","1.69","8.34","13.22","-0.56","5.33","17.48","-0.25","POINT (-85.23266 34.995087)","sg:0090c29870904c288f54325c03605583_20200427"
"3294571","sg:0090c29870904c288f54325c03605583",,"Christian Family Bookstore",,"Book Stores and News Dealers","Book Stores","451211","5319 Ringgold Rd Ste E","Chattanooga","TN","37412","US",,,"20200506","1","1","0.57","2020-04-28T00:00:00.000","0","1-Tue","N","0.25","0.44","-0.56","8.34","13.22","-0.63","5.33","17.48","-0.3","POINT (-85.23266 34.995087)","sg:0090c29870904c288f54325c03605583_20200428"
"3294571","sg:0090c29870904c288f54325c03605583",,"Christian Family Bookstore",,"Book Stores and News Dealers","Book Stores","451211","5319 Ringgold Rd Ste E","Chattanooga","TN","37412","US",,,"20200506","1","1","0.57","2020-04-29T00:00:00.000","0","1-Wed","N","0.25","0.44","-0.56","8.34","13.22","-0.63","5.33","17.48","-0.3","POINT (-85.23266 34.995087)","sg:0090c29870904c288f54325c03605583_20200429"
"4379489","sg:011afbb82318403f8d4cd21f271fea8f",,"BenchMark Physical Therapy East Ridge",,"Offices of Other Health Practitioners","Offices of Physical, Occupational and Speech Therapists, and Audiologists","621340","1467 N Mack Smith Rd","East Ridge","TN","37412","US","+14238944403",,"20200406",,,,"2020-04-12T00:00:00.000",,"1-Sun","N",,,"0","0.66","2.42",,"4.04","14.16",,"POINT (-85.20916 34.990646)","sg:011afbb82318403f8d4cd21f271fea8f_20200412"
"4379489","sg:011afbb82318403f8d4cd21f271fea8f",,"BenchMark Physical Therapy East Ridge",,"Offices of Other Health Practitioners","Offices of Physical, Occupational and Speech Therapists, and Audiologists","621340","1467 N Mack Smith Rd","East Ridge","TN","37412","US","+14238944403",,"20200406",,,,"2020-04-13T00:00:00.000",,"1-Mon","N",,,"0","0.66","2.42",,"4.04","14.16",,"POINT (-85.20916 34.990646)","sg:011afbb82318403f8d4cd21f271fea8f_20200413"
"4379489","sg:011afbb82318403f8d4cd21f271fea8f",,"BenchMark Physical Therapy East Ridge",,"Offices of Other Health Practitioners","Offices of Physical, Occupational and Speech Therapists, and Audiologists","621340","1467 N Mack Smith Rd","East Ridge","TN","37412","US","+14238944403",,"20200406",,,,"2020-04-14T00:00:00.000",,"1-Tue","N",,,"0","0.66","2.42",,"4.04","14.16",,"POINT (-85.20916 34.990646)","sg:011afbb82318403f8d4cd21f271fea8f_20200414"
