"feeid","buildingid","boroid","boro","housenumber","streetname","zip","block","lot","lifecycle","feetypeid","feetype","feesourcetypeid","feesourcetype","feesourceid","feeissueddate","feeamount","dofaccounttype","doftransferdate","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"1254421","334504","3","BROOKLYN","30","MAC DONOUGH STREET","11216","1854","14","Standing Building","8","INSPECTION FEE","2","Complaint","182187","2020-07-23T00:00:00.000","200","243",,"40.680852","-73.945064","3","36","269","3053455","3018540014","Bedford"
"1254431","124872","2","BRONX","1819","WILLIAMSBRIDGE ROAD","10461","4132","26","Standing Building","8","INSPECTION FEE","2","Complaint","182194","2020-07-24T00:00:00.000","200","243",,"40.850846","-73.851804","11","13","250","2045695","2041320026","Pelham Parkway"
"1256693","3411","1","MANHATTAN","1974","ADAM C POWELL BOULEVARD","10026","1924","36","Standing Building","8","INSPECTION FEE","2","Complaint","196052","2020-11-24T00:00:00.000","200","243",,"40.805063","-73.951193","10","9","220","1058427","1019240036","Central Harlem South"
"1087264","395061","3","BROOKLYN","2836","WEST 36 STREET","11224","7004","22","Standing Building","5","Heat Inspection Fee","7","VIOLATION","13665543","2020-04-17T00:00:00.000","200","240","2020-04-20T00:00:00.000","40.576108","-74.002001","13","47","328","3188691","3070040022","Seagate-Coney Island"
"1087265","114412","2","BRONX","2176","TIEBOUT AVENUE","10457","3143","130","Standing Building","8","INSPECTION FEE","2","Complaint","177234","2020-04-17T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.854439","-73.898423","5","15","38302","2013317","2031430130","Fordham South"
"1087266","19547","1","MANHATTAN","241","EAST 115 STREET","10029","1665","22","Standing Building","8","INSPECTION FEE","2","Complaint","177236","2020-04-17T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.796604","-73.938963","11","8","188","1052534","1016650022","East Harlem North"
"1087267","138450","3","BROOKLYN","6719","13 AVENUE","11219","5768","6","Standing Building","8","INSPECTION FEE","2","Complaint","177247","2020-04-17T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.624622","-74.002925","10","43","196","3142890","3057680006","Dyker Heights"
"1087268","319977","3","BROOKLYN","2410","KINGS HIGHWAY","11229","6771","56","Standing Building","8","INSPECTION FEE","2","Complaint","177269","2020-04-17T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.612474","-73.949767","15","48","548","3182227","3067710056","Madison"
"1087269","810810","4","QUEENS","83-43","118 STREET","11415","3322","40","Standing Building","8","INSPECTION FEE","2","Complaint","177280","2020-04-17T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.706051","-73.834524","9","29","134","4433889","4033220040","Kew Gardens"
"1087260","396458","3","BROOKLYN","698","WILLOUGHBY AVENUE","11206","1769","30","Standing Building","8","INSPECTION FEE","2","Complaint","177174","2020-04-16T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.694753","-73.941461","3","36","283","3049212","3017690030","Stuyvesant Heights"
"1087261","3414","1","MANHATTAN","1980","ADAM C POWELL BOULEVARD","10026","1925","29","Standing Building","8","INSPECTION FEE","2","Complaint","177200","2020-04-16T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.805321","-73.951005","10","9","220","1058448","1019250029","Central Harlem South"
"1087262","292837","3","BROOKLYN","611","FLATBUSH AVENUE","11225","5037","6","Standing Building","8","INSPECTION FEE","2","Complaint","177201","2020-04-16T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.658360","-73.960466","9","40","79801","3115284","3050370006","Prospect Lefferts Gardens-Wingate"
"1087138","52724","2","BRONX","504","BROOK AVENUE","10455","2274","5","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13662535","2020-04-08T00:00:00.000","200","240","2020-04-20T00:00:00.000","40.813977","-73.915497","1","8","43","2000106","2022740005","Mott Haven-Port Morris"
"1087139","64591","2","BRONX","351","EAST 163 STREET","10451","2424","86","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13662289","2020-04-08T00:00:00.000","200","240","2020-04-20T00:00:00.000","40.826460","-73.915051","4","17","173","2002046","2024240086","East Concourse-Concourse Village"
"1087140","109542","2","BRONX","967","SHERMAN AVENUE","10456","2455","33","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1170190","2020-04-08T00:00:00.000","200","236","2020-04-20T00:00:00.000","40.828455","-73.918998","4","16","18302","2002713","2024550033","East Concourse-Concourse Village"
"1087141","94400","2","BRONX","2700","MARION AVENUE","10458","3283","6","Standing Building","8","INSPECTION FEE","2","Complaint","176226","2020-04-08T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.865525","-73.889672","7","15","40502","2016494","2032830006","Bedford Park-Fordham North"
"1087142","231725","3","BROOKLYN","1272","DECATUR STREET","11207","3436","17","Standing Building","8","INSPECTION FEE","2","Complaint","176251","2020-04-08T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.690450","-73.905881","4","37","409","3079784","3034360017","Bushwick North"
"1087143","70867","2","BRONX","826","EAST 227 STREET","10466","4851","57","Standing Building","8","INSPECTION FEE","2","Complaint","176277","2020-04-08T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.887989","-73.855847","12","12","406","2063949","2048510057","Williamsbridge-Olinville"
"1087144","73736","2","BRONX","323","EAST GUN HILL ROAD","10467","3356","107","Standing Building","8","INSPECTION FEE","2","Complaint","176279","2020-04-08T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.878914","-73.873713","7","11","431","2018642","2033560107","Norwood"
"1087145","19673","1","MANHATTAN","228","EAST 116 STREET","10029","1665","38","Standing Building","8","INSPECTION FEE","2","Complaint","176288","2020-04-08T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.797609","-73.939240","11","8","188","1052543","1016650038","East Harlem North"
"1087146","37022","1","MANHATTAN","37","WEST 93 STREET","10025","1207","15","Standing Building","8","INSPECTION FEE","2","Complaint","176308","2020-04-08T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.790228","-73.967242","7","6","177","1031642","1012070015","Upper West Side"
"1087147","44089","1","MANHATTAN","650","WEST END AVENUE","10025","1239","7502","Standing Building","8","INSPECTION FEE","2","Complaint","176335","2020-04-08T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.792473","-73.975225","7","6","179","1033604","1012397502","Upper West Side"
"1087148","53663","2","BRONX","1460","BRYANT AVENUE","10460","3000","4","Standing Building","8","INSPECTION FEE","2","Complaint","176336","2020-04-08T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.831876","-73.887845","3","17","157","2010842","2030000004","Crotona Park East"
"1087149","87328","2","BRONX","2380","HUGHES AVENUE","10458","3074","19","Standing Building","8","INSPECTION FEE","2","Complaint","176355","2020-04-08T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.854821","-73.887181","6","15","391","2092257","2030740019","Belmont"
"1086344","41510","1","MANHATTAN","224","WEST 141 STREET","10030","2026","51","Standing Building","8","INSPECTION FEE","2","Complaint","170532","2020-02-20T00:00:00.000","200","243","2020-03-03T00:00:00.000","40.819496","-73.941901","10","9","230","1060420","1020260051","Central Harlem North-Polo Grounds"
"1086336","369244","3","BROOKLYN","481","SHEFFIELD AVENUE","11207","3805","7","Standing Building","8","INSPECTION FEE","2","Complaint","170524","2020-02-20T00:00:00.000","200","243","2020-03-03T00:00:00.000","40.665173","-73.895147","5","42","1126","3084623","3038050007","East New York (Pennsylvania Ave)"
"1086337","43036","1","MANHATTAN","548","WEST 164 STREET","10032","2122","110","Standing Building","8","INSPECTION FEE","2","Complaint","170525","2020-02-20T00:00:00.000","200","243","2020-03-03T00:00:00.000","40.837948","-73.940576","12","7","245","1062936","1021220110","Washington Heights South"
"1086338","49137","2","BRONX","2284","BEAUMONT AVENUE","10457","3101","8","Standing Building","8","INSPECTION FEE","2","Complaint","170526","2020-02-20T00:00:00.000","200","243","2020-03-03T00:00:00.000","40.851664","-73.885700","6","15","391","2012808","2031010008","Belmont"
"1086339","450376","4","QUEENS","66-55","60 PLACE","11385","3529","2","Standing Building","8","INSPECTION FEE","2","Complaint","170527","2020-02-20T00:00:00.000","200","243","2020-03-03T00:00:00.000","40.706563","-73.900380","5","30","587","4084908","4035290002","Ridgewood"
"1086340","809757","3","BROOKLYN","112 REAR","WALTON STREET","11206","2250","23","Standing Building","8","INSPECTION FEE","2","Complaint","170528","2020-02-20T00:00:00.000","200","243","2020-03-03T00:00:00.000","40.702933","-73.948166","1","33","507","3335404","3022500023","Bedford"
"1086341","809757","3","BROOKLYN","112 REAR","WALTON STREET","11206","2250","23","Standing Building","8","INSPECTION FEE","2","Complaint","170529","2020-02-20T00:00:00.000","200","243","2020-03-03T00:00:00.000","40.702933","-73.948166","1","33","507","3335404","3022500023","Bedford"
"1086342","649807","4","QUEENS","23-85","DICKENS STREET","11691","15756","5","Standing Building","8","INSPECTION FEE","2","Complaint","170530","2020-02-20T00:00:00.000","200","243","2020-03-03T00:00:00.000","40.601890","-73.760523","14","31","100802","4300938","4157560005","Far Rockaway-Bayswater"
"1086343","809757","3","BROOKLYN","112 REAR","WALTON STREET","11206","2250","23","Standing Building","8","INSPECTION FEE","2","Complaint","170531","2020-02-20T00:00:00.000","200","243","2020-03-03T00:00:00.000","40.702933","-73.948166","1","33","507","3335404","3022500023","Bedford"
"1255808","300675","3","BROOKLYN","1097","GLENMORE AVENUE","11208","4201","1","Standing Building","8","INSPECTION FEE","2","Complaint","191013","2020-10-11T00:00:00.000","200","243","2020-10-20T00:00:00.000","40.677233","-73.868409","5","37","1188","3094346","3042010001","Cypress Hills-City Line"
"1255809","41701","1","MANHATTAN","130","WEST 143 STREET","10030","2011","50","Standing Building","8","INSPECTION FEE","2","Complaint","191015","2020-10-11T00:00:00.000","200","243","2020-10-20T00:00:00.000","40.819615","-73.938316","10","9","232","1060121","1020110050","Central Harlem North-Polo Grounds"
"1255810","4037","1","MANHATTAN","2359","FREDERICK DOUGLASS BOULEVARD","10027","1953","33","Standing Building","8","INSPECTION FEE","2","Complaint","191023","2020-10-11T00:00:00.000","200","243","2020-10-20T00:00:00.000","40.811195","-73.950433","10","9","215","1059343","1019530033","Central Harlem North-Polo Grounds"
"1255811","236520","3","BROOKLYN","780","EAST 2 STREET","11218","5408","31","Standing Building","8","INSPECTION FEE","2","Complaint","191028","2020-10-11T00:00:00.000","200","243","2020-10-20T00:00:00.000","40.632086","-73.976214","14","44","478","3127538","3054080031","Borough Park"
"1255812","350982","3","BROOKLYN","120","PALMETTO STREET","11221","3350","13","Standing Building","8","INSPECTION FEE","2","Complaint","191056","2020-10-11T00:00:00.000","200","243","2020-10-20T00:00:00.000","40.692362","-73.918064","4","34","417","3076587","3033500013","Bushwick South"
"1086068","25528","1","MANHATTAN","161","MORNINGSIDE AVENUE","10027","1953","1","Standing Building","8","INSPECTION FEE","2","Complaint","169132","2020-02-09T00:00:00.000","200","243",,"40.812195","-73.953438","9","9","21303","1059321","1019530001","Manhattanville"
"1086069","41907","1","MANHATTAN","247","WEST 145 STREET","10039","2031","7","Standing Building","8","INSPECTION FEE","2","Complaint","169170","2020-02-09T00:00:00.000","200","243",,"40.822238","-73.940471","10","9","232","1060473","1020310007","Central Harlem North-Polo Grounds"
"1086070","338767","3","BROOKLYN","215","MONROE STREET","11216","1813","83","Standing Building","8","INSPECTION FEE","2","Complaint","169172","2020-02-09T00:00:00.000","200","243",,"40.685576","-73.949730","3","36","251","3051154","3018130083","Bedford"
"1086071","73965","2","BRONX","2414","EAST TREMONT AVENUE","10461","3998","22","Standing Building","8","INSPECTION FEE","2","Complaint","169176","2020-02-09T00:00:00.000","200","243",,"40.842519","-73.852823","10","18","204","2042268","2039980022","Westchester-Unionport"
"1086072","10181","1","MANHATTAN","48","DELANCEY STREET","10002","420","70","Standing Building","8","INSPECTION FEE","2","Complaint","169185","2020-02-09T00:00:00.000","200","243",,"40.719583","-73.991580","3","1","18","1082505","1004200070","Chinatown"
"1086073","73440","2","BRONX","710","EAST 243 STREET","10470","5115","28","Standing Building","8","INSPECTION FEE","2","Complaint","169212","2020-02-09T00:00:00.000","200","243",,"40.906251","-73.848623","12","11","442","2071916","2051150028","Woodlawn-Wakefield"
"1086074","904234","2","BRONX","530","ST PAULS PLACE","10456","2926","8","Standing Building","8","INSPECTION FEE","2","Complaint","169213","2020-02-09T00:00:00.000","200","243",,"40.835782","-73.902369","3","16","14702","2009625","2029260008","Claremont-Bathgate"
"1086075","28083","1","MANHATTAN","320","ST NICHOLAS AVENUE","10027","1952","43","Standing Building","8","INSPECTION FEE","2","Complaint","169214","2020-02-09T00:00:00.000","200","243",,"40.811338","-73.952163","10","9","257","1059317","1019520043","Central Harlem South"
"1086076","470557","4","QUEENS","34-56","73 STREET","11372","1259","32","Standing Building","8","INSPECTION FEE","2","Complaint","169215","2020-02-09T00:00:00.000","200","243",,"40.751255","-73.893120","3","25","291","4028910","4012590032","Jackson Heights"
"1086077","119285","2","BRONX","975","WALTON AVENUE","10452","2476","22","Standing Building","8","INSPECTION FEE","2","Complaint","169216","2020-02-09T00:00:00.000","200","243",,"40.829248","-73.922892","4","8","195","2002915","2024760022","West Concourse"
"1086078","87861","2","BRONX","741","HUNTS POINT AVENUE","10474","2763","150","Standing Building","8","INSPECTION FEE","2","Complaint","169218","2020-02-09T00:00:00.000","200","243",,"40.815687","-73.887037","2","17","93","2006531","2027630150","Hunts Point"
"1086079","33545","1","MANHATTAN","526","WEST 47 STREET","10036","1075","45","Standing Building","8","INSPECTION FEE","2","Complaint","169219","2020-02-09T00:00:00.000","200","243",,"40.763277","-73.994304","4","3","129","1026975","1010750045","Clinton"
"1086080","108500","2","BRONX","2647","SEDGWICK AVENUE","10468","3237","100","Standing Building","8","INSPECTION FEE","2","Complaint","169220","2020-02-09T00:00:00.000","200","243",,"40.869502","-73.904438","7","14","269","2015139","2032370100","Kingsbridge Heights"
"1086081","347649","3","BROOKLYN","354","OCEAN AVENUE","11226","5053","38","Standing Building","8","INSPECTION FEE","2","Complaint","169221","2020-02-09T00:00:00.000","200","243",,"40.654282","-73.961805","14","40","50804","3115917","3050530038","Flatbush"
"1086082","10013","1","MANHATTAN","460","CONVENT AVENUE","10031","2065","14","Standing Building","8","INSPECTION FEE","2","Complaint","169222","2020-02-09T00:00:00.000","200","243",,"40.827940","-73.943725","9","7","23501","1061575","1020650014","Hamilton Heights"
"1086083","10013","1","MANHATTAN","460","CONVENT AVENUE","10031","2065","14","Standing Building","8","INSPECTION FEE","2","Complaint","169223","2020-02-09T00:00:00.000","200","243",,"40.827940","-73.943725","9","7","23501","1061575","1020650014","Hamilton Heights"
"1086084","895553","4","QUEENS","62-17","BURCHELL ROAD","11692","16008","32","Standing Building","8","INSPECTION FEE","2","Complaint","169224","2020-02-09T00:00:00.000","200","243",,"40.596561","-73.792248","14","31","964","4518507","4160080032","Hammels-Arverne-Edgemere"
