"objectid","cen_year","tree_dbh","address","tree_loc","pit_type","soil_lvl","status","spc_latin","spc_common","vert_other","vert_pgrd","vert_tgrd","vert_wall","horz_blck","horz_grate","horz_plant","horz_other","sidw_crack","sidw_raise","wire_htap","wire_prime","wire_2nd","wire_other","inf_canopy","inf_guard","inf_wires","inf_paving","inf_outlet","inf_shoes","inf_lights","inf_other","trunk_dmg","zipcode","zip_city","cb_num","borocode","boroname","cncldist","st_assem","st_senate","nta","nta_name","boro_ct","state","latitude","longitude","x_sp","y_sp","objectid_1","census_tract","bin","bbl","location_1"
"592656","2005","9","899 10 AVENUE","Side","Sidewalk Pit","Level","Good","TILIA CORDATA","LINDEN, LITTLE LEAF","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","None","10019","New York","104","1","Manhattan","6","67","27","MN14","Lincoln Square","1014700","New York","40.77032722","-73.98769262","987659","219928","283","147","1027085","1010870025","(40.77032722, -73.98769262)"
"592657","2006","4","229 EAST    4 STREET","Front","Sidewalk Pit","Above","Poor","UNKNOWN","UNKNOWN","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Torn Bark","10009","New York","103","1","Manhattan","2","65","27","MN22","East Village","1003200","New York","40.72355888","-73.98315552","988919","202889","284","32","1005029","1004000044","(40.72355888, -73.98315552)"
"592658","2006","0","211 EAST    4 STREET","Across","Sidewalk Pit","Level","Dead","Unknown Dead","Unknown Dead","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"," ","10009","New York","103","1","Manhattan","2","65","27","MN22","East Village","1003200","New York","40.72378128","-73.98367498","988775","202970","285","32","1005035","1004000052","(40.72378128, -73.98367498)"
"592659","2005","11","899 10 AVENUE","Side","Sidewalk Pit","Level","Good","TILIA CORDATA","LINDEN, LITTLE LEAF","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","None","10019","New York","104","1","Manhattan","6","67","27","MN14","Lincoln Square","1014700","New York","40.77032722","-73.98769262","987659","219928","286","147","1027085","1010870025","(40.77032722, -73.98769262)"
"592660","2005","9","512 WEST   58 STREET","Across","Sidewalk Pit","Level","Good","TILIA CORDATA","LINDEN, LITTLE LEAF","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","None","10019","New York","104","1","Manhattan","6","67","27","MN15","Clinton","1013500","New York","40.77017914","-73.98901039","987294","219874","287","135","1027075","1010860024","(40.77017914, -73.98901039)"
"592661","2005","9","518 WEST   58 STREET","Across","Sidewalk Pit","Level","Good","TILIA CORDATA","LINDEN, LITTLE LEAF","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","None","10019","New York","104","1","Manhattan","6","67","27","MN15","Clinton","1013500","New York","40.77029719","-73.98929197","987216","219917","288","135","1027074","1010867501","(40.77029719, -73.98929197)"
"592662","2005","12","420 EAST  111 STREET","Front","Sidewalk Pit","Below","Good","TILIA CORDATA","LINDEN, LITTLE LEAF","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79226005","-73.93653237","1001824","227925","289","162","1083956","1017010001","(40.79226005, -73.93653237)"
"592663","2005","12","420 EAST  111 STREET","Front","Sidewalk Pit","Level","Good","TILIA CORDATA","LINDEN, LITTLE LEAF","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79226005","-73.93653237","1001824","227925","290","162","1083956","1017010001","(40.79226005, -73.93653237)"
"592664","2006","0","215 EAST    4 STREET","Across","Sidewalk Pit","Level","Dead","Unknown Dead","Unknown Dead","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"," ","10009","New York","103","1","Manhattan","2","65","27","MN22","East Village","1003200","New York","40.72373185","-73.98355955","988807","202952","291","32","1005034","1004000050","(40.72373185, -73.98355955)"
"592665","2005","9","512 WEST   58 STREET","Across","Sidewalk Pit","Level","Good","TILIA CORDATA","LINDEN, LITTLE LEAF","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","None","10019","New York","104","1","Manhattan","6","67","27","MN15","Clinton","1013500","New York","40.77017914","-73.98901039","987294","219874","292","135","1027075","1010860024","(40.77017914, -73.98901039)"
"592666","2005","9","516 WEST   58 STREET","Across","Sidewalk Pit","Level","Good","TILIA CORDATA","LINDEN, LITTLE LEAF","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","None","10019","New York","104","1","Manhattan","6","67","27","MN15","Clinton","1013500","New York","40.77025876","-73.98919811","987242","219903","293","135","1027075","1010860024","(40.77025876, -73.98919811)"
"592667","2005","8","518 WEST   58 STREET","Across","Continuous Pit","Level","Good","TILIA CORDATA","LINDEN, LITTLE LEAF","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","None","10019","New York","104","1","Manhattan","6","67","27","MN15","Clinton","1013500","New York","40.77029719","-73.98929197","987216","219917","294","135","1027074","1010867501","(40.77029719, -73.98929197)"
"592668","2005","12","420 EAST  111 STREET","Front","Sidewalk Pit","Level","Good","TILIA CORDATA","LINDEN, LITTLE LEAF","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79226005","-73.93653237","1001824","227925","295","162","1083956","1017010001","(40.79226005, -73.93653237)"
"592669","2005","11","420 EAST  111 STREET","Front","Sidewalk Pit","Level","Poor","TILIA CORDATA","LINDEN, LITTLE LEAF","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79226005","-73.93653237","1001824","227925","296","162","1083956","1017010001","(40.79226005, -73.93653237)"
"592670","2005","12","420 EAST  111 STREET","Front","Sidewalk Pit","Level","Good","TILIA CORDATA","LINDEN, LITTLE LEAF","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79226005","-73.93653237","1001824","227925","297","162","1083956","1017010001","(40.79226005, -73.93653237)"
"592671","2005","11","420 EAST  111 STREET","Front","Sidewalk Pit","Level","Good","TILIA CORDATA","LINDEN, LITTLE LEAF","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79226005","-73.93653237","1001824","227925","298","162","1083956","1017010001","(40.79226005, -73.93653237)"
"592672","2005","11","420 EAST  111 STREET","Front","Sidewalk Pit","Level","Good","TILIA CORDATA","LINDEN, LITTLE LEAF","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79226005","-73.93653237","1001824","227925","299","162","1083956","1017010001","(40.79226005, -73.93653237)"
"592673","2005","14","420 EAST  111 STREET","Front","Sidewalk Pit","Level","Good","TILIA AMERICANA","LINDEN, AMERICAN","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","Yes","None","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79226005","-73.93653237","1001824","227925","300","162","1083956","1017010001","(40.79226005, -73.93653237)"
"592674","2005","4","420 EAST  111 STREET","Front","Sidewalk Pit","Above","Excellent","PYRUS CALLERYANA","PEAR, CALLERY","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79226005","-73.93653237","1001824","227925","301","162","1083956","1017010001","(40.79226005, -73.93653237)"
"592675","2005","14","420 EAST  111 STREET","Front","Sidewalk Pit","Above","Good","TILIA AMERICANA","LINDEN, AMERICAN","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79226005","-73.93653237","1001824","227925","302","162","1083956","1017010001","(40.79226005, -73.93653237)"
"592676","2005","18","420 EAST  111 STREET","Front","Sidewalk Pit","Above","Good","TILIA AMERICANA","LINDEN, AMERICAN","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79226005","-73.93653237","1001824","227925","303","162","1083956","1017010001","(40.79226005, -73.93653237)"
"592677","2005","4","2040 1 AVENUE","Front","Sidewalk Pit","Level","Good","QUERCUS PALUSTRIS","OAK, PIN","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.78918252","-73.94037771","1000760","226803","304","162","1079367","1016990001","(40.78918252, -73.94037771)"
"592678","2005","11","420 EAST  111 STREET","Front","Sidewalk Pit","Level","Good","TILIA CORDATA","LINDEN, LITTLE LEAF","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79226005","-73.93653237","1001824","227925","305","162","1083956","1017010001","(40.79226005, -73.93653237)"
"592679","2005","5","420 EAST  111 STREET","Front","Sidewalk Pit","Level","Excellent","ULMUS AMERICANA","ELM, AMERICAN","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79226005","-73.93653237","1001824","227925","306","162","1083956","1017010001","(40.79226005, -73.93653237)"
"592680","2005","4","420 EAST  111 STREET","Front","Sidewalk Pit","Below","Poor","TILIA AMERICANA","LINDEN, AMERICAN","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79226005","-73.93653237","1001824","227925","307","162","1083956","1017010001","(40.79226005, -73.93653237)"
"592681","2005","4","420 EAST  111 STREET","Front","Sidewalk Pit","Above","Excellent","PYRUS CALLERYANA","PEAR, CALLERY","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79226005","-73.93653237","1001824","227925","308","162","1083956","1017010001","(40.79226005, -73.93653237)"
"592682","2005","4","420 EAST  111 STREET","Front","Sidewalk Pit","Above","Excellent","PYRUS CALLERYANA","PEAR, CALLERY","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.79226005","-73.93653237","1001824","227925","309","162","1083956","1017010001","(40.79226005, -73.93653237)"
"641279","2005","15","24 Sycamores P EAST   61 STREET","Front","Continuous Pit","Level","Excellent","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","0",,"0","1","Manhattan","0","0","0"," "," ",,"New York","0","0","0","0","48906",,,,"(0.0, 0.0)"
"592683","2005","3","2040 1 AVENUE","Front","Sidewalk Pit","Level","Good","QUERCUS PALUSTRIS","OAK, PIN","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.78918252","-73.94037771","1000760","226803","310","162","1079367","1016990001","(40.78918252, -73.94037771)"
"592684","2005","3","2040 1 AVENUE","Front","Sidewalk Pit","Level","Good","QUERCUS PALUSTRIS","OAK, PIN","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.78918252","-73.94037771","1000760","226803","311","162","1079367","1016990001","(40.78918252, -73.94037771)"
"592685","2005","22","425 EAST  106 STREET","Front","Continuous Pit","Level","Good","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.78932195","-73.9393267","1001051","226854","312","162",,,"(40.78932195, -73.9393267)"
"592686","2005","18","425 EAST  106 STREET","Front","Continuous Pit","Level","Good","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.78932195","-73.9393267","1001051","226854","313","162",,,"(40.78932195, -73.9393267)"
"592687","2005","18","425 EAST  106 STREET","Front","Continuous Pit","Level","Good","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.78932195","-73.9393267","1001051","226854","314","162",,,"(40.78932195, -73.9393267)"
"592688","2005","2","435 EAST  105 STREET","Side","Sidewalk Pit","Below","Poor","QUERCUS PALUSTRIS","OAK, PIN","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Torn Bark","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.78856456","-73.93961991","1000970","226578","315","162","1079369","1016990001","(40.78856456, -73.93961991)"
"592689","2005","3","435 EAST  105 STREET","Side","Sidewalk Pit","Level","Poor","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","30","MN33","East Harlem South","1016200","New York","40.78856456","-73.93961991","1000970","226578","316","162","1079369","1016990001","(40.78856456, -73.93961991)"
