"item_number","product_name","citystore_exclusive","unit_price","color","size","style","category_name","description"
"19008","FDNY Dog Overcoat","No","32",,"XL",,"NYPD . FDNY . DSNY","Our FDNY dog overcoat is fleece-lined for warmth for those long walks on colder days and nights. Designed with three toggle clasps our FDNY dog coat will have your dog at the forefront of fashion and dressed to go anywhere in style and safety.    Made of water-resistant black fabric on the outside and lined with soft, comfortable fleece on the inside it even has reflective strip to see your pooch more easily at night and a velcro strip for easy on and off dressing. Part of our Official FDNY Licensed Collection.    100% Polyester. Hand wash inside out in cold-water, Line dry. Comes in sizes S, M, L, XL"
"19008","FDNY Dog Overcoat","No","32",,"XL",,"Wear NYC","Our FDNY dog overcoat is fleece-lined for warmth for those long walks on colder days and nights. Designed with three toggle clasps our FDNY dog coat will have your dog at the forefront of fashion and dressed to go anywhere in style and safety.    Made of water-resistant black fabric on the outside and lined with soft, comfortable fleece on the inside it even has reflective strip to see your pooch more easily at night and a velcro strip for easy on and off dressing. Part of our Official FDNY Licensed Collection.    100% Polyester. Hand wash inside out in cold-water, Line dry. Comes in sizes S, M, L, XL"
"06123","Brooklyn Bridge Mug","Yes","15",,,,"CityStore Exclusives","Drink your coffee in New York style. Eugene de Salignac  inspired photo, Brooklyn Bridge with painters on suspenders, adorns this  latte mug . Part of our exclusive collection,  From the Archives  12oz. Microwave & dishwasher safe. Designed & printed in USA.          The Department of Bridges photographs at the New York City Municipal Archives include 20,000 glass plate negatives taken by Eugene de Salignac between 1906 and 1934. De Salignac previously had photographed these painters as they worked in their new safety harnesses. But in this photo, the painters posed for him, without harnesses, on the web of wires like notes on a musical scale."
"06123","Brooklyn Bridge Mug","Yes","15",,,,"Home Accents","Drink your coffee in New York style. Eugene de Salignac  inspired photo, Brooklyn Bridge with painters on suspenders, adorns this  latte mug . Part of our exclusive collection,  From the Archives  12oz. Microwave & dishwasher safe. Designed & printed in USA.          The Department of Bridges photographs at the New York City Municipal Archives include 20,000 glass plate negatives taken by Eugene de Salignac between 1906 and 1934. De Salignac previously had photographed these painters as they worked in their new safety harnesses. But in this photo, the painters posed for him, without harnesses, on the web of wires like notes on a musical scale."
"22095","Juniper Necklace","No","85",,"20 inches",,"Jewelry","       A mix of a juniper branch and a tiny pine cone. Sterling silver Pendant measures 1.5 inches and is on a 20 inch silver fill chain. Made in Brooklyn."
"03219","NYC Mini Taxi Van","No","6",,,,"NYC Kids","The new  NissanTaxi van is a replica of the taxi seen on the streets. Collect them all! Die-cast metal   approx. 3 inches. Part of our Official NYC licensed collection. Ages 3+."
"03219","NYC Mini Taxi Van","No","6",,,,"NYC Taxi","The new  NissanTaxi van is a replica of the taxi seen on the streets. Collect them all! Die-cast metal   approx. 3 inches. Part of our Official NYC licensed collection. Ages 3+."
"08116","NYPD Toddler & Kids Hoodie","No","34",,"2-4 (Toddler)",,"NYPD . FDNY . DSNY","NEW! NYPD blue hooded sweatshirt with gold lettering and multi-color shield on the front.  Kangaroo pockets. Part of our Official NYPD licensed collection.    Cotton Blend. Sizes 2-4 (toddler),  6-8, 10-12 and 14-16."
"08116","NYPD Toddler & Kids Hoodie","No","34",,"2-4 (Toddler)",,"NYC Kids","NEW! NYPD blue hooded sweatshirt with gold lettering and multi-color shield on the front.  Kangaroo pockets. Part of our Official NYPD licensed collection.    Cotton Blend. Sizes 2-4 (toddler),  6-8, 10-12 and 14-16."
"08116","NYPD Toddler & Kids Hoodie","No","34",,"6-8",,"NYPD . FDNY . DSNY","NEW! NYPD blue hooded sweatshirt with gold lettering and multi-color shield on the front.  Kangaroo pockets. Part of our Official NYPD licensed collection.    Cotton Blend. Sizes 2-4 (toddler),  6-8, 10-12 and 14-16."
"08116","NYPD Toddler & Kids Hoodie","No","34",,"6-8",,"NYC Kids","NEW! NYPD blue hooded sweatshirt with gold lettering and multi-color shield on the front.  Kangaroo pockets. Part of our Official NYPD licensed collection.    Cotton Blend. Sizes 2-4 (toddler),  6-8, 10-12 and 14-16."
"08116","NYPD Toddler & Kids Hoodie","No","34",,"10-12",,"NYPD . FDNY . DSNY","NEW! NYPD blue hooded sweatshirt with gold lettering and multi-color shield on the front.  Kangaroo pockets. Part of our Official NYPD licensed collection.    Cotton Blend. Sizes 2-4 (toddler),  6-8, 10-12 and 14-16."
"08116","NYPD Toddler & Kids Hoodie","No","34",,"10-12",,"NYC Kids","NEW! NYPD blue hooded sweatshirt with gold lettering and multi-color shield on the front.  Kangaroo pockets. Part of our Official NYPD licensed collection.    Cotton Blend. Sizes 2-4 (toddler),  6-8, 10-12 and 14-16."
"08116","NYPD Toddler & Kids Hoodie","No","34",,"14-16",,"NYPD . FDNY . DSNY","NEW! NYPD blue hooded sweatshirt with gold lettering and multi-color shield on the front.  Kangaroo pockets. Part of our Official NYPD licensed collection.    Cotton Blend. Sizes 2-4 (toddler),  6-8, 10-12 and 14-16."
"08116","NYPD Toddler & Kids Hoodie","No","34",,"14-16",,"NYC Kids","NEW! NYPD blue hooded sweatshirt with gold lettering and multi-color shield on the front.  Kangaroo pockets. Part of our Official NYPD licensed collection.    Cotton Blend. Sizes 2-4 (toddler),  6-8, 10-12 and 14-16."
"05154","The Taxi Baseball Keychain","No","5",,,,"NYC Taxi","Part of taxi collection. Vinyl."
"09633","Lost Brooklyn","No","20",,,,"History","From Coney Island s Dreamland to Schaefer Brewery, here are the buildings, industries, and sites that have been lost to the wrecking ball.    Brooklyn has had many faces over the course of its fascinating history, from a major center of industry in the 19th century to the hippest and most populous of New York s five boroughs today. Lost Brooklyn features the much-loved buildings, industries, and modes of transportation that have been lost, replaced, or transformed in the name of progress. Losses include Brooklyn Naval Hospital, Brooklyn Shipping Piers, Brooklyn Sugar Refining Co., Brooklyn Velodrome, Coney Island Clubhouse, Ebbets Field, the Elevated Railway, Fort Lafayette, Fox Theatre, Fulton Ferry, Hotel St. George, Luna Park, Sheepshead Speedway, Steeplechase Park, Streetcars, and Williamsburg Plaza.    By Marcia Reiss. 144 pages. Hard cover. 11.5 x 10 inches."
"09633","Lost Brooklyn","No","20",,,,"Books","From Coney Island s Dreamland to Schaefer Brewery, here are the buildings, industries, and sites that have been lost to the wrecking ball.    Brooklyn has had many faces over the course of its fascinating history, from a major center of industry in the 19th century to the hippest and most populous of New York s five boroughs today. Lost Brooklyn features the much-loved buildings, industries, and modes of transportation that have been lost, replaced, or transformed in the name of progress. Losses include Brooklyn Naval Hospital, Brooklyn Shipping Piers, Brooklyn Sugar Refining Co., Brooklyn Velodrome, Coney Island Clubhouse, Ebbets Field, the Elevated Railway, Fort Lafayette, Fox Theatre, Fulton Ferry, Hotel St. George, Luna Park, Sheepshead Speedway, Steeplechase Park, Streetcars, and Williamsburg Plaza.    By Marcia Reiss. 144 pages. Hard cover. 11.5 x 10 inches."
"09633","Lost Brooklyn","No","20",,,,"Books Make Great Gifts","From Coney Island s Dreamland to Schaefer Brewery, here are the buildings, industries, and sites that have been lost to the wrecking ball.    Brooklyn has had many faces over the course of its fascinating history, from a major center of industry in the 19th century to the hippest and most populous of New York s five boroughs today. Lost Brooklyn features the much-loved buildings, industries, and modes of transportation that have been lost, replaced, or transformed in the name of progress. Losses include Brooklyn Naval Hospital, Brooklyn Shipping Piers, Brooklyn Sugar Refining Co., Brooklyn Velodrome, Coney Island Clubhouse, Ebbets Field, the Elevated Railway, Fort Lafayette, Fox Theatre, Fulton Ferry, Hotel St. George, Luna Park, Sheepshead Speedway, Steeplechase Park, Streetcars, and Williamsburg Plaza.    By Marcia Reiss. 144 pages. Hard cover. 11.5 x 10 inches."
"21176","Parking Ticket Magnet","Yes","5",,,,"CityStore Exclusives","        NEW!  A magnet with an unmistakable New York City icon!   CityStore Exclusive. Made in the USA."
