"objectid","radefect","radefectlocation","failure","impacttarget","consequence","riskrating","inspectionglobalid","globalid","createddate","failureimpact","workorderglobalid"
"5450454","Cracks","Branches","2.0","2.0","2.0","6.0","8EF3CD3A-0C3C-431D-B086-EF7CD6C9E6E7","F8329763-5E99-4BCC-968B-F20481758590","2021-11-03 15:43:09.0000000","4.0",
"959544","Decay","Stem","1.0","2.0","2.0","5.0","0F7AD23E-CB63-4F17-8790-C63BFDFECBBE","C2FB1465-AC0D-40FF-A206-4B34497299CF","2020-01-23 14:47:00.0000000","3.0",
"3290914","Decay","Stem","2.0","2.0","4.0","8.0","5BBB5370-00CD-432A-ACC0-80C8861F6849","E0DD06F1-087D-4A4D-8586-8B51BB5F4016","2021-01-19 13:09:54.0000000","4.0",
"4493353","Decay","Branches","1.0","2.0","3.0","6.0","CDCA514B-43FA-47A4-87BD-76C7B58CF7FB","E3A44F4A-E8FD-435B-95F6-B55EACD2ED85","2021-08-03 12:19:30.0000000","3.0",
"4936535","Cracks","Branches","3.0","2.0","2.0","7.0","C91FACD2-5F6B-4FE6-AF47-60BFA9E94BC8","DB42084B-9F60-452E-95C3-0D7AAD1BE2C0","2021-09-10 17:36:29.0000000","5.0",
"5738099","Dead Wood","Stem","2.0","2.0","2.0","6.0","19563DE2-3AF0-41D5-906E-3D5BD26DDB99","25D1D0CD-0F29-4491-8AE0-4D3411A6B93F","2021-12-21 19:00:38.0000000","4.0",
"214379","Dead Wood","Roots","2.0","2.0","3.0","7.0","3F1C3361-DF3A-4A80-84FE-6261E2E71EAF","4E588760-29D5-4817-A3B0-655B60F97B26","2018-04-10 15:10:32.0000000","4.0",
"5747943","Decay","Branches","2.0","2.0","1.0","5.0","72A7A8C6-1FF7-4FAE-A176-99245425C959","5436692A-DC4F-45E4-B17C-B8655CC47779","2021-12-22 13:54:38.0000000","4.0",
"943228","Decay","Branches","1.0","2.0","1.0","4.0","31A75B56-3972-412A-9FE9-86F2D28264C1","087B3B1D-9128-46D9-B28F-0CA6E7DA2686","2020-01-21 15:38:00.0000000","3.0",
"2499695","Dead Wood","Branches","2.0","2.0","2.0","6.0","AA5DACCD-A731-42F3-B072-2AA3C66AFF94","F85BD440-9DE3-4C3C-82F6-096716DCF274","2020-08-26 18:28:00.0000000","4.0",
"4916057","Decay","Stem","1.0","2.0","4.0","7.0","B3D0CB66-48F6-41FB-9489-E1D685DF53F1","E5BCCDD5-C018-4BAF-88C8-7ABF218C06F5","2021-09-09 16:19:57.0000000","3.0",
"682390","Dead Wood","Branches","1.0","1.0","1.0","3.0",,"AC5F92F4-6786-4519-AB24-5F9AF8A78984","2019-11-20 18:29:00.0000000","2.0",
"1073315","Decay","Branches","1.0","2.0","1.0","4.0","5BDDC605-DAAC-4FC6-BC0E-042E2BAC101A","F2D335FC-58CE-4554-ABF4-13825B03F76B","2020-02-19 17:39:00.0000000","3.0",
"2211738","Decay","Stem","3.0","4.0","4.0","11.0","342D203A-81F9-4A07-91E1-5C5F9337ACBF","0B846B6F-229E-400C-898D-87591DB58FBE","2020-08-09 15:10:56.0000000","7.0",
"4517200","Decay","Branches","2.0","3.0","3.0","8.0","318FEFCF-3CF3-4F1F-BC54-AA91658BF3D7","35ACB9F3-9D72-49E9-9BBE-0860D99A7599","2021-08-04 12:55:07.0000000","5.0",
"1198805","Decay","Stem","2.0","2.0","3.0","7.0","BBD48876-60D9-4B03-807A-CF562AE85138","B46A2435-B706-4E4B-91DD-3EA55454E289","2020-03-12 15:20:07.0000000","4.0",
"571467","Poor Tree Architecture","Branches","1.0","3.0","3.0","7.0","2C7FA3CF-4EB8-45F4-BE77-287AB1028268","6D84C982-89F6-4F25-AAB7-C59791588D35","2019-09-09 14:16:28.0000000","4.0",
"474762","Decay","Branches","2.0","2.0","2.0","6.0","D59B58EE-1AFB-4A37-84A2-B877D1F21E31","0E343476-6D0D-4B23-AA86-EDDC1E4613E1","2019-06-12 09:13:49.0000000","4.0",
"4215529","Dead Wood","Stem","2.0","3.0","3.0","8.0","823A9C68-0691-44A7-84D4-CA2487E5EC2B","18038EB2-D959-42DF-84C6-52F9A8CC4782","2021-07-06 19:11:17.0000000","5.0",
"3475070","Decay","Stem","1.0","4.0","2.0","7.0","BD97CEAB-6F5C-4688-8D17-CC13E6852C2E","E1654A7E-CD1E-4679-94E9-B731D557ED18","2021-03-09 17:30:13.0000000","5.0",
"7404570","Decay","Branches","2.0","1.0","2.0","5.0","BA5BA07A-9692-48EC-B0C6-5C19742B851C","7071DC35-C62E-419D-ACD7-627EDE09D229","2022-05-18 19:06:28.0000000","3.0",
"467248","Decay","Branches","2.0","1.0","4.0","7.0","D6393B54-B984-4DE8-BF0B-CE4978672978","4121AA47-3117-4958-BA31-1781EEEC5668","2019-06-06 11:20:31.0000000","3.0",
"412870","Dead Wood","Stem","1.0","4.0","4.0","9.0",,"FC791D76-F742-48E1-AF4B-55234754A642","2019-10-11 14:33:00.0000000","5.0",
"9124","Dead Wood","Stem","3.0","3.0","3.0","9.0","AF44E886-71D6-4386-BF0F-9F4AFA75D9CF","07FA794A-E098-4558-8C77-1D9B88E8552A","2016-06-20 10:35:06.0000000","6.0",
"6951730","Decay","Stem","3.0","2.0","3.0","8.0","035A6474-6081-4514-A484-48A77949B280","66896D77-B22E-4023-BDF8-9646E27283B9","2022-04-01 15:09:36.0000000","5.0",
"4259817","Dead Wood","Branches","3.0","1.0","1.0","5.0","1079EE4F-AB61-49BF-BBB3-0A7404BDEB0D","83F1B485-6152-4D53-AC0F-DECCE7766183","2021-07-09 14:05:11.0000000","4.0",
"272106","Cracks","Stem","1.0","4.0","3.0","8.0","3E3BB81C-6ABE-4125-8F4F-0B7C79641A84","CF5EC14C-166C-4BEE-99C3-0DE9A2D28FF0","2018-07-06 11:54:34.0000000","5.0",
"7582208","Cracks","Stem","2.0","1.0","1.0","4.0","B0FC1B69-C9A3-4CE9-9266-BE9009D1384C","18D51E11-73C4-43E7-B9DE-2B12023DEFB9","2022-06-08 14:32:45.0000000","3.0",
"6227916","Decay","Stem","1.0","2.0","3.0","6.0","F964753B-4406-4C66-9299-1818EA7FD4A0","51A43010-FFFA-41DA-B573-73A217A54792","2022-02-08 16:57:21.0000000","3.0",
"5102918","Decay","Stem","2.0","2.0","2.0","6.0","B5C22913-7A91-4D55-A91F-2CD0A2397BDB","0EC0A229-6667-4E5E-8636-11FABAD50568","2021-09-27 17:16:32.0000000","4.0",
"5565871","Decay","Stem","1.0","3.0","4.0","8.0","03FBB18F-5032-4971-B363-B41D3C1C46E6","ED43A5BA-FAB2-4275-94C3-0B3DBD77660D","2021-11-15 16:34:19.0000000","4.0",
"2785030","Decay",,"1.0","4.0","3.0","8.0","4B291622-8CBC-4ACB-8D16-5FD127C1D003","763C7BBA-CE97-4154-B530-65D9D16D223C","2020-10-13 15:19:00.0000000","5.0",
"50515","Dead Wood","Stem","2.0","1.0","2.0","5.0","2B656352-F17A-44B3-A780-F7E529252268","21EA09C4-D0DA-4C6C-8225-1787C901559A","2017-04-20 09:34:03.0000000","3.0",
"7203686","Cracks","Branches","4.0","1.0","1.0","6.0","E58D4FC9-BEF7-4413-AAC3-D9DB2F33E185","E3EAD4A7-5B7C-44CA-9B52-F70EE1D021BF","2022-04-27 13:30:22.0000000","5.0",
"309378","Dead Wood","Roots","1.0","1.0","1.0","3.0","B1D569E1-92EC-45EB-98BF-F04CB89A00D6","6902F239-57C8-4EE4-9CA5-9B466E7F1133","2018-09-07 15:23:17.0000000","2.0",
"5311708","Cracks","Branches","2.0","2.0","2.0","6.0","9371E933-DE88-4FC2-9C41-DE4E5FBA3D8E","13FA1656-C842-49D2-89B9-BE06FFD69CC3","2021-10-20 15:36:07.0000000","4.0",
"4520801","Poor Tree Architecture","Stem","2.0","2.0","3.0","7.0","D06E8893-B1A6-451A-AFC3-0A31DBE1F9BF","B5B9E77D-438D-44D7-B592-BCFABBDD32F5","2021-08-04 14:01:47.0000000","4.0",
"63668","Dead Wood","Stem","2.0","2.0","2.0","6.0","6AD29C6F-2532-42EE-83C2-EE3017727859","3A3A7564-0DF5-40C1-9484-E80E04B3A7A7","2017-06-16 10:28:25.0000000","4.0",
"6107590","Decay","Stem","1.0","2.0","2.0","5.0","57CED5CA-F040-4D05-9723-0D49EB0884A4","63399AF5-9361-401E-B4ED-B82AE0BB4B0D","2022-01-28 19:35:26.0000000","3.0",
"836324","Decay","Stem","1.0","2.0","2.0","5.0",,"AD03C0F4-5528-4DBD-9F73-86250A1E718B","2019-12-30 17:36:00.0000000","3.0",
"9705","Dead Wood","Stem","3.0","3.0","3.0","9.0","74879CA3-CCD4-4BC1-92E8-0AC4C4E87024","E54ADC90-AB84-4D6E-8B27-79A1CCEE8665","2016-07-07 12:40:27.0000000","6.0",
"7309571","Decay","Stem","2.0","3.0","4.0","9.0","387A10F3-800A-4513-9FDC-FA50A52036BC","1B4C984E-E2AA-4D68-A33C-C3E6022E199A","2022-05-10 11:34:21.0000000","5.0",
"899776","Decay","Stem","1.0","2.0","2.0","5.0",,"DEA17F42-324B-433F-B2AC-7F4FDBB8452A","2020-01-10 17:25:00.0000000","3.0",
"658812","Decay","Stem","2.0","2.0","3.0","7.0","5F827E8A-31A3-4EDC-9952-1AD8654F3428","8EF36556-0227-43D9-9372-3D1153810F7B","2019-11-13 15:36:00.0000000","4.0",
"4525779","Poor Tree Architecture","Branches","2.0","2.0","3.0","7.0","42D3FAE7-E275-452A-AC06-7A88FB37145B","8AECA2FD-3B3D-4CC5-8936-E5ECCC941EC3","2021-08-04 17:36:17.0000000","4.0",
"6787680","Cracks","Branches","2.0","3.0","2.0","7.0","BB635BC3-16F3-4CC8-B7A2-66EA70D54926","A695A6BC-4E01-47D1-9011-4FC3F37BA6C7","2022-03-21 11:51:02.0000000","5.0",
"594719","Dead Wood","Branches","3.0","2.0","1.0","6.0",,"73CF9BB4-0745-4FFA-904F-5BDF49C204DB","2019-09-26 08:15:23.0000000","5.0",
"5376846","Decay","Stem","1.0","2.0","3.0","6.0","B642B489-9CC6-4BB3-951B-4DF4959279E8","24A49ACC-AF33-4ABC-AFAD-BCD08C9D4CE4","2021-10-27 15:46:00.0000000","3.0",
"4165608","Cracks","Stem","4.0","2.0","2.0","8.0","5461ACAA-8420-426D-A16E-44434BA5BC81","16357C71-12AC-4547-89BB-4089A14D69AF","2021-06-28 16:01:24.0000000","6.0",
"4765933","Decay","Stem","2.0","2.0","2.0","6.0","7FE213C9-6B3E-44E9-A7C9-1FC324EDC117","7D8BB2EF-3E74-4A84-88DF-BC856E32CA98","2021-08-27 12:58:15.0000000","4.0",
"4215532","Dead Wood","Stem","2.0","3.0","3.0","8.0","3F96D28C-E8FC-471D-94B5-9EC2431EEAD7","F330A017-AF65-43E4-B0EC-A54F13439D13","2021-07-06 19:17:37.0000000","5.0",
"1544449","Decay","Branches","3.0","3.0","3.0","9.0","B0BDF939-97FC-4064-AA0D-05CD3B94B944","76D96777-2A95-40CB-9A6E-4142313CE607","2020-05-22 16:48:54.0000000","6.0","0D617AE5-AB64-4C36-85F7-80AF5370557D"
"416600","Decay","Roots","2.0","3.0","3.0","8.0",,"F2F70624-8239-49BE-8014-E9F1CCAD8073","2019-03-28 10:18:42.0000000","5.0",
"6692080","Dead Wood","Stem","2.0","2.0","2.0","6.0","6BE11491-7FD8-485D-A736-288F8D4584A5","83F7DC78-4FA6-432A-8EA8-A2A409113FF5","2022-03-11 14:28:35.0000000","4.0",
"4667459","Dead Wood","Stem","2.0","2.0","2.0","6.0","88468897-ADEA-4347-9F3B-8C4DC63D94FE","DF0F6D06-8AC4-4431-A456-D7794FB48AF6","2021-08-19 20:31:17.0000000","4.0",
"7764867","Dead Wood","Branches","2.0","3.0","2.0","7.0","3F19BB7C-EBE9-4CFC-A750-58D035BB1011","5AA12FAF-9BBD-4CD0-8AC0-AA61CAACB723","2022-06-23 18:51:09.0000000","5.0",
"815517","Dead Wood","Branches","1.0","1.0","1.0","3.0",,"88B07F01-8EF3-4938-A5E6-168983C221A2","2019-12-23 20:00:00.0000000","2.0",
"571470","Poor Tree Architecture","Branches","1.0","2.0","3.0","6.0","C3041683-A6BA-4859-A8E3-0F6E4A5836F2","1B2BD10F-A1CB-4DE0-8640-A3CC3AE3277D","2019-09-09 14:07:54.0000000","3.0","FC46725B-D799-46B4-A87E-584F1EF0C373"
"957592","Decay","Branches","4.0","2.0","2.0","8.0","EF9AC76E-5D95-4BA7-BAC0-524A94913D75","FA24C573-5519-4354-A1F2-6EC682B9264B","2020-01-23 15:14:00.0000000","6.0",
"566143","Dead Wood","Stem","1.0","2.0","2.0","5.0","23B780C9-80CE-4F67-B8DD-70F9F05A27DE","7A1082B3-DD23-4B34-B407-D063FBC95EFD","2019-09-04 15:27:11.0000000","3.0",
"562190","Decay","Root Flare","1.0","3.0","4.0","8.0",,"1EEFAAA3-9EF7-4C71-AB45-4FF3FA45A649","2019-08-28 11:15:55.0000000","4.0",
"6147198","Decay","Branches","1.0","2.0","2.0","5.0","C8FB9EBD-C752-450E-A5A9-0A7F6A4E33A3","8A5AFC98-BA19-4407-A294-C7AD5A6EAF2E","2022-02-02 17:13:47.0000000","3.0",
"81467","Dead Wood","Stem","2.0","3.0","2.0","7.0",,"D4D94162-7D97-415D-AC47-C227A50391A3","2017-09-11 08:52:24.0000000","5.0",
"4338400","Dead Wood","Roots","1.0","2.0","2.0","5.0","6C5BA9DE-286C-4EA9-8130-707DAEAB4B7A","D8748246-B548-4874-9142-07E5E5160824","2021-07-19 17:13:40.0000000","3.0",
"4215535","Dead Wood","Stem","2.0","3.0","3.0","8.0","7BA8591F-0C17-48DC-A077-EAFEA2192890","F0B5D06B-AE8E-4AA0-B510-6A3B2BDB5BFF","2021-07-06 19:15:20.0000000","5.0",
"3044875","Cracks","Stem","2.0","3.0","3.0","8.0","F7BA2CA6-1935-49E0-88B3-044A17122FCA","F25CD781-A431-4DD6-9429-E7D1E22AFF2C","2020-12-03 20:58:27.0000000","5.0",
"782470","Decay","Stem","1.0","2.0","4.0","7.0","3AA43FEE-7AC8-4739-BDDC-3B43DB9979F4","31BD21C4-F003-4A7F-8468-148195397E37","2019-12-17 01:16:00.0000000","3.0",
"3059923","Decay","Stem","2.0","3.0","4.0","9.0","8723CB06-03D5-4836-9C7B-D233523FBC04","57F204CD-F1FE-4A0C-92F3-6171AF1076B9","2020-12-07 18:35:34.0000000","5.0",
"963815","Decay","Branches","2.0","1.0","4.0","7.0","58FAE6CE-2694-429E-99F2-71EBD040C906","006FF1B9-E471-4418-A39B-C90FB4AD076A","2020-01-24 16:21:00.0000000","3.0",
"1317076","Dead Wood","Stem","2.0","1.0","1.0","4.0",,"B36789E0-9C73-4491-8CE5-333E2463F2CF","2020-04-02 12:34:00.0000000","3.0",
"6331723","Decay","Branches","2.0","2.0","1.0","5.0","CFEB8345-6FE3-4399-A221-CD0A3B0015A0","7759250C-77A7-4565-BDC3-B41C26668002","2022-02-16 16:13:47.0000000","4.0",
"829669","Cracks","Stem","2.0","3.0","2.0","7.0","F1579D10-8F1D-4D5C-A523-4A7E1CCC04D2","D09E544C-B708-42A6-98DE-464899FEA6E8","2019-12-27 20:38:00.0000000","5.0",
"5859072","Decay","Stem","4.0","2.0","3.0","9.0","C3BB80B3-7C58-4FB0-9F2D-67B608054A26","540F986A-88DE-4B43-A93C-3B5E45D13419","2022-01-07 15:21:29.0000000","6.0",
"6582680","Cracks","Stem","1.0","2.0","4.0","7.0","258C8B98-8C2B-448E-8C63-DD33092DCF39","E3098E0D-AB2D-4EAF-B1DE-2A8551598A9A","2022-03-04 15:05:47.0000000","3.0",
"2090024","Cracks","Branches","3.0","2.0","2.0","7.0","E01211D1-8F4B-4F4E-AA29-CF40F1140B3E","074FE0FC-D56D-4941-9D06-2321CF6E7AAB","2020-08-05 17:59:25.0000000","5.0",
"998462","Decay","Branches","2.0","2.0","1.0","5.0","A3AC2D31-99B9-4E11-A231-F1E66C034781","62A81926-9729-41B4-A170-C9E56E92F111","2020-01-30 17:38:00.0000000","4.0",
"459405","Cankers","Branches","1.0","1.0","3.0","5.0","96C65254-E7AF-4383-891A-8DB324769C2F","365AE1FB-E7CE-4355-B99B-00588F6C4771","2019-05-29 17:18:38.0000000","2.0",
"5919613","Cankers","Branches","1.0","2.0","2.0","5.0","6057FEA5-C83F-40EB-8138-982AAB9C19C6","1B71166A-2AF3-46C7-8F8D-8961D2DAB9CD","2022-01-13 14:28:12.0000000","3.0",
"72473","Cracks","Branches","2.0","2.0","2.0","6.0","68B41838-5B20-455F-BB08-8A213A6DC83F","28E2A5D2-FD7C-4F99-9F86-C24328D10F3A","2017-07-25 16:31:55.0000000","4.0",
"6983","Decay","Stem","2.0","2.0","2.0","6.0","911C2484-2538-4138-9802-2C9EB6BC6CE6","44E14A8A-2612-425A-9277-004A8C471D63","2016-06-11 14:08:34.0000000","4.0",
"927519","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0",,"B8AE6D31-9E62-416C-ABB2-C2240E817159","2020-01-15 18:48:00.0000000","2.0",
"3418740","Decay","Stem","2.0","2.0","3.0","7.0","D448AF68-2A03-4BEB-8CCD-CE4B83F9967F","D3A0FAB1-F166-4FBB-A5E2-CEF921E5278B","2021-02-23 19:02:26.0000000","4.0",
"591158","Decay","Stem","1.0","2.0","3.0","6.0","266888BA-6606-4778-B2A3-F95982B6759E","16425934-B9B1-4205-B063-F82B65B1AF42","2019-09-25 13:13:15.0000000","3.0",
"7665600","Cankers","Branches","1.0","2.0","3.0","6.0","31F7A94A-50F6-46D8-8322-C49C8857CC61","7460BA9A-299B-462D-BC0D-D0B175350698","2022-06-15 12:21:19.0000000","3.0",
"3351478","Decay","Branches","1.0","2.0","3.0","6.0","5C100364-9CB3-4096-B030-D2E774775991","ED41C8E0-E081-4179-968D-F71524DA7762","2021-01-29 17:53:44.0000000","3.0",
"70936","Dead Wood","Branches","2.0","1.0","2.0","5.0",,"136EB3CC-65F5-4E43-BAC5-C19E5AA79791","2017-07-25 09:31:31.0000000","3.0",
"551367","Decay","Stem","1.0","1.0","3.0","5.0","0C73F870-36F1-442C-A493-9EF8B8F0098C","C5118A15-CEEA-4E33-8AB4-EF201916E119","2019-08-20 14:38:41.0000000","2.0",
"5824153","Decay","Branches","1.0","2.0","1.0","4.0","FDFE7525-66CB-413C-A5AE-2FD9C69570AD","D81FF3A1-96DF-4EAE-8BC1-1E2BAA0FFD51","2022-01-03 19:11:15.0000000","3.0",
"4525799","Dead Wood","Branches","3.0","1.0","1.0","5.0","F935DDB3-681E-498C-92D4-9C82D288E92E","1AE47FAC-F0A6-4E29-9BB6-8C152DC9BA88","2021-08-04 17:51:20.0000000","4.0",
"816078","Decay","Branches","2.0","2.0","2.0","6.0","C547EC83-1258-4276-AD22-96A63CCE1025","8AC4FB99-F47C-4187-84BD-11E136145335","2019-12-24 01:31:00.0000000","4.0",
"7764847","Decay","Stem","2.0","2.0","2.0","6.0","1463BECC-9BDC-486C-B89B-218D722C0916","0C196541-66B9-4750-B1E6-3FECF7170151","2022-06-23 18:33:04.0000000","4.0",
"7667767","Decay","Branches","2.0","2.0","2.0","6.0","DE7C3725-53EE-470A-96D9-6024D2AAF19D","B628CFA8-85B5-49AD-917C-9081FA054D93","2022-06-15 14:43:51.0000000","4.0",
"2564673","Cracks","Roots","1.0","1.0","1.0","3.0","ED5501B4-BEBF-4EA3-9051-E65176E8E9A3","FAE194C1-4C54-48CC-9288-7268D2DC93DD","2020-09-03 17:35:35.0000000","2.0",
"2027697","Cracks","Stem","3.0","2.0","2.0","7.0","F2786810-FEEA-4FC2-B624-97FC39D236F3","A243EAD8-F486-43AD-9B52-524682DDD9B3","2020-07-31 14:39:00.0000000","5.0",
"6906","Decay","Branches","2.0","1.0","1.0","4.0","5F4B66F4-2778-4891-9898-C39A2C2AF8E1","4573A582-D3B6-4891-95D5-518920921074","2016-06-01 15:31:31.0000000","3.0",
"6529447","Decay","Branches","2.0","3.0","1.0","6.0","D4967AA6-5B57-4CA7-93A7-F42B50A53471","DB87634C-1499-42C5-ADA7-388E09FFCB5A","2022-03-02 14:48:52.0000000","5.0",
"6687088","Dead Wood","Stem","3.0","2.0","2.0","7.0","643A786D-E421-4101-8636-EC17F5B58A5A","0A88DA6E-962E-43E0-BF10-BDAD76641D7B","2022-03-10 18:45:36.0000000","5.0",
"3065310","Decay","Branches","2.0","2.0","3.0","7.0","1B81E601-7386-492F-8900-FCC06F21485B","991DD901-0B61-433B-9691-705CAABA455D","2020-12-09 13:55:36.0000000","4.0",
"3063670","Decay","Roots","1.0","2.0","4.0","7.0","175861DD-2813-4577-ADB3-64663E87FBF3","A67BF939-366E-4CDA-872C-C738C785B165","2020-12-08 14:10:11.0000000","3.0",
"376142","Dead Wood","Branches","2.0","2.0","1.0","5.0",,"DCF2B681-85CC-4828-BE9E-E066F5939691","2019-09-30 20:17:59.0000000","4.0",
"7721650","Cankers","Branches","1.0","2.0","3.0","6.0","9E3DE6E5-185E-4F5F-8B1D-0BB792B3EF69","43D4E9EE-D9F6-4443-92E2-854F199AF1C2","2022-06-21 12:30:16.0000000","3.0",
"470875","Decay","Branches","2.0","3.0","2.0","7.0","D74F3718-3018-40B5-A90D-300430B46DFC","A2000CBE-0D4F-47B8-8F09-5852D2D01D08","2019-06-07 11:59:06.0000000","5.0",
"745682","Decay","Root Flare","1.0","2.0","2.0","5.0","7B87910F-D30C-435F-95E5-0818628DC50D","F73BECFA-9870-46B9-B430-990E0E3105A5","2019-12-09 13:25:00.0000000","3.0",
"238776","Decay","Roots","2.0","2.0","4.0","8.0","61242B6F-271D-4C07-9E34-1764BB4CE1C9","EFF8C3FA-1337-4DC2-BA62-0C885DB0E223","2018-05-20 09:53:40.0000000","4.0",
"43740","Dead Wood","Branches","2.0","1.0","2.0","5.0",,"E6B99403-89EB-45A2-99B1-6516277C48BF","2017-02-28 14:38:41.0000000","3.0",
"287618","Decay","Branches","2.0","4.0","2.0","8.0","774EED23-F9AA-46F0-BCE0-72BC6D8DD5DE","1018D399-4682-4B68-BF4A-78D065CC203B","2018-08-02 10:55:53.0000000","6.0",
"644689","Decay","Stem","2.0","2.0","2.0","6.0","13D015EB-8363-4DEF-B6AF-D6A6EA892343","D22AA883-35AD-45D5-973E-3F7726704474","2019-11-04 16:25:00.0000000","4.0",
"7237615","Decay","Root Flare","1.0","3.0","3.0","7.0","900DCEC3-FECB-44CE-B424-16EE817C24CF","7301923A-7A44-499A-B604-C59267346906","2022-05-02 12:17:46.0000000","4.0",
"7204104","Dead Wood","Stem","2.0","3.0","3.0","8.0","FD7B1670-3301-44D3-83E2-7C8D469D84C1","3E8F7823-0969-442C-8BE4-04EEA9EBCDA6","2022-04-27 13:14:42.0000000","5.0",
"296171","Dead Wood","Branches","3.0","3.0","3.0","9.0",,"6BA27A46-E39F-46DD-B049-FEEA1F6E8DBA","2018-08-16 14:31:50.0000000","6.0",
"4259803","Dead Wood","Branches","3.0","1.0","1.0","5.0","3D725C86-FC79-46CE-861D-78A0895CBAA3","0843E4BB-E8D0-467F-B85D-A70EF0C213BA","2021-07-09 14:03:36.0000000","4.0",
"3183146","Decay","Stem","2.0","2.0","3.0","7.0","19679626-A34C-4F67-AD0F-DC244DC970EF","7347071A-8216-4DE3-925F-07F001EB2F3F","2020-12-31 17:00:45.0000000","4.0",
"4517189","Dead Wood","Branches","3.0","1.0","1.0","5.0","25C1B5EB-167F-47B0-8E20-52BF33A8A3FF","657D811E-3C12-4E1B-A0C4-DE8546EEFBCD","2021-08-04 12:38:34.0000000","4.0",
"3085336","Decay","Branches","2.0","3.0","2.0","7.0","703D02D5-5C34-4B86-88B1-84B39EF55B4A","2EF22F60-5EF7-47C3-9CD8-BD27DC3D21AC","2020-12-12 16:53:30.0000000","5.0",
"525064","Decay","Stem","1.0","3.0","3.0","7.0","72572F87-FD71-4AB4-B39D-B2F574CF20C0","9074ADD5-0591-4066-84D8-AE51D3A9C3F9","2019-07-29 11:08:49.0000000","4.0",
"4964948","Dead Wood","Stem","2.0","2.0","2.0","6.0","47D8B9A2-9C77-42E2-A779-FE6269B95368","4FDF0205-811C-4B4B-B179-E395F86D6D4B","2021-09-14 14:22:15.0000000","4.0",
"4270002","Poor Tree Architecture","Branches","1.0","3.0","2.0","6.0","94B6A9E7-C8B6-48E8-B133-5C9E18FD3997","CB9072B5-187A-4A7D-A229-777531011E3A","2021-07-12 11:32:08.0000000","4.0",
"515615","Decay","Stem","2.0","2.0","2.0","6.0","50BCFD48-17A6-4BC6-A66B-AB1E4082FEE6","B62A2B42-BF63-4914-BDB3-4DFD028E9A48","2019-07-17 08:13:29.0000000","4.0",
"481194","Decay","Stem","1.0","1.0","4.0","6.0","7A915C55-9F86-4BE3-978A-128E76A7426D","85384E58-AA64-47D6-8515-D80B951107DB","2019-06-14 11:39:23.0000000","2.0",
