FID,ZAAKNUMMER,STATUS,LAT,LON,BEGINDATUM,EINDDATUM,DATASETNAAM,CATEGORIE,AANTAL_STEMMEN,DESCRIPTION,MEDIA1,MEDIA2,MEDIA3,GEOM
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3318,0014ESUITE471912023,closed,53.2402,6.5426,2023-02-02 12:13:34.953768,2023-02-02 21:11:13.62,Melding Openbare Ruimte,Verkeer; Gevaarlijke kruispunten en situaties,1,ETovrJ49vQxf3EdAfv5KoMQKUJl6y0k2QH5rjlYFKlcAnXdM+HxVmYhaL8OIrP+uvAJ7ZMgldmS+X7qslQoD5wLnC85TqUN0Zjos4+ecr4Km/nphhsrxSOFZSwNqV/YGFT7V5mOXhggY2Cm7/rTIwmi8+yTph7SdvlNQ1NdRtVHe1l+VXzQRW7pTeJOTCgzOWOP5pNtebR4rSrG8mv4388SS9VvhG2laRPZIF7p39Wxx6ciutl7jIurZW5EZHTjBpM+vPAN5c2Kz/Y7TJyAls2/ltMHMBlbzk8pnQK37aZEFWA3I2eoQ/9sTeUaEa76jVMnMfxtR0cdxVLJilvmwS3wBqKXyCa2nfPLorkCSRalH+TNW6JtmBDGHcI4AxVWwBIr/otwZoKQD/SlUaFDcBzrJIQNwbU7snWtfM/DHVWVVeQQcQpSlj4eVEgFmNsO0XAPd0IrPazjd0ujk87Yr1pBvrcaHvbgU7lzsSgky21HmdhpXYWiB/mGJeEzALhjip98/ayvO1G4KMULbmSA+0KDSX7zF02rF309KeG8p5USb4ihkgiQMylS+JvbUhW/KOz6AQ5ivaQgZpUfoMEI7nlHuwvp4MKu3YhpvzsCoMzcqs61BEmWJKb2uQSsp9zubKIBQW+HawlFcJTgI9b4WQA==,null,null,null,POINT (232136.487 584351.625)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3317,0014ESUITE471112023,open,53.189,6.5721,2023-02-02 11:48:24.445045,null,Melding Openbare Ruimte,Speelplekken; Onderhoud speeltoestel,1,BRUSsSp3XCuP7hM+5E37N8/4hOACpQDyiu187eAKOd5t9uSaOe4ZYdIRZ1xvML+43L+SCtVR7ldpNULUKDV0AJrrrOTjOjREJc67rlQcKn/b+KBaTDH4FpelGGxQbb+Mmu9tCRtjoWbUnt+pN1mExC1YJSc+yCsf2i+iXu3EQrnnhLjs9bnIrwAYijfox8py2U04Lt6YnRN0ReLtdn0P/I+EvwzJa0kenfywWxTgwGAt94liV29kJ8KvpsjxVwlu,null,null,null,POINT (234200.239 578688.8)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3316,0014ESUITE471032023,open,53.2459,6.5983,2023-02-02 11:45:53.226364,null,Melding Openbare Ruimte,Wegen; Zand of stenen,1,tokY9+1veo2q+VAUal0vb464UchzK+Du2PdNm0ksk1GhsT4XAYSqzzPFkS6We9unG/L5KGo/w+degggoB0s1H+bfys/awFgTD3fyYCtopEj65GDVeEmhf4M0uDIiRY7BHOneB0maiyt33PIofMa9XA==,63db9460e90aa304769b28ed,null,null,POINT (235846.926 585049.15)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3315,0014ESUITE470932023,closed,53.206,6.5664,2023-02-02 11:43:06.819911,2023-02-02 21:11:11.894,Containers - Huisvuil,Containers; Vol,1,1iy6V127JGIdgt0KeSeVekUyDde4j6QiQdM747CcDhzVA3uMurpmqHKSsXZIqcn+lqm8F7Adc0+0UwVAg5oydA==,null,null,null,POINT (233788.102 580571.833)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3314,0014ESUITE470812023,closed,53.2066,6.563,2023-02-02 11:40:22.309412,2023-02-02 21:11:11.408,Melding Openbare Ruimte,Afval; Grofvuil,1,zvyV6PjhEDPXX8Q3tF0wALlcsIESbFYvj1WFFinbJAMjaK3wndMTILfgRX88bWJXjKF+QGNqjX0gEDb5u/rlxQ==,null,null,null,POINT (233556.489 580636.392)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3313,0014ESUITE470492023,open,53.19,6.573,2023-02-02 11:32:47.69097,null,Melding Openbare Ruimte,Openbare verlichting; Scheve lantaarnpaal,1,2NzNPniQza0wc/Ia1mV0Gg==,null,null,null,POINT (234260.778 578798.303)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3312,0014ESUITE470372023,open,53.1883,6.5735,2023-02-02 11:29:10.331434,null,Openbare Verlichting,Openbare verlichting; Scheve lantaarnpaal,1,RbtmixyNLVKrR1B7JkoFcQ==,null,null,null,POINT (234290.997 578617.696)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3311,0014ESUITE470282023,open,53.1865,6.5549,2023-02-02 11:27:14.02907,null,Openbare Verlichting,Openbare verlichting; Lamp brandt niet,1,2NzNPniQza0wc/Ia1mV0Gg==,null,null,null,POINT (233054.92 578388.227)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3310,0014ESUITE470262023,open,53.2221,6.5332,2023-02-02 11:27:00.772504,null,Melding Openbare Ruimte,Wegen; Kapot / verzakt / opgedrukt,1,LyfQbW8nw3SFZZyQi6yCuMRkw1BOioLr7UkQUs7JswXGgAkWvP4EqREy/ZV2FJ/ZASEFwrTZU3WHjg9NrrZ+W8oBYFsXAEXJc5xnG1qe4jkm3Pqb204eQ8tTXPQyfxtA,null,null,null,POINT (231539.866 582327.301)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-330f,0014ESUITE470172023,open,53.1891,6.571,2023-02-02 11:25:31.590905,null,Openbare Verlichting,Openbare verlichting; Scheve lantaarnpaal,1,2NzNPniQza0wc/Ia1mV0Gg==,null,null,null,POINT (234122.981 578694.541)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-330e,0014ESUITE470142023,open,53.2253,6.5277,2023-02-02 11:24:57.562537,null,Melding Openbare Ruimte,Vervuiling openbare ruimte; Zwerfvuil,1,aQu7bSi2boe3ea4G8zMiFw==,63db8f79e90aa304769b28cd,null,null,POINT (231168.497 582678.042)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-330d,0014ESUITE469982023,open,53.1846,6.5549,2023-02-02 11:18:25.080436,null,Openbare Verlichting,Openbare verlichting; Lamp brandt niet,1,HCjdqvzdEN4gQBRCTM9I0ugMCqMwjJ6EB2naWBOBljopa0DWW7yveJmSK0f00wM3IC2aZvxKQ8VHxioh8vGfDKGrumAsr7hKwJRe31JbGas=,null,null,null,POINT (233056.563 578177.934)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-330c,0014ESUITE469962023,open,53.1965,6.5844,2023-02-02 11:18:20.143645,null,Melding Openbare Ruimte,Wegen; Zand of stenen,2,BTbQK7GGLwoC0b1miBZwBUWPxbg0ZS6vRi72Fv/3DiK3k6xQIUqMM5qFjrAbtdbz1jWJN7BtpY0jUPieCWGzWDGE5oA5RcsfYaOaQBqZGgb/kc29LRU5W9W684DrswDeABkALi9jgATnFAIlCZCNsDexBP/iaFxPHjwubk0oXwJz0rKsp8nf6fVTgjIy7GFYd238ugOyw2YYYFZD1hjCxSbAT9EeLquiRhdK3D9e+HBu8J1EZaHRPvkrBYtbCSuWk3a4SF4g7ja7UhTsuCAdhNv13TwEfQk8FHpfmaVXBcQdW4zavY3lP9QTMLme5U4YT/lnrE6vjitKzZ1L6mzA1W0uLnYv3rnwCOrtYyhjwBn1NMxlE2QUfCxxtMIrWezbfA80WzKHyj3AESVPMt5EilfN4J+UvuDrJWBwsi4HIPMnqEcr3GGS5+jnK5/3chxhS4CXAt2kLk1t7u05fnnxWlzoQbaYvLepWNOVAwOaJaa53vLpLkK+vrVGvObGKQyvR1LWp6opr8KuW/6wzAB60dwFQcZtG1inzkB1ozoOOHs=,63db8debe90aa304769b28c5,null,null,POINT (235005.611 579538.707)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-330b,0014ESUITE469842023,open,53.1865,6.5735,2023-02-02 11:13:06.171765,null,Openbare Verlichting,Openbare verlichting; Scheve lantaarnpaal,1,2NzNPniQza0wc/Ia1mV0Gg==,null,null,null,POINT (234299.635 578413.866)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-330a,0014ESUITE469682023,open,53.2018,6.5312,2023-02-02 11:09:09.378271,null,Melding Openbare Ruimte,Water & Riolering; Riolering verstopt,1,T+vOzOCIUT0DRNzl22re1WC4EC9AKyf5bsq/XMZjzVtL+mbXqeCH3bsVFuII17/UdVEESihtoTeRTdf9myPq6lzo1VYq4xbquIlegzecPv43esiGnos4WtFEcqZWBWAn7mxbnT1//7N6wPWSdxNf5OSX1D5p4CNjR1X1c/VARY1WEbE7+rkZmYWvvvJDQebUKtOywRE4oeKyH40Jsj5B7VnIDtcSkOP7Ig+OSlj94biESOdL44VdnI0REOlAhVlm9omqtJyPVIuKjU9ENSOnlZ5fQ4HD0V5jvWgFs7Ovnoglt+mtcUG9mppGtUMgWOUBPaBRsfsDMu0lvLHIF1XABhpa4ps72FYo6sJ9x/GxIZZ9cly+5Hd+WcaXeH89DvKEvhIGHniGZg0aRbSR5MW4YA==,null,null,null,POINT (231446.106 580069.375)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3309,0014ESUITE469652023,open,53.1852,6.5766,2023-02-02 11:08:13.300518,null,Openbare Verlichting,Openbare verlichting; Scheve lantaarnpaal,1,IebILp6sIP+Vy/cVbQGkDQ==,null,null,null,POINT (234505.904 578269.827)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3308,0014ESUITE469542023,open,53.1862,6.5778,2023-02-02 11:05:36.053666,null,Openbare Verlichting,Openbare verlichting; Scheve lantaarnpaal,1,2NzNPniQza0wc/Ia1mV0Gg==,null,null,null,POINT (234585.797 578381.519)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3307,0014ESUITE469162023,open,53.2078,6.5589,2023-02-02 10:52:06.383398,null,Melding Openbare Ruimte,Vervuiling openbare ruimte; Zwerfvuil,1,NtEfh5pqibeBtKbfT1CuASAw7u1m91x3PhP1nTiUEPa7/YnlpOkT9RIkLiabiECT2/rcM+9VrJ2H/QW4Jqf+PaqBDXIeP2o4kA2YNCplEKO4HyYi/SedITpk+wGGwIePZlLLLqOw1WoedcmlUftIDz2HawjhCB+G14+9RZ+m8SlEg81h/tl1P/uXiecg3aCHfiD1wqLhDIgow1/AfvFK25QPY9lymbJeoAiEBHSkmwsnIC3Szi+wn+2TPk4xrV8q5/5LvugjwF8Sy/oArbWRi495f8a/WUvrnKAVsHywUzu8T5TICzkotgsNqiT97HU9j2F4Wzq4zNzkDSBa9Ds6k6aCNPANV2jdMLEmWZUCZ23o4ZkDYNAJrRW/pfPa3Lta7R62RBZlge1E98bLv4FKgJebICR2g5uhviQG9r1/TqZ32ZU99Mm3WxEMc9WWwJEuh0RIAufEiidMrxWXZTzZ3gJZPcaPdxNTen6KjIfuqeTsPjWUw/XfNVHxJw0Bfudcp6V6EdmfWdBTKDZh2xpIIGnpAmCuQzNAiVesAXKwU9JKaGpWzhIoK0RR+oXFXRi2+F2e4XxnQ1/EN71IoArvkuOfQFoTftMTc2utAhtG3Ty1MJIWDBtc+9sc08ZJpl86EqJXNS36daVsWukeOPNysw==,null,null,null,POINT (233282.821 580763.187)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3306,0014ESUITE468782023,open,53.2221,6.5678,2023-02-02 10:41:56.487088,null,Melding Openbare Ruimte,Water & Riolering; Water op straat,1,vaZ/P7PqDFvRNkf8ZJKBb8bWKX2M5IUFlT37IM0ycGGVet20BuTfEwjNObfgFylwSpqk8ggOnmYHAuKbaBjDXw==,null,null,null,POINT (233848.44 582365.574)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3305,0014ESUITE468762023,open,53.2297,6.5771,2023-02-02 10:41:45.735858,null,Melding Openbare Ruimte,Afval; Grofvuil,1,7Rk10ISH9c8faCtj28+ppdf2ohkj9Srphx99DzITyK+zkiw7aFgbyDxrvemHh9boE58DD9QwJNms+kWgNOybQvliJDVWh99qDNYL+4yjmeHV58WG0bDe0ESZpcwlrWW1OvAH1lZ6VZ2R9vUUQzLSETk/q4/5kAKWoLi1BDFOIHN62c+T7bPlTfdOeM/qQd+x,null,null,null,POINT (234455.657 583223.337)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3304,0014ESUITE468582023,open,53.1732,6.6032,2023-02-02 10:36:22.246634,null,Melding Openbare Ruimte,Verkeer; Gevaarlijke kruispunten en situaties,1,FMHFMDdb1MbEWj3Uzq7Tqq7Is23iF1rXGCSHi0pn8ohOORr1FDbqx/GlMNQ8TPfYBzKPreBIQaFbErrQHfpjlgK5bHubN0w9fvXbj3yNvQvqn2f4kdqua/e26x6TTlt0oC04atthvbYMcHPrgukK06cYPij3MeEhm9cmpErafDW0ic9A1ApzcXFZs6G+FTMzLORGDPGj46qJj93asyoq6AHVLp4g1X/Wy8E1q2uI7m7brXWFpTsIaKYPjt9y6MAdGDvGj4YnTbbok2CfTw2T8Q==,null,null,null,POINT (236304.779 576964.007)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3303,0014ESUITE468432023,closed,53.2069,6.5739,2023-02-02 10:32:31.186814,2023-02-02 21:11:03.901,Containers - Huisvuil,Containers; Storing,1,YXYYA6r5vqCfCqLAsWuOOQ==,null,null,null,POINT (234285.546 580679.065)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3302,0014ESUITE468362023,open,53.2252,6.5468,2023-02-02 10:24:57.0054,null,Melding Openbare Ruimte,Vervuiling openbare ruimte; Zwerfvuil,1,cbgr4zGZbwqCBOCoaTIVcQa1azwlN1S9kp3Ad/9HN3zq34gLdyUgvUQcbfo2UC4RFQblU4/NRwbtKiDow6QCXmJm8ZucrkF5dgNRPRNwN68=,63db8168e90aa304769b2879,null,null,POINT (232446.298 582689.284)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3301,0014ESUITE468042023,open,53.2361,6.5563,2023-02-02 10:10:53.07969,null,Melding Openbare Ruimte,Groen; Struiken en perken,1,TttjvShhDHExSTbqN6XQTvX0/mDrcC4UInHYyk4oC/Bqiqx4QTaU5W5i9yP8SwNkcOLNb8DUTKfVAvunq0BYwxQ9xUMzSy/1mTz3zMh7GwZj9EAitOABdbJElP7cs9aNPjcQ5D6z2J5l0IvIwBH8GstOzOMQHGWSg22wsSafAfIgf/Ksvwx7gCID62y9M/4EwltLr+4JsvriZnEsUaV6tdGZMX7noL1R/u+AHI+erfZWXkoG312HQgKcMENuAqjZVhaCUlx9Kb5QQPoRALT2LktpUnVM4rZkNy/Wmpn3z85DhUWJEr1IPjCeVoGNvc+NPY6KZvC3OEcAwNq4HqAfyQqtGSD6hJTRhe3tppsWyKMrBkMkPWI68HttzKU0aZ52spxA1oQmu88hYUBOEN3exenCOqBcNccgGPTiMbqfOJeSqk9sqb/Y8JzZgyCJRMhg6We7FetGbFTdim1GOVfX4k89iBrN97XzJhwu6cQTVzY=,null,null,null,POINT (233055.81 583912.663)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3300,0014ESUITE467962023,open,53.2193,6.5807,2023-02-02 10:06:30.997748,null,Melding Openbare Ruimte,Vervuiling openbare ruimte; Fiets,1,80HrbaD2a50GOvxSdQNad0kbMIz9EDxeEiGj+1clBoY6AnayAwxmHk/pnWJIzuJBtCm8RsfAR1eDnn+kyqqrrC9KYSbyZUX8sIXMV1Rw+HANxS+q+zEFarkvmOCVTLI4R7XBvc4t63fcqmqTDi7oFL7StkucnOtVeefs5S9tHj/O9XEZujVa7PHcoM80reCr,null,null,null,POINT (234716.48 582071.29)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-32ff,0014ESUITE467012023,open,53.1933,6.5737,2023-02-02 09:28:52.907454,null,Openbare Verlichting,Openbare verlichting; Lamp brandt niet,1,2NzNPniQza0wc/Ia1mV0Gg==,null,null,null,POINT (234297.352 579166.912)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-32fe,0014ESUITE466862023,open,53.1713,6.6244,2023-02-02 09:25:18.2834,null,Melding Openbare Ruimte,Speelplekken; Aanvraag nieuwe speelplek of toestel,1,00pd3ObPjN2NeVctO50yIiHLyAf1OUy2iRbfnDaPUoWAHb/u7riCHDoqLk7UiZgtONKerHKvUdG1jrVInL6QDsK+/djSVaECoCildf009VFE3WZ/v+xTzMZnb3XH87fe,null,null,null,POINT (237728.516 576782.085)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-32fd,0014ESUITE466732023,open,53.2793,6.7065,2023-02-02 09:19:03.398668,null,Melding Openbare Ruimte,Verkeer; Gevaarlijke kruispunten en situaties,1,plhvJwDBkxlQ3wQg5lMqw720t5RP8BG5wTkyklHOhllyBenWwvVKspg+xv07DRwRgM8AFP+slyuadSaRsRDFcIS5Dkw9HpliIUtPkZizbrmIkQwSpdGEsXScxgw1M9GkyNteksSohQwqCxnbHopm+wI06vyPCAcQheMghrMxIoTTrX2duRRc185dwLujVF3sMJaqjY/2qwbwd6LEaKzbp2VVnu6AMcfUziArIjFpdhuq3xR7Kew17ZIGf3AQH7z+ZRHwWdzEAZA/Sp1udILlbiuaOnf0uXQlIGaqLzI5M7Hv/kKNIaFPIqFj6EpMvFtyJPeysqF/CnaMn3DlV0oiI6Fpoygc9ajQmUYPYKQ6h7I=,null,null,null,POINT (242999.348 588897.359)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-32fc,0014ESUITE466412023,open,53.2181,6.547,2023-02-02 09:05:02.991825,null,Melding Openbare Ruimte,Wegen; Blad,1,wyevVwn3PzdnLDRrwsY2Xm66KzKvsD45CA6KythT5b27SNgZrFvt0acPa15Y0U00FfMFHMO4MIyf2jRDEVacuNMMZE/d1iAoS14B9bt+YCkXJ4rmRjAw8RU2fspPIze5,null,null,null,POINT (232468.897 581898.416)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-32fb,0014ESUITE466322023,open,53.2204,6.5693,2023-02-02 08:59:40.815646,null,Melding Openbare Ruimte,Honden; Hondenpoep,1,7nRZxiBkVGg0oezwFL5BhKGpYcdBvCMsB6s1yUIbTwRTAQaxOBxJ+azM/uNl+BEQ0vS873KO6mJxwoQ1yJ07YprrPTcWq+VXON1YF3lFpayIeMESBVCrPeRSwPBwihVpeRhyvQ731MxVrI0F0uXWp0olJT2XlEEdF1IA920jrq0vzn1lULC+B5mCat/VDXdo,null,null,null,POINT (233954.29 582177.344)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-32fa,0014ESUITE466242023,open,53.2366,6.6036,2023-02-02 08:50:45.551994,null,Openbare Verlichting,Openbare verlichting; Scheve lantaarnpaal,1,1QU+IxkvdZOauTce7Kj41eTFWAgA+rrRxAEIkQpKedpF4P4zj6TLAJDgW22pyAWizr3YTPZ98zFMUVSsiyXC4e/Cf/8whSZJBV+8xoKKpKI=,null,null,null,POINT (236218.024 584018.559)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-32f9,0014ESUITE466012023,open,53.2053,6.6089,2023-02-02 08:37:49.124283,null,Melding Openbare Ruimte,Afval; Grofvuil,1,/RQp5w4o9g/oRH4vfChM9ZdFUzZj0/aF4BlXAxiZZzQImRg3JFHjxPDm4WarWIP1ekcdK1YBoZ+4dPHa9yUi8A==,null,null,null,POINT (236624.917 580540.855)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-32f8,0014ESUITE465822023,closed,53.2786,6.6945,2023-02-02 08:24:00.42859,2023-02-02 21:10:59.536,Melding Openbare Ruimte,Bomen; Boom geeft overlast,1,GozkkmBUsL7j9bWcLVdSyKt0NNn0z0qxqgChI3hDbsuRlB4/qsrRLOpLaitS0A5Zhj557R6IFwFwjt6+KO5HOQ==,null,null,null,POINT (242197.495 588802.578)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-32f7,0014ESUITE465482023,open,53.2223,6.601,2023-02-02 07:26:51.286598,null,Openbare Verlichting,Openbare verlichting; Lamp brandt niet,1,2NzNPniQza0wc/Ia1mV0Gg==,null,null,null,POINT (236066.614 582423.926)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-32f6,0014ESUITE465452023,open,53.2106,6.5612,2023-02-02 07:22:08.527093,null,Openbare Verlichting,Openbare verlichting; Meer dan 3 lampen branden niet in de straat,1,vhhPJ1R9CcxUHBahnSVZTyiJxB627j/+H5ON83MiJjG5PkcVhxc9YBfZB37yeSMs4PsxJu0yDSAvg6DDo0n8AIZv5saiai8XzMLKAyLVk2E=,63db5690e90aa304769b27dd,null,null,POINT (233433.954 581083.887)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-32f5,0014ESUITE465432023,open,53.1928,6.5658,2023-02-02 07:21:53.363393,null,Melding Openbare Ruimte,Verkeer; Gevaarlijke kruispunten en situaties,1,L5/9QGrDkITcTHPCJL3aaJr2GeV7eUlYqs8fjUgAoMtSC5xRYN054nnus6ypbDQu9x1hDcGLg6DhjhzzHN1J0Gm56TYJPViESZ4bpBMsZ2yfNfXoClK+4tfpVfTy7dlMzh2C7eZCxmcPgIvdrD6sP9jczT54kM2tMHPyGtZldBo=,null,null,null,POINT (233772.519 579102.688)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-32f4,0014ESUITE465402023,open,53.2053,6.5638,2023-02-02 07:20:53.873905,null,Openbare Verlichting,Openbare verlichting; Lamp brandt niet,1,2NzNPniQza0wc/Ia1mV0Gg==,null,null,null,POINT (233612.153 580498.417)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-32f3,0014ESUITE482392023,open,53.2184,6.5723,2023-02-03 00:41:33.139173,null,Melding Openbare Ruimte,Vervuiling openbare ruimte; Fiets,1,NtEfh5pqibeBtKbfT1CuAXvQzNXgMelzfErAeyvL1q0an18rHikmdqeQnOCHyN/nbcV6PIHe8Ry58Q4waUtDXyghTsSMPHXFGdOUG6P3ZiuZRIojIc/ZNN32t3tlGQDhw8dk8AXm33bCnwUIWUyL1JCPiyoMwcdmi9cobaprnJnLN5l2kVUpUgegKNj8aoVzUmtNCOwqx5cHr0ombkUUnJRqXC4B6/kUfotbbAYDW64vHD23/w/zpfOQMiG2yfHSyl/d6Vl/n83JFhQ96Cezt7GodKMdQaI+r2/aZusff9ToMTNFC5GslDE3pyoW3qYRIC4arDjbVU9d3uymtoDbv84zKloVprDtmcOMXCMTfewmrqN3DYaayttpQvjtlA7/LlLubMPfz+4kPJqKjCduLQ==,63dc4a2ce90aa304769b2b7d,null,null,POINT (234158.883 581964.167)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-32f2,0014ESUITE482272023,open,53.1681,6.6138,2023-02-02 23:50:24.082394,null,Openbare Verlichting,Openbare verlichting; Lamp brandt niet,1,bCRFYor+gazqF+9hHbzrjAdEy7rKtxEiPr1p0SEruuMXnhzXU9U0mtZ6rySpTU40+a/zSlqBr/rCyWg/JG306aFIggMB54OJa7kzrVUx7Us=,null,null,null,POINT (237025.005 576407.707)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-32f1,0014ESUITE482252023,open,53.2369,6.6274,2023-02-02 23:49:44.39997,null,Melding Openbare Ruimte,Afval; Grofvuil,1,5k2bvOY32lQjMNQoVFUNffLuLbBjwYM7tzDcOJ9qsefaDCBy+PtLewx8Alsy1/HKGaclV1RK5bm5jlmEiiEAKmdUFlrzYAXUpH3dAxsrI059IcpPAM5svQ7h3YRNxZEbgoCsOAXqzZT+x5ROn5sspeSTHatPtzVfMYE+hrgkXDlLDia3ctWDSK7jCPP6QdWj7UQA1kmU0CJkufouZQ5n/A==,null,null,null,POINT (237801.856 584084.865)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-32f0,0014ESUITE482222023,open,53.199,6.5594,2023-02-02 23:40:49.116244,null,Melding Openbare Ruimte,Vervuiling openbare ruimte; Fiets,1,bPguzuxoZlSu+kRoIhJN9cm3owB12Ebk3FnFJSBJEJE=,63dc3bf0e90aa304769b2b79,null,null,POINT (233333.233 579791.144)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-32ef,0014ESUITE482162023,open,53.2405,6.5187,2023-02-02 23:33:15.324175,null,Melding Openbare Ruimte,Groen; Struiken en perken,1,GHtEJi7BQv2byEAzT0sWQxa8ry07YD9UYmeQOlQyPeDPIFGCTbDv5eYjeco0otbu/o+Ka4iLdcT6ohFHtUd1DFwTi6Sk0AeS5sdUC4sX9845M+yVaG1CNlQ6HhhUIibz,null,null,null,POINT (230541.361 584366.586)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-32ee,0014ESUITE482062023,open,53.2371,6.5256,2023-02-02 23:01:34.248829,null,Openbare Verlichting,Openbare verlichting; Lamp brandt niet,1,2NzNPniQza0wc/Ia1mV0Gg==,63dc32bde90aa304769b2b75,null,null,POINT (231009.018 583987.452)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-32ed,0014ESUITE481922023,open,53.2198,6.5745,2023-02-02 22:14:30.359833,null,Openbare Verlichting,Openbare verlichting; Lamp brandt niet,1,ISlpobveoV/tUl/fsgFogpu6gV9KR4a9XvGPpCW6hXNe9Vxion9aoB/rSkOtXWmyTxOc1KEwTrko9Ts0bBSREK7PfgSAmfQwKcvHarZcTZr43wLAAcELq5g4AWDON3W5,null,null,null,POINT (234304.158 582115.577)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-32ec,0014ESUITE481872023,open,53.1972,6.5842,2023-02-02 22:10:08.41355,null,Melding Openbare Ruimte,Openbare verlichting; Lamp brandt niet,1,fsMt0SXjUu+6kefFf12rusybClL2VxqJe1sufSyQhapJSgr/9n980YAiZNd2sagjeO1meNEyPnLqMPiRlq0UAAqvxP43yLGs7tkm6038Mnp0DrN6Dew+bmQI+Ube410CufnkBaA4tu5FVcqEd8rMwMFxQPr3GxPVggdELt5zEFCbwQcrSncMPe5rj67LbA5BbWpa29kRdGlZa4ZjXV8vMNoknxklw7upDJU+8sk1b2Uc8VNDThl9hjSMLxNNhB6eub7pu6p9jZvCoYSKfQi1RgyzQd0BnRyIAs3mEn6quBbIHhMx7rcP6kjQFe6izc1+Uun8ToIm7AIdiryAOcGrchgPgp+73DXXIY/NylFFQ9Dfwd1JpehoGoGG9unrvtHI,null,null,null,POINT (234991.66 579608.928)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-32eb,0014ESUITE481792023,open,53.2057,6.4987,2023-02-02 22:00:23.942509,null,Openbare Verlichting,Openbare verlichting; Lamp brandt niet,1,2NzNPniQza0wc/Ia1mV0Gg==,null,null,null,POINT (229262.315 580470.63)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-32ea,0014ESUITE481772023,open,53.2053,6.4985,2023-02-02 21:59:57.072414,null,Openbare Verlichting,Openbare verlichting; Lamp brandt niet,1,2NzNPniQza0wc/Ia1mV0Gg==,null,null,null,POINT (229250.646 580424.194)
