OBJECTID,REF_WISSEL_KRUISING_PUIC,NAAM,LENGTE,X_BEGIN,Y_BEGIN,Z_BEGIN,X_EIND,Y_EIND,Z_EIND,REF_WISSEL_KRUISING_NAAM,M_GANG_VAN_T,M_GANG_TOT_T,GELDIG_VANAF,PUBLICATIEDATUM,LATITUDE_BEGIN,LATITUDE_EIND,IS_BERIJDBAAR,BI_DIRECTIONEEL,LONGITUDE_BEGIN,LONGITUDE_EIND,M_GANG_TOT,M_GANG_VAN,SPOORSTAAF_LINKS_RECHTS
565,ae53f651-bc75-4e34-87ad-0ef14e0c718c,Links,35.39023083,251127.592,475754.411,21.515,251162.348,475747.74099999,21.515,181A,"-1,325","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.26141445,52.26134845,Ja,Ja,6.79529201,6.79579907,34.065,-1.325,Rechts
566,efb29a22-3bf1-443b-bbb5-c1add24b519a,Links,40.37025041,162445.863,506850.45699999,-3.18,162483.93599999,506863.88099999,-3.18,907,"-3,901","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.54923171,52.54935183,Ja,Ja,5.49697932,5.49754093,36.47,-3.901,Rechts
569,8e047bb7-ad9d-4108-9c67-787edeb46239,Links,46.91974236,48091.42199999,365185.867,2.588,48044.58099999,365184.413,2.51299999,24H,"-10,430","36,490",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.26589609,51.26587419,Ja,Ja,3.85534328,3.85467279,36.49,-10.43,Rechts
570,adbee79d-daf3-4caa-83c8-fe25c4ff17cb,Rechts,76.22997888,147417.022,430105.406,3.27199999,147340.927,430109.581,3.94899999,4221,"-8,050","68,180",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.85945994,51.85949642,Ja,Ja,5.27712385,5.27601913,68.18,-8.05,Rechts
571,5a2ca0b8-78f7-4f5e-8226-71f7b3af2caf,Rechts-Links,60.72873833,92237.524,437899.481,2.90899999,92177.979,437887.549,2.93199999,349/377,"-20,396","40,333",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.92602644,51.92591249,Ja,Ja,4.47474555,4.47388215,40.333,-20.396,Rechts
575,f32e6983-02a8-4ea5-b5a2-a2a41468ef5c,Links,38.58856179,217565.98999999,441492.325,12.971,217527.464,441490.874,12.971,165,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.95833588,51.95832718,Ja,Ja,6.2974586,6.2968979,34.088,-4.5,Rechts
576,f963f0a4-fc4d-4f6e-871b-f5f8c5adecf8,Links,35.39025883,258782.496,557883.81299999,6.20399999,258757.764,557909.12699999,6.20399999,24,"-1,325","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.99791015,52.99814232,Ja,Ja,6.93309729,6.9327371,34.065,-1.325,Rechts
579,77059115-f30f-417d-bba3-9bc5b011ed7d,Links-Links,51.95396456,104771.942,412043.103,0.685,104750.24099999,412090.248,0.718,267B/269,"-16,015","35,939",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.69490791,51.69532969,Ja,Ja,4.66071243,4.66039177,35.939,-16.015,Rechts
580,11513ff4-7648-4f05-98ee-1cad37dda48b,Rechts,42.8099434,113146.009,400921.188,4.54,113188.735,400919.13,4.402,1109A,"-3,900","38,910",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.59563118,51.59561587,Ja,Ja,4.78316037,4.7837772,38.91,-3.9,Rechts
582,b2a80b7a-ad37-4577-a805-cd84c850a27a,Links,29.71773992,119000.148,490904.358,1.03899999,119024.995,490888.106,1.03899999,52,"-4,750","24,968",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.40478827,52.40464384,Ja,Ja,4.85818822,4.85855507,24.968,-4.75,Rechts
586,7c8f57fe-4bfa-418d-b980-2a15b4435fdd,Rechts,28.36150919,238054.875,575616.569,2.82399999,238046.984,575643.78899999,2.819,880,"-4,499","23,862",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.16081795,53.16106371,Ja,Ja,6.62897695,6.62886601,23.862,-4.499,Rechts
587,08ae1c02-9cde-435e-a0b4-00dace713bc9,Rechts-Links,41.9921297,153103.70499999,463040.74099999,5.41999999,153145.63,463038.368,5.48,569A/569B,"-11,710","30,282",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15553586,52.15551467,Ja,Ja,5.35949361,5.36010626,30.282,-11.71,Rechts
589,4cdd60ae-bae1-4b23-8ebd-cf6d896b2d28,Links,35.11546573,86493.873,454249.82199999,-0.19,86525.11,454233.78,-0.19,961,"-1,051","34,064",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.07228993,52.07214962,Ja,Ja,4.38798497,4.38844374,34.064,-1.051,Rechts
590,df9ea5fc-03f5-4661-981c-2b4530ec7b05,Links,76.22211259,203961.636,436675.96899999,12.214,203889.65599999,436701.01799999,12.14199999,5109,"-8,050","68,172",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.9164134,51.91664486,Ja,Ja,6.09886265,6.09782005,68.172,-8.05,Rechts
591,16d80adf-4c10-4a0c-95c4-57022b54b273,Links,37.6739912,135794.136,456215.859,4.551,135776.40599999,456249.063,4.187,2579,"-3,588","34,086",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.09386368,52.0941615,Ja,Ja,5.10694017,5.10667958,34.086,-3.588,Rechts
592,fc70d0ff-21ab-4ae4-bdd1-1bbc98a0627d,Rechts,33.34371665,105601.572,488494.917,0.164,105568.30499999,488493.079,0.095,905,"-4,499","28,844",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.3820918,52.38207229,Ja,Ja,4.66166474,4.66117644,28.844,-4.499,Rechts
594,29acf8de-6100-4a60-9469-cc160f08c92f,Links,33.81025628,88409.118,433208.37099999,3.27599999,88440.868,433196.749,3.33199999,X0873,"-3,166","30,645",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.88342141,51.88332075,Ja,Ja,4.42000198,4.42046532,30.645,-3.166,Rechts
595,f5bbe043-2140-403a-8780-4d288cbc2468,Rechts,31.18245183,90607.248,395033.237,4.261,90583.607,395012.94199999,4.261,137A,"-3,900","27,283",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.54058022,51.54039511,Ja,Ja,4.45899441,4.4586574,27.283,-3.9,Rechts
597,aee5878f-ec13-43b8-8351-7153f561c8e4,Links,35.41275697,119549.389,489410.618,2.14199999,119574.85799999,489386.052,2.14199999,443,"-1,324","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.39139944,52.39118031,Ja,Ja,4.8664167,4.86679343,34.088,-1.324,Rechts
598,b4c2c039-bfa0-4000-94ed-8f9f1e988db2,Links,59.90588972,135840.225,456092.66899999,4.546,135870.508,456040.995,3.653,2679,"-3,600","56,306",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.09275805,52.09229466,Ja,Ja,5.10761963,5.10806442,56.306,-3.6,Rechts
599,d4bb69e4-4bb7-4833-b480-73fccffc7fc9,Links,131.10038591,105436.318,475965.69,-3.882,105524.753,476062.471,-3.899,2195,"-5,100","126,001",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.26947634,52.27035408,Ja,Ja,4.66108115,4.66236248,126.001,-5.1,Rechts
600,e18931a1-3737-406c-890e-4d8287b3461b,Rechts,40.38601194,201899.717,501810.70299999,1.875,201910.04,501849.71999999,1.875,4127,"-3,900","36,486",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.50197714,52.50232689,Nee,Ja,6.07791296,6.07807046,36.486,-3.9,Rechts
601,808e7565-89cd-461c-a2aa-b97a32ff533b,Rechts,40.36976534,161908.896,506529.782,-3.414,161878.823,506502.84999999,-3.414,2087,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.54635678,52.54611512,Ja,Ja,5.48905617,5.48861227,36.47,-3.9,Rechts
604,8c87b8f0-cf9e-4221-9c48-bbbc218da7b8,Links-Links,39.51120125,62335.03199999,438635.18099999,5.25699999,62299.423,438652.222,5.27799999,1007/1009,"-10,355","29,156",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.92845929,51.92860649,Ja,Ja,4.03991271,4.03939051,29.156,-10.355,Rechts
606,6b03ae93-8c64-462d-ae74-3ce4a8f7dfbc,Rechts,38.56522309,182961.867,487389.929,9.39499999,182925.40299999,487377.373,9.39499999,31B,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.37367038,52.37355939,Ja,Ja,5.79781352,5.79727703,34.065,-4.5,Rechts
607,71a1d994-c6df-431d-b903-38132540db36,Links-Rechts,46.02011097,73059.546,436558.803,5.405,73091.26499999,436525.46,5.405,407B/413,"-13,035","32,985",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.91148322,51.91118825,Ja,Ja,4.19630165,4.19677048,32.985,-13.035,Rechts
609,6cc83f0e-5e58-4d26-896a-48c540cc0077,Rechts,33.41026744,90719.13499999,395244.20299999,4.309,90691.475,395225.511,4.314,964,"-3,900","29,510",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.54248913,51.54231797,Ja,Ja,4.46056839,4.46017314,29.51,-3.9,Rechts
611,2dfa52ac-3ae2-413c-b600-dcc02c4fb578,Links,38.56483164,122909.63099999,487746.696,5.878,122946.97,487737.04999999,5.878,345A,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.37665199,52.37656748,Ja,Ja,4.91593746,4.91648671,34.065,-4.5,Rechts
615,7f720d2e-a8d1-4a6b-8ce9-ed111fdd6bc2,Links,38.58842434,39171.79,387206.933,5.615,39154.281,387241.281,5.615,54,"-4,500","34,089",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.46201701,51.46232205,Ja,Onbekend,3.72037906,3.7201159,34.089,-4.5,Rechts
617,3ca47f12-e824-4d6b-bbdf-d2eff79db8a4,Links,38.03880243,80274.86999999,433456.874,4.45699999,80311.235,433468.033,4.53899999,91,"-3,973","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.8846225,51.88472767,Ja,Ja,4.30182121,4.3023469,34.065,-3.973,Rechts
618,2d954af8-3fbc-4a96-9612-7cd0efa5f5c5,Rechts,34.26168377,98586.77999999,411138.74099999,4.51299999,98590.917,411104.72999999,4.51299999,9,"-2,562","31,699",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.68619044,51.68588517,Ja,Ja,4.57140625,4.57147158,31.699,-2.562,Rechts
619,cbd30887-c43d-4e86-9919-c5cefaa4eb4c,Links,37.08522887,43751.09799999,360455.38,1.353,43742.932,360491.55499999,1.429,9,"-4,500","32,585",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.22255311,51.22287658,Ja,Ja,3.79465322,3.79452507,32.585,-4.5,Rechts
622,dbe6c594-d4f9-4abe-8315-f65f7e4c69be,Links,38.56528367,87068.53299999,453684.679,-2.206,87093.58999999,453655.363,-2.16699999,75,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.06728175,52.06702136,Ja,Ja,4.39647809,4.3968493,34.065,-4.5,Rechts
623,8238f5c9-a7c8-48c9-8487-7806bfcd79ee,Links,53.72094589,96192.65099999,431218.527,-0.272,96243.47699999,431235.857,-0.198,3005,"-3,900","49,821",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.86641346,51.86657457,Ja,Ja,4.53338118,4.5341161,49.821,-3.9,Rechts
624,c8991300-6d30-4f74-8e44-0799935d3107,Rechts,38.4858183,233396.71299999,581080.231,2.248,233435.16399999,581080.39,2.248,35,"-4,499","33,986",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.21060484,53.21060065,Nee,Ja,6.56067737,6.56125284,33.986,-4.499,Rechts
629,62b091f0-8541-4bc7-8d92-3d2052c47635,Links,38.58742182,61922.569,439412.896,5.18599999,61907.17399999,439448.24099999,5.18599999,55A,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.93537899,51.93569402,Ja,Ja,4.03370667,4.03347328,34.088,-4.5,Rechts
631,a089a08d-6b06-458e-b5f5-703ebb05fb67,Rechts,54.02443171,210097.55499999,474245.39199999,8.93699999,210066.04699999,474289.265,8.756,187B,"-3,900","50,125",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.25348743,52.25388488,Ja,Ja,6.19411134,6.1936571,50.125,-3.9,Rechts
635,6677b066-def0-4e5a-b157-939a829cb433,Links,38.58798467,122144.739,487833.40999999,5.88999999,122179.023,487815.777,5.88999999,279A,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.37738608,52.37722966,Ja,Ja,4.90469651,4.90520171,34.088,-4.5,Rechts
640,ec833374-21ed-49d8-b0c8-66aae3983d7c,Links,38.58827759,101112.425,426817.068,-0.568,101150.285,426809.791,-0.491,3243B,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.8273523,51.82729055,Ja,Ja,4.60549127,4.60604156,34.088,-4.5,Rechts
642,fdc9af33-286b-4350-b67c-43a8845fb801,Links,76.23268637,186491.744,434334.63199999,11.036,186416.193,434324.61499999,10.795,4483,"-8,050","68,183",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.89663281,51.89654705,Ja,Ja,5.84473178,5.84363325,68.183,-8.05,Rechts
643,9ea46c4e-e756-4f8b-8ee4-723f1ba2b7ae,Links,40.33486893,137406.44699999,455378.428,2.851,137412.461,455418.31199999,2.851,9273,"-4,500","35,835",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.08639038,52.08674905,Ja,Ja,5.13051077,5.13059645,35.835,-4.5,Rechts
644,ff5c1efc-0664-4734-a2ed-e1e6aa270b0a,Links,36.45001889,98568.766,411266.965,4.477,98578.326,411231.791,4.477,13,"-4,749","31,701",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.68734106,51.68702589,Ja,Ja,4.57112499,4.57126893,31.701,-4.749,Rechts
645,2abff1b2-0642-40fb-bf9c-daea5c973cb3,Links,62.62712314,79839.62799999,431662.884,4.15,79902.16199999,431666.298,4.15,223B,"-4,500","58,127",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.86844144,51.86848056,Ja,Ja,4.29589174,4.29679881,58.127,-4.5,Rechts
646,279288d8-7860-41ca-9f28-86a189cac569,Links,40.37080197,192563.054,443242.803,15.108,192524.853,443229.74599999,15.108,968,"-3,901","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.97632213,51.97620736,Ja,Ja,5.93390997,5.93335257,36.47,-3.901,Rechts
647,80e4572a-ddf9-4dba-80dc-35564698024d,Links-Rechts,7.25434358,121414.728,488283.95,5.569,121420.504,488279.56099999,5.585,K2511,"-3,560","3,694",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38139106,52.38135197,Ja,Ja,4.89393106,4.89401633,3.694,-3.56,Rechts
649,f8ceeb67-ad2b-47e0-bb8f-d26b3ca7b1d0,Rechts,53.52968556,112423.231,400795.179,5.758,112474.335,400811.06699999,5.53899999,1073,"-3,899","49,630",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.59444426,51.59459094,Ja,Ja,4.77274513,4.77348067,49.63,-3.899,Rechts
651,2e825095-aa63-42a3-a8c8-2896a547b555,Rechts,35.41370038,94675.39299999,440010.13299999,0.258,94643.047,439995.781,0.258,X0235,"-1,326","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94526526,51.94513276,Ja,Onbekend,4.50981344,4.50934556,34.088,-1.326,Rechts
652,d6873162-f12c-4606-8271-7df8f96d453a,Links,38.56478396,182381.462,487185.972,9.794,182344.983,487173.461,9.794,29B,"-4,500","34,064",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.3718666,52.37175598,Ja,Ja,5.78927411,5.78873745,34.064,-4.5,Rechts
653,2f63f5e9-1e9f-4a5b-af70-75f41f848daf,Rechts-Links,33.66923754,196138.69699999,322564.356,108.84099999,196105.06299999,322565.896,108.84099999,53B/57A,"-6,859","26,810",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.89138307,50.89139933,Ja,Ja,5.9718595,5.97138169,26.81,-6.859,Rechts
655,e6e42499-6133-47d8-94ff-723ed41c9b2c,Rechts-Links,51.98008038,134902.608,456731.097,2.18299999,134850.647,456729.689,2.116,831/835,"-16,015","35,965",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.09846301,52.09844847,Ja,Ja,5.09390035,5.09314212,35.965,-16.015,Rechts
656,88469db7-bb1c-4cc8-9b65-9731dc63f666,Rechts,34.84633423,30408.304,385861.24099999,3.367,30411.232,385826.54599999,3.415,485A,"-3,900","30,946",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.44805713,51.44774604,Ja,Ja,3.59480133,3.5948557,30.946,-3.9,Rechts
658,80a5e874-42e9-451a-9dd7-74246d09dd3f,Rechts,36.92745348,189036.20199999,318590.01,97.929,189071.837,318580.326,98.164,403,"-2,863","34,064",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.8561258,50.85603663,Ja,Ja,5.8705497,5.87105483,34.064,-2.863,Rechts
659,5e1a8319-8563-4f78-872d-84425c5b38fd,Rechts-Rechts,41.58957453,125279.27499999,485066.395,2.471,125311.98299999,485040.77,2.39299999,3051B/3055,"-9,841","31,748",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.35269652,52.35246798,Ja,Ja,4.95097289,4.95145522,31.748,-9.841,Rechts
662,67004399-4309-499b-8f88-2a319671dd59,Rechts-Rechts,43.21904387,61433,439988.391,5.16999999,61416.158,440028.152,5.19099999,1239/1241,"-13,035","30,185",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94046821,51.94082267,Ja,Ja,4.02643267,4.02617696,30.185,-13.035,Rechts
663,4f573b13-adfa-4b8c-ad8a-ad3d5db75839,Links,38.58847439,67526.44599999,440354.45799999,5.53399999,67523.71,440392.91399999,5.53399999,2,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94475037,51.94509552,Ja,Onbekend,4.11493718,4.1148876,34.088,-4.5,Rechts
664,a96fa148-0433-44f7-82a6-5f766500bba7,Links,58.89713527,131654.727,480465.347,1.976,131698.823,480426.321,2.60199999,61A,"-3,900","54,997",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.31165257,52.3113037,Ja,Ja,5.04486658,5.04551589,54.997,-3.9,Rechts
665,eb5ba81a-c7ee-4313-adef-e125c20ca20a,Links,36.45056412,258311.959,595043.74899999,5.357,258291.37899999,595073.834,5.357,936,"-4,751","31,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.33180885,53.33208307,Ja,Ja,6.93800087,6.93770179,31.7,-4.751,Rechts
668,5a98fb1a-eb07-47f5-9ace-8e52d38c0bca,Links,40.39343656,246492.799,442712.215,36.554,246464.388,442740.88099999,36.554,75,"-3,900","36,493",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.9652874,51.96554968,Ja,Ja,6.71853946,6.71813379,36.493,-3.9,Rechts
669,37ead031-c5c7-45e6-95c0-083ca9e86463,Links,55.69608464,130580.45,461075.15,1.161,130538.924,461112.25099999,1.181,3809,"-3,900","51,796",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.13733322,52.13766484,Ja,Ja,5.03051245,5.02990324,51.796,-3.9,Rechts
670,64cbbc07-7526-4f71-8189-d79e85a46c3b,Rechts,38.56505668,62800.34599999,440321.62,5.078,62838.21499999,440328.91399999,5.078,987,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94369121,51.94376304,Ja,Ja,4.04622381,4.04677249,34.065,-4.5,Rechts
671,03232f60-d231-4f3f-9df3-a613b03769db,Links,38.58793472,105066.744,411376.049,0.86,105054.209,411412.50699999,0.86,347,"-4,499","34,089",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.68893885,51.68926541,Ja,Ja,4.66507178,4.66488528,34.089,-4.499,Rechts
674,0e622b09-7f2a-4152-b021-3e03b0a5d6b0,Rechts,40.36959195,61650.66199999,439041.65999999,5.16199999,61664.16599999,439003.61599999,5.192,1131,"-3,899","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.93199744,51.93165784,Ja,Ja,4.02985458,4.03006122,36.47,-3.899,Rechts
675,470ba261-2ee6-4cfc-822c-984a441a7c33,Links,62.6261897,149984.07699999,399823.62699999,8.52999999,149938.02299999,399866.06599999,8.52999999,1101B,"-4,500","58,127",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.5873023,51.58768335,Ja,Ja,5.31482421,5.31415907,58.127,-4.5,Rechts
678,4bd99215-bca0-46f0-864d-32524de1720f,Rechts-Links,51.97932402,251203.21299999,475735.34999999,21.498,251152.154,475745.08799999,21.498,181B/907,"-16,015","35,965",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.26122997,52.26132639,Ja,Ja,6.79639397,6.79564904,35.965,-16.015,Rechts
679,d35a5ca4-f4e9-41ec-8992-f5366b60b4d2,Rechts-Links,39.63611891,204654.18599999,321043.146,110.263,204676.073,321010.103,110.242,K66,"-23,435","16,201",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.87703527,50.87673638,Ja,Ja,6.09266546,6.09297187,16.201,-23.435,Rechts
682,528b5d06-c911-45b5-bfe5-5207d72554d7,Rechts-Links,51.9808331,107266.83199999,477919.43199999,-3.492,107300.331,477959.179,-3.46499999,1175/1177A,"-16,015","35,966",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.28719666,52.28755678,Ja,Ja,4.68762066,4.68810598,35.966,-16.015,Rechts
683,44890970-5b56-424d-9803-c8c8acde8264,Rechts,38.58773784,209836.45999999,374940.918,20.94999999,209811.11799999,374969.972,20.94999999,121,"-4,499","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.36100098,51.36126458,Ja,Ja,6.17453899,6.17417966,34.088,-4.499,Rechts
684,f980530c-cb4e-456c-974f-b42d033a65ad,Rechts,28.23670692,88609.13499999,432847.802,3.245,88635.64599999,432838.08199999,3.26399999,X0023,"-4,505","23,732",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.88020475,51.88012055,Ja,Ja,4.42297622,4.42336307,23.732,-4.505,Rechts
685,02dfadef-5639-4dfd-a4d4-9ef23fe1b2a6,Rechts,66.76552429,108357.66,428216.89,-5.575,108296.69,428244.05499999,-5.54699999,4027,"-8,050","58,716",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.84058654,51.84082559,Ja,Ja,4.71039624,4.70950792,58.716,-8.05,Rechts
686,514169ce-81df-4100-b5b2-59a0639828a5,Rechts,56.99051816,115756.892,532948.5,0.881,115757.604,532891.525,0.895,1205A,"-4,500","52,491",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.78240598,52.78189403,Ja,Ja,4.80556477,4.80558211,52.491,-4.5,Rechts
690,0b5b6c6f-60d1-4176-8917-f7ef399c436e,Rechts-Rechts,67.98515653,92100.20299999,437882.98499999,3.302,92033.42999999,437870.413,3.244,355/357,"-20,394","47,591",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.92586268,51.92574214,Ja,Ja,4.4727524,4.47178405,47.591,-20.394,Rechts
693,a39375c7-d38f-4cac-8614-2d4a041a22df,Rechts,38.58816846,90459.94199999,431905.503,3.83,90421.486,431902.76,3.754,15,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.87195343,51.87192432,Ja,Ja,4.45002941,4.44947158,34.088,-4.5,Rechts
696,c1e31706-77c8-4911-92b9-1a3dd124f9e3,Rechts,40.38532275,190213.236,444174.101,27.71399999,190174.723,444186.166,27.71399999,2123,"-3,900","36,485",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.98484655,51.98495743,Ja,Ja,5.89980682,5.89924744,36.485,-3.9,Rechts
697,6769515d-ef72-4563-9467-70c1cc3e1cb8,Links,65.04454234,174289.72099999,448947.25099999,0,174352.219,448929.22899999,0,181,"-3,775","61,270",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.02852977,52.0283656,Ja,Ja,5.66827885,5.6691885,61.27,-3.775,Rechts
699,c369cf40-f282-4c14-bccd-b1900b7d3b0c,Links,35.53712449,61474.739,439978.608,5.18599999,61460.70999999,440011.22499999,5.155,1253A,"-4,500","31,037",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94038733,51.94067807,Ja,Ja,4.0270422,4.02682934,31.037,-4.5,Rechts
700,2dbe1f59-ec60-4ff6-98aa-452adeaecd79,Rechts,38.56503868,259852.348,593208.49399999,2.032,259849.245,593170.054,2.032,70B,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.31502344,53.31467876,Ja,Ja,6.96051271,6.96045356,34.065,-4.5,Rechts
701,8c4c5a39-8c32-40c8-bcf6-b94771210e3d,Rechts,42.7837808,210006.014,374687.59399999,21.48999999,209998.537,374729.71899999,21.291,45A,"-3,900","38,884",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.35870763,51.35908698,Ja,Ja,6.17693385,6.17683306,38.884,-3.9,Rechts
703,7df739e3-2a8a-4b5f-9079-18e51b752e23,Rechts,38.56546378,189337.793,444380.569,28.652,189376.17,444376.761,28.652,833,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.9867571,51.9867205,Ja,Ja,5.88708403,5.88764231,34.065,-4.5,Rechts
704,46172cb6-c000-438e-b30b-26787d8cf2b0,Rechts,40.36916435,137675.52799999,455829.78,2.93299999,137704.206,455858.19199999,2.93299999,5,"-3,900","36,469",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.09045558,52.09071184,Ja,Ja,5.13441373,5.13483074,36.469,-3.9,Rechts
705,d973deca-6885-495d-aece-803bdd23d373,Rechts,38.86729865,91503.29899999,437653.52899999,2.938,91464.701,437649.249,2.89299999,233,"-3,074","35,793",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.9237327,51.92368983,Ja,Ja,4.4641179,4.46355764,35.793,-3.074,Rechts
708,55196edf-7c8c-479a-9ea9-cb1a5b479e68,Rechts,39.70567438,136279.095,455136.472,4.676,136296.117,455100.646,3.216,2781,"-3,600","36,106",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.08417879,52.08385737,Ja,Ja,5.11407607,5.11432637,36.106,-3.6,Rechts
709,20240bb9-9959-4ccc-8a0d-e62385fca3fe,Rechts,36.44989002,77287.452,432632.76799999,4.43499999,77276.92399999,432667.658,4.413,X0312,"-4,750","31,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.87680729,51.87711937,Ja,Ja,4.25862303,4.2584623,31.7,-4.75,Rechts
710,02e765be-9db6-418c-a267-5fb719d60db9,Links,38.56519285,214571.75899999,427736.918,17.87999999,214610.283,427738.7,17.777,41,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83503888,51.83505078,Ja,Ja,6.25152088,6.25208007,34.065,-4.5,Rechts
713,a2cbdf73-98a1-494b-8425-aeeda1e2f5fa,Rechts,38.56446972,171022.48999999,483357.183,3.79499999,171058.94699999,483369.75699999,3.79499999,9A,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.33790498,52.33801692,Ja,Ja,5.62229878,5.6228343,34.065,-4.5,Rechts
