Start Opbouw,Einde Afbouw,Datum,Starttijd,Eindtijd,Naam evenement,Locatie,Activiteit,Vergunning / Aanvraag
12-12-2017,15-12-2017,15-12-2017,12:00,23:00,Kerstfeest transwijk,Vreugdenhillaan (Eilandstede),bouwsels,Gaat niet door
13-12-2017,18-12-2017,15-12-2017,14:00,01:00,Fonteyn Festival,Janskerkhof,versterkt geluid  bouwsels,Vergunning verstrekt
15-12-2017,15-12-2017,15-12-2017,18:00,20:00,Lichtjestocht in Oost,van Limburg Stirumplein ( Holy Trinity Church),wegafsluiting bouwsels,Vergunning verstrekt
16-12-2017,16-12-2017,16-12-2017,09:00,18:00,Kerst Bij Kees,Rijnlaan,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
15-04-2017,30-12-2017,16-12-2017,10:00,16:00,Jaarvergunning Winkelcentrum Parkwijk,WKC Parkwijk,Versterkt geluid  bouwsels,Vergunning verstrekt
01-12-2017,15-01-2018,16-12-2017,10:00,01:00,Ijsbaan,Neude,Versterkt geluid  bouwsels,Gaat niet door
05-12-2017,11-01-2018,16-12-2017,10:00,21:00,IJsbaan Vleuterweide,Burchtplein ,Versterkt geluid,Vergunning verstrekt
16-12-2017,16-12-2017,16-12-2017,10:00,17:00,Kerstevent,Troosterlaan (WKC de Gaard),bouwsels,Vergunning verstrekt
15-12-2017,17-12-2017,16-12-2017,11:00,18:00,Festival KNUS,"Mariaplaats, Zadelstraat, Lijnmarkt,Domplein, Gaardbrug, Maartensbrug,Twijnstraat, Korte Minrebroederstraat",versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
15-12-2017,18-12-2017,16-12-2017,11:00,19:00,Kerstmarkt,Mariaplaats,versterkt geluid  bouwsels,Gaat niet door
15-12-2017,17-12-2017,16-12-2017,12:00,22:00,Kerstmarkt Leidsche Rijn,Middenburcht ,versterkt geluid  bouwsels,Vergunning verstrekt
16-12-2017,16-12-2017,16-12-2017,14:00,18:00,Kerstmarkt Oog in Al,Park Oog in Al,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
13-12-2017,18-12-2017,16-12-2017,14:00,01:00,Fonteyn Festival,Janskerkhof,versterkt geluid  bouwsels,Vergunning verstrekt
15-12-2017,18-12-2017,16-12-2017,16:00,22:30,Kerst in het Julianapark,Julianapark,Versterkt geluid  bouwsels,Vergunning verstrekt
16-12-2017,16-12-2017,16-12-2017,17:30,20:30,Kerstlichtjestocht,Troosterlaan en route,,Vergunning verstrekt
16-12-2017,16-12-2017,16-12-2017,18:00,21:30,Lichtjesroute Castellum,Hoge Woerdplein (Castellum HogeWoerd),versterkt geluid  bouwsels,Vergunning verstrekt
12-03-2017,17-12-2017,17-12-2017,09:00,13:00,Maximapark Seizoenslopen,Maximapark,Versterkt geluid  bouwsels,Gaat niet door
01-12-2017,15-01-2018,17-12-2017,10:00,01:00,Ijsbaan,Neude,Versterkt geluid  bouwsels,Gaat niet door
05-12-2017,11-01-2018,17-12-2017,10:00,17:00,IJsbaan Vleuterweide,Burchtplein ,Versterkt geluid,Vergunning verstrekt
15-12-2017,17-12-2017,17-12-2017,11:00,18:00,Festival KNUS,"Mariaplaats, Zadelstraat, Lijnmarkt,Domplein, Gaardbrug, Maartensbrug,Twijnstraat, Korte Minrebroederstraat",versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
15-12-2017,18-12-2017,17-12-2017,11:00,19:00,Kerstmarkt,Mariaplaats,versterkt geluid  bouwsels,Gaat niet door
13-12-2017,18-12-2017,17-12-2017,12:00,23:00,Fonteyn Festival,Janskerkhof,versterkt geluid  bouwsels,Vergunning verstrekt
17-12-2017,17-12-2017,17-12-2017,12:00,18:00,Christmas Photoshoot,Vredenburgplein,bouwsels,Gaat niet door
15-12-2017,18-12-2017,17-12-2017,12:30,22:00,Nederlands Kampioenschap Ijsklimmen,Uppsalalaan ,versterkt geluid  bouwsels,Vergunning verstrekt
16-12-2017,17-12-2017,17-12-2017,14:00,18:00,Kinderkerstmarkt Lunetten,Engelsmanplaat ,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
15-12-2017,18-12-2017,17-12-2017,16:00,22:30,Kerst in het Julianapark,Julianapark,Versterkt geluid  bouwsels,Vergunning verstrekt
01-12-2017,15-01-2018,18-12-2017,10:00,01:00,Ijsbaan,Neude,Versterkt geluid  bouwsels,Gaat niet door
05-12-2017,11-01-2018,18-12-2017,10:00,20:00,IJsbaan Vleuterweide,Burchtplein ,Versterkt geluid,Vergunning verstrekt
01-12-2017,15-01-2018,19-12-2017,10:00,01:00,Ijsbaan,Neude,Versterkt geluid  bouwsels,Gaat niet door
05-12-2017,11-01-2018,19-12-2017,10:00,20:00,IJsbaan Vleuterweide,Burchtplein ,Versterkt geluid,Vergunning verstrekt
18-12-2017,19-12-2017,19-12-2017,12:30,16:00,Kerstmarkt,van Vollenhovenlaan,,Gaat niet door
01-12-2017,15-01-2018,20-12-2017,10:00,01:00,Ijsbaan,Neude,Versterkt geluid  bouwsels,Gaat niet door
05-12-2017,11-01-2018,20-12-2017,10:00,20:00,IJsbaan Vleuterweide,Burchtplein ,Versterkt geluid,Vergunning verstrekt
01-12-2017,15-01-2018,21-12-2017,10:00,01:00,Ijsbaan,Neude,Versterkt geluid  bouwsels,Gaat niet door
05-12-2017,11-01-2018,21-12-2017,10:00,20:00,IJsbaan Vleuterweide,Burchtplein ,Versterkt geluid,Vergunning verstrekt
22-12-2017,26-12-2017,22-12-2017,09:00,22:00,Kerstmarkt,Moskeeplein,bouwsels,Vergunning verstrekt
01-12-2017,15-01-2018,22-12-2017,10:00,01:00,Ijsbaan,Neude,Versterkt geluid  bouwsels,Gaat niet door
05-12-2017,11-01-2018,22-12-2017,10:00,21:00,IJsbaan Vleuterweide,Burchtplein ,Versterkt geluid,Vergunning verstrekt
18-12-2017,27-12-2017,22-12-2017,17:00,00:00,Kerstbal Festival,Berlijnplein,versterkt geluid  bouwsels,Vergunning verstrekt
22-12-2017,26-12-2017,23-12-2017,09:00,22:00,Kerstmarkt,Moskeeplein,bouwsels,Vergunning verstrekt
15-04-2017,30-12-2017,23-12-2017,10:00,16:00,Jaarvergunning Winkelcentrum Parkwijk,WKC Parkwijk,Versterkt geluid  bouwsels,Vergunning verstrekt
01-12-2017,15-01-2018,23-12-2017,10:00,01:00,Ijsbaan,Neude,Versterkt geluid  bouwsels,Gaat niet door
05-12-2017,11-01-2018,23-12-2017,10:00,21:00,IJsbaan Vleuterweide,Burchtplein ,Versterkt geluid,Vergunning verstrekt
23-12-2017,23-12-2017,23-12-2017,12:00,16:00,Kerst Nova,Hammarskjöldhof (WKC Nova),Versterkt geluid,Vergunning verstrekt
22-12-2017,26-12-2017,24-12-2017,09:00,22:00,Kerstmarkt,Moskeeplein,bouwsels,Vergunning verstrekt
01-12-2017,15-01-2018,24-12-2017,10:00,01:00,Ijsbaan,Neude,Versterkt geluid  bouwsels,Gaat niet door
05-12-2017,11-01-2018,24-12-2017,10:00,17:00,IJsbaan Vleuterweide,Burchtplein ,Versterkt geluid,Vergunning verstrekt
24-12-2017,24-12-2017,24-12-2017,12:00,16:00,Kerst Nova,Hammarskjöldhof (WKC Nova),Versterkt geluid,Vergunning verstrekt
24-12-2017,24-12-2017,24-12-2017,16:00,21:00,Winterwende ,Hoge Woerdplein (Castellum HogeWoerd),,Vergunning verstrekt
24-12-2017,24-12-2017,24-12-2017,13.00,20:00,Activiteitendagen Griftpark,Griftpark,Versterkt geluid  bouwsels,Vergunning verstrekt
01-12-2017,15-01-2018,25-12-2017,10:00,01:00,Ijsbaan,Neude,Versterkt geluid  bouwsels,Gaat niet door
05-12-2017,11-01-2018,25-12-2017,10:00,22:00,IJsbaan Vleuterweide,Burchtplein ,Versterkt geluid,Gaat niet door
22-12-2017,26-12-2017,25-12-2017,00:00,22:00,Kerstmarkt,Moskeeplein,bouwsels,Vergunning verstrekt
22-12-2017,26-12-2017,26-12-2017,09:00,22:00,Kerstmarkt,Moskeeplein,bouwsels,Vergunning verstrekt
01-12-2017,15-01-2018,26-12-2017,10:00,01:00,Ijsbaan,Neude,Versterkt geluid  bouwsels,Gaat niet door
05-12-2017,11-01-2018,26-12-2017,10:00,20:00,IJsbaan Vleuterweide,Burchtplein ,Versterkt geluid,Vergunning verstrekt
26-12-2017,26-12-2017,26-12-2017,14:00,17:00,Maria's Kerst-Inn,Oudegracht,,Vergunning verstrekt
01-12-2017,15-01-2018,27-12-2017,10:00,01:00,Ijsbaan,Neude,Versterkt geluid  bouwsels,Gaat niet door
05-12-2017,11-01-2018,27-12-2017,10:00,20:00,IJsbaan Vleuterweide,Burchtplein ,Versterkt geluid,Vergunning verstrekt
01-12-2017,15-01-2018,28-12-2017,10:00,01:00,Ijsbaan,Neude,Versterkt geluid  bouwsels,Gaat niet door
05-12-2017,11-01-2018,28-12-2017,10:00,20:00,IJsbaan Vleuterweide,Burchtplein ,Versterkt geluid,Vergunning verstrekt
01-12-2017,15-01-2018,29-12-2017,10:00,01:00,Ijsbaan,Neude,Versterkt geluid  bouwsels,Gaat niet door
05-12-2017,11-01-2018,29-12-2017,10:00,21:00,IJsbaan Vleuterweide,Burchtplein ,Versterkt geluid,Vergunning verstrekt
01-12-2017,15-01-2018,30-12-2017,10:00,01:00,Ijsbaan,Neude,Versterkt geluid  bouwsels,Gaat niet door
05-12-2017,11-01-2018,30-12-2017,10:00,21:00,IJsbaan Vleuterweide,Burchtplein ,Versterkt geluid,Vergunning verstrekt
30-12-2017,30-12-2017,30-12-2017,12:00,16:00,Kerst Nova,Hammarskjöldhof (WKC Nova),Versterkt geluid,Vergunning verstrekt
01-12-2017,15-01-2018,31-12-2017,10:00,01:00,Ijsbaan,Neude,Versterkt geluid  bouwsels,Gaat niet door
05-12-2017,11-01-2018,31-12-2017,10:00,17:00,IJsbaan Vleuterweide,Burchtplein ,Versterkt geluid,Vergunning verstrekt
