FID,LOC_CODE,GEOMETRIE
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34eb,NM026800839,"POLYGON ((188449.7 428211.14, 188449.7 428211.14, 188430.87 428219.22, 188412.79 428178.34, 188428.67 428171.58, 188411.9 428132.46, 188415.14 428129.37, 188449.7 428211.14))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34ec,NM026801357,"POLYGON ((187156.76 425610.69, 187156.76 425610.69, 187123.52 425616.28, 187119.4 425597.75, 187153.23 425590.99, 187156.76 425610.69))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34ed,NM026801119,"POLYGON ((187809.7 428790.11, 187809.7 428790.11, 187845.28 428768.05, 187870.87 428805.99, 187893.81 428798.64, 187909.7 428844.52, 187901.17 428848.64, 187892.34 428849.52, 187882.64 428850.69, 187871.17 428850.4, 187845.87 428849.52, 187809.7 428790.11))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34ee,NM026800363,"POLYGON ((187420.1 427805.56, 187420.1 427805.56, 187398.92 427809.09, 187394.8 427787.92, 187416.86 427784.68, 187420.1 427805.56))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34ef,NM026801796,"POLYGON ((189667.86 426992.42, 189667.86 426992.42, 189633.59 426998.59, 189629.33 426975.8, 189665.06 426969.92, 189667.86 426992.42))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34f0,NM026801797,"POLYGON ((186207.58 428689.87, 186207.58 428689.87, 186201.7 428677.81, 186222.58 428663.4, 186232 428672.22, 186221.11 428682.51, 186207.58 428689.87))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34f1,NM026801798,"POLYGON ((186923.59 430426.33, 186923.59 430426.33, 186907.01 430412.26, 186948.21 430379.6, 187006.5 430368.04, 187031.63 430345.43, 187038.66 430317.79, 187049.22 430308.75, 187066.8 430333.87, 187059.77 430342.42, 187060.27 430343.42, 187076.85 430364.53, 187058.26 430376.08, 186965.8 430400.2, 186923.59 430426.33))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34f2,NM026801799,"POLYGON ((188500.25 427084.76, 188500.25 427084.76, 188463.93 427068.18, 188471.92 427052.14, 188507.63 427070.6, 188500.25 427084.76))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34f3,NM026801800,"POLYGON ((184734.59 427855, 184734.59 427855, 184723.73 427869.11, 184684.99 427834.29, 184682.53 427829.36, 184689.8 427817.27, 184734.59 427855))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34f4,NM026801801,"POLYGON ((188085.01 429730.56, 188085.01 429730.56, 188043.03 429721.69, 188043.68 429715.85, 188041.51 429708.92, 188037.18 429699.4, 188038.92 429686.63, 188119.2 429697.24, 188118.98 429713.9, 188087.17 429709.14, 188085.01 429730.56))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34f5,NM026801182,"POLYGON ((184155.24 425635.13, 184155.24 425635.13, 184072.3 425614.54, 184177.59 425546.31, 184155.24 425635.13))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34f6,NM026801286,"POLYGON ((188264.65 428618.95, 188264.65 428618.95, 188249.35 428607.48, 188269.35 428577.19, 188242.3 428558.07, 188222.88 428592.19, 188182.59 428562.48, 188199.06 428539.25, 188204.94 428538.36, 188239.35 428554.84, 188270.53 428575.13, 188279.35 428582.48, 188269.06 428596.31, 188277 428602.48, 188264.65 428618.95))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34f7,NM026801802,"POLYGON ((190010.81 427323.77, 190010.81 427323.77, 190006.29 427315.92, 190012.95 427310.29, 190025.83 427310.03, 190025.91 427321.63, 190013.71 427322.4, 190010.81 427323.77))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34f8,NM026801804,"POLYGON ((189033.99 428886.14, 189033.99 428886.14, 189006.35 428853.49, 189032.23 428848.2, 189076.35 428824.08, 189097.23 428854.37, 189127.23 428839.37, 189150.76 428846.43, 189176.05 428872.9, 189178.11 428892.61, 189131.35 428921.73, 189117.52 428940.25, 189097.52 428926.14, 189098.99 428916.14, 189048.11 428876.73, 189033.99 428886.14))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34f9,NM026801805,"POLYGON ((183009.29 427450.36, 183009.29 427450.36, 182953.3 427404.9, 182953.53 427402.15, 182961.89 427393.34, 182985.47 427390.7, 182989.71 427392.53, 183029.56 427425.97, 183031.5 427430.32, 183020.4 427447.38, 183009.29 427450.36))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34fa,NM026801807,"POLYGON ((186011.93 427804.72, 186011.93 427804.72, 185994.73 427788.54, 186001.49 427782.51, 186013.55 427795.16, 186016.78 427797.22, 186023.84 427802.81, 186027.81 427804.86, 186023.25 427813.98, 186011.93 427804.72))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34fb,NM026801808,"POLYGON ((185826.99 429571.72, 185826.99 429571.72, 185762 429563.36, 185761.44 429479.67, 185827.97 429479.67, 185826.99 429571.72))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34fc,NM026801809,"POLYGON ((185732.77 428350.24, 185732.77 428350.24, 185716.3 428337.57, 185798.33 428234.63, 185818.29 428250.47, 185816.07 428253, 185832.54 428264.72, 185824.62 428274.22, 185830.96 428279.61, 185801.5 428312.55, 185807.52 428317.3, 185771.1 428357.2, 185744.49 428335.03, 185732.77 428350.24))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34fd,NM026801810,"POLYGON ((188849.32 428487.49, 188849.32 428487.49, 188837.1 428493.93, 188838.42 428490.79, 188766.11 428377.37, 188770.73 428373.74, 188775.02 428373.41, 188841.89 428477.91, 188841.23 428482.37, 188843.04 428485.51, 188845.85 428487.33, 188849.32 428487.49))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34fe,NM026801811,"POLYGON ((187668.85 430758.1, 187668.85 430758.1, 187656.98 430749.29, 187663.76 430733.47, 187690.89 430753.24, 187705.13 430726.34, 187747.85 430753.7, 187719.14 430792.23, 187685.69 430767.37, 187683.88 430768.73, 187668.51 430758.89, 187668.85 430758.1))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34ff,NM026801812,"POLYGON ((183015.49 425937.96, 183015.49 425937.96, 183012.19 425935.45, 183044.62 425884.21, 183050.31 425884.74, 183060.37 425874.29, 183068.71 425872.96, 183065.53 425888.32, 183047.4 425885.01, 183015.49 425937.96))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3500,NM026801813,"POLYGON ((187681.84 430594.53, 187681.84 430594.53, 187676.07 430591.16, 187674.04 430584.32, 187676.29 430580.53, 187671.8 430578.34, 187673.19 430563.21, 187693.76 430576.68, 187681.84 430594.53))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3501,NM026801814,"POLYGON ((188552.64 432872.17, 188552.64 432872.17, 188253.63 432790.45, 188265.03 432743.3, 188291.74 432749.19, 188339.68 432573.95, 188615.11 432660.39, 188552.64 432872.17))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3502,NM026801489,"POLYGON ((186320.93 433500.23, 186320.93 433500.23, 186199.46 433502.29, 186199.17 433489.06, 186188.87 433467.59, 186169.46 433452.29, 186185.64 433428.47, 186232.99 433372.59, 186237.11 433379.65, 186262.4 433403.17, 186269.46 433406.12, 186269.75 433472, 186320.93 433472.29, 186320.93 433500.23))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3503,NM026801815,"POLYGON ((187929.79 429654.74, 187929.79 429654.74, 187923.52 429654.12, 187929.16 429612.76, 187950.46 429610.47, 187951.09 429613.39, 187954.01 429613.18, 187961.32 429617.57, 187962.37 429620.28, 187960.07 429621.33, 187960.28 429628.01, 187942.32 429630.52, 187940.65 429631.35, 187929.79 429654.74))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3504,NM026801557,"POLYGON ((185440.86 428172.5, 185440.86 428172.5, 185383.46 428181.02, 185379.77 428169.39, 185409.74 428163.76, 185410.97 428171.05, 185439.85 428166.58, 185440.86 428172.5))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3505,NM026800804,"POLYGON ((187940.44 428705.03, 187940.44 428705.03, 187938.68 428705.54, 187934.07 428692.71, 187935.58 428692.21, 187940.44 428705.03))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3506,NM026801701,"POLYGON ((188120.71 429697.36, 188120.71 429697.36, 188038.89 429686.6, 188041.21 429673.19, 188123.03 429681.88, 188120.71 429697.36))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3507,NM026801817,"POLYGON ((186301.37 427427.24, 186301.37 427427.24, 186281.26 427415.88, 186293.69 427394.39, 186315.04 427406.98, 186301.37 427427.24))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3508,NM026800799,"POLYGON ((185949.88 427904.95, 185949.88 427904.95, 185943.23 427897.63, 185960.64 427881.55, 185966.75 427887.54, 185949.88 427904.95))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3509,NM026800549,"POLYGON ((184031 428602.78, 184031 428602.78, 183970.12 428676.9, 183894.53 428615.72, 183954.53 428540.72, 184031 428602.78))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_350a,NM026801818,"POLYGON ((183537.63 425159.77, 183537.63 425159.77, 183484.98 425153, 183483.81 425150.65, 183489.4 425112.12, 183492.34 425110.35, 183495.87 425110.35, 183534.4 425115.06, 183533.51 425117.41, 183543.22 425118.88, 183537.63 425159.77))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_350b,NM026800535,"POLYGON ((184013.79 427950.44, 184013.79 427950.44, 184067.61 427923.38, 184119.38 428026.32, 184073.2 428049.26, 184067.32 428049.56, 184061.44 428046.03, 184013.79 427950.44))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_350c,NM026801819,"POLYGON ((185238.88 426533.06, 185238.88 426533.06, 185078.32 426750.05, 184994.64 426703.35, 185114.33 426499.97, 185252.5 426348.18, 185311.86 426410.45, 185283.64 426454.24, 185352.73 426480.51, 185324.51 426552.52, 185238.88 426533.06))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_350d,NM026800065,"POLYGON ((184073.9 428560.42, 184073.9 428560.42, 184032.71 428603.25, 183877.83 428478.86, 183928.08 428418.72, 183878.65 428374.23, 183926.43 428316.56, 184050.83 428254.78, 184116.74 428388.24, 184228.78 428333.04, 184287.27 428445.9, 184111.79 428535.7, 184073.9 428560.42))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_350e,NM026800551,"POLYGON ((185610.83 427191.67, 185610.83 427191.67, 185582.01 427223.44, 185557.3 427203.44, 185581.42 427169.61, 185610.83 427191.67))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_350f,NM026800552,"POLYGON ((188573.63 428846.81, 188573.63 428846.81, 188559.22 428829.16, 188593.63 428802.69, 188607.16 428821.81, 188592.16 428834.46, 188590.1 428831.52, 188573.63 428846.81))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3510,GE026800137,"POLYGON ((184337.38 429030.04, 184337.38 429030.04, 184276.5 429060.63, 184241.2 429033.57, 184260.61 429012.98, 184283.26 428993.86, 184311.5 428976.8, 184337.38 429030.04))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3511,GE026800121,"POLYGON ((184529.32 429060.99, 184529.32 429060.99, 184497.55 429075.99, 184476.96 429035.1, 184506.38 429021.58, 184507.26 429021.87, 184511.08 429022.75, 184529.32 429060.99))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3512,GE026800037,"POLYGON ((184570.3 429078.27, 184570.3 429078.27, 184558.83 429053.86, 184606.47 429027.98, 184627.06 429071.8, 184574.71 429078.57, 184570.3 429078.27))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3513,GE026800079,"POLYGON ((184596.37 429010.94, 184596.37 429010.94, 184570.49 429023.89, 184539.02 428961.24, 184566.96 428947.41, 184596.37 429010.94))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3514,GE026800142,"POLYGON ((184551.31 428985.8, 184551.31 428985.8, 184503.66 429009.04, 184491.31 428985.51, 184539.54 428961.39, 184551.31 428985.8))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3515,GE026800136,"POLYGON ((184440.29 429053.66, 184440.29 429053.66, 184477.05 429035.72, 184502.64 429086.01, 184459.41 429086.6, 184440.29 429053.66))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3516,GE026800270,"POLYGON ((185281 429195.55, 185281 429195.55, 185364.27 429151.95, 185411.59 429236.68, 185360.97 429311.07, 185354.15 429309.83, 185343.82 429304.66, 185336.17 429297.43, 185281 429195.55))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3517,NM026801351,"POLYGON ((186968.81 425169.59, 186968.81 425169.59, 186898.22 425172.82, 186892.04 425149.59, 186916.46 425148.71, 186915.28 425082.82, 186897.93 425083.12, 186898.51 425080.18, 186949.1 425068.12, 186968.81 425169.59))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3518,NM026800351,"POLYGON ((186612.05 428069.42, 186612.05 428069.42, 186570.58 428082.36, 186553.82 428053.54, 186596.46 428034.13, 186612.05 428069.42))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3519,NM026801821,"POLYGON ((187086.7 427415.06, 187086.7 427415.06, 187066.25 427418.46, 187065.11 427410.13, 187067.38 427409.37, 187066.25 427403.31, 187062.84 427402.94, 187065.49 427399.15, 187064.35 427390.44, 187057.16 427385.89, 187054.88 427385.89, 187052.23 427373.77, 187073.82 427372.26, 187082.16 427354.83, 187085.94 427357.48, 187104.5 427353.7, 187109.05 427376.04, 187115.86 427374.15, 187098.82 427413.16, 187091.62 427414.68, 187089.35 427416.95, 187086.7 427415.06))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_351a,NM026801509,"POLYGON ((185274.39 425449.12, 185274.39 425449.12, 185244.98 425477.65, 185163.21 425381.77, 185194.98 425354.71, 185274.39 425449.12))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_351b,NM026800439,"POLYGON ((187077.62 431416.9, 187077.62 431416.9, 187054.1 431456.32, 187022.33 431432.79, 186738.8 430995.73, 186779.98 430984.55, 187077.62 431416.9))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_351c,NM026801052,"POLYGON ((185015.15 429096.03, 185015.15 429096.03, 184967.21 429123.38, 184927.21 429052.5, 184976.04 429024.56, 185015.15 429096.03))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_351d,NM026801151,"POLYGON ((188565.74 431146.32, 188565.74 431146.32, 188560.15 430936.32, 188592.8 430935.44, 188592.21 430976.91, 188607.8 430976.03, 188610.74 431116.03, 188613.98 431120.15, 188613.68 431154.56, 188565.74 431146.32))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_351e,NM026801823,"POLYGON ((186446.36 429236.76, 186446.36 429236.76, 186446.88 429210.89, 186470.26 429211.26, 186469.44 429239.71, 186448.79 429239.25, 186448.22 429239.04, 186447.03 429238.16, 186446.36 429236.76))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_351f,NM026801824,"POLYGON ((186936.88 430873.23, 186936.88 430873.23, 186926.5 430879.73, 186905.6 430852.69, 186952.7 430818.46, 186973.48 430846.2, 186936.88 430873.23))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3520,NM026801825,"POLYGON ((187795.78 430405.23, 187795.78 430405.23, 187770.43 430389.35, 187779.03 430375.58, 187804.09 430391.68, 187795.78 430405.23))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3521,NM026801826,"POLYGON ((187681.67 430613.64, 187681.67 430613.64, 187662.55 430645.99, 187617.26 430618.35, 187600.49 430608.35, 187592.85 430600.99, 187587.26 430595.7, 187585.49 430591.29, 187580.79 430578.35, 187578.73 430568.93, 187576.67 430551.87, 187566.96 430551.58, 187567.26 430542.46, 187569.9 430508.93, 187575.2 430506.87, 187579.32 430448.93, 187594.61 430448.05, 187599.02 430482.76, 187604.9 430490.11, 187605.79 430491.29, 187607.55 430492.17, 187609.32 430491.58, 187666.38 430486.58, 187669.61 430469.52, 187708.14 430476.58, 187728.73 430476.58, 187722.55 430495.7, 187719.32 430495.11, 187703.14 430518.93, 187695.96 430508.88, 187686.08 430504.23, 187668.14 430503.93, 187644.61 430506.87, 187630.2 430510.11, 187623.43 430513.93, 187612.26 430522.76, 187606.67 430529.52, 187603.73 430535.7, 187601.67 430543.93, 187601.67 430554.82, 187602.26 430561.58, 187603.73 430565.99, 187681.67 430613.64))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3522,NM026801827,"POLYGON ((181181.02 426120.23, 181181.02 426120.23, 181103.17 426126.5, 181093.33 426011.07, 180986.85 426020.91, 180943.9 425940.38, 180992.22 425913.54, 180974.32 425878.64, 181006.53 425862.53, 180999.37 425849.11, 180960.9 425770.37, 181143.44 425707.73, 181161.33 425705.05, 181177.44 425706.84, 181190.86 425729.21, 181212.34 425737.26, 181274.08 425721.15, 181298.24 425721.15, 181487.04 425784.68, 181537.15 425809.74, 181707.16 425867.9, 181691.06 425909.96, 181664.21 425950.22, 181644.53 425963.64, 181601.58 425992.28, 181574.73 426008.38, 181546.1 426026.28, 181529.1 426034.33, 181517.47 426047.76, 181505.83 426066.55, 181499.57 426080.86, 181493.31 426095.18, 181492.41 426110.39, 181489.73 426116.66, 181483.46 426121.13, 181451.25 426120.23, 181381.46 426119.34, 181309.87 426117.55, 181246.34 426119.34, 181181.02 426120.23))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3523,NM026801828,"POLYGON ((186693.57 433589.38, 186693.57 433589.38, 186651.22 433583.5, 186670.63 433479.09, 186683.87 433481.15, 186711.51 433480.26, 186693.57 433589.38))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3524,NM026801020,"POLYGON ((186844.74 429195.46, 186844.74 429195.46, 186797.37 429237.63, 186754.67 429180.12, 186763.88 429173.05, 186810.98 429145.16, 186844.74 429195.46))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3525,NM026801829,"POLYGON ((187967.5 428479.63, 187967.5 428479.63, 187956.32 428475.19, 187959.98 428465.86, 187976.56 428472.32, 187969.81 428486.22, 187965.68 428484.22, 187967.5 428479.63))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3526,NM026800515,"POLYGON ((183552.57 428501.87, 183552.57 428501.87, 183499.03 428458.01, 183517.57 428434.26, 183571.74 428478.33, 183552.57 428501.87))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3527,NM026801830,"POLYGON ((187667.58 428532.58, 187667.58 428532.58, 187656.48 428518.61, 187656.33 428518.54, 187670.15 428506.04, 187674.05 428510.59, 187673.53 428510.89, 187681.7 428519.93, 187673.39 428526.99, 187667.58 428532.58))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3528,NM026801831,"POLYGON ((188603.75 430921.04, 188603.75 430921.04, 188560.81 430920.15, 188578.16 430845.74, 188647.28 430861.92, 188643.46 430878.1, 188668.46 430884.27, 188659.93 430923.68, 188633.46 430923.68, 188638.16 430893.98, 188611.11 430889.27, 188603.75 430921.04))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3529,NM026801832,"POLYGON ((186773.78 430516.42, 186773.78 430516.42, 186668.93 430412.24, 186721.02 430385.18, 186865.11 430279.65, 186927.34 430352.71, 186907.05 430362.86, 186875.25 430392.63, 186875.93 430398.71, 186773.78 430516.42))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_352a,NM026801833,"POLYGON ((189161.54 427682.32, 189161.54 427682.32, 189143.52 427687, 189139.39 427669.08, 189137.35 427669.58, 189133.47 427657.83, 189147.95 427654.4, 189152.08 427667.59, 189154.47 427672.26, 189157.41 427675.1, 189161.54 427682.32))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_352b,NM026800369,"POLYGON ((187084.34 427116.03, 187084.34 427116.03, 187072.31 427117.85, 187072.05 427115.9, 187057.95 427029.75, 187078.39 427025.48, 187092.75 427108.01, 187083.69 427110.08, 187084.34 427116.03))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_352c,NM026801314,"POLYGON ((187201.87 426371.12, 187201.87 426371.12, 187170.7 426388.76, 187166.55 426381.89, 187198.34 426363.64, 187201.87 426371.12))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_352d,NM026801835,"POLYGON ((186344.17 424901.96, 186344.17 424901.96, 186315.93 424909.31, 186300.93 424856.37, 186331.23 424848.72, 186344.17 424901.96))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_352e,NM026801836,"POLYGON ((182262.02 425470.73, 182262.02 425470.73, 182245.67 425464.05, 182255.83 425439.76, 182273.25 425446.15, 182262.02 425470.73))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_352f,NM026801837,"POLYGON ((185833.1 424086.96, 185833.1 424086.96, 185824.09 424080.37, 185823 424069.53, 185833.25 424050.64, 185848.63 424050.13, 185859.98 424065.07, 185856.53 424076.86, 185846.65 424084.62, 185833.1 424086.96))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3530,NM026801838,"POLYGON ((186318.55 429257.13, 186318.55 429257.13, 186318.55 429243.26, 186431.18 429242.92, 186428.47 429255.77, 186448.09 429278.44, 186468.38 429404.94, 186448.43 429419.48, 186447.41 429415.08, 186464.33 429404.26, 186446.4 429297.04, 186446.4 429284.19, 186431.85 429284.52, 186430.5 429260.51, 186429.15 429259.49, 186365.56 429260.17, 186364.55 429287.57, 186355.08 429285.88, 186355.08 429259.49, 186318.55 429257.13))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3531,NM026800964,"POLYGON ((185741.89 429554.5, 185741.89 429554.5, 185703.77 429551.57, 185705.47 429526.37, 185743.11 429529.55, 185741.89 429554.5))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3532,NM026801839,"POLYGON ((186361.05 433113.45, 186361.05 433113.45, 186426.47 432992.04, 186521.06 433009.45, 186490.94 433121.92, 186394 433100.75, 186382.7 433124.27, 186361.05 433113.45))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3533,NM026801840,"POLYGON ((182374.63 426165.36, 182374.63 426165.36, 182360.91 426164.16, 182360.91 426160.88, 182360.91 426156.71, 182361.21 426151.34, 182363.59 426147.16, 182365.38 426142.98, 182366.58 426137.32, 182365.98 426133.14, 182366.28 426127.77, 182367.47 426121.81, 182387.16 426056.78, 182389.84 426057.98, 182480.22 426084.52, 182448.6 426216.66, 182448.01 426216.66, 182432.49 426212.48, 182425.34 426210.1, 182420.27 426206.81, 182416.09 426202.04, 182409.53 426193.09, 182400.88 426181.46, 182394.61 426171.92, 182383.88 426166.55, 182374.63 426165.36))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3534,NM026801747,"POLYGON ((187292.84 428863.7, 187292.84 428863.7, 187291.9 428859.56, 187304.85 428857.43, 187305.65 428861.7, 187292.84 428863.7))"
