FID,datummutatie,naammuteerder,bron,status,genormeerd,objecttype,oevertype,objectnaam,rwsdienst,waterlichaam,beheerobjectcode,objectcode,opmerkingen,gdb_geomattr_data,shape
oeverconstructie_verticaal_legger.1211,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,<Null>,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL4.OX.R.950,800",,,,"LINESTRING (134481.8310999982 445998.2111000009, 134479.23110000044 445997.80209999904, 134478.08210000023 445997.59109999985, 134475.1251000017 445997.0491000004, 134470.46810000017 445996.21009999886, 134470.2901000008 446001.9781000018, 134469.995099999 446012.41110000014)"
oeverconstructie_verticaal_legger.1212,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,<Null>,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL4.OX.R.950,800",,,,"LINESTRING (134463.20309999958 446011.70109999925, 134463.59209999815 446001.09809999913, 134463.84109999985 445994.7441000007, 134438.2360999994 445989.7041000016, 134427.11410000175 446013.56709999964, 134423.80310000107 446020.370099999, 134417.80110000074 446033.45809999853, 134414.63329999894 446040.8273999989, 134414.97679999843 446043.55150000006, 134415.27439999953 446044.3610999994, 134416.92940000072 446046.7186000012, 134447.89869999886 446068.1116999984)"
oeverconstructie_verticaal_legger.1213,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,Kerende Constructie Bronkhorster waarden,ON,IJssel,"YS1.OX.R.917,030",A36C7F8D-99FA-4666-9D6F-3F21F17C3E4E,,,"LINESTRING (208812.001600001 454991.61199999973, 208812.1526999995 454993.0914000012, 208816.12889999896 455032.0219999999, 208816.22199999914 455032.9283000007, 208816.22720000148 455032.98600000143, 208816.3051000014 455033.9120000005, 208816.3471999988 455034.4129999988, 208816.57090000063 455037.0689999983, 208816.6259999983 455037.72399999946, 208816.81819999963 455040.0089999996, 208816.8392000012 455040.2580000013, 208818.08619999886 455051.30590000004, 208818.35159999877 455053.6568999998, 208818.53880000114 455053.746199999, 208824.17240000144 455056.43510000035, 208826.81819999963 455051.2756999992)"
oeverconstructie_verticaal_legger.1214,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal,2,<Null>,ON,Zwarte Water,"ZW3.OX.R.0,33.--",,,,"LINESTRING (201067.2441000007 516979.9061000012, 201071.41110000014 516976.8381000012, 201079.79210000113 516970.189100001, 201080.46510000154 516970.13809999824, 201093.17810000107 516978.2921000011, 201115.60810000077 516992.7531000003, 201126.3920999989 516999.74909999967, 201127.10009999946 517000.7961000018, 201126.78860000148 517001.1761999987, 201204.64510000125 517051.12209999934, 201228.21009999886 517066.2930999994, 201240.4070999995 517074.15410000086, 201256.51110000163 517084.46609999985, 201276.50710000098 517097.36609999835, 201278.0951000005 517098.32609999925, 201278.245099999 517098.4171000011, 201307.6261 517097.0960999988, 201308.99670000002 517097.43930000067)"
oeverconstructie_verticaal_legger.1215,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,<Null>,ON,Zwarte Water,"ZW3.OX.L.0,590",,,,"LINESTRING (201870.41010000184 516879.58210000023, 201868.23710000142 516874.20809999853, 201866.7520999983 516870.563099999, 201861.97210000083 516859.1341000013, 201874.1110999994 516850.5951000005, 201874.59209999815 516850.25609999895, 201877.52309999987 516848.19409999996, 201880.21310000122 516846.30209999904, 201881.6651000008 516845.2811000012)"
oeverconstructie_verticaal_legger.1216,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,<Null>,ON,IJssel,"YS3.OX.L.988,840",,Volgens BKN in beheer van waterschap. Moet deze wel op de legger?,,"LINESTRING (194809.77109999955 502998.757100001, 194812.75710000098 502992.2111000009, 194812.85209999979 502992.0020999983, 194809.00609999895 502990.23110000044, 194805.82809999958 502997.5581)"
oeverconstructie_verticaal_legger.1217,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,<Null>,ON,IJssel,"YS3.OX.L.988,841",,Volgens BKN in beheer van waterschap. Moet deze wel op de legger?,,"LINESTRING (194817.10810000077 502973.3150999993, 194815.66809999943 502976.2600999996, 194816.15909999982 502976.4721000008, 194819.0951000005 502977.74709999934, 194819.25809999928 502977.3980999999, 194820.8610999994 502973.98310000077)"
oeverconstructie_verticaal_legger.1218,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand beton,2,<Null>,ON,Zwarte Water,"ZW1.OX.R.2,450",,,,"LINESTRING (201549.6330000013 504249.0595000014, 201552.17309999838 504246.52710000053, 201553.7991000004 504244.5560999997, 201555.72709999979 504242.2111000009)"
oeverconstructie_verticaal_legger.1219,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,<Null>,ON,Zwarte Water,"ZW2.OH.L.19,640",,,,"LINESTRING (198485.6570999995 516547.7261000015, 198487.93310000002 516547.30209999904, 198490.59809999913 516543.2971000001, 198494.0260999985 516537.8601000011, 198496.4710999988 516534.0421000011, 198493.04210000113 516526.69110000134, 198483.4470999986 516530.5001000017, 198477.67909999937 516515.9880999997, 198471.19110000134 516499.66310000047, 198463.56610000134 516480.63709999993, 198456.39409999922 516462.9791000001, 198470.57310000062 516457.4871000014, 198483.189100001 516452.2901000008, 198488.6270999983 516465.91209999844, 198504.30810000002 516505.6290999986, 198509.81309999898 516519.56610000134, 198500.11609999835 516523.46009999886, 198503.52010000125 516531.8980999999, 198509.9781000018 516532.4721000008, 198511.18710000068 516530.81610000134, 198514.00609999895 516527.2961000018, 198515.38610000163 516525.6130999997)"
oeverconstructie_verticaal_legger.1223,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,ON,Twentekanalen,"TK2.OX.R.23,850",,,,"LINESTRING (232066.77710000053 468599.73409999907, 232067.07710000128 468599.8790999986, 232093.32009999827 468621.0230999999, 232100.62310000136 468626.8770999983, 232118.18409999833 468640.9860999994, 232128.88010000065 468649.4791000001, 232134.79410000145 468654.34109999985, 232137.0560999997 468656.1471000016, 232142.25510000065 468660.21510000154, 232150.01410000026 468666.4061000012, 232153.80409999937 468669.4620999992, 232173.72709999979 468685.6350999996, 232191.9241000004 468700.4781000018, 232204.99309999868 468711.1981000006)"
oeverconstructie_verticaal_legger.1224,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,ON,Twentekanalen,"TK2.OX.R.23,850",,,,"LINESTRING (232204.99309999868 468711.1981000006, 232204.86309999973 468711.40410000086)"
oeverconstructie_verticaal_legger.1225,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,ON,Twentekanalen,"TK2.OX.R.24,030",,,,"LINESTRING (232206.0020999983 468712.37409999967, 232206.26810000092 468712.2840999998, 232221.07409999892 468724.60810000077, 232230.08309999853 468732.0890999995, 232239.01309999824 468739.5311000012, 232262.17110000178 468759.17610000074, 232275.1660999991 468770.31709999964)"
oeverconstructie_verticaal_legger.1226,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,ON,Twentekanalen,"TK2.OX.R.24,030",,,,"LINESTRING (232275.1660999991 468770.31709999964, 232275.13809999824 468770.5230999999)"
oeverconstructie_verticaal_legger.1227,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,ON,Twentekanalen,"TK2.OX.R.24,120",,,,"LINESTRING (232276.3000999987 468771.4400999993, 232276.48409999907 468771.4620999992, 232293.65909999982 468786.30110000074, 232294.31309999898 468787.0401000008, 232301.30310000107 468800.0340999998, 232310.15309999883 468807.5551000014)"
oeverconstructie_verticaal_legger.1228,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,ON,Twentekanalen,"TK2.OX.R.24,310",,,,"LINESTRING (232424.00710000098 468900.26509999856, 232429.52309999987 468902.1900999993, 232451.5100999996 468920.80409999937, 232467.22709999979 468934.17810000107, 232473.93409999833 468939.9331, 232493.69810000062 468957.1180999987, 232505.5251000002 468967.3770999983, 232513.95910000056 468974.67909999937, 232535.86609999835 468993.71009999886, 232556.92110000178 469011.9461000003, 232565.65909999982 469019.6490999982)"
oeverconstructie_verticaal_legger.1229,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,ON,Twentekanalen,"TK2.OX.R.24,500",,,,"LINESTRING (232566.62909999862 469020.5551000014, 232566.94209999964 469020.6970999986, 232597.5410999991 469047.4070999995, 232613.87209999934 469061.7140999995, 232640.0861000009 469084.6341000013, 232642.87810000032 469087.20109999925)"
oeverconstructie_verticaal_legger.1230,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal onverankerd,2,,ON,Twentekanalen,"TK2.OX.R.25,600",,,,"LINESTRING (233403.47210000083 469759.7190999985, 233400.73910000175 469752.93510000035, 233398.83210000023 469748.7531000003, 233397.8060999997 469746.65309999883, 233396.56309999898 469745.08210000023)"
oeverconstructie_verticaal_legger.1231,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,ON,Twentekanalen,"TK2.OX.R.25,521",,,,"LINESTRING (233396.56309999898 469745.08210000023, 233395.6041000001 469743.870099999, 233394.7360999994 469742.7721000016, 233393.4250999987 469741.14609999955, 233371.91209999844 469715.6050999984, 233352.6660999991 469692.59209999815, 233351.32710000128 469690.9490999989, 233349.91910000145 469689.2421000004, 233341.87810000032 469682.34010000154, 233339.88910000026 469681.21009999886, 233336.5500999987 469679.33509999886)"
oeverconstructie_verticaal_legger.1232,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,ON,Twentekanalen,"TK2.OX.R.24,600",,,,"LINESTRING (232643.93609999865 469088.1191000007, 232644.21310000122 469088.26509999856, 232665.7441000007 469107.3751000017, 232686.71909999847 469125.7300999984, 232706.6420999989 469143.15309999883, 232718.23110000044 469153.2740999982, 232718.63709999993 469153.5331000015)"
oeverconstructie_verticaal_legger.1233,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,ON,Twentekanalen,"TK2.OX.R.24,700",,,,"LINESTRING (232719.61309999973 469154.3841000013, 232719.79809999838 469154.66310000047, 232741.44810000062 469173.5340999998, 232761.84710000083 469191.3940999992, 232780.30209999904 469207.60610000044, 232783.17399999872 469210.0080999993)"
oeverconstructie_verticaal_legger.1234,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,ON,Twentekanalen,"TK2.OX.R.24,800",,,,"LINESTRING (232789.27809999883 469215.39609999955, 232841.18310000002 469260.8471000008, 232871.38010000065 469287.2681000009)"
oeverconstructie_verticaal_legger.1235,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,ON,Twentekanalen,"TK2.OX.R.25,200",,,,"LINESTRING (233095.16010000184 469482.8071000017, 233107.99810000136 469494.10909999907, 233129.1510999985 469512.62409999967, 233150.18510000035 469530.95910000056, 233160.98110000044 469540.27010000125)"
oeverconstructie_verticaal_legger.1236,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,ON,Twentekanalen,"TK2.OX.R.25,290",,,,"LINESTRING (233167.09710000083 469545.50609999895, 233219.46310000122 469590.5931000002, 233238.67210000008 469606.94409999996, 233251.55710000172 469617.95109999925, 233267.0870999992 469631.0340999998)"
oeverconstructie_verticaal_legger.1237,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,ON,Twentekanalen,"TK2.OX.R.25,430",,,,"LINESTRING (233268.07510000095 469631.83509999886, 233286.1750999987 469647.4241000004, 233336.5500999987 469679.33509999886)"
oeverconstructie_verticaal_legger.1238,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,ON,Twentekanalen,"TK1.OX.L.10,960",,,,"LINESTRING (220569.8150999993 464646.0590999983, 220561.46409999952 464645.74010000005, 220552.51509999856 464645.52109999955, 220544.9941000007 464645.3231000006, 220538.86210000142 464645.1640999988, 220514.67309999838 464644.5091000013, 220499.19110000134 464643.9541000016)"
oeverconstructie_verticaal_legger.1239,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,ON,Twentekanalen,"TK1.OX.L.12,380",,,,"LINESTRING (221900.75710000098 464683.7760999985, 221908.45109999925 464683.870099999, 221918.07510000095 464684.02809999883, 221923.0960999988 464684.02809999883, 221923.43310000002 464684.02809999883)"
oeverconstructie_verticaal_legger.1240,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,ON,Twentekanalen,"TK1.OX.L.12,010",,,,"LINESTRING (221528.78909999877 464673.23209999874, 221529.63309999928 464673.0940999985, 221543.06709999964 464673.49109999835, 221554.2991000004 464673.8090999983, 221577.87310000136 464674.4640999995, 221599.05209999904 464675.1180999987)"
oeverconstructie_verticaal_legger.1241,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,ON,Twentekanalen,"TK1.OX.L.12,080",,,,"LINESTRING (221603.64009999856 464675.2270999998, 221609.3451000005 464675.3680999987, 221616.31109999865 464675.5951000005, 221626.31210000068 464675.9321000017, 221647.46510000154 464676.52710000053, 221660.76110000163 464676.82510000095, 221664.63010000065 464677.0230999999, 221669.23409999907 464677.30110000074, 221672.13109999895 464677.5001000017, 221674.88709999993 464677.5040999986)"
oeverconstructie_verticaal_legger.1242,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,ON,Twentekanalen,"TK1.OX.L.12,160",,,,"LINESTRING (221679.58909999952 464677.4800999984, 221680.10909999907 464677.49109999835, 221690.29210000113 464677.81010000035, 221705.50809999928 464678.2380999997, 221710.5091000013 464678.33309999853, 221718.03009999916 464678.5320999995, 221741.36609999835 464679.12310000136, 221749.95010000095 464679.4930999987)"
oeverconstructie_verticaal_legger.1243,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,ON,Twentekanalen,"TK1.OX.L.4,000",,,,"LINESTRING (213598.77809999883 464017.34910000116, 213601.77910000086 464018.6281000003, 213614.6570999995 464023.6561000012, 213633.2201000005 464030.2690999992, 213653.12110000104 464036.74610000104, 213672.65210000053 464042.53009999916, 213692.55209999904 464047.9010999985, 213711.84010000154 464052.73110000044, 213735.48110000044 464058.5951000005, 213764.04309999943 464065.6990999989, 213792.8310999982 464072.7681000009, 213829.62209999934 464081.9620999992, 213852.3051000014 464087.68609999865, 213853.66310000047 464087.9611000009, 213885.01110000163 464095.76110000163, 213916.3601000011 464103.56109999865, 213936.16010000184 464108.4620999992, 213955.96009999886 464113.3630999997, 213982.93210000172 464120.0401000008, 214013.97509999946 464127.6871000007, 214045.01810000092 464135.33509999886, 214075.8531000018 464143.0240999982, 214106.689100001 464150.7131000012, 214137.4010999985 464158.2421000004, 214168.11309999973 464165.7721000016, 214173.07009999827 464167.0011)"
oeverconstructie_verticaal_legger.1244,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,ON,Twentekanalen,"TK3.OX.R.7,620",,,,"LINESTRING (240017.63709999993 480824.69209999964, 240017.65210000053 480824.6290999986, 240020.64609999955 480811.5590999983, 240027.94409999996 480779.7060999982, 240028.5800999999 480776.92709999904, 240038.1741000004 480734.4321000017, 240039.6561000012 480727.94409999996, 240047.60810000077 480693.132100001, 240058.69810000062 480644.563099999, 240061.48809999973 480632.2901000008, 240078.87909999862 480555.78709999844, 240083.23910000175 480536.6290999986, 240098.48710000142 480469.6420999989, 240105.09010000154 480440.99109999835, 240111.3531000018 480413.81010000035, 240113.6900999993 480403.3680999987, 240119.6900999993 480376.55409999937, 240122.27710000053 480364.9932000004)"
