objectid;id;stadsdeel;buurt;straat;locatie;shape_area;shape_len;geo_shape;geo_point_2d
774;134.0;Gestel;Hanevoet;Allersma;Allersma;400.0;80.0;"{""coordinates"": [[[5.446428930531725, 51.41468850843774], [5.44642869678581, 51.4145087346525], [5.446141203712179, 51.414508880775664], [5.446141436323029, 51.41468865456336], [5.446428930531725, 51.41468850843774]]], ""type"": ""Polygon""}";51.414598694666466, 5.446285066838011
775;135.0;Strijp 2;Grasrijk;Grasstrook;Grasstrook;400.0;80.0;"{""coordinates"": [[[5.413272313682966, 51.43340642581705], [5.413272211111814, 51.43322665228146], [5.412984600431022, 51.43322671678325], [5.412984701868301, 51.433406490320635], [5.413272313682966, 51.43340642581705]]], ""type"": ""Polygon""}";51.43331657135967, 5.413128456773353
781;141.0;Strijp 1;Het Ven;Jacob Oppenheimstraat;B.P. ‘t Ven 1;400.0;80.0;"{""coordinates"": [[[5.445223103650678, 51.44126628960697], [5.4449354417602205, 51.44126643282536], [5.44493566906439, 51.441446206110875], [5.445223332089354, 51.44144606289156], [5.445223103650678, 51.44126628960697]]], ""type"": ""Polygon""}";51.44135624791777, 5.445079386641186
783;143.0;Strijp 2;Waterrijk;Waterstad;Waterstad 2;400.0;80.0;"{""coordinates"": [[[5.396482072800897, 51.44046138752422], [5.396482036363629, 51.44028161399382], [5.39619438152854, 51.440281637180014], [5.396194416832988, 51.44046141071134], [5.396482072800897, 51.44046138752422]]], ""type"": ""Polygon""}";51.44037151241134, 5.396338226881414
785;146.0;Gestel;Bennekel-Oost;Viottastraat;Viottastraat / Obrechtlaan;686.387184615;105.774270793976;"{""coordinates"": [[[5.462697903736521, 51.41712155383499], [5.4622590897248875, 51.41712472577654], [5.462254808381, 51.41732979469958], [5.462675152258139, 51.41732952282075], [5.462697903736521, 51.41712155383499]]], ""type"": ""Polygon""}";51.41722566477501, 5.462472276464827
788;149.0;Woensel noord 2;Blixembosch-Oost;Agatha Christielaan;Agatha Christielaan;400.0;80.0;"{""coordinates"": [[[5.473384838273944, 51.486020892178395], [5.47338449759013, 51.48584111949138], [5.4730965538154965, 51.48584133226021], [5.473096893361594, 51.486021104948236], [5.473384838273944, 51.486020892178395]]], ""type"": ""Polygon""}";51.485931112278735, 5.473240695760379
791;152.0;Strijp 1;Het Ven;Theresiaplein;Theresiaplein;400.0;80.0;"{""coordinates"": [[[5.4404893462831865, 51.438924560773756], [5.44048913641518, 51.438744787423786], [5.440201490543579, 51.438744919022064], [5.440201699278039, 51.43892469237437], [5.4404893462831865, 51.438924560773756]]], ""type"": ""Polygon""}";51.438834739957535, 5.440345418129822
793;260.0;Woensel noord 2;Blixembosch-Oost;Nabucco;Nabucco;400.0;80.0;"{""coordinates"": [[[5.473505457504235, 51.490381762879046], [5.473505116301031, 51.490201990247066], [5.4732171449257665, 51.49020220331848], [5.473217484991002, 51.490381975951536], [5.473505457504235, 51.490381762879046]]], ""type"": ""Polygon""}";51.490291983158244, 5.47336130093059
795;262.0;Woensel noord 1;Jagershoef;Koning Arthurlaan;Koning Arthurlaan;1950.30171146;183.444710723251;"{""coordinates"": [[[5.467012576178627, 51.471573685440696], [5.466514219277879, 51.47153253352317], [5.466238246733068, 51.47202371464219], [5.4668029629639, 51.4720164148943], [5.467012576178627, 51.471573685440696]]], ""type"": ""Polygon""}";51.47178940155375, 5.466635741425205
797;344.0;Tongelre;'t Hofke;Kuifvlinderstraat;Kuifvlinderstraat;400.0;80.0;"{""coordinates"": [[[5.5193221083671835, 51.45097854549827], [5.519321587243799, 51.45079877272388], [5.5190338652898525, 51.45079909868315], [5.519034385277523, 51.45097887145778], [5.5193221083671835, 51.45097854549827]]], ""type"": ""Polygon""}";51.450888822149906, 5.519177986544902
798;345.0;Woensel zuid;Generalenbuurt;Generaal Marshallweg;Generaal Marshallweg 1;4580.88078698;273.16778191975004;"{""coordinates"": [[[5.481357913198991, 51.46349446265963], [5.480227138578195, 51.46351734688708], [5.480263454054209, 51.46407298495658], [5.481338879999057, 51.464012472779274], [5.481357913198991, 51.46349446265963]]], ""type"": ""Polygon""}";51.46377235506449, 5.480790013250278
800;347.0;Tongelre;'t Hofke;Atalantastraat;Atalantastraat;400.0;80.0;"{""coordinates"": [[[5.526434041725917, 51.450048317453266], [5.526433492533983, 51.44986854469055], [5.526145776593304, 51.4498688881749], [5.526146324647951, 51.450048660940226], [5.526434041725917, 51.450048317453266]]], ""type"": ""Polygon""}";51.44995860287394, 5.526289908875301
805;352.0;Woensel zuid;Kronehoef;Deken van Liempdstraat;Deken van Liempdstraat;1198.58560984;151.32400891020202;"{""coordinates"": [[[5.47433143629249, 51.45544746811697], [5.473798986061913, 51.45555146420982], [5.47406104450137, 51.45594996822826], [5.474216766644932, 51.45592159698553], [5.47433143629249, 51.45544746811697]]], ""type"": ""Polygon""}";51.45567772201099, 5.474095526656232
807;354.0;Woensel noord 1;Prinsejagt;Neumannlaan;Neumannlaan;400.0;80.0;"{""coordinates"": [[[5.4616906298042895, 51.468417747800075], [5.46169033596234, 51.46823797491666], [5.461402503530618, 51.46823815881522], [5.461402796235027, 51.468417931699605], [5.4616906298042895, 51.468417747800075]]], ""type"": ""Polygon""}";51.468327953367094, 5.461546566383133
809;356.0;Strijp 1;Lievendaal;Westenbergstraat;Westenbergstraat bij huisnr. 2;400.0;80.0;"{""coordinates"": [[[5.4330790474031705, 51.440804506745714], [5.433078866754617, 51.44062473337522], [5.432791209048133, 51.440624846715274], [5.432791388562731, 51.44080462008715], [5.4330790474031705, 51.440804506745714]]], ""type"": ""Polygon""}";51.44071467678989, 5.432935127942097
810;357.0;Stratum;Gerardusplein;Violierstraat;Violierstraat;430.89266199499997;83.7284888259757;"{""coordinates"": [[[5.491067730658932, 51.422855481790386], [5.491079430062463, 51.42302293240514], [5.491409475498084, 51.422999051132145], [5.491405325474633, 51.422833953324925], [5.491067730658932, 51.422855481790386]]], ""type"": ""Polygon""}";51.42292757946666, 5.491239997767235
813;462.0;Park Meerland;Meerrijk;Zandstrand;Zandstrand 2;1021.8098527450001;152.988491597928;"{""coordinates"": [[[5.405126324455276, 51.444358143278265], [5.404768242774341, 51.44469600630676], [5.40565396876002, 51.44459818848657], [5.405126324455276, 51.444358143278265]]], ""type"": ""Polygon""}";51.44455077935719, 5.405182845329879
814;361.0;Tongelre;Lakerlopen;Picushof;Picushof;649.30306162;105.588560115041;"{""coordinates"": [[[5.493050732668094, 51.43727220961411], [5.492560001482534, 51.43723911340727], [5.49254508958396, 51.437421205980144], [5.493005122854019, 51.43743995545612], [5.493050732668094, 51.43727220961411]]], ""type"": ""Polygon""}";51.43734195818598, 5.492787567743965
815;362.0;Woensel noord 1;Prinsejagt;Kernkampstraat;Kernkampstraat;400.0;80.0;"{""coordinates"": [[[5.4613891244657555, 51.472782711268124], [5.461388831778517, 51.47260293843623], [5.46110097172226, 51.47260312159774], [5.461101263271707, 51.47278289443061], [5.4613891244657555, 51.472782711268124]]], ""type"": ""Polygon""}";51.47269291649238, 5.461245047809623
818;365.0;Woensel noord 1;Achtse Barrier-Spaaihoef;Straatsburglaan;Straatsburglaan;1136.5655934;157.156525631748;"{""coordinates"": [[[5.440666535553421, 51.4828333897972], [5.440477280032868, 51.48276099768329], [5.4399661741052725, 51.48320415645102], [5.440271529871014, 51.483289918257114], [5.440666535553421, 51.4828333897972]]], ""type"": ""Polygon""}";51.483036707990586, 5.440329595007122
824;158.0;Strijp 1;Eliasterrein, Vonderkwartier;Lodewijk Napoleonplein;Lodewijk Napoleonplein;942.63267445;126.12886540118501;"{""coordinates"": [[[5.4674921022828, 51.43663968269495], [5.467204469441759, 51.43663988079558], [5.4672129986788764, 51.43697009361758], [5.46741019806295, 51.437068808998575], [5.46756393402478, 51.43694732977949], [5.4674921022828, 51.43663968269495]]], ""type"": ""Polygon""}";51.43683539573983, 5.467371930205342
828;162.0;Strijp 1;Lievendaal;Loderstraat;Loderstraat;2433.46135536;201.44749625642802;"{""coordinates"": [[[5.4354195213422, 51.442345157181755], [5.435127323158238, 51.44282478947734], [5.435532165671093, 51.44300208134203], [5.436038531686932, 51.44255275063803], [5.4354195213422, 51.442345157181755]]], ""type"": ""Polygon""}";51.44266877790364, 5.4355446706631705
829;163.0;Woensel zuid;Oude Toren;Hudsonlaan;Hudsonlaan;400.0;80.0;"{""coordinates"": [[[5.484524782891385, 51.45678888534813], [5.48452439916133, 51.456609112437945], [5.484236640175937, 51.45660935259933], [5.484237022769767, 51.45678912551072], [5.484524782891385, 51.45678888534813]]], ""type"": ""Polygon""}";51.456699119033175, 5.484380711249697
830;164.0;Tongelre;Doornakkers-Oost;Cornelis de Vospad;Cornelis de Vospad;6588.07406187;488.92402917297403;"{""coordinates"": [[[5.516453484688759, 51.43688659475388], [5.51664087680446, 51.43723589070843], [5.519280731476586, 51.436844525202886], [5.519617431012055, 51.436589129588164], [5.516453484688759, 51.43688659475388]]], ""type"": ""Polygon""}";51.43689940592684, 5.517870714708791
832;166.0;Woensel zuid;Generalenbuurt;Generaal van Portlandlaan;Generaal van Portlandlaan;773.97151097;112.13412296381901;"{""coordinates"": [[[5.477039485183261, 51.46288569904678], [5.476677633353306, 51.46288911649478], [5.476678181753069, 51.463168519486786], [5.47702497030914, 51.4631713922356], [5.477039485183261, 51.46288569904678]]], ""type"": ""Polygon""}";51.46302769062267, 5.476855748271923
834;168.0;Gestel;Schrijversbuurt;Guido Gezellestraat;Guido Gezellestraat;400.0;80.0;"{""coordinates"": [[[5.475458236362605, 51.43181037525471], [5.475457888461245, 51.43163060194189], [5.4751702873046595, 51.43163081967498], [5.475170634071208, 51.43181059298957], [5.475458236362605, 51.43181037525471]]], ""type"": ""Polygon""}";51.431720597524404, 5.475314261549922
835;169.0;Woensel noord 2;Eckart;Reguluspad;Reguluspad / Deimosweg;552.26524188;99.03385368522889;"{""coordinates"": [[[5.490427491281701, 51.47035648084081], [5.490189586975075, 51.4703702004706], [5.4902396967025595, 51.47066542898033], [5.49048684935653, 51.47064205083078], [5.490427491281701, 51.47035648084081]]], ""type"": ""Polygon""}";51.47050967601638, 5.490335497170492
837;171.0;Woensel zuid;Woensel-West;Edisonstraat;Edisonstraat nr. 1;400.0;80.0;"{""coordinates"": [[[5.455325042571345, 51.4548444248652], [5.455324774210724, 51.45466465182509], [5.4550370276447575, 51.45466481996989], [5.455037294870299, 51.45484459301089], [5.455325042571345, 51.4548444248652]]], ""type"": ""Polygon""}";51.45475462247687, 5.455181034824339
841;175.0;Tongelre;Muschberg, Geestenberg;Heike;Heike;1755.22487447;182.077927508543;"{""coordinates"": [[[5.527179281696827, 51.444775554730576], [5.526250792532787, 51.44478045897264], [5.5262211662667555, 51.44501561650313], [5.527101203598524, 51.4450411092722], [5.527179281696827, 51.444775554730576]]], ""type"": ""Polygon""}";51.44490232600169, 5.5266976110606025
845;179.0;Gestel;Hanevoet;Ridderzaal;Ridderzaal;400.0;80.0;"{""coordinates"": [[[5.436813907754029, 51.418192228167605], [5.436526391554121, 51.418192350572795], [5.436526585964374, 51.41837212427334], [5.436814103299755, 51.41837200186673], [5.436813907754029, 51.418192228167605]]], ""type"": ""Polygon""}";51.418282176279284, 5.436670247143009
846;180.0;Strijp 1;Schoot;Kleinakkerweg;Kleinakkerweg;915.6491158;157.64668533283802;"{""coordinates"": [[[5.452377816814601, 51.44334644181919], [5.452226928495202, 51.44350919060096], [5.453114544731024, 51.44369412638164], [5.453172801989021, 51.44363419556946], [5.452377816814601, 51.44334644181919]]], ""type"": ""Polygon""}";51.44352792113339, 5.452658864066594
847;181.0;Woensel zuid;Woensel-West;Humboldtplein;Humboldtplein;402.12281785;84.39667483831569;"{""coordinates"": [[[5.459765825456764, 51.45109682895698], [5.459570065508956, 51.45116338519322], [5.459794251590482, 51.45137653389091], [5.4599564289948255, 51.45130650259422], [5.459765825456764, 51.45109682895698]]], ""type"": ""Polygon""}";51.45123397051688, 5.459768686557995
848;182.0;Woensel noord 1;Achtse Barrier-Spaaihoef;Lorrainelaan;Lorrainelaan;767.369886465;140.29086424928903;"{""coordinates"": [[[5.440281979326367, 51.48487370854954], [5.440131449270548, 51.48483351079799], [5.4396718723035375, 51.48524174811193], [5.439865442029309, 51.48531950757943], [5.440281979326367, 51.48487370854954]]], ""type"": ""Polygon""}";51.485079795029414, 5.439975447554023
852;186.0;Woensel noord 2;Vlokhoven;Taborstraat;Taborstraat;1013.95208953;145.09382076417603;"{""coordinates"": [[[5.481824474862004, 51.471111061755494], [5.481056758302644, 51.471107439388206], [5.481026511174395, 51.47126551662973], [5.481799373820586, 51.471292471357806], [5.481824474862004, 51.471111061755494]]], ""type"": ""Polygon""}";51.47119445990523, 5.481435509322497
854;188.0;Woensel noord 2;Blixembosch-Oost;Scott Joplinlaan;Scott Joplinlaan;1106.14020608;157.226212971708;"{""coordinates"": [[[5.472014346436014, 51.49172634972185], [5.471246610343757, 51.491501801981364], [5.471100121800502, 51.49164586973569], [5.471905601627574, 51.49187300848179], [5.472014346436014, 51.49172634972185]]], ""type"": ""Polygon""}";51.491686397043004, 5.471563268178823
860;194.0;Woensel noord 1;Prinsejagt;Vignolaweg;Vignolaweg;737.98739287;140.68137370461298;"{""coordinates"": [[[5.451363228178619, 51.46687397760101], [5.450729445430495, 51.46653213555874], [5.450608943161113, 51.46662324289776], [5.451232656368039, 51.46695253398777], [5.451363228178619, 51.46687397760101]]], ""type"": ""Polygon""}";51.46674397078115, 5.450981357920749
861;195.0;Woensel noord 1;Jagershoef;Malagijsweg;Malagijsweg;1261.62769507;165.895866742447;"{""coordinates"": [[[5.469246418549552, 51.47610863731476], [5.468360552706009, 51.47614383579362], [5.468371946649398, 51.47632362781842], [5.469291037725918, 51.47628840672909], [5.469246418549552, 51.47610863731476]]], ""type"": ""Polygon""}";51.47621665453906, 5.468818103902933
862;196.0;Woensel noord 1;Kerkdorp Acht;Merwedestraat;Merwedestraat;4839.02992884;288.898742630093;"{""coordinates"": [[[5.428546031297779, 51.477496302691314], [5.427854698608886, 51.47741279366711], [5.427551062895403, 51.47822789157178], [5.428366202281661, 51.478295251715124], [5.428546031297779, 51.477496302691314]]], ""type"": ""Polygon""}";51.47786815674006, 5.428074253984442
863;197.0;Strijp 1;Drents Dorp;Meidoornplein;Meidoornplein;352.26603135;82.8131700815308;"{""coordinates"": [[[5.449230916924798, 51.44857310059297], [5.449245899711351, 51.44851411436666], [5.448890007650283, 51.4485692037888], [5.448948460556258, 51.44872602947907], [5.449181365414586, 51.4486857505047], [5.449168674006829, 51.44858254491196], [5.449230916924798, 51.44857310059297]]], ""type"": ""Polygon""}";51.448618122624815, 5.449058670810608
866;200.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Bordeauxlaan;Bordeauxlaan 1;258.38490015;64.9097419504291;"{""coordinates"": [[[5.4475428503410654, 51.480255351133685], [5.447496568087553, 51.48037523336213], [5.447747404871195, 51.48041763366486], [5.447806065740821, 51.480293877967945], [5.4475428503410654, 51.480255351133685]]], ""type"": ""Polygon""}";51.48033527880839, 5.44764935158128
867;201.0;Stratum;Tivoli;Arnaudinaplein;Arnaudinaplein;1047.12691241;136.17630090813898;"{""coordinates"": [[[5.50819919398347, 51.41975868884895], [5.507555408989147, 51.41974018959339], [5.507486955865699, 51.41993671450455], [5.5081001666363, 51.41998399534046], [5.50819919398347, 51.41975868884895]]], ""type"": ""Polygon""}";51.41985475928375, 5.5078430304594574
871;206.0;Woensel noord 2;Eckart;Weegschaalstraat;B.P. Eckart // Weegschaalstraat;2598.14018758;207.169407354786;"{""coordinates"": [[[5.5001351308889195, 51.47326508529773], [5.500184784695783, 51.473816857851844], [5.500788305979011, 51.473798178611816], [5.500757981671125, 51.47325543365289], [5.5001351308889195, 51.47326508529773]]], ""type"": ""Polygon""}";51.47353252305068, 5.5004655663852615
872;207.0;Woensel noord 2;Vaartbroek;Jonathanstraat;Jonathanstraat;400.0;80.0;"{""coordinates"": [[[5.494441638011444, 51.48099034596925], [5.494441214520675, 51.480810573375805], [5.494153302543445, 51.480810838011365], [5.494153724897432, 51.48099061060622], [5.494441638011444, 51.48099034596925]]], ""type"": ""Polygon""}";51.48090059204981, 5.49429746999334
874;209.0;Woensel noord 1;Jagershoef;Koning Arthurlaan;Koning Arthurlaan  / Cruijf Court;1913.307228205;180.297369427111;"{""coordinates"": [[[5.468495196555998, 51.47092261103672], [5.467952652141951, 51.47093681946307], [5.467798441001928, 51.47139334311791], [5.468318880486007, 51.4713998975197], [5.468495196555998, 51.47092261103672]]], ""type"": ""Polygon""}";51.47116207069102, 5.468143635348788
883;218.0;Gestel;Oude Spoorbaan;Hagenkampweg Zuid;Hagenkampweg Zuid;400.0;80.0;"{""coordinates"": [[[5.467471127727965, 51.43192602432276], [5.467470811350647, 51.43174625095986], [5.467183209419181, 51.43174644899736], [5.467183524661284, 51.43192622236204], [5.467471127727965, 51.43192602432276]]], ""type"": ""Polygon""}";51.431836236719626, 5.46732716828974
885;220.0;Strijp 2;Grasrijk;Grasvink;Grasvink naast nr. 38;400.0;80.0;"{""coordinates"": [[[5.412023423840719, 51.440006365799235], [5.412023326174528, 51.43982659232938], [5.411735673857482, 51.43982665380679], [5.411735770389424, 51.44000642727835], [5.412023423840719, 51.440006365799235]]], ""type"": ""Polygon""}";51.439916509862506, 5.411879548565374
