FID,cte,thema,themb,omschr,datum,gradenhoek,hecto,z,eignam,layer,dtm,mutatie_co,dtb_id,se_anno_cad_data,gdb_geomattr_data,shape
dtb_lijn.2000916,W09,,oeverlijn,oeverlijn,2000-04-06T00:00:00,,,,,1,1,O,46650617,,,"LINESTRING (187147.62900000066 349535.5320000015, 187139.74300000072 349539.88899999857, 187124.93100000173 349548.6719999984, 187118.6710000001 349552.1020000018, 187116.53599999845 349552.8740000017, 187113.8209999986 349552.4849999994, 187111.1259999983 349551.98600000143, 187108.95100000128 349550.68299999833, 187106.625 349548.9470000006, 187104.99300000072 349546.6730000004, 187103.7890000008 349544.3350000009, 187101.09200000018 349540.44299999997, 187099.8500000015 349539.04199999943, 187098.02299999818 349538.36199999973, 187095.00299999863 349538.2509999983, 187091.24700000137 349538.7829999998, 187087.6490000002 349540.1000000015, 187083.62700000033 349541.9479999989, 187077.21299999952 349544.11300000176, 187067.01900000125 349547.47399999946, 187060.436999999 349549.938000001, 187053.18499999866 349552.45699999854, 187045.4990000017 349555.39499999955, 187038.23999999836 349557.2349999994, 187030.89299999923 349559.3020000011, 187027.54899999872 349560.73999999836, 187024.56799999997 349562.23000000045, 187021.3830000013 349564.54300000146, 187018.29399999976 349567.4310000017, 187015.44700000063 349570.7270000018, 187013.75499999896 349573.86400000006, 187012.62700000033 349576.31500000134, 187011.8289999999 349579.36199999973, 187011.77600000054 349583.1270000003, 187012.01900000125 349588.3209999986, 187012.37299999967 349595.2190000005, 187013.1330000013 349603.2039999999, 187014.7039999999 349613.46400000155, 187016.10799999908 349623.86199999973, 187016.44000000134 349627.09099999815)"
dtb_lijn.2000917,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46650614,,,"LINESTRING (187014.7039999999 349613.46400000155, 187012.55600000173 349609.0309999995, 187011.31799999997 349603.97399999946, 187010.04800000042 349599.2589999996, 187009.13599999994 349594.65199999884, 187008.97899999842 349590.8520000018, 187008.92799999937 349586.4070000015, 187009.03400000185 349581.86300000176, 187009.50499999896 349578.1889999993, 187010.29199999943 349574.23099999875, 187011.53700000048 349570.5700000003, 187013.20100000128 349567.94299999997)"
dtb_lijn.2000918,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46650618,,,"LINESTRING (186953.36899999902 349440.4470000006, 186954.5249999985 349443.9979999997, 186955.4530000016 349447.4239999987, 186956.73600000143 349452.7989999987, 186957.9360000007 349458.38599999994, 186959.38800000027 349465.33399999887, 186960.05299999937 349470.8720000014, 186960.94099999964 349475.63800000027, 186962.6499999985 349484.2710000016, 186964.04899999872 349492.30099999905, 186965.9149999991 349503.4930000007, 186967.4140000008 349513.41899999976, 186969.0450000018 349524.40300000086, 186970.30600000173 349535.5370000005, 186971.50200000033 349544.68200000003, 186972.6490000002 349553.9979999997, 186973.33700000122 349561.49599999934, 186974.3660000004 349570.37000000104, 186975.74500000104 349579.4600000009, 186976.87700000033 349589.118999999, 186978.3509999998 349599.4070000015, 186980.0150000006 349611.05900000036, 186981.83100000024 349622.2470000014, 186983.70800000057 349638.1810000017, 186984.64200000092 349645.9459999986)"
dtb_lijn.2000919,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46650619,,,"LINESTRING (186929.9360000007 349344.18200000003, 186931.25299999863 349348.8209999986, 186931.2580000013 349350.40300000086, 186930.64400000125 349352)"
dtb_lijn.2000920,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46650620,,,"LINESTRING (186916.73999999836 349329.9070000015, 186919.15300000086 349334.6700000018, 186923.78500000015 349343.53599999845, 186927.88800000027 349351.0460000001, 186929.25400000066 349354.7490000017, 186929.78500000015 349356.60599999875, 186931.0309999995 349358.9849999994, 186931.72399999946 349359.6559999995, 186933.10799999908 349361.618999999, 186933.97100000083 349362.7650000006)"
dtb_lijn.2000921,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46650621,,,"LINESTRING (186916.0700000003 349324.2800000012, 186916.14699999988 349324.3209999986, 186918.5159999989 349329.0029999986, 186923.4149999991 349338.26099999994, 186925.83700000122 349342.868999999, 186930.55799999833 349351.7320000008, 186930.64400000125 349352)"
dtb_lijn.2000922,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46650622,,,"LINESTRING (186922.36400000006 349320.21400000155, 186922.50299999863 349322.3979999982, 186922.85399999842 349323.9470000006, 186923.83100000024 349326.86499999836, 186927.60200000182 349336.76399999857, 186929.9360000007 349344.18200000003)"
dtb_lijn.2000923,ZH6,,,talud(onderkant),2007-04-01T00:00:00,,,,,1,1,O,46650623,,,"LINESTRING (186940.19799999893 349339.73600000143, 186934.42599999905 349332.7010000013, 186929.63899999857 349326.54100000113)"
dtb_lijn.2000924,ZH6,,,talud(onderkant),2007-04-01T00:00:00,,,,,1,1,O,46650624,,,"LINESTRING (186924.98000000045 349318.79199999943, 186925.81599999964 349322.0709999986, 186927.22800000012 349326.6420000009, 186929.24599999934 349332.12000000104, 186931.6330000013 349338.4770000018, 186933.54800000042 349343.77600000054, 186934.77899999917 349348.2010000013, 186935.98699999973 349353.631000001, 186936.5309999995 349357.8289999999, 186936.1700000018 349358.6770000011, 186935.61499999836 349359.17599999905)"
dtb_lijn.2000925,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46650625,,,"LINESTRING (186913.6330000013 349319.26900000125, 186913.43499999866 349319.31700000167, 186915.686999999 349323.6499999985, 186916.0700000003 349324.2800000012)"
dtb_lijn.2000926,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46650626,,,"LINESTRING (186922.30900000036 349314.5859999992, 186922.24300000072 349317.79100000113, 186922.36400000006 349320.21400000155)"
dtb_lijn.2000927,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46650627,,,"LINESTRING (186931.688000001 349309.7650000006, 186933.53200000152 349312.33900000155)"
dtb_lijn.2000928,T0105,,,raster/hekwerk,2007-04-01T00:00:00,,,,,1,1,O,46650628,,,"LINESTRING (186912.85700000077 349272.65399999917, 186929.72100000083 349264.7809999995)"
dtb_lijn.2000929,T0301,,,haag/heg,2000-04-06T00:00:00,,,,,1,1,O,46650629,,,"LINESTRING (186926.7960000001 349236.4140000008, 186915.91699999943 349241.1629999988, 186910.28599999845 349243.8839999996, 186908.4919999987 349245.24500000104, 186907.62000000104 349246.2520000003, 186906.98299999908 349247.6790000014, 186906.60700000077 349249.3960000016, 186906.5709999986 349250.91099999845, 186907.26999999955 349255.3110000007, 186908.96299999952 349261.3669999987, 186910.8900000006 349267.98699999973)"
dtb_lijn.2000930,T0105,,,raster/hekwerk,2007-04-01T00:00:00,,,,,1,1,O,46650630,,,"LINESTRING (186930.30799999833 349244.6079999991, 186926.7960000001 349236.4140000008)"
dtb_lijn.2000931,T0301,,,haag/heg,2000-04-06T00:00:00,,,,,1,1,O,46650631,,,"LINESTRING (186916.15799999982 349230.30999999866, 186929.41899999976 349224.5020000003, 186928.53200000152 349222.4360000007)"
dtb_lijn.2000932,T0301,,,haag/heg,2000-04-06T00:00:00,,,,,1,1,O,46650632,,,"LINESTRING (186933.87900000066 349155.3049999997, 186924.72199999914 349159.95800000057, 186914.0080000013 349165.9679999985, 186908.66699999943 349170.66899999976, 186905.67799999937 349173.4629999995, 186909.34899999946 349184.7129999995)"
dtb_lijn.2000933,T0105,,,raster/hekwerk,2007-04-01T00:00:00,,,,,1,1,O,46650633,,,"LINESTRING (186914.2650000006 349125.5520000011, 186917.80000000075 349137.8929999992, 186920.9690000005 349148.35500000045, 186923.00699999928 349155.1499999985)"
dtb_lijn.2000934,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46651021,,,"LINESTRING (186893.40700000152 349269.86100000143, 186896.60500000045 349270.8599999994, 186899.04800000042 349273.0709999986, 186900.85399999842 349275.83100000024, 186902.4299999997 349278.70699999854, 186906.8599999994 349288.18299999833, 186911.56899999827 349296.9439999983, 186917.03799999878 349305.93200000003, 186921.80600000173 349313.6620000005)"
dtb_lijn.2000935,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46656163,,,"LINESTRING (185213.08799999952 345834.7710000016, 185212.85799999908 345834.69099999964, 185201.98900000006 345828.13699999824, 185195.1710000001 345824.11400000006, 185181.2809999995 345815.52699999884, 185172.91200000048 345810.3020000011, 185154.21599999815 345798.86300000176, 185135.25200000033 345787.18200000003, 185129.4450000003 345783.91000000015, 185124.47100000083 345781.23699999973, 185121.6409999989 345780.05799999833, 185119.79199999943 345779.04199999943, 185118.52299999818 345777.94099999964, 185117.40300000086 345776.56700000167, 185116.76700000092 345775.0240000002, 185117.01900000125 345773.21400000155, 185117.5249999985 345771.66800000146, 185117.75499999896 345771.125)"
dtb_lijn.2000936,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46656160,,,"LINESTRING (185113.56599999964 345783.1649999991, 185115.45199999958 345782.63699999824, 185117.73699999973 345783.19900000095, 185119.93499999866 345784.1499999985, 185121.8740000017 345784.93400000036, 185125.40300000086 345786.93299999833, 185133.33799999952 345791.4360000007, 185141.74399999902 345796.5929999985, 185153.22300000116 345803.52600000054, 185165.94099999964 345811.21400000155, 185176.62999999896 345817.8420000002, 185185.9600000009 345823.5069999993, 185192.85399999842 345827.87099999934, 185204.8440000005 345835.2670000009, 185209.97100000083 345838.55799999833)"
dtb_lijn.2000937,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46656164,,,"LINESTRING (185116.7749999985 345761.0229999982, 185116.82600000128 345760.813000001, 185116.8359999992 345757.83900000155, 185117.16000000015 345755.8920000009, 185118.33900000155 345752.90399999917, 185120.186999999 345749.51300000027, 185122.23099999875 345745.65300000086, 185129.68299999833 345733.2569999993, 185143.90300000086 345709.96400000155, 185159.90799999982 345683.6730000004, 185160.2349999994 345683.0399999991)"
dtb_lijn.2000938,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46656165,,,"LINESTRING (185104.0949999988 345766.1070000008, 185104.7650000006 345761.81700000167, 185105.46799999848 345759.74500000104, 185106.83900000155 345756.993999999, 185110.6790000014 345749.8370000012, 185116.8280000016 345739.5729999989, 185124.1339999996 345727.66800000146, 185133.8900000006 345711.60599999875, 185143.73099999875 345695.743999999)"
dtb_lijn.2000939,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46656166,,,"LINESTRING (185150.1649999991 345691.8660000004, 185149.86499999836 345692.26099999994, 185143.36499999836 345702.8979999982, 185134.78799999878 345716.92500000075, 185125.29399999976 345732.1339999996, 185117.91899999976 345744.51399999857, 185115.57299999893 345748.1939999983, 185113.1240000017 345750.8440000005, 185111.2589999996 345753.0700000003, 185109.02299999818 345756.125, 185107.42799999937 345758.7809999995, 185106.41699999943 345760.80700000003, 185105.25499999896 345763.4750000015, 185104.0949999988 345766.1070000008)"
dtb_lijn.2000940,ZH6,,,talud(onderkant),2007-04-22T00:00:00,,,,,1,1,O,46656167,,,"LINESTRING (185153.89799999818 345659.79199999943, 185153.65700000152 345660.2109999992, 185146.36199999973 345672.8660000004, 185137.53400000185 345687.59899999946, 185128.1950000003 345703.3979999982, 185124.82200000063 345708.60599999875, 185124.78200000152 345708.76099999994)"
dtb_lijn.2000941,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46656168,,,"LINESTRING (185139.6000000015 345698.5560000017, 185140.00400000066 345697.9789999984, 185149.2749999985 345682.5179999992, 185160.4219999984 345663.9120000005, 185165.60700000077 345654.91600000113, 185166.3200000003 345653.8900000006, 185169.09299999848 345649.3500000015, 185171.2589999996 345646.3229999989, 185174.31700000167 345642.6629999988, 185177.4549999982 345639.2829999998, 185181.12900000066 345636.2879999988, 185184.18499999866 345634.188000001, 185187.4910000004 345632.02899999917, 185191.36199999973 345629.9679999985, 185196.20699999854 345627.95899999887, 185200.77199999988 345626.4840000011, 185204.31899999827 345625.67599999905, 185208.17700000107 345625.18299999833, 185210.73699999973 345624.94900000095, 185214.08399999887 345625.063000001, 185218.65399999917 345625.7289999984, 185226.36400000006 345627.6270000003, 185234.063000001 345630.0089999996, 185243.76300000027 345633.131000001, 185252.57400000095 345635.96599999815, 185252.80200000107 345635.98699999973)"
dtb_lijn.2000942,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46656169,,,"LINESTRING (185143.73099999875 345695.743999999, 185150.7580000013 345684.3839999996, 185158.86300000176 345671.5610000007, 185165.563000001 345660.1730000004, 185170.7950000018 345651.59899999946, 185173.7030000016 345647.02800000086, 185176.12799999863 345643.7190000005, 185178.40399999917 345640.9459999986, 185181.07499999925 345638.4459999986, 185183.51399999857 345636.5689999983, 185186.1240000017 345634.73600000143, 185189.3999999985 345632.76399999857, 185192.61899999902 345631.28500000015, 185196.22800000012 345629.7659999989, 185200.16000000015 345628.5159999989, 185204.32299999893 345627.4479999989, 185208.69099999964 345626.95699999854, 185212.46200000122 345626.80700000003, 185216.5249999985 345627.0179999992, 185221.33300000057 345627.84099999815, 185226.6499999985 345629.40300000086, 185250.23000000045 345637.3289999999)"
dtb_lijn.2000943,ZH6,,,talud(onderkant),2007-04-22T00:00:00,,,,,1,1,O,46656170,,,"LINESTRING (185181.82699999958 345626.54100000113, 185179.12799999863 345628.36199999973, 185176.73000000045 345630.2349999994, 185173.7419999987 345633.0859999992, 185170.61499999836 345636.17599999905)"
dtb_lijn.2000944,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46656171,,,"LINESTRING (184936.88500000164 345314.41600000113, 184945.20699999854 345310.6889999993, 184951.13500000164 345308.53500000015, 184957.27699999884 345305.811999999, 184964.09200000018 345302.44299999997, 184971.59699999914 345298.40900000185, 184979.90900000185 345293.8289999999, 184984.34699999914 345291.1889999993, 184989.2659999989 345287.5709999986, 184993.0080000013 345284.8669999987, 184997.92500000075 345280.01000000164, 184998.7749999985 345278.7569999993, 184999.0159999989 345277.3590000011, 184998.7800000012 345272.5329999998, 184998.23299999908 345267.6279999986, 184997.04800000042 345263.0080000013, 184995.64200000092 345259.0799999982, 184994.76099999994 345255.6770000011, 184994.0540000014 345253.00499999896, 184994.30099999905 345249.93499999866, 184996.14299999923 345245.8420000002, 184997.55700000003 345243.4620000012, 185000.22399999946 345240.9070000015, 185002.94099999964 345239.6270000003, 185005.58999999985 345239.27899999917, 185008.22199999914 345239.35500000045, 185011.7109999992 345240.2580000013, 185015.53599999845 345242.125, 185019.98900000006 345243.6889999993, 185023.28299999982 345245.2340000011, 185025.68499999866 345246.5159999989, 185027.02800000086 345248.2520000003, 185028.43400000036 345251.11199999973, 185029.38100000098 345251.88800000027, 185035.74700000137 345254.13899999857, 185037.57299999893 345254.7729999982, 185039.76700000092 345256.311999999, 185041.88800000027 345258.38599999994, 185043.16899999976 345259.47199999914, 185045.44700000063 345259.60500000045, 185047.38100000098 345259.3990000002, 185049.96599999815 345258.7890000008, 185050.94399999827 345258.1339999996, 185052.53799999878 345256.2120000012, 185054.37099999934 345254.91899999976, 185056.55700000003 345254.84600000083, 185058.79100000113 345254.94099999964, 185061.5709999986 345254.1000000015, 185065.03599999845 345251.4070000015, 185069.31799999997 345249.05700000003, 185074.73900000006 345246.9600000009, 185080.87099999934 345245.02800000086, 185086.0540000014 345242.9829999991, 185093.60799999908 345239.68400000036, 185098.2340000011 345238.1469999999, 185106.1710000001 345235.0850000009, 185112.1950000003 345232.6079999991, 185116.24599999934 345230.5929999985, 185122.5549999997 345226.5219999999, 185126.09699999914 345224.8579999991, 185136.28200000152 345217.4750000015, 185148.67700000107 345208.49599999934, 185161.49399999902 345199.9219999984, 185171.63500000164 345192.368999999, 185182.09299999848 345185.4699999988, 185194.15100000054 345178.6799999997, 185201.4849999994 345174.4479999989, 185210.76999999955 345168.9699999988, 185220.65100000054 345162.9439999983, 185228.53700000048 345157.9930000007, 185235.46400000155 345153.34600000083, 185243.03299999982 345147.4279999994, 185253.0949999988 345141.05900000036, 185263.65799999982 345133.90399999917, 185272.39299999923 345128.5520000011, 185280.2969999984 345122.92599999905, 185286.9990000017 345118.438000001, 185294.5850000009 345113.91699999943, 185300.46299999952 345110.188000001, 185305.80700000003 345107.2870000005, 185310.94200000167 345103.7270000018, 185315.5949999988 345099.6950000003, 185326.19399999827 345092.87900000066, 185338.9050000012 345085.12000000104)"
