zaaknummer;zaaktype_id;soort_melding;datum_melding;datum_afgehandeld;status_melding
7208172;429;Melding fietshandhaving/winkelwagens;2023-01-22  19:41:50;2023-01-23  07:15:09;afgehandeld
7208154;3313;Melding afval- en hondenpoepbakken;2023-01-22  19:34:08;2023-01-23  13:04:02;afgehandeld
7208139;3313;Melding afval- en hondenpoepbakken;2023-01-22  19:27:51;2023-01-24  07:49:10;afgehandeld
7208136;469;Melding openbare (verkeers)lichten;2023-01-22  19:25:26;2023-01-23  10:51:43;afgehandeld
7208134;469;Melding openbare (verkeers)lichten;2023-01-22  19:24:51;2023-01-23  10:51:17;afgehandeld
7208131;3313;Melding afval- en hondenpoepbakken;2023-01-22  19:22:44;2023-01-23  08:03:21;afgehandeld
7208118;3318;MOR Melding verkeersvoorzieningen;2023-01-22  19:05:45;;open
7208093;3318;MOR Melding verkeersvoorzieningen;2023-01-22  18:59:52;;open
7208091;469;Melding openbare (verkeers)lichten;2023-01-22  18:59:49;2023-01-23  08:45:00;afgehandeld
7208081;469;Melding openbare (verkeers)lichten;2023-01-22  18:36:48;2023-01-23  11:10:25;afgehandeld
7208074;3318;MOR Melding verkeersvoorzieningen;2023-01-22  18:24:21;2023-01-26  08:26:43;afgehandeld
7208066;478;Melding groen 30 dagen;2023-01-22  18:14:37;2023-01-23  16:01:58;afgehandeld
7208064;469;Melding openbare (verkeers)lichten;2023-01-22  18:13:55;2023-01-23  11:58:49;afgehandeld
7208061;469;Melding openbare (verkeers)lichten;2023-01-22  18:12:57;2023-01-23  10:57:39;afgehandeld
7208059;469;Melding openbare (verkeers)lichten;2023-01-22  18:12:46;2023-01-23  10:57:08;afgehandeld
7208057;478;Melding groen 30 dagen;2023-01-22  18:12:43;2023-01-23  08:23:33;afgehandeld
7208033;469;Melding openbare (verkeers)lichten;2023-01-22  17:49:04;2023-01-23  10:55:46;afgehandeld
7208019;469;Melding openbare (verkeers)lichten;2023-01-22  17:43:46;2023-01-23  11:19:17;afgehandeld
7208015;469;Melding openbare (verkeers)lichten;2023-01-22  17:43:08;2023-01-23  11:18:36;afgehandeld
7208013;469;Melding openbare (verkeers)lichten;2023-01-22  17:43:07;2023-01-23  11:18:10;afgehandeld
7208009;469;Melding openbare (verkeers)lichten;2023-01-22  17:42:36;2023-01-23  11:17:33;afgehandeld
7208007;469;Melding openbare (verkeers)lichten;2023-01-22  17:42:35;2023-01-23  11:17:10;afgehandeld
7208003;469;Melding openbare (verkeers)lichten;2023-01-22  17:41:27;2023-01-23  11:16:36;afgehandeld
7208000;469;Melding openbare (verkeers)lichten;2023-01-22  17:40:57;2023-01-23  11:14:25;afgehandeld
7207999;469;Melding openbare (verkeers)lichten;2023-01-22  17:40:56;2023-01-23  11:12:55;afgehandeld
7207988;3313;Melding afval- en hondenpoepbakken;2023-01-22  17:17:36;2023-01-27  09:05:02;afgehandeld
7207960;1432;Ontheffing verkeersregels;2023-01-22  16:07:47;;open
7207944;477;Melding wegen en bestrating;2023-01-22  15:49:29;2023-01-26  06:58:36;afgehandeld
7207877;3313;Melding afval- en hondenpoepbakken;2023-01-22  15:09:17;2023-01-23  08:08:01;afgehandeld
7207860;6029;Handhavingstraject APV;2023-01-22  14:54:02;2023-01-25  07:00:12;afgehandeld
7207853;3318;MOR Melding verkeersvoorzieningen;2023-01-22  14:39:46;2023-01-23  08:13:18;afgehandeld
7207783;3367;MOR Melding dumping;2023-01-22  13:09:51;2023-01-25  07:09:41;afgehandeld
7207755;469;Melding openbare (verkeers)lichten;2023-01-22  12:10:47;2023-01-23  11:58:20;afgehandeld
7207752;3367;MOR Melding dumping;2023-01-22  12:04:04;2023-01-26  06:53:59;afgehandeld
7207746;3314;MOR Melding onderhoud speelplaats;2023-01-22  11:54:42;;open
7207743;6029;Handhavingstraject APV;2023-01-22  11:46:30;;open
7207738;477;Melding wegen en bestrating;2023-01-22  11:42:08;2023-01-27  07:45:09;afgehandeld
7207733;477;Melding wegen en bestrating;2023-01-22  11:31:37;2023-01-27  07:44:36;afgehandeld
7207731;469;Melding openbare (verkeers)lichten;2023-01-22  11:30:57;2023-01-23  11:34:35;afgehandeld
7207700;477;Melding wegen en bestrating;2023-01-22  09:30:16;2023-01-30  07:01:03;afgehandeld
7207698;5849;Melding parkeren;2023-01-22  09:27:15;2023-01-23  08:50:55;afgehandeld
7207680;478;Melding groen 30 dagen;2023-01-22  03:53:34;2023-01-23  08:36:29;afgehandeld
7207675;3318;MOR Melding verkeersvoorzieningen;2023-01-22  03:46:06;2023-01-26  13:46:02;afgehandeld
7207669;469;Melding openbare (verkeers)lichten;2023-01-22  01:25:02;2023-01-23  11:33:31;afgehandeld
7207662;469;Melding openbare (verkeers)lichten;2023-01-22  00:31:50;2023-01-23  11:32:59;afgehandeld
7207659;478;Melding groen 30 dagen;2023-01-22  00:12:33;2023-01-23  12:23:15;afgehandeld
7207653;478;Melding groen 30 dagen;2023-01-21  23:49:19;2023-01-23  14:21:37;afgehandeld
7207650;469;Melding openbare (verkeers)lichten;2023-01-21  22:25:40;2023-01-23  11:32:26;afgehandeld
7207643;469;Melding openbare (verkeers)lichten;2023-01-21  21:50:09;2023-01-23  11:31:52;afgehandeld
7207631;3316;Melding riolen, pompen en gemalen;2023-01-21  20:43:35;2023-01-23  12:11:31;afgehandeld
7207628;478;Melding groen 30 dagen;2023-01-21  20:22:11;2023-01-23  08:16:32;afgehandeld
7207626;5849;Melding parkeren;2023-01-21  20:15:29;2023-01-23  07:33:54;afgehandeld
7207613;469;Melding openbare (verkeers)lichten;2023-01-21  19:57:40;2023-01-23  11:57:36;afgehandeld
7207609;478;Melding groen 30 dagen;2023-01-21  19:52:39;2023-01-21  20:20:41;afgehandeld
7207592;469;Melding openbare (verkeers)lichten;2023-01-21  18:06:11;2023-01-23  11:57:11;afgehandeld
7207551;469;Melding openbare (verkeers)lichten;2023-01-21  17:30:52;2023-01-23  11:53:35;afgehandeld
7207549;469;Melding openbare (verkeers)lichten;2023-01-21  17:30:34;2023-01-23  11:52:20;afgehandeld
7207546;469;Melding openbare (verkeers)lichten;2023-01-21  17:30:20;2023-01-23  11:48:27;afgehandeld
7207543;469;Melding openbare (verkeers)lichten;2023-01-21  17:30:06;2023-01-23  11:46:58;afgehandeld
7207541;469;Melding openbare (verkeers)lichten;2023-01-21  17:29:53;2023-01-23  11:44:01;afgehandeld
7207539;469;Melding openbare (verkeers)lichten;2023-01-21  17:29:21;2023-01-23  11:43:26;afgehandeld
7207537;469;Melding openbare (verkeers)lichten;2023-01-21  17:29:06;2023-01-23  11:42:48;afgehandeld
7207535;469;Melding openbare (verkeers)lichten;2023-01-21  17:28:54;2023-01-23  11:42:20;afgehandeld
7207533;469;Melding openbare (verkeers)lichten;2023-01-21  17:28:33;2023-01-23  11:41:53;afgehandeld
7207531;469;Melding openbare (verkeers)lichten;2023-01-21  17:28:14;2023-01-23  11:41:13;afgehandeld
7207529;469;Melding openbare (verkeers)lichten;2023-01-21  17:27:59;2023-01-23  11:40:40;afgehandeld
7207527;469;Melding openbare (verkeers)lichten;2023-01-21  17:27:44;2023-01-23  11:40:03;afgehandeld
7207525;469;Melding openbare (verkeers)lichten;2023-01-21  17:27:10;2023-01-23  11:39:22;afgehandeld
7207461;477;Melding wegen en bestrating;2023-01-21  15:50:58;2023-01-26  06:57:22;afgehandeld
7207411;477;Melding wegen en bestrating;2023-01-21  14:47:13;2023-01-30  07:00:25;afgehandeld
7207394;3367;MOR Melding dumping;2023-01-21  14:20:27;2023-01-23  10:50:29;afgehandeld
7207348;3318;MOR Melding verkeersvoorzieningen;2023-01-21  13:06:27;2023-01-26  08:28:57;afgehandeld
7207323;3313;Melding afval- en hondenpoepbakken;2023-01-21  12:30:11;2023-01-27  09:04:44;afgehandeld
7207298;478;Melding groen 30 dagen;2023-01-21  12:02:04;2023-01-26  06:59:44;afgehandeld
7207282;5849;Melding parkeren;2023-01-21  11:07:22;2023-01-23  08:41:27;afgehandeld
7207267;469;Melding openbare (verkeers)lichten;2023-01-21  10:33:35;2023-01-23  11:56:27;afgehandeld
7207260;469;Melding openbare (verkeers)lichten;2023-01-21  10:23:04;2023-01-23  12:04:52;afgehandeld
7207254;5849;Melding parkeren;2023-01-21  09:49:21;2023-01-23  07:42:11;afgehandeld
7207196;3313;Melding afval- en hondenpoepbakken;2023-01-21  01:35:22;2023-01-23  13:09:16;afgehandeld
7207184;469;Melding openbare (verkeers)lichten;2023-01-20  23:47:25;2023-01-23  12:04:20;afgehandeld
7207179;469;Melding openbare (verkeers)lichten;2023-01-20  23:15:14;2023-01-23  12:03:46;afgehandeld
7207175;469;Melding openbare (verkeers)lichten;2023-01-20  22:21:55;2023-01-23  12:03:10;afgehandeld
7207136;3268;MOR Melding bomen;2023-01-20  21:16:44;2023-02-02  12:40:45;afgehandeld
6948595;469;Melding openbare (verkeers)lichten;2022-10-30  18:21:32;2022-10-31  12:59:26;afgehandeld
7207132;469;Melding openbare (verkeers)lichten;2023-01-20  21:06:42;2023-01-23  12:02:14;afgehandeld
7207130;469;Melding openbare (verkeers)lichten;2023-01-20  21:06:17;2023-01-23  12:01:44;afgehandeld
7207128;469;Melding openbare (verkeers)lichten;2023-01-20  21:05:46;2023-01-23  12:01:10;afgehandeld
7207124;469;Melding openbare (verkeers)lichten;2023-01-20  21:03:28;2023-01-23  12:00:33;afgehandeld
7207121;469;Melding openbare (verkeers)lichten;2023-01-20  20:57:53;2023-01-23  12:20:44;afgehandeld
7207118;469;Melding openbare (verkeers)lichten;2023-01-20  20:56:43;2023-01-23  11:59:56;afgehandeld
7207093;478;Melding groen 30 dagen;2023-01-20  20:10:56;2023-01-30  08:03:39;afgehandeld
7207091;469;Melding openbare (verkeers)lichten;2023-01-20  20:06:41;2023-01-23  12:19:50;afgehandeld
7207085;469;Melding openbare (verkeers)lichten;2023-01-20  20:05:07;2023-01-23  12:19:15;afgehandeld
7207060;478;Melding groen 30 dagen;2023-01-20  19:29:33;2023-01-23  08:35:18;afgehandeld
7207045;469;Melding openbare (verkeers)lichten;2023-01-20  19:22:29;2023-01-23  12:18:42;afgehandeld
7207027;429;Melding fietshandhaving/winkelwagens;2023-01-20  18:42:32;2023-01-23  07:09:07;afgehandeld
7207024;478;Melding groen 30 dagen;2023-01-20  18:40:07;2023-01-26  07:01:36;afgehandeld
7207013;469;Melding openbare (verkeers)lichten;2023-01-20  18:37:04;2023-01-23  12:06:49;afgehandeld
7207011;469;Melding openbare (verkeers)lichten;2023-01-20  18:36:35;2023-01-23  12:06:14;afgehandeld
7207007;469;Melding openbare (verkeers)lichten;2023-01-20  18:36:00;2023-01-23  12:05:41;afgehandeld
7207001;469;Melding openbare (verkeers)lichten;2023-01-20  18:29:42;2023-01-23  12:17:52;afgehandeld
7206987;3318;MOR Melding verkeersvoorzieningen;2023-01-20  18:13:34;2023-01-26  11:49:57;afgehandeld
7206970;469;Melding openbare (verkeers)lichten;2023-01-20  18:02:46;2023-01-23  12:17:22;afgehandeld
7206968;469;Melding openbare (verkeers)lichten;2023-01-20  18:00:22;2023-01-23  12:16:51;afgehandeld
7206936;3367;MOR Melding dumping;2023-01-20  17:21:01;2023-01-23  13:10:57;afgehandeld
7206914;3268;MOR Melding bomen;2023-01-20  17:05:26;2023-01-22  15:17:21;afgehandeld
7206897;3367;MOR Melding dumping;2023-01-20  17:01:19;2023-01-25  07:10:40;afgehandeld
7206819;469;Melding openbare (verkeers)lichten;2023-01-20  16:24:50;2023-01-20  16:37:59;afgehandeld
7206812;3313;Melding afval- en hondenpoepbakken;2023-01-20  16:23:14;2023-01-25  06:53:05;afgehandeld
7206793;3313;Melding afval- en hondenpoepbakken;2023-01-20  16:17:08;2023-01-23  14:04:02;afgehandeld
7206791;469;Melding openbare (verkeers)lichten;2023-01-20  16:16:57;2023-01-20  16:37:13;afgehandeld
7206789;469;Melding openbare (verkeers)lichten;2023-01-20  16:16:00;2023-01-20  16:36:33;afgehandeld
7206764;3313;Melding afval- en hondenpoepbakken;2023-01-20  16:06:12;2023-01-25  12:49:38;afgehandeld
7206729;478;Melding groen 30 dagen;2023-01-20  15:51:22;2023-01-23  14:45:28;afgehandeld
7206707;469;Melding openbare (verkeers)lichten;2023-01-20  15:46:45;2023-01-20  16:35:59;afgehandeld
7206690;469;Melding openbare (verkeers)lichten;2023-01-20  15:42:27;2023-01-20  16:34:25;afgehandeld
7206657;478;Melding groen 30 dagen;2023-01-20  15:35:25;;open
7206652;3313;Melding afval- en hondenpoepbakken;2023-01-20  15:34:23;;open
7206587;477;Melding wegen en bestrating;2023-01-20  15:27:01;2023-01-23  12:58:34;afgehandeld
7206526;1529;Melding realisatie projectleiders;2023-01-20  15:10:05;2023-01-23  09:37:22;afgehandeld
7206511;3367;MOR Melding dumping;2023-01-20  15:05:10;2023-01-24  08:14:10;afgehandeld
7206480;478;Melding groen 30 dagen;2023-01-20  14:58:40;2023-01-25  15:42:28;afgehandeld
7206475;2789;Terugbelverzoek Openbare Ruimte;2023-01-20  14:56:33;2023-01-24  13:39:30;afgehandeld
7206431;478;Melding groen 30 dagen;2023-01-20  14:44:05;2023-01-26  07:56:51;afgehandeld
7206418;3367;MOR Melding dumping;2023-01-20  14:42:41;2023-01-24  08:12:52;afgehandeld
7206376;3313;Melding afval- en hondenpoepbakken;2023-01-20  14:35:10;2023-01-25  12:49:02;afgehandeld
7206347;3313;Melding afval- en hondenpoepbakken;2023-01-20  14:31:07;2023-01-31  13:05:01;afgehandeld
7206325;478;Melding groen 30 dagen;2023-01-20  14:28:40;2023-01-24  08:08:35;afgehandeld
7206274;2789;Terugbelverzoek Openbare Ruimte;2023-01-20  14:23:02;2023-01-23  10:59:04;afgehandeld
7206257;477;Melding wegen en bestrating;2023-01-20  14:19:31;2023-01-20  14:37:26;buiten behandeling gesteld
7206208;3367;MOR Melding dumping;2023-01-20  14:09:23;2023-01-23  14:32:52;afgehandeld
7206195;5689;Melding straatmeubilair;2023-01-20  14:06:03;2023-01-20  14:52:34;afgehandeld
7206174;469;Melding openbare (verkeers)lichten;2023-01-20  14:02:27;2023-01-20  15:11:00;afgehandeld
7206168;477;Melding wegen en bestrating;2023-01-20  14:00:01;2023-01-23  10:36:10;afgehandeld
7206111;469;Melding openbare (verkeers)lichten;2023-01-20  13:43:53;2023-01-20  14:30:30;afgehandeld
7206078;3367;MOR Melding dumping;2023-01-20  13:37:19;2023-01-23  14:27:35;afgehandeld
7206022;1529;Melding realisatie projectleiders;2023-01-20  13:25:30;;open
7205991;1529;Melding realisatie projectleiders;2023-01-20  13:20:22;2023-01-23  15:54:35;afgehandeld
7205864;3367;MOR Melding dumping;2023-01-20  13:01:17;2023-01-25  07:14:39;afgehandeld
7205830;469;Melding openbare (verkeers)lichten;2023-01-20  12:54:42;2023-01-20  14:26:26;afgehandeld
7205679;3318;MOR Melding verkeersvoorzieningen;2023-01-20  12:30:04;2023-01-26  13:45:32;afgehandeld
7205668;478;Melding groen 30 dagen;2023-01-20  12:27:14;2023-01-24  08:10:34;afgehandeld
7205609;3318;MOR Melding verkeersvoorzieningen;2023-01-20  12:20:01;;open
7205600;3316;Melding riolen, pompen en gemalen;2023-01-20  12:19:17;2023-01-25  07:57:49;afgehandeld
7205593;1529;Melding realisatie projectleiders;2023-01-20  12:18:17;2023-02-03  13:55:00;afgehandeld
7205586;2789;Terugbelverzoek Openbare Ruimte;2023-01-20  12:16:22;2023-01-20  14:45:59;afgehandeld
7205572;2789;Terugbelverzoek Openbare Ruimte;2023-01-20  12:14:21;2023-02-03  13:52:58;afgehandeld
7205558;3316;Melding riolen, pompen en gemalen;2023-01-20  12:13:28;2023-01-20  13:50:02;afgehandeld
7205437;3313;Melding afval- en hondenpoepbakken;2023-01-20  11:55:56;2023-01-31  13:09:59;afgehandeld
7205404;3318;MOR Melding verkeersvoorzieningen;2023-01-20  11:51:33;;open
7205374;478;Melding groen 30 dagen;2023-01-20  11:45:00;2023-01-23  09:38:07;afgehandeld
7205371;3367;MOR Melding dumping;2023-01-20  11:44:41;2023-01-23  14:34:56;afgehandeld
7205364;3316;Melding riolen, pompen en gemalen;2023-01-20  11:43:41;2023-01-23  15:23:53;afgehandeld
7205337;2789;Terugbelverzoek Openbare Ruimte;2023-01-20  11:39:41;2023-01-30  11:49:19;afgehandeld
7205271;3316;Melding riolen, pompen en gemalen;2023-01-20  11:27:56;2023-01-20  13:55:57;afgehandeld
7205268;3313;Melding afval- en hondenpoepbakken;2023-01-20  11:27:11;2023-01-31  13:10:24;afgehandeld
7205219;477;Melding wegen en bestrating;2023-01-20  11:20:26;2023-02-01  10:14:33;afgehandeld
7205145;3313;Melding afval- en hondenpoepbakken;2023-01-20  11:10:17;2023-01-24  07:49:47;afgehandeld
7205108;3318;MOR Melding verkeersvoorzieningen;2023-01-20  11:07:40;2023-01-24  08:49:00;afgehandeld
7205100;3316;Melding riolen, pompen en gemalen;2023-01-20  11:06:16;2023-01-20  12:49:01;afgehandeld
7205089;3316;Melding riolen, pompen en gemalen;2023-01-20  11:04:19;2023-01-30  10:10:35;afgehandeld
7205085;3367;MOR Melding dumping;2023-01-20  11:04:03;2023-01-20  11:19:29;afgehandeld
7205034;3367;MOR Melding dumping;2023-01-20  10:57:54;2023-01-20  11:03:13;afgehandeld
7204929;5314;Melding openbare ruimte categorie Verkeer en bestrating;2023-01-20  10:48:24;2023-01-20  10:54:48;buiten behandeling gesteld
7204866;478;Melding groen 30 dagen;2023-01-20  10:43:18;2023-01-26  08:11:24;afgehandeld
7204755;1529;Melding realisatie projectleiders;2023-01-20  10:29:44;;open
7204591;469;Melding openbare (verkeers)lichten;2023-01-20  10:00:59;2023-01-20  10:42:33;afgehandeld
7204579;469;Melding openbare (verkeers)lichten;2023-01-20  09:59:06;2023-01-20  10:41:43;afgehandeld
7204526;3367;MOR Melding dumping;2023-01-20  09:52:43;2023-01-23  14:30:45;afgehandeld
7204452;3367;MOR Melding dumping;2023-01-20  09:42:48;2023-01-20  11:40:51;afgehandeld
7204414;3367;MOR Melding dumping;2023-01-20  09:31:17;2023-01-20  11:41:21;afgehandeld
7204361;3367;MOR Melding dumping;2023-01-20  09:21:26;2023-01-23  14:31:48;afgehandeld
7204353;3313;Melding afval- en hondenpoepbakken;2023-01-20  09:19:44;2023-01-20  11:40:24;afgehandeld
7204347;469;Melding openbare (verkeers)lichten;2023-01-20  09:18:47;2023-01-20  10:02:02;afgehandeld
7204334;2789;Terugbelverzoek Openbare Ruimte;2023-01-20  09:15:04;2023-01-20  14:47:05;afgehandeld
7204237;1529;Melding realisatie projectleiders;2023-01-20  08:51:13;;open
7204235;478;Melding groen 30 dagen;2023-01-20  08:51:02;2023-01-25  07:06:36;afgehandeld
7204202;478;Melding groen 30 dagen;2023-01-20  08:48:50;2023-01-25  07:15:08;afgehandeld
7204186;3367;MOR Melding dumping;2023-01-20  08:44:39;2023-01-27  09:36:14;afgehandeld
7204174;3367;MOR Melding dumping;2023-01-20  08:39:24;2023-01-23  14:31:23;afgehandeld
7204119;469;Melding openbare (verkeers)lichten;2023-01-20  08:08:52;2023-01-20  08:43:19;afgehandeld
7204070;3318;MOR Melding verkeersvoorzieningen;2023-01-20  07:15:52;2023-01-23  15:36:09;afgehandeld
7203993;5651;Melding openbare ruimte categorie Overlast ongedierte;2023-01-20  00:30:52;2023-01-20  06:43:33;afgehandeld
7203991;469;Melding openbare (verkeers)lichten;2023-01-20  00:17:57;2023-01-20  08:42:38;afgehandeld
7203987;469;Melding openbare (verkeers)lichten;2023-01-20  00:01:35;2023-01-20  08:42:13;afgehandeld
7203943;469;Melding openbare (verkeers)lichten;2023-01-19  22:59:31;2023-01-20  08:34:26;afgehandeld
7203938;3367;MOR Melding dumping;2023-01-19  22:57:43;2023-01-20  06:38:43;afgehandeld
7203935;477;Melding wegen en bestrating;2023-01-19  22:55:27;2023-01-23  10:44:26;afgehandeld
7203921;469;Melding openbare (verkeers)lichten;2023-01-19  22:46:32;2023-01-20  08:33:57;afgehandeld
7203912;478;Melding groen 30 dagen;2023-01-19  22:39:00;2023-01-23  07:52:28;afgehandeld
7203910;3318;MOR Melding verkeersvoorzieningen;2023-01-19  22:36:54;2023-01-23  15:35:49;afgehandeld
7203908;3318;MOR Melding verkeersvoorzieningen;2023-01-19  22:36:48;2023-01-23  15:35:30;afgehandeld
7203906;3318;MOR Melding verkeersvoorzieningen;2023-01-19  22:35:30;2023-01-23  15:35:10;afgehandeld
7203904;469;Melding openbare (verkeers)lichten;2023-01-19  22:33:08;2023-01-20  08:33:13;afgehandeld
7203889;469;Melding openbare (verkeers)lichten;2023-01-19  22:10:38;2023-01-20  08:32:29;afgehandeld
7203838;3367;MOR Melding dumping;2023-01-19  21:09:49;2023-01-20  09:39:29;afgehandeld
7203832;3367;MOR Melding dumping;2023-01-19  21:08:17;2023-01-23  14:24:52;afgehandeld
7203824;3310;Melding brug, tunnel of viaduct;2023-01-19  21:02:18;2023-01-20  06:02:09;afgehandeld
7201278;3268;MOR Melding bomen;2023-01-19  11:56:00;2023-01-30  21:33:22;afgehandeld
7203804;1529;Melding realisatie projectleiders;2023-01-19  20:53:49;2023-01-23  15:53:24;afgehandeld
7203802;469;Melding openbare (verkeers)lichten;2023-01-19  20:51:51;2023-01-20  08:31:57;afgehandeld
7203793;469;Melding openbare (verkeers)lichten;2023-01-19  20:43:04;2023-01-20  08:38:15;afgehandeld
7203791;469;Melding openbare (verkeers)lichten;2023-01-19  20:42:38;2023-01-20  08:37:36;afgehandeld
7203789;469;Melding openbare (verkeers)lichten;2023-01-19  20:40:44;2023-01-20  08:36:59;afgehandeld
