FID,name,ogc_fid,gdb_geomattr_data,shape
uitbreidingsgebieden_voetpaden_algemeen.1851,CID Binkhorst,1832296,,"POLYGON ((81899.90300000086 452920.80700000003, 81898.41600000113 452919.9519999996, 81902.7890000008 452912.2659999989, 81904.26700000092 452913.10500000045, 81905.28000000119 452911.3209999986, 81903.79300000146 452910.4990000017, 81909.3359999992 452900.7010000013, 81910.80900000036 452901.5329999998, 81910.87700000033 452901.41099999845, 81913.45100000128 452896.82400000095, 81913.48999999836 452896.75400000066, 81912.03000000119 452895.9230000004, 81917.58700000122 452886.063000001, 81919.05999999866 452886.8979999982, 81920.11400000006 452885.0469999984, 81918.63199999928 452884.21499999985, 81924.15700000152 452874.4389999993, 81925.6240000017 452875.26199999824, 81926.5859999992 452873.58900000155, 81925.1240000017 452872.7659999989, 81927.00499999896 452869.44999999925, 81925.89900000021 452868.8350000009, 81923.7509999983 452872.6339999996, 81923.5150000006 452873.05099999905, 81921.52499999851 452876.56700000167, 81921.25800000131 452877.0390000008, 81919.31100000069 452880.48000000045, 81918.98299999908 452881.05999999866, 81917.07499999925 452884.43400000036, 81916.73099999875 452885.04199999943, 81914.87000000104 452888.3299999982, 81914.49100000039 452889, 81912.61300000176 452892.3200000003, 81912.37099999934 452892.7479999997, 81910.42199999839 452896.19299999997, 81910.24599999934 452896.50400000066, 81908.24100000039 452900.0469999984, 81908.02299999818 452900.43299999833, 81905.98699999973 452904.0370000005, 81903.77400000021 452907.95600000024, 81901.57200000063 452911.8530000001, 81899.3599999994 452915.7670000009, 81897.11199999973 452919.7470000014, 81894.90300000086 452923.6559999995, 81892.8049999997 452927.37099999934, 81890.5150000006 452931.4230000004, 81888.27299999818 452935.3929999992, 81886.04300000146 452939.33999999985, 81883.80700000003 452943.30099999905, 81881.59200000018 452947.22399999946, 81879.38899999857 452951.1259999983, 81877.11499999836 452955.15300000086, 81875.44200000167 452954.17500000075, 81872.86300000176 452958.7490000017, 81868.8440000005 452965.8770000003, 81866.65199999884 452969.7650000006, 81865.16299999878 452968.9120000005, 81865.01300000027 452969.1730000004, 81864.32899999991 452968.7650000006, 81863.26199999824 452970.7129999995, 81865.4299999997 452971.9310000017, 81868.19000000134 452973.4820000008, 81869.43100000173 452971.32499999925, 81871.34200000018 452967.87000000104, 81876.87299999967 452958.03599999845, 81877.06700000167 452957.69200000167, 81879.66299999878 452953.0850000009, 81882.01399999857 452948.9140000008, 81883.56300000101 452949.78599999845, 81884.49199999869 452948.12900000066, 81882.94700000063 452947.2580000013, 81885.86199999973 452942.0850000009, 81887.40300000086 452942.94000000134, 81887.68100000173 452942.4530000016, 81890.31899999827 452937.8289999999, 81890.61300000176 452937.313000001, 81889.06199999899 452936.4200000018, 81897.15199999884 452922.061999999, 81898.72100000083 452922.9450000003, 81899.90300000086 452920.80700000003))"
uitbreidingsgebieden_voetpaden_algemeen.1852,CID Binkhorst,1832297,,"POLYGON ((81886.12200000137 452845.79199999943, 81887.58700000122 452843.1970000006, 81887.61100000143 452843.16699999943, 81888.01999999955 452842.3500000015, 81888.04600000009 452841.436999999, 81887.68299999833 452840.59800000116, 81887.0549999997 452840.0229999982, 81886.16899999976 452839.55000000075, 81885.20899999887 452841.3280000016, 81886.7659999989 452842.1810000017, 81885.06599999964 452845.1939999983, 81845.20699999854 452915.8449999988, 81842.15300000086 452921.2589999996, 81828.32600000128 452945.7670000009, 81829.35700000077 452946.33900000155, 81886.12200000137 452845.79199999943))"
uitbreidingsgebieden_voetpaden_algemeen.1853,CID Binkhorst,1832301,,"POLYGON ((81911.40900000185 452997.81599999964, 81911.31500000134 452997.76300000027, 81910.36800000072 452997.2289999984, 81905.92300000042 452994.72399999946, 81902.48999999836 452992.78599999845, 81897.34800000116 452989.8839999996, 81892.0700000003 452986.9050000012, 81887.85399999842 452984.52600000054, 81887.34800000116 452984.2419999987, 81882.95800000057 452981.77800000086, 81878.93899999931 452979.5219999999, 81876.76099999994 452978.2980000004, 81873.99199999869 452976.7430000007, 81872.43699999899 452975.868999999, 81872.40799999982 452975.9210000001, 81871.60099999979 452979.09600000083, 81871.6790000014 452981.0560000017, 81872.29199999943 452982.9849999994, 81873.25699999928 452984.5080000013, 81873.66200000048 452984.94099999964, 81874.94099999964 452985.93200000003, 81875.7100000009 452986.4820000008, 81877.83399999887 452982.5520000011, 81880.34899999946 452983.9699999988, 81880.8759999983 452984.2670000009, 81882.76700000092 452985.3280000016, 81881.80200000107 452986.88699999824, 81880.52100000158 452989.28400000185, 81880.92500000075 452989.51199999824, 81881.70300000161 452989.94900000095, 81886.9450000003 452992.8929999992, 81887.39400000125 452993.14499999955, 81889.47800000012 452989.1169999987, 81898.99599999934 452994.4829999991, 81896.76799999923 452998.4070000015, 81901.02100000158 453000.79100000113, 81902.54500000179 453001.38699999824, 81903.48699999973 453001.5780000016, 81904.48299999908 453001.63899999857, 81905.48900000006 453001.59899999946, 81906.4990000017 453001.3979999982, 81907.58799999952 453001.04199999943, 81909.10399999842 453000.2019999996, 81910.21299999952 452999.3040000014, 81910.875 452998.58399999887, 81911.40900000185 452997.81599999964), (81900.1649999991 452997.42599999905, 81898.32800000161 452996.3900000006, 81899.29699999839 452994.65300000086, 81901.1640000008 452995.7049999982, 81900.1649999991 452997.42599999905))"
uitbreidingsgebieden_voetpaden_algemeen.1854,CID Binkhorst,1832302,,"POLYGON ((81787.23099999875 452988.4530000016, 81786.72599999979 452988.48000000045, 81785.30299999937 452988.3269999996, 81783.44799999893 452987.9539999999, 81781.45100000128 452986.46599999815, 81778.60000000149 452990.33900000155, 81779.24599999934 452990.80799999833, 81780.93699999899 452993.811999999, 81781.85500000045 452996.17500000075, 81782.20399999991 452997.37999999896, 81787.23099999875 452988.4530000016))"
uitbreidingsgebieden_voetpaden_algemeen.1855,CID Binkhorst,1832327,,"POLYGON ((81792.94099999964 452988.5159999989, 81792.42599999905 452988.19099999964, 81789.69000000134 452988.3200000003, 81783.46799999848 452999.3770000003, 81783.14799999818 452999.9459999986, 81784.22899999842 453002.63699999824, 81784.80200000107 453002.95800000057, 81784.83100000024 453002.9070000015, 81792.94099999964 452988.5159999989))"
uitbreidingsgebieden_voetpaden_algemeen.1856,CID Binkhorst,1832334,,"POLYGON ((81870.95600000024 452972.2529999986, 81870.98699999973 452972.1979999989, 81869.43100000173 452971.32499999925, 81868.19000000134 452973.4820000008, 81869.73000000045 452974.4140000008, 81869.75800000131 452974.36300000176, 81870.95600000024 452972.2529999986))"
uitbreidingsgebieden_voetpaden_algemeen.1857,CID Binkhorst,1832335,,"POLYGON ((81802.22300000116 452961.8680000007, 81800.87099999934 452961.15100000054, 81801.42700000107 452960.063000001, 81802.80999999866 452960.8280000016, 81803.82800000161 452959.0240000002, 81804.35599999875 452958.0870000012, 81809.0309999995 452949.80000000075, 81807.70800000057 452949.1030000001, 81808.12700000033 452948.27800000086, 81809.48000000045 452949.00499999896, 81812.81300000101 452943.09699999914, 81813.1950000003 452942.41899999976, 81807.96700000018 452939.4600000009, 81807.5850000009 452940.13800000027, 81803.94299999997 452946.59600000083, 81800.07400000095 452953.4549999982, 81799.12999999896 452955.12900000066, 81798.60200000182 452956.06599999964, 81796.58199999854 452959.6460000016, 81782.55799999833 452984.98600000143, 81781.45100000128 452986.46599999815, 81783.44799999893 452987.9539999999, 81785.30299999937 452988.3269999996, 81786.72599999979 452988.48000000045, 81787.23099999875 452988.4530000016, 81787.87900000066 452987.3020000011, 81790.13399999961 452983.2980000004, 81795.38699999824 452973.98600000143, 81794.30299999937 452973.42599999905, 81794.8590000011 452972.3299999982, 81795.98099999875 452972.93299999833, 81802.22300000116 452961.8680000007))"
uitbreidingsgebieden_voetpaden_algemeen.1858,CID Binkhorst,1832337,,"POLYGON ((81850.77899999917 452963.375, 81850.65500000119 452963.6039999984, 81844.32800000161 452960.0229999982, 81844.08900000155 452959.88800000027, 81835.32299999893 452954.9459999986, 81834.77899999917 452953.006000001, 81834.07999999821 452954.2419999987, 81833.67799999937 452954.9530000016, 81832.49799999967 452957.02699999884, 81844.08799999952 452963.5170000009, 81845.92799999937 452964.5469999984, 81843.83199999854 452968.6039999984, 81844.25699999928 452968.8429999985, 81849.75699999928 452971.9360000007, 81850.20100000128 452972.186999999, 81852.41000000015 452968.2650000006, 81856.36100000143 452970.48999999836, 81858.29500000179 452971.5780000016, 81861.49599999934 452973.381000001, 81859.28299999982 452977.3209999986, 81859.69299999997 452977.5549999997, 81861.56300000101 452978.2490000017, 81863.14900000021 452978.41099999845, 81864.82600000128 452978.1950000003, 81866.27199999988 452977.59099999815, 81867.58300000057 452976.80700000003, 81868.76399999857 452975.7349999994, 81869.73000000045 452974.4140000008, 81868.19000000134 452973.4820000008, 81865.4299999997 452971.9310000017, 81863.26199999824 452970.7129999995, 81856.28000000119 452966.7870000005, 81856.41099999845 452966.55700000003, 81850.77899999917 452963.375))"
uitbreidingsgebieden_voetpaden_algemeen.1859,CID Binkhorst,1832347,,"POLYGON ((81875.21599999815 452974.5709999986, 81873.6559999995 452973.6959999986, 81873.61300000176 452973.7719999999, 81872.43699999899 452975.868999999, 81873.99199999869 452976.7430000007, 81875.21599999815 452974.5709999986))"
uitbreidingsgebieden_voetpaden_algemeen.1860,CID Binkhorst,1832349,,"POLYGON ((81794.2890000008 452986.14400000125, 81792.69399999827 452985.23800000176, 81792.64200000092 452985.3289999999, 81791.6799999997 452984.7829999998, 81789.69000000134 452988.3200000003, 81792.42599999905 452988.19099999964, 81792.94099999964 452988.5159999989, 81792.97199999914 452988.4600000009, 81794.2890000008 452986.14400000125))"
uitbreidingsgebieden_voetpaden_algemeen.1861,CID Binkhorst,1832351,,"POLYGON ((81881.16099999845 452828.0529999994, 81882.40700000152 452825.1400000006, 81881.82999999821 452824.8830000013, 81881.63100000098 452825.35599999875, 81877.46400000155 452826.30900000036, 81876.65199999884 452827.8379999995, 81875.84499999881 452829.7430000007, 81874.69900000095 452833.24599999934, 81874.62200000137 452833.57499999925, 81873.65700000152 452837.0370000005, 81873.63699999824 452837.1070000008, 81875.64499999955 452839.4439999983, 81876.17599999905 452839.7129999995, 81881.16099999845 452828.0529999994))"
uitbreidingsgebieden_voetpaden_algemeen.1862,CID Binkhorst,1832365,,"POLYGON ((81891.79300000146 452796.44999999925, 81889.45899999887 452795.1279999986, 81885.74199999869 452801.6950000003, 81881.30900000036 452809.52800000086, 81877.24300000072 452816.7109999992, 81874.1950000003 452822.09600000083, 81873.33100000024 452823.6240000017, 81872.13399999961 452825.73900000006, 81872.08700000122 452825.8220000006, 81872.0709999986 452825.8509999998, 81871.14400000125 452827.48999999836, 81871.32600000128 452827.5949999988, 81874.42000000179 452827.7659999989, 81874.56899999827 452827.4239999987, 81874.9600000009 452826.52800000086, 81875.04100000113 452826.3420000002, 81875.57999999821 452825.33399999887, 81875.76000000164 452824.9979999997, 81878.02800000086 452820.7589999996, 81891.79300000146 452796.44999999925))"
uitbreidingsgebieden_voetpaden_algemeen.1880,CID Binkhorst,1832452,,"POLYGON ((81873.94799999893 452828.84600000083, 81874.42000000179 452827.7659999989, 81871.32600000128 452827.5949999988, 81871.14400000125 452827.48999999836, 81870.7809999995 452827.2809999995, 81870.65900000185 452827.4820000008, 81868.82600000128 452830.6259999983, 81869.31599999964 452831.0469999984, 81872.28200000152 452834.2670000009, 81872.30099999905 452834.2030000016, 81872.66800000146 452832.6229999997, 81873.94799999893 452828.84600000083))"
uitbreidingsgebieden_voetpaden_algemeen.1881,CID Binkhorst,1832453,,"POLYGON ((81882.39730000123 452774.34789999947, 81878.34499999881 452772.06700000167, 81877.16699999943 452774.15399999917, 81873.43600000069 452780.6810000017, 81876.0859999992 452782.16699999943, 81874.60500000045 452784.7670000009, 81888.8040000014 452792.7430000007, 81889.45899999887 452795.1279999986, 81895.03390000015 452785.53810000047, 81882.39730000123 452774.34789999947), (81883.82400000095 452779.01999999955, 81892.21400000155 452783.79399999976, 81892.53400000185 452784.03400000185, 81892.91099999845 452784.53599999845, 81893.26000000164 452785.1169999987, 81893.44200000167 452785.58199999854, 81893.52899999917 452786.19200000167, 81893.5150000006 452786.73000000045, 81893.42000000179 452787.16600000113, 81893.27499999851 452787.5879999995, 81893.0859999992 452787.95800000057, 81891.73099999875 452790.3200000003, 81880.86800000072 452784.23099999875, 81883.82400000095 452779.01999999955))"
uitbreidingsgebieden_voetpaden_algemeen.2049,CID Binkhorst,1834409,,"POLYGON ((82725.27199999988 453774.96400000155, 82723.99700000137 453776.51199999824, 82728.50600000098 453780.3209999986, 82729.72300000116 453778.8189999983, 82725.27199999988 453774.96400000155))"
uitbreidingsgebieden_voetpaden_algemeen.1863,CID Binkhorst,1832369,,"POLYGON ((81776.00800000131 452780.51300000027, 81775.17300000042 452781.9930000007, 81772.29500000179 452780.3570000008, 81773.125 452778.88599999994, 81764.46999999881 452774.00400000066, 81763.79800000042 452775.1939999983, 81762.76099999994 452774.6099999994, 81763.43299999833 452773.41899999976, 81755.46299999952 452768.9219999984, 81753.98600000143 452768.08999999985, 81753.31599999964 452769.2800000012, 81751.73200000077 452768.36100000143, 81752.3900000006 452767.19200000167, 81750.92500000075 452766.3669999987, 81746.12999999896 452763.6649999991, 81745.47500000149 452764.8260000013, 81742.84299999848 452763.36499999836, 81743.50699999928 452762.188000001, 81741.06899999827 452760.7520000003, 81738.36400000006 452759.21499999985, 81736.98200000077 452758.74500000104, 81735.50800000131 452758.3920000009, 81734.20100000128 452758.48800000176, 81732.95399999991 452758.8900000006, 81731.83900000155 452759.5769999996, 81731.0390000008 452760.38500000164, 81730.11199999973 452762.0020000003, 81731.60099999979 452762.94900000095, 81732.9450000003 452763.5799999982, 81735.22500000149 452764.86400000006, 81737.01300000027 452761.7019999996, 81748.57200000063 452768.40900000185, 81752.4459999986 452770.5859999992, 81753.06199999899 452770.9620000012, 81797.1090000011 452795.7509999983, 81806.85000000149 452801.2569999993, 81806.74599999934 452801.4299999997, 81807.48900000006 452801.84800000116, 81810.13300000131 452803.2820000015, 81810.61499999836 452803.55000000075, 81810.85599999875 452803.1330000013, 81818.39999999851 452807.46400000155, 81819.125 452807.9979999997, 81822.47800000012 452809.97100000083, 81822.40199999884 452809.6570000015, 81822.17700000107 452808.73099999875, 81821.37999999896 452807.1319999993, 81820.2490000017 452805.75, 81818.83900000155 452804.65300000086, 81817.94999999925 452804.15199999884, 81817.2650000006 452805.3660000004, 81816.21400000155 452804.7719999999, 81816.89799999818 452803.55900000036, 81809.02199999988 452799.12099999934, 81808.34499999881 452800.3229999989, 81807.31100000069 452799.75400000066, 81807.99399999902 452798.54199999943, 81804.92100000009 452796.8110000007, 81803.91800000146 452796.24599999934, 81802.74300000072 452795.58300000057, 81801.5390000008 452794.9050000012, 81801.09699999914 452794.6559999995, 81800.56399999931 452794.3570000008, 81797.22800000012 452792.4829999991, 81796.32499999925 452794.08399999887, 81793.98099999875 452792.7410000004, 81794.8740000017 452791.1570000015, 81786.48200000077 452786.4219999984, 81785.80999999866 452787.61499999836, 81783.97599999979 452786.6020000018, 81784.65799999982 452785.3929999992, 81776.00800000131 452780.51300000027), (81734.85200000182 452763.7989999987, 81733.21299999952 452762.9239999987, 81734.31799999997 452760.938000001, 81735.94399999827 452761.8220000006, 81734.85200000182 452763.7989999987))"
uitbreidingsgebieden_voetpaden_algemeen.1864,CID Binkhorst,1832384,,"POLYGON ((81833.67799999937 452954.9530000016, 81834.07999999821 452954.2419999987, 81832.50299999863 452953.34899999946, 81828.94099999964 452951.33300000057, 81828.5399999991 452952.04399999976, 81826.38500000164 452955.86499999836, 81825.97100000083 452956.59800000116, 81827.33199999854 452958.50400000066, 81830.28299999982 452960.98800000176, 81832.49799999967 452957.02699999884, 81833.67799999937 452954.9530000016))"
uitbreidingsgebieden_voetpaden_algemeen.1865,CID Binkhorst,1832385,,"POLYGON ((81827.33199999854 452958.50400000066, 81825.97100000083 452956.59800000116, 81822.0390000008 452963.56799999997, 81823.17000000179 452963.70600000024, 81825.2509999983 452964.3189999983, 81827.87299999967 452965.2650000006, 81830.28299999982 452960.98800000176, 81827.33199999854 452958.50400000066))"
uitbreidingsgebieden_voetpaden_algemeen.1866,CID Binkhorst,1832388,,"POLYGON ((81815.66600000113 452944.56500000134, 81814.69900000095 452944.0179999992, 81814.63599999994 452944.12999999896, 81813.30600000173 452946.5080000013, 81811.36800000072 452949.96499999985, 81813.89600000158 452951.33300000057, 81814.6959999986 452949.91800000146, 81813.11499999836 452949.063000001, 81815.66600000113 452944.56500000134))"
