OBJECTID,PUIC,NAAM,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_T,OFFSET,OFFSET_T,X,Y,Z,GELDIG_VANAF,PUBLICATIEDATUM,IN_GEBRUIK,LATITUDE,LONGITUDE,KM_GEOCODE
1461,f23bcd66-ea72-40c2-8e10-7b7bf18541ee,ES_1105AV,60,Bestaand,073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,"0,619819",-5.391325,"-5,391325",112901.307,552370.79599999,0.753,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.95672244,4.76074641,0.619819
1462,8d86dae0-112d-4ab1-b212-432313676414,ES_X0568,60,Bestaand,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,"49,801163",-47.961448,"-47,961448",50447.574,390935.901,-0.117,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.49772991,3.8814783,49.801163
1463,942eb7e9-2c52-4f24-b4b2-0adb3b0a1071,ES_X0271R,60,Bestaand,477,a,477,477_a,Rotterdam Europoort 3,Erp-Erpch,"Rotterdam, Emplacement Europoort - EUROCHEMIE ","101,340560",-77.49656,"-77,496560",72788.86599999,437865.907,5.55499999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.9231898,4.192056,101.34056
1464,dab574c5-8cb0-4bbe-806c-5b28dfc19a0b,ES_964R,60,Bestaand,922,,922,922__,Leidschendam Lijnwerkplaats,Ldvn-Ldvwpl,Leidschenveen - Leidschendam werkplaats ,"18,199787",-78.909608,"-78,909608",86294.79899999,454393.984,-0.382,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.07356085,4.38505272,18.199787
1465,37cfde19-48b3-4514-bb7c-1634f0b15341,ES_29R,60,Bestaand,071,,71,071__,Eijsden - Maastricht,Fvs-Mt,Visé (B) - Maastricht ,"27,109607",-11.971979,"-11,971979",178265.508,316467.047,48.968,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,50.83758192,5.71746026,27.109607
1466,b3527080-b113-4545-8324-9faac9118973,ES_43L,60,Bestaand,818,c,818,818_c,Terneuzen Dow Chemical,Sludow-Tnzdn2,SluiskilRacc. DOW CHEMICAL - Terneuzen Nieuw Neuzenweg 2 ,"300,300000",-92.972084,"-92,972084",43534.197,373092.917,1.345,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.33607035,3.78758505,300.3
1467,48f6dfad-949f-4bc0-b6da-79fa0d5e8586,ES_1351L,60,Bestaand,564,d,564,564_d,Den Haag Binckhorst,Bkh-Gv,Den Haag Binckhorst - Den Haag HS ,"100,282262",-19.669978,"-19,669978",82933.641,454421.90999999,0.56,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.07338473,4.336028,100.282262
1468,77b714eb-6cfa-45d5-b69b-67801763ac84,ES_X0905,283,Bestaand,061,,61,061__,Roermond - Vlodrop Grens,Rm-Vdpg,Roermond - Vlodrop Grens ,"97,589500",-0.2127,"-0,212700",204932.08499999,352572.65299999,42.86399999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.16040536,6.10098691,97.5895
1469,60c9056d-3f8d-4fcb-9ac2-ac29fe6d2e90,ES_8001L,283,Bestaand,069,,69,069__,Simpelveld - Schin op Geul,Vet-Mtn,Verschau (D) - Maastricht Noord ,"21,471823",2.258828,"2,258828",189672.883,318342.06,98.82999999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,50.85385888,5.8795673,21.471823
1470,24315f6c-848c-43b5-852f-f8f79c25f757,ES_7R,60,Bestaand,433,,433,433__,Sittard - Born,Std-Bon,Sittard - Born ,"6,744062",6.523178,"6,523178",184367.33199999,340179.13,35.16899999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.05044019,5.80600345,6.744062
1471,78ce2521-1300-4f55-8d2a-07033d5f55f6,ES_1R,283,Bestaand,435,,435,435__,Hoorn - Medemblik,Hn-Mbk,Hoorn - Medemblik ,"20,052564",7.392344,"7,392344",135866.09899999,531879.586,1.696,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.77388154,5.10367028,20.052564
1472,73559841-db39-4203-9228-97ec89a58da3,ES_68V,283,Bestaand,777,,777,777__,Oldenzaal Grens - Bad Bentheim (D),Bh-Odzg,Bad Bentheim (D) - Oldenzaal Grens ,"14,467578",-9.354152,"-9,354152",274987.26,481492.553,53.566,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.30828656,7.14668977,14.467578
1473,80ca5429-9188-4076-9808-8f22db94ee16,ES_7115R,60,Bestaand,805,c,805,805_c,Dordrecht Zeehaventerrein,Mwg-Kilkd,Mijlweg - Kilkade ,"400,679559",47.292517,"47,292517",103416.636,422888.662,3.994,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.79226278,4.63949951,400.679559
1474,bb6d75c8-c541-4a15-b6b9-2199a8a24c6d,ES_259BR,60,Bestaand,553,c,553,553_c,Sittard,Mt-Vl,Maastricht - Venlo ,"21,597929",-41.063587,"-41,063587",187984.98,334605.13199999,49.558,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.00014046,5.85708213,21.597929
1475,518ad483-8498-4a0c-8295-25f18bee06c8,ES_X0208V,283,Bestaand,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,"49,211639",-159.246885,"-159,246885",94537.263,439907.62699999,0.62,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.944329,4.50782268,49.211639
1476,41246d33-8dce-4116-94a7-17c43b9853e1,ES_194V,283,Bestaand,470,g,470,470_g,Botlek,Bot-Qbst,"Rotterdam, Botlek - Quebeckstraat ","306,264411",-13.277108,"-13,277108",78991.02199999,434082.193,4.496,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.89006831,4.2830387,306.264411
1477,04669b78-5f01-401c-b79c-549d90989422,ES_X0681,283,Bestaand,900,,900,900__,Amersfoort Hoofdwerkplaats,Amf-Amfwph,Amersfoort - Amersfoort Hoofdwerkplaats ,"200,935738",-20.59312,"-20,593120",153472.062,463030.858,7,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.15544816,5.36487635,200.935738
1478,c02845a1-ca9c-48a1-92f3-8b9f17f3d7ea,ES_909R,60,Bestaand,103,,103,103__,Alphen a/d Rijn - Leiden Centraal,Wd-Ledn,Woerden - Leiden Centraal ,"30,858063",14.713976,"14,713976",92907.57899999,463294.72899999,1.093,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.15433353,4.4798735,30.858063
1479,61da3b9b-cc4f-4561-a8c5-1820ed00dc4e,ES_X0462,60,Bestaand,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,"49,094334",-128.311032,"-128,311032",94649.125,439963.95699999,0.811,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.94484741,4.50943955,49.094334
1480,2efad5b7-bb7e-4b01-a73a-e9c0d6a29060,ES_74R,60,Bestaand,468,b,468,468_b,Rotterdam Eemhaven,Rol-Rzbs,Rondolaan - Rotterdam Zaltbommelstraat ,"104,349708",16.070428,"16,070428",89139.572,433694.054,2.91199999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.88787322,4.43051722,104.349708
1481,00ee8270-1b2d-4fb0-96a8-049871a2e9d3,ES_X0524,283,Bestaand,213,,213,213__,Boxtel - Uden,Btl-Veg,Boxtel - Veghel ,"17,760478",0.189019,"0,189019",166081.617,404200.64199999,10.073,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.62655782,5.54723916,17.760478
1482,beb55adf-6382-41a6-838b-94e4885317a8,ES_1361L,60,Bestaand,564,d,564,564_d,Den Haag Binckhorst,Bkh-Gv,Den Haag Binckhorst - Den Haag HS ,"100,321373",-59.312112,"-59,312112",82897.633,454383.47999999,0.502,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.07303468,4.33551099,100.321373
1483,61ebf5eb-1d69-4fcd-876c-8e23806e30d5,ES_998R,120,Bestaand,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte","28,349747",24.786543,"24,786543",71992.74199999,437450.391,5.514,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.91933749,4.1805851,28.349747
1484,ef5642bf-04df-4da5-86b9-1ef6bf9df777,ES_13R,60,Bestaand,817,c,817,817_c,Vlissingen Sloehaven,Eupwz-Albw,Europaweg Zuid - Albaniëweg ,"140,415566",7.288721,"7,288721",37093.489,385986.95299999,4.812,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.45062402,3.69089215,140.415566
1485,ff179a51-b0d0-47ff-b299-f8bd983f1e3c,ES_279R,283,Bestaand,470,a,470,470_a,Botlek,Bot-Odma,"Rotterdam, Botlek - Oude Maas ","102,119820",-144.060592,"-144,060592",81133.823,433694.075,4.397,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.88686888,4.31424448,102.11982
1486,6d27e785-7c50-468f-98ca-fa43f00aa306,ES_461AR,60,Bestaand,044,,44,044__,Ressen=Bemmel - Nijmegen,Ah-Vl,Arnhem - Venlo ,"12,428103",0.32071,"0,320710",187406.939,432943.62699999,9.672,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.88407782,5.85789684,12.428103
1487,1b0bd9b4-5392-4fe6-91e4-ff5b4f85da9f,ES_X0473,283,Bestaand,802,,802,802__,Utrecht Industrieterrein Lage Weide,Mas-Utlg,Maarssen - Utrecht Lage Weide ,"102,287460",-0.232213,"-0,232213",133170.658,457096.858,1.342,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.10168495,5.06860117,102.28746
1488,4d2383ed-7ce9-457d-af03-7b93c7459a6d,ES_1103AV,60,Bestaand,073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,"0,618969",6.115554,"6,115554",112889.788,552370.131,0.78,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.95671557,4.76057509,0.618969
1489,b84844b8-01ec-47b5-a89d-2a6ff0c89973,ES_X0040V,283,Bestaand,468,g,468,468_g,Rotterdam Eemhaven,Whz-Rdhw,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam Den Hamweg ","401,550483",-0.738017,"-0,738017",87667.15499999,433481.047,3.365,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.88578282,4.40917351,401.550483
1490,72559093-a2cb-47fa-97b8-bba85ce06dbb,ES_179AV,60,Bestaand,555,,555,555__,Rotterdam Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,"82,718718",-18.707625,"-18,707625",90683.37799999,437625.995,1.577,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.92339107,4.4522049,82.718718
1491,38877f38-5088-4f3d-a673-e0dc6ee8fa46,ES_808L,283,Bestaand,802,,802,802__,Utrecht Industrieterrein Lage Weide,Mas-Utlg,Maarssen - Utrecht Lage Weide ,"101,661999",-150.381943,"-150,381943",133143.853,457768.43099999,1.51,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.10771994,5.06816693,101.661999
1492,a72237d8-903d-4d4f-ab6e-3faafa56939c,ES_6R,60,Bestaand,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,"49,961761",-19.900746,"-19,900746",50287.175,390964.879,-0.053,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.49796051,3.87916043,49.961761
1493,af06b9ae-6fe7-4a34-aa2f-89e580ebefa9,ES_X0788,283,Bestaand,048,,48,048__,Nijmegen Grens - Nijmegen,Gb-Nm,Groesbeek - Nijmegen ,"6,296071",-0.103748,"-0,103748",189937.93299999,421156.03,45.707,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.77797685,5.89346411,6.296071
1494,b7124a1d-3636-4e96-b084-8a48ea19a606,ES_803R,60,Bestaand,520,a,520,520_a,Maastricht,Mt-Vl,Maastricht - Venlo ,"1,191292",-155.145034,"-155,145034",177261.271,318809.78499999,47.155,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,50.85868004,5.70334856,1.191292
1495,c8c02b84-4811-4a20-acdb-b425b9a0e892,ES_X0831,283,Bestaand,213,,213,213__,Boxtel - Uden,Btl-Veg,Boxtel - Veghel ,"15,318692",-0.034492,"-0,034492",163968.11199999,403019.613,10.627,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.61597991,5.51668601,15.318692
1496,b191dcb0-d61d-43c4-9066-e687ba83969f,ES_501R,60,Bestaand,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,"48,234809",-14.797723,"-14,797723",95464.16499999,440250.989,-0.38,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.94751492,4.52124272,48.234809
1497,b39fd6dc-45b7-4097-9010-98e4a51ff4dd,ES_2593V,60,Bestaand,531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"35,021168",-62.010513,"-62,010513",136027.306,455826.723,3.87999999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.09037418,5.1103643,35.021168
1498,08c595ed-8a2d-4045-9724-847b60e331d0,ES_317V,60,Bestaand,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,"56,325919",-0.15611,"-0,156110",178648.25399999,424810.63,8.444,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.81141822,5.73012623,56.325919
1499,01a78fa4-e7a8-405c-936e-f8f6d398c020,ES_1709L,120,Bestaand,479,a,479,479_a,Maasvlakte 2,Mvtnwa-Mvtyn,Maasvlakte Noordwesthoek Aansl. - Maasvlakte Yangtzehaven Noord ,"304,360144",8.989357,"8,989357",57834.171,440335.30699999,5.088,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.94296803,3.97401052,304.360144
1500,ef60729c-50bf-4b7c-99a0-1e930e368544,ES_1011R,60,Bestaand,664,b,664,664_b,Rotterdam Lombardijen,Bd-Rtd,Breda - Rotterdam Centraal ,"42,644991",-85.681443,"-85,681443",95789.341,433059.373,-0.137,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.88291538,4.52720999,42.644991
1501,0eeabda5-033b-44d3-a267-a3764b5ef85a,ES_361R,60,Bestaand,623,,623,623__,Alphen a/d Rijn,Wd-Ledn,Woerden - Leiden Centraal ,"16,951249",-8.372545,"-8,372545",105229.372,459497.68599999,-0.338,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.12145512,4.66046612,16.951249
1502,e32b9d25-5208-4002-9ff1-d75cbe5aa64e,ES_181L,60,Bestaand,517,b,517,517_b,Venlo,Mt-Vl,Maastricht - Venlo ,"69,708584",-40.999581,"-40,999581",209700.902,375186.95299999,20.99599999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.36322548,6.17263086,69.708584
1503,dda68175-efc8-4bb0-a13a-e16192da8e6e,ES_X0569,60,Bestaand,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,"49,433533",-12.426822,"-12,426822",50815.493,390971.021,0.358,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.49811368,3.88676476,49.433533
1504,b580d455-dd97-4fa1-bcca-f94dae69a9f5,ES_951T,60,Bestaand,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,"21,112758",-85.621902,"-85,621902",106530.064,477098.36499999,-3.52499999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.27975323,4.67694115,21.112758
1505,cbf74896-0052-46ec-b4db-71bfcc3d4e85,ES_X930,60,Bestaand,624,a,624,624_a,Gouda,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,"32,003726",21.759301,"21,759301",108364.679,447897.78499999,0,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.017474,4.70782859,32.003726
1506,8233e70a-94c8-4964-8773-90b0af13f647,ES_X0100L,60,Bestaand,557,g,557,557_g,Terneuzen Aansl.,Tnzz-Tnzew,Terneuzen Zuidzijde (Racc.) - Terneuzen Engelandweg ,"501,205000",-3.194561,"-3,194561",46372.51499999,370878.423,3.141,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.31672292,3.82898101,501.205
1507,35d62515-30aa-4c74-b681-6bc64cc24d32,ES_345L,60,Bestaand,043,,43,043__,Kesteren - Geldermalsen,Est-Gdm,Elst - Geldermalsen ,"32,788888",6.225174,"6,225174",157504.16,433508.853,6.60599999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.89009661,5.42357819,32.788888
1508,c21cfd6e-27fc-4c9e-bb5b-68964ba29df6,ES_52R,60,Bestaand,469,d,469,469_d,Pernis,Ps-Ps2phv,"Rotterdam, Emplacement Pernis - Pernis 2e Petroleumhaven ","401,315591",2.449716,"2,449716",83793.767,433677.358,3.35999999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.88706526,4.35287931,401.315591
1509,385cef13-6346-4b6f-81b0-63d11a1eef86,ES_43L,60,Bestaand,485,d,485,485_d,Amsterdam Hemhaven (gebied),Awhv-Chv,Amsterdam Westhaven (gebied) - Amsterdam Coenhaven ,"101,305413",18.008906,"18,008906",119367.28,490626.31,1.26699999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.40231336,4.8636125,101.305413
1510,9842e980-c4ad-428c-9321-56dc4b6590de,ES_58L,120,Bestaand,476,b,476,476_b,Rotterdam Europoort 2,Bottha-Botbh,Botlek Theemsweg Aansl. - Botlek Brittanniëhaven ,"200,842687",22.908881,"22,908881",76505.80499999,433596.972,4.548,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.88536275,4.24705411,200.842687
1511,5e57eaf5-12d9-40f3-8ab9-a71002a78995,ES_X0253R,283,Bestaand,900,,900,900__,Amersfoort Hoofdwerkplaats,Amf-Amfwph,Amersfoort - Amersfoort Hoofdwerkplaats ,"200,957974",-31.346055,"-31,346055",153496.06,463036.98499999,7,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.1555033,5.365227,200.957974
1512,c0785ddd-73c2-41ca-a1f1-6d53793c398b,ES_41L,283,Bestaand,779,,779,779__,Emmerich (D) - Zevenaar Grens,Zvg-Em,Zevenaar Grens - Emmerich (D) ,"60,947015",44.859555,"44,859555",214709.298,427734.552,17.916,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.8350029,6.25351579,60.947015
1513,1c74911b-bece-4ed6-8818-8455421df305,ES_X0128V,60,Bestaand,818,a,818,818_a,Terneuzen Dow Chemical,Slua-Sludow,Sluiskil Aansl. - Sluiskil Racc. DOW CHEMICAL ,"107,753986",-29.65844,"-29,658440",42582.409,373008.69199999,2.015,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.33512518,3.77395809,107.753986
1514,56578f82-f877-4585-b33e-f897853c632e,ES_825V,283,Bestaand,508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"90,612530",-47.107935,"-47,107935",189026.378,444418.255,29.558,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.987115,5.88255443,90.61253
1515,7e6568ec-9869-47aa-aaa8-93eebddb3013,ES_11L,283,Bestaand,779,,779,779__,Emmerich (D) - Zevenaar Grens,Zvg-Em,Zevenaar Grens - Emmerich (D) ,"60,038220",13.432181,"13,432181",215600.866,427543.884,18.06599999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.83319309,6.26641649,60.03822
1516,7457efa1-189b-4572-9eb2-e025119539f8,ES_X0123R,60,Bestaand,810,c,810,810_c,Dordrecht Industrieterrein Aansl. De Staart,Ddri-Ddrgvl,Dordrecht Aansl. Industrieterrein De Staart ¿ Dordrecht Grevelingenweg ,"200,156630",69.428431,"69,428431",110068.81299999,425667.54399999,3.7,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.81781394,4.73555561,200.15663
1517,5fd82b08-b1f7-43dc-8eed-1b09830bd8af,ES_X0696,283,Bestaand,032,,32,032__,Blauwkapel - Lunetten,Hvs-Utm,Hilversum - Utrecht Maliebaan ,"16,193452",-48.506786,"-48,506786",137535.20499999,455530.989,3.362,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.08776566,5.13238153,16.193452
1518,6e834508-1739-457b-93bc-f37b1a1dbcab,ES_L13R,283,Bestaand,776,,776,776__,Laarwald (D) - Coevorden Grens,Lar-Coep,Laarwald (D) - Coevorden Europark ,"70,814461",-11.497035,"-11,497035",248158.69099999,515995.038,10.68399999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.62350089,6.76301402,70.814461
1519,eab5747e-cdb3-46ca-a4ac-177c8601019d,ES_X0910,283,Bestaand,061,,61,061__,Roermond - Vlodrop Grens,Rm-Vdpg,Roermond - Vlodrop Grens ,"98,801041",-0.012065,"-0,012065",205968.264,351978.2,48.526,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.15497031,6.11571353,98.801041
1520,2e9e34f1-1016-4c20-ba98-99648ff4141f,ES_X0261L,283,Bestaand,470,e,470,470_e,Botlek,Bot-Wplw,"Rotterdam, Botlek - Welplaatweg ","202,720711",-177.619501,"-177,619501",79953.03999999,433511.91499999,4.267,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.88507385,4.29713547,202.720711
1521,f3acc6f7-f386-44cf-9900-82e856ccab5b,ES_910L,283,Bestaand,437,a,437,437_a,Arnhem Goederenstation - Velperbroek Aansl.,Ahg-Va,Arnhem Goederenstation - Velperpoort Aansl. ,"0,030013",127.383579,"127,383579",191804.02499999,442998.352,15.324,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.97417587,5.92283699,0.030013
1522,73c280c7-a67e-4f7c-aac6-fa0fbd461940,ES_814R,60,Bestaand,520,a,520,520_a,Maastricht,Mt-Vl,Maastricht - Venlo ,"1,204776",-103.30065,"-103,300650",177311.52499999,318791.613,47.03,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,50.85851474,5.70406114,1.204776
1523,4915a94e-7138-4174-b004-62c2e988de06,ES_908R,60,Bestaand,626,c,626,626_c,Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,"32,632289",-28.130197,"-28,130197",132637.68599999,517571.329,-0.45,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.64517347,5.05679826,32.632289
1524,b80e2ebb-698a-4361-9396-3663561eb9bc,ES_908L,283,Bestaand,437,a,437,437_a,Arnhem Goederenstation - Velperbroek Aansl.,Ahg-Va,Arnhem Goederenstation - Velperpoort Aansl. ,"0,029952",117.797706,"117,797706",191801.85399999,443007.689,15.324,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.97425993,5.92280639,0.029952
1525,32ae0e57-fb41-4a1f-9dfb-53c7fe9c1e3f,ES_219BS,60,Bestaand,553,c,553,553_c,Sittard,Mt-Vl,Maastricht - Venlo ,"21,152041",-7.715244,"-7,715244",187757.959,334227.56599999,51.728,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,50.99675977,5.85381391,21.152041
1526,58e87735-bd41-4bc0-a60b-8b714b10ff9e,ES_10WS,283,Bestaand,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),Andd-Bdgr,Antwerpen Noorderdokken - Breda Grens  ,"68,087393",-48.988097,"-48,988097",102792.772,374936.261,21.721,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.36121096,4.63760793,68.087393
1527,5dfcfbdd-9ff1-4aeb-8462-648471ef6add,ES_28BR,60,Bestaand,085,,85,085__,Haarlem - Warmond,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,"36,215485",-6.907833,"-6,907833",94114.57499999,473276.42599999,1.742,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.24417298,4.49571616,36.215485
1528,78c71651-1714-4e72-b3e3-a74a8d56a593,ES_2333T,60,Bestaand,003,,3,003__,Groningen Losplaats - Waterhuizen Aansl.,Hlg-Nscg,Harlingen - Nieuweschans Grens ,"84,878228",67.747089,"67,747089",237458.378,578993.831,0,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,53.19125119,6.62092535,84.878228
1529,95f34e03-73ba-433d-8316-69a270c2b970,ES_X0511,120,Bestaand,470,e,470,470_e,Botlek,Bot-Wplw,"Rotterdam, Botlek - Welplaatweg ","201,628650",-55.307293,"-55,307293",78944.07099999,433041.18199999,4.492,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.88070646,4.28258665,201.62865
1530,3bba2e14-805f-450f-9658-116965adc379,ES_1111S,120,Bestaand,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,"0,545290",-35.18627,"-35,186270",61823.904,438876.755,5.24,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.93054466,4.03241767,0.54529
1531,7912691f-3a8f-4550-ab1f-7a54315d3c50,ES_X0420,283,Bestaand,900,,900,900__,Amersfoort Hoofdwerkplaats,Amf-Amfwph,Amersfoort - Amersfoort Hoofdwerkplaats ,"200,696704",-23.49276,"-23,492760",153237.677,463081.11499999,7,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.15589918,5.3614511,200.696704
1532,219ceb79-5fc9-4690-bb1d-d7932e6b6326,ES_1020R,120,Bestaand,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek","7,369047",-31.426946,"-31,426946",89545.36199999,431765.179,4.20699999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.87058563,4.43677732,7.369047
1533,3c74c2a2-c13a-4109-85a8-d06c66d74003,ES_905R,60,Bestaand,502,b,502,502_b,Meppel,Zl-Lw,Zwolle - Leeuwarden ,"101,098735",19.836432,"19,836432",209884.47899999,523328.576,2.29999999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Onbekend,52.69460203,6.19905356,101.098735
1534,bc3793a4-d126-4af9-8a68-020573c9f535,ES_934L,60,Bestaand,008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,"22,211713",-4.607564,"-4,607564",172372.41,560334.429,0.91,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,53.0296453,5.64615285,22.211713
1535,019570db-c770-4668-bee0-8cbe7a260a56,ES_936L,283,Bestaand,922,,922,922__,Leidschendam Lijnwerkplaats,Ldvn-Ldvwpl,Leidschenveen - Leidschendam werkplaats ,"18,233238",-46.897158,"-46,897158",86299.25599999,454440.568,-0.434,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.07398005,4.38510835,18.233238
