FID,verkeersongeval_nummer,jaar_ongeval,verkeersongeval_afloop,aantal_partijen,partij_1_objecttype,partij_1_objecttype_overig,partij_2_objecttype,partij_2_objecttype_overig,aard_ongeval,niveau_koppelen,wegsituatie,bebouwde_kom,maximum_snelheid,wegverlichting,wegverharding,wegdek,lichtgesteldheid,zichtafstand,weersgesteldheid,bijz_verkeersmaatregel,bijz_verkeersmaatregel_overig,bijz_infrastructuur,bijz_infrastructuur_overig,bijz_tijdelijke_aard,bijz_tijdelijke_aard_overig,junctie_id,wegvak_id,hectometer,straatnaam,woonplaats,actueel,wegbeheerder,gemeente,provincie,dienstnaam,districtnaam,indicatie_alcohol,gdb_geomattr_data,shape
ongevallen_2021.1750,20210089495,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,379091053,,Rijksweg Noord,Echt,Nee,Provincie,Echt-Susteren,Limburg,,,,,POINT (189952.62900000066 345768.2829999998)
ongevallen_2021.1751,20210089525,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,100,Niet brandend,ZOAB,Droog,Daglicht,,Droog,,,,,,,,600204357,,Westerval,Enschede,Ja,Gemeente,Enschede,Overijssel,,,,,POINT (253503.98200000077 470218.7100000009)
ongevallen_2021.1752,20210089570,2021,Letsel,3,Motor,,Bestelauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Buiten,80,Niet brandend,Overig asfalt,Nat,Daglicht,,Regen,,,,,,,600128686,,,UTRECHT 17,Utrecht,Ja,Rijk,Utrecht,Utrecht,RWS Midden-Nederland,MN District Zuid,,,POINT (135776.46310000122 452510.7619000003)
ongevallen_2021.2143,20210015713,2021,Uitsluitend materiele schade,2,Bestelauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,,,80,,,,Daglicht,,,,,,,,,,,500,Kottenseweg,Winterswijk Kotten,Nee,Provincie,Winterswijk,Gelderland,,,,,POINT (250123.35060000047 440659.7335000001)
ongevallen_2021.1753,20210089638,2021,Letsel,2,Personenauto,,Snorfiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,Regen,Andere oversteekplaats,,,,,,185325065,,,Churchilllaan,Leiden,Ja,Gemeente,Leiden,Zuid-Holland,,,,,POINT (92514.19079999998 462787.1900999993)
ongevallen_2021.1771,20210000354,2021,Dodelijk,1,Motor,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,260217049,,,Belgiëstraat,Kaatsheuvel,Ja,Gemeente,Loon op Zand,Noord-Brabant,,,,,POINT (130345.36510000005 408542.0346999988)
ongevallen_2021.1773,20210078120,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,30,,,,Duisternis,,,,,,,,,,397112017,,Kerkeveldlaan,Roermond,Ja,Gemeente,Roermond,Limburg,,,,,POINT (198958.4600000009 356554.6180000007)
ongevallen_2021.1774,20210078121,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval gekoppeld op straat niveau.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,Droog,,,,,,,,386052079,,Mgr. Nolensstraat,Hoensbroek,Ja,Gemeente,Heerlen,Limburg,,,,,POINT (193227.6330000013 326211.3370000012)
ongevallen_2021.1775,20210078692,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,50,Niet brandend,Overig asfalt,Nat,Schemer,,Droog,,,,,,,,600113371,,Dokweg,Dordrecht,Nee,Gemeente,Dordrecht,Zuid-Holland,,,,,POINT (104312.53200000152 424843.37000000104)
ongevallen_2021.1776,20210081659,2021,Uitsluitend materiele schade,2,Bestelauto,,Scootmobiel,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,226370072,,,La Meye,Amsterdam,Ja,Gemeente,Amsterdam,Noord-Holland,,,,,POINT (113179.82039999962 485206.3546000011)
ongevallen_2021.1777,20210081953,2021,Uitsluitend materiele schade,2,Fiets,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Brandend,Overig asfalt,Droog,Duisternis,,Droog,,,,,,,,467564061,,Nieuwe Ebbingestraat,Groningen,Ja,Gemeente,Groningen,Groningen,,,,,POINT (233646.6640000008 582411.4450000003)
ongevallen_2021.1778,20210082709,2021,Uitsluitend materiele schade,2,Fiets,,Fiets,,Flank,Ongeval gekoppeld op kruispuntniveau.,Rotonde,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,600068944,,,Violierstraat,Uden,Ja,Gemeente,Maashorst,Noord-Brabant,,,,,POINT (170960.58350000158 407975.50670000166)
ongevallen_2021.1779,20210089760,2021,Letsel,2,Fiets,,,GEEN PARTIJ,Eenzijdig,Ongeval gekoppeld op straat niveau.,Rechte weg,Binnen,50,Brandend,Overig asfalt,Droog,Duisternis,,Droog,,,,,,,,206380052,,Westelijke Randweg,Haarlem,Nee,Gemeente,Haarlem,Noord-Holland,,,,,POINT (103141.35300000012 490110.19900000095)
ongevallen_2021.1780,20210089888,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,50,,,,Daglicht,,,,,,,,,,414153016,,Diependijkstraat,Venlo,Ja,Gemeente,Venlo,Limburg,,,,,POINT (207458.33100000024 376705.9219999984)
ongevallen_2021.1781,20210089893,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval gekoppeld op straat niveau.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,404046045,,Rimburgerweg,Eygelshoven,Ja,Gemeente,Kerkrade,Limburg,,,,,POINT (202480.7490000017 323201.6499999985)
ongevallen_2021.1782,20210089936,2021,Letsel,1,Personenauto,,,,Eenzijdig,Ongeval gekoppeld op straat niveau.,Rechte weg,Buiten,60,Niet aanwezig,,Nat,Daglicht,,Droog,,,,,,,,600221553,,Den Oosterhuis,Balkbrug,Ja,Gemeente,Hardenberg,Overijssel,,,,,POINT (225007.4549999982 515126.54300000146)
ongevallen_2021.1783,20210090046,2021,Uitsluitend materiele schade,2,Bestelauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,UITRIT,,,,197301024,,Moerkapelse Zijde,Moerkapelle,Ja,Gemeente,Zuidplas,Zuid-Holland,,,,,POINT (99140.1950000003 450789.19000000134)
ongevallen_2021.1810,20210075238,2021,Letsel,1,e-bike,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,30,Niet brandend,Overig asfalt,Droog,Schemer,,Droog,,,,,,,,163306044,,Laakkade,'s-Gravenhage,Ja,Gemeente,'s-Gravenhage,Zuid-Holland,,,,,POINT (81887.49500000104 453085.2329999991)
ongevallen_2021.1811,20210075246,2021,Uitsluitend materiele schade,3,Personenauto,,Vrachtauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,,,,,,154301052,,Beresteinlaan,'s-Gravenhage,Ja,Gemeente,'s-Gravenhage,Zuid-Holland,,,,,POINT (77424.98800000176 450809.7410000004)
ongevallen_2021.1812,20210075251,2021,Letsel,1,,GEEN PARTIJ,,,Onbekend,Ongeval gekoppeld op kruispuntniveau.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,165303160,,,Lindelaan,Rijswijk,Ja,Gemeente,Rijswijk,Zuid-Holland,,,,,POINT (82898.30200000107 451977.8280000016)
ongevallen_2021.1813,20210075826,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,,,,,,,,,234374055,,Jan van Galenstraat,Amsterdam,Ja,Gemeente,Amsterdam,Noord-Holland,,,,,POINT (117521.37000000104 487346.13500000164)
ongevallen_2021.1814,20210078159,2021,Uitsluitend materiele schade,2,Bestelauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Buiten,80,Niet brandend,Overig asfalt,Nat,Daglicht,,Regen,,,,,,,600116865,,,Munstermanstraat,Terborg,Ja,Provincie,Oude IJsselstreek,Gelderland,,,,,POINT (223673.7184999995 438069.6790000014)
ongevallen_2021.1815,20210078737,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,30,,,,Daglicht,,,,,,,,,,96140018,,IJsselstraat,Terneuzen,Ja,Gemeente,Terneuzen,Zeeland,,,,,POINT (48125.90100000054 370232.1180000007)
ongevallen_2021.1816,20210081692,2021,Uitsluitend materiele schade,2,Personenauto,,e-bike,,Frontaal,Ongeval gekoppeld op kruispuntniveau.,"Kruispunt, 3 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,235368225,,,Overschiestraat,Amsterdam,Ja,Gemeente,Amsterdam,Noord-Holland,,,,,POINT (117678.65309999883 484278.08260000125)
ongevallen_2021.1817,20210081987,2021,Letsel,2,Personenauto,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,50,Brandend,,Droog,Duisternis,,Droog,Andere oversteekplaats,,,,,,465567025,,,FIETSPAD,Groningen,Ja,Gemeente,Groningen,Groningen,,,,,POINT (232816.2947999984 583534.3581999987)
ongevallen_2021.1818,20210082000,2021,Letsel,2,Bestelauto,,Fiets,,Frontaal,Ongeval gekoppeld op kruispuntniveau.,"Kruispunt, 3 takken",Binnen,50,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,,,,,521511033,,,Brugstraat,Stadskanaal,Ja,Gemeente,Stadskanaal,Groningen,,,,,POINT (260742.58100000024 555685.1909999996)
ongevallen_2021.1819,20210082731,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,50,,,,Daglicht,,,,,,,,,,600393388,,Patersstraat,Venray,Nee,Gemeente,Venray,Limburg,,,,,POINT (195851.07499999925 392864.64499999955)
ongevallen_2021.1820,20210082747,2021,Letsel,2,Motor,,Overig vast object,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,30,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,,PARKEERPLAATS,,,,393486101,,Anjerstraat,Wolvega,Ja,Gemeente,Weststellingwerf,Friesland,,,,,POINT (196554.12999999896 543392.2509999983)
ongevallen_2021.1821,20210083151,2021,Uitsluitend materiele schade,2,Bromfiets,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,30,Brandend,Klinkers,Droog,Duisternis,,,,,,,,,,600361152,,Noordmolenstraat,Rotterdam,Ja,Gemeente,Rotterdam,Zuid-Holland,,,,,POINT (92721.31100000069 438559.2280000001)
ongevallen_2021.1822,20210083598,2021,Uitsluitend materiele schade,2,Snorfiets,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,,,,,,,,,483370028,,Nieuwstraat,Almelo,Ja,Gemeente,Almelo,Overijssel,,,,,POINT (241602.7259999998 485486.6979999989)
ongevallen_2021.1823,20210084624,2021,Uitsluitend materiele schade,2,Personenauto,,Snorfiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,70,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,326167160,,,Insulindelaan,Eindhoven,Ja,Gemeente,Eindhoven,Noord-Brabant,,,,,POINT (163115.36400000006 383624.6649999991)
ongevallen_2021.1824,20210084635,2021,Uitsluitend materiele schade,1,Personenauto,,,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,,,Droog,Daglicht,,Droog,,,,VERKEERSLICHTEN,,,,301223110,,Lagelandstraat,'s-Hertogenbosch,Nee,Gemeente,'s-Hertogenbosch,Noord-Brabant,,,,,POINT (150602.56700000167 411566.74500000104)
ongevallen_2021.1825,20210088423,2021,Letsel,1,Snorfiets,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,50,,,,Duisternis,,,,,,,,,179188213,,,Burg Freijterslaan,Roosendaal,Ja,Gemeente,Roosendaal,Noord-Brabant,,,,,POINT (89770.28660000116 394195.4235999994)
ongevallen_2021.1826,20210088425,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,30,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,269199023,,,Eilenbergstraat,Tilburg,Ja,Gemeente,Tilburg,Noord-Brabant,,,,,POINT (134592.79560000077 399523.74909999967)
ongevallen_2021.1827,20210088430,2021,Letsel,2,Vrachtauto,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,227197259,,,Generaal Maczekstraat,Breda,Ja,Gemeente,Breda,Noord-Brabant,,,,,POINT (113653.56100000069 398971.54399999976)
ongevallen_2021.1850,20210000503,2021,Dodelijk,2,Bestelauto,,Personenauto,,Frontaal,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,80,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,,75,PROVINCIALEWEG N482,Wijngaarden,Nee,Provincie,Molenlanden,Zuid-Holland,,,,,POINT (113698.11890000105 429172.0731000006)
ongevallen_2021.1853,20210075865,2021,Uitsluitend materiele schade,1,Motor,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,211297029,,Coenecoopbocht,Gouda,Ja,Provincie,Gouda,Zuid-Holland,,,,,POINT (105772.39600000158 448781.3599999994)
ongevallen_2021.1854,20210078194,2021,Letsel,3,Personenauto,,Personenauto,,Geparkeerd voertuig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,30,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,511335033,,Beekwoudehoek,Enschede,Nee,Gemeente,Enschede,Overijssel,,,,,POINT (255643.813000001 467983.09099999815)
ongevallen_2021.1855,20210081708,2021,Uitsluitend materiele schade,2,Snorfiets,,Fiets,,Frontaal,Ongeval gekoppeld op straat niveau.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,600124512,,Rozenburglaan,Amsterdam,Ja,Gemeente,Amsterdam,Noord-Holland,,,,,POINT (124437.1950000003 483597.2190000005)
ongevallen_2021.1856,20210081735,2021,Letsel,2,Personenauto,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Binnen,30,Niet brandend,Beton,Droog,Daglicht,,Droog,,,,,,,158309086,,,Regentesselaan,'s-Gravenhage,Ja,Gemeente,'s-Gravenhage,Zuid-Holland,,,,,POINT (79290.25200000033 454819.26000000164)
ongevallen_2021.1857,20210082385,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,231441037,,,Westdijk,Heerhugowaard,Ja,Gemeente,Dijk en Waard,Noord-Holland,,,,,POINT (115930.25160000101 520770.37029999867)
ongevallen_2021.1858,20210084143,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Geparkeerd voertuig,Ongeval gekoppeld op straat niveau.,Rechte weg,Binnen,30,Brandend,Beton,Droog,Duisternis,,Droog,,,Parkeervoorziening,,,,,166271101,,Westhavenkade,Vlaardingen,Ja,Gemeente,Vlaardingen,Zuid-Holland,,,,,POINT (83356.17799999937 435591.61499999836)
ongevallen_2021.1859,20210087538,2021,Uitsluitend materiele schade,2,Bestelauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,60,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,322244001,,Tiendweg,Lithoijen,Ja,Gemeente,Oss,Noord-Brabant,,,,,POINT (161264.2259999998 421967.87099999934)
ongevallen_2021.1860,20210087653,2021,Letsel,2,Personenauto,,e-bike,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,ZOAB,Droog,Daglicht,,Droog,,,,,,,272302016,,,Ravenswade,Nieuwegein,Ja,Gemeente,Nieuwegein,Utrecht,,,,,POINT (136487.3509999998 451367.0870000012)
ongevallen_2021.1861,20210087709,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,Rechte weg,Binnen,30,Niet brandend,,Droog,Daglicht,,Droog,,,,,,,,173306054,,Hans Larivelaan,'s-Gravenhage,Ja,Gemeente,'s-Gravenhage,Zuid-Holland,,,,,POINT (86956.70399999991 453013.68400000036)
ongevallen_2021.1862,20210087868,2021,Uitsluitend materiele schade,2,Snorfiets,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Brandend,Overig asfalt,Droog,Duisternis,,Droog,Andere oversteekplaats,,,,,,163314089,,,Ruychrocklaan,'s-Gravenhage,Ja,Gemeente,'s-Gravenhage,Zuid-Holland,,,,,POINT (81961.7910999991 457477.86239999905)
ongevallen_2021.1885,20210075312,2021,Uitsluitend materiele schade,2,Personenauto,,Overig vast object,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,15,Niet brandend,,Droog,Daglicht,,Droog,,,,,,,,199272041,,Waalstraat,Krimpen aan den IJssel,Ja,Gemeente,Krimpen aan den IJssel,Zuid-Holland,,,,,POINT (99846.59600000083 436213.4389999993)
ongevallen_2021.1886,20210075910,2021,Letsel,2,Personenauto,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,50,Brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,192328042,,,Muzenlaan,Leiderdorp,Ja,Gemeente,Leiderdorp,Zuid-Holland,,,,,POINT (96394.14180000126 464333.2105999999)
ongevallen_2021.1887,20210082082,2021,Uitsluitend materiele schade,2,Bus,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,Bus-/Tramhalte,,,,,288311039,,Utrechtseweg,Zeist,Nee,Gemeente,Zeist,Utrecht,,,,,POINT (144226.34899999946 455514.1490000002)
ongevallen_2021.1888,20210082083,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval gekoppeld op straat niveau.,Rechte weg,Buiten,80,Brandend,Overig asfalt,Nat,Schemer,,Droog,,,,UITRIT,,,,290379026,,Tussenring,Almere,Ja,Gemeente,Almere,Flevoland,,,,,POINT (145232.74399999902 489857.44200000167)
ongevallen_2021.1889,20210082431,2021,Letsel,2,Personenauto,,Fiets,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,30,,,,Daglicht,,,,,,,,,,209359015,,Schoonenburgsingel,Hoofddorp,Ja,Gemeente,Haarlemmermeer,Noord-Holland,,,,,POINT (105002.27600000054 479623.6970000006)
ongevallen_2021.1890,20210082821,2021,Uitsluitend materiele schade,2,Bestelauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,Droog,,,,,,,,270310044,,Overste den Oudenlaan,Utrecht,Nee,Gemeente,Utrecht,Utrecht,,,,,POINT (135156.7199999988 455109.16000000015)
ongevallen_2021.1891,20210083222,2021,Uitsluitend materiele schade,1,Personenauto,,,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Buiten,60,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,Andere oversteekplaats,,,,,,314180051,,,Terraweg,Best,Ja,Gemeente,Best,Noord-Brabant,,,,,POINT (157493 390378)
ongevallen_2021.1892,20210088280,2021,Uitsluitend materiele schade,2,Personenauto,,Bestelauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,70,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,278300020,,Rondweg,Houten,Ja,Gemeente,Houten,Utrecht,,,,,POINT (139124.05200000107 450049.3509999998)
ongevallen_2021.1893,20210088283,2021,Letsel,3,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,319407188,,,Houtribdreef,Lelystad,Ja,Gemeente,Lelystad,Flevoland,,,,,POINT (159756.41059999913 503611.88369999826)
ongevallen_2021.1894,20210088291,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,,,,,,,Daglicht,,,,,,,,,,250409044,,Purmerenderweg,Zuidoostbeemster,Ja,Waterschap,Purmerend,Noord-Holland,,,,,POINT (125559.49799999967 505125.5920000002)
ongevallen_2021.1895,20210088293,2021,Uitsluitend materiele schade,3,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,226431067,,Nieuwe Schermerweg,Alkmaar,Nee,Gemeente,Alkmaar,Noord-Holland,,,,,POINT (113436.65900000185 515563.2250000015)
ongevallen_2021.1896,20210088296,2021,Uitsluitend materiele schade,2,Personenauto,,Bromfiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Brandend,Overig asfalt,Nat,Duisternis,,,,,,,,,235390031,,,Vermiljoenweg,Zaandam,Ja,Gemeente,Zaanstad,Noord-Holland,,,,,POINT (117592.26209999993 495242.32290000096)
ongevallen_2021.1897,20210090182,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,359040064,,,Ambyerstraat Noord,Maastricht,Ja,Rijk,Maastricht,Limburg,RWS Zuid-Nederland,ZN District Zuid-Oost,,,POINT (179543.30000000075 320416.36499999836)
ongevallen_2021.1898,20210086677,2021,Uitsluitend materiele schade,4,Personenauto,,Bestelauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,50,Brandend,Overig asfalt,Droog,Daglicht,,,,,Tunnel,,,,,418151183,,STATIONSTUNNEL,Venlo,Ja,Gemeente,Venlo,Limburg,,,,,POINT (209673.6860000007 375490.85599999875)
ongevallen_2021.1915,20210077659,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,Regen,,,,,,,356036188,,,Dr Schaepmanstraat,Maastricht,Ja,Gemeente,Maastricht,Limburg,,,,,POINT (178106.22700000182 318458.1229999997)
ongevallen_2021.1916,20210078259,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Buiten,80,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,267462056,,,Westerzeedijk,Opperdoes,Ja,Provincie,Medemblik,Noord-Holland,,,,,POINT (133549.7558999993 531119.3055999987)
ongevallen_2021.1917,20210082451,2021,Uitsluitend materiele schade,2,Bestelauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,70,Brandend,ZOAB,Nat,Duisternis,,Harde windstoten,,,,,,ANDERS NL ,,,186,Westrandweg,Amsterdam,Ja,Rijk,Amsterdam,Noord-Holland,RWS West-Nederland Noord,WNN District Zuid,,,POINT (118346.04879999906 490392.55999999866)
ongevallen_2021.1918,20210083256,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,30,Niet brandend,Beton,Droog,Daglicht,,,,,,,,,326166186,,,Ruysdaelbaan,Eindhoven,Ja,Gemeente,Eindhoven,Noord-Brabant,,,,,POINT (163187.37099999934 383047.6570000015)
ongevallen_2021.1919,20210083736,2021,Uitsluitend materiele schade,2,Snorfiets,,e-bike,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,50,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,,,,,,217295020,,Korte Vest,Gouda,Ja,Gemeente,Gouda,Zuid-Holland,,,,,POINT (108559.2490000017 447625.77699999884)
