OBJECTID,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,SUBTYPE,DROOGVALLEND,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,TIJDSTIP_REGISTRATIE,Shape__Area,Shape__Length
1710,L0004,Prorail,bestaand,0,waterloop,,624.358,283,,2015/08/07 13:56:05+00,624.357522,1209.27316044791
1711,L0004,Prorail,bestaand,0,"greppel, droge sloot",,259.794,283,,2015/08/17 08:53:13+00,259.7940015,506.78503749119
1712,L0004,Prorail,bestaand,0,"greppel, droge sloot",,61.87,283,,2020/10/19 09:48:31+00,61.8696285,274.287178283341
1713,L0004,Prorail,bestaand,0,waterloop,,64.294,283,,2022/01/25 10:36:55+00,64.293692,125.521957812402
1714,L0004,Prorail,bestaand,0,"greppel, droge sloot",,124.113,283,,2015/08/07 13:56:10+00,124.1126065,167.775769551116
1715,L0004,Prorail,bestaand,0,waterloop,,152.958,283,,2015/08/07 13:56:03+00,152.958022,236.040973844132
1716,L0004,Prorail,bestaand,0,"greppel, droge sloot",,48.015,283,,2017/01/07 00:57:47+00,48.0153175,164.59142157976
1717,L0004,Prorail,bestaand,0,"greppel, droge sloot",,33.29,283,,2020/10/19 09:48:56+00,33.2896585,40.6360979884929
1718,L0004,Prorail,bestaand,0,"greppel, droge sloot",,86.998,283,,2015/08/07 13:56:03+00,86.998299,229.541115096034
1719,W0656,Hoogheemraadschap van Schieland en de Krimpenerwaard,bestaand,0,waterloop,,340.153,283,,2019/02/07 14:47:25+00,340.12217456,124.449265925086
1720,L0004,Prorail,bestaand,0,"greppel, droge sloot",,19.377,283,,2015/08/07 13:56:07+00,19.377033,89.0285834565241
1721,L0004,Prorail,bestaand,0,"greppel, droge sloot",,170.299,283,,2015/08/14 10:50:22+00,170.298985,516.319906094106
1722,L0004,Prorail,bestaand,0,"greppel, droge sloot",,8.014,283,,2018/03/29 10:54:34+00,8.0142295,16.8853474529962
1723,L0004,Prorail,bestaand,0,"greppel, droge sloot",,8.884,283,,2015/08/07 13:56:02+00,8.8841345,39.6727917715099
1724,L0004,Prorail,bestaand,0,"greppel, droge sloot",,99.924,283,,2015/08/07 13:56:04+00,99.9238425,228.953198102703
1725,L0004,Prorail,bestaand,0,"greppel, droge sloot",,32.352,283,,2015/08/14 10:50:20+00,32.3518565,121.557791659486
1726,G0114,Emmen,bestaand,0,waterloop,,202.852,283,,2019/05/20 13:26:36+00,202.8522795,230.287683021348
1727,L0004,Prorail,bestaand,0,"greppel, droge sloot",,187.876,283,,2020/10/09 23:16:48+00,187.8756465,702.32133627426
1728,G0109,Coevorden,bestaand,0,"greppel, droge sloot",,46.465,283,,2020/03/16 08:44:15+00,46.465141,172.754157860697
1729,L0004,Prorail,bestaand,0,"greppel, droge sloot",,117.989,283,,2020/10/19 09:48:41+00,117.988765,559.953354783377
1730,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,1155.368,283,,2015/08/18 11:59:13+00,1155.368357,229.930685618559
1731,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,266.33,283,,2021/02/01 14:03:17+00,266.329866,447.50854988028
1732,L0004,Prorail,bestaand,0,waterloop,,39.916,283,,2016/06/03 14:16:05+00,39.9164755,26.0050238194273
1733,L0004,Prorail,bestaand,0,waterloop,,106.836,283,,2015/08/07 13:56:09+00,106.836188,316.284976371925
1734,L0004,Prorail,bestaand,0,"greppel, droge sloot",,986.785,283,,2016/07/27 12:17:35+00,986.784942,1958.10802322506
1735,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,38.409,283,,2015/08/16 18:11:10+00,38.4091155,36.3179038498226
1736,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,92.491,283,,2015/08/16 18:10:52+00,92.491242,198.312397757687
1737,W0646,Waterschap Hunze en Aa's,bestaand,0,"watervlakte: meer, plas, ven, vijver",,3573.026,283,,2016/11/08 15:20:47+00,3573.73476681,493.436726188149
1738,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,300.567,283,,2015/08/16 18:10:06+00,300.567226,384.348351463296
1739,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,50.917,283,,2015/08/13 18:15:24+00,50.916571,47.5360818254682
1740,G1700,Twenterand,bestaand,0,waterloop,,323.56,283,,2019/04/01 07:58:15+00,323.562269605,625.180600531551
1741,L0004,Prorail,bestaand,0,waterloop,,631.52,283,,2020/10/19 09:48:51+00,631.519961,360.637877139667
1742,L0004,Prorail,bestaand,0,waterloop,,4.218,283,,2020/10/19 09:46:50+00,4.217854,9.02004922885463
1743,L0004,Prorail,bestaand,0,"greppel, droge sloot",,139.124,283,,2016/06/08 13:53:24+00,139.1238305,303.570763216463
1744,W0662,Waterschap Vallei en Veluwe,bestaand,0,"greppel, droge sloot",,4.613,283,,2020/02/11 12:29:48+00,4.61251975,24.7270757766618
1745,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,81.66,283,,2021/02/01 11:48:46+00,81.65982,36.93264453232
1746,G0114,Emmen,bestaand,0,waterloop,,456.171,283,,2019/09/24 16:40:12+00,456.1707695,562.271080676155
1747,L0004,Prorail,bestaand,0,"greppel, droge sloot",,50.012,283,,2016/06/15 15:18:36+00,50.0115625,133.342152614506
1748,L0004,Prorail,bestaand,0,"greppel, droge sloot",,16.824,283,,2015/08/14 10:50:21+00,16.823809,33.7619321252747
1749,L0004,Prorail,bestaand,0,waterloop,,11.672,283,,2015/08/07 13:56:08+00,11.6724345,18.8592814492941
1750,L0004,Prorail,bestaand,0,waterloop,,213.252,283,,2020/03/07 19:53:55+00,213.2523145,318.448918837022
1751,L0004,Prorail,bestaand,0,"greppel, droge sloot",,47.184,283,,2022/02/14 12:10:03+00,47.1837665,42.8168037461286
1752,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,986.589,283,,2015/08/16 18:09:28+00,986.5891785,618.332254675439
1753,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,249.029,283,,2015/08/16 18:10:14+00,249.0290795,134.930732238668
1754,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,31.141,283,,2015/06/25 16:09:58+00,31.139796265,67.2612763659672
1755,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,2526.255,283,,2022/02/28 15:27:51+00,2526.255439,2750.96792433153
1756,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,29.656,283,,2017/06/22 14:06:24+00,29.655709005,82.6407388853005
1757,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,136.683,283,,2015/08/16 18:10:38+00,136.6826585,232.394954596902
1758,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop: kanaal,,27948.687,283,,2020/03/31 15:01:16+00,27948.48472118,3285.41834224122
1759,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,192.911,283,,2015/08/16 18:10:24+00,192.910773,272.678795095594
1760,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,27904.862,283,,2021/10/01 08:52:33+00,27904.861619,6021.58548610405
1761,W0647,Waterschap Noorderzijlvest,bestaand,0,"watervlakte: meer, plas, ven, vijver",,885.062,283,,2015/08/13 18:15:05+00,885.062399,250.700847271412
1762,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,157.559,283,,2015/08/13 18:15:18+00,157.559085,166.751591402482
1763,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,479.294,283,,2016/11/08 15:20:47+00,479.2938705,397.086809061211
1764,P0021,Fryslân,bestaand,0,waterloop,,4147.135,283,,2018/08/15 12:15:09+00,4147.017961455,322.854078025392
1765,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,122.152,283,,2015/08/16 18:10:43+00,122.1519285,156.261759728836
1766,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,56.892,283,,2015/06/25 16:09:58+00,56.888728675,61.7142936797048
1767,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,1087.749,283,,2020/12/22 14:27:13+00,1087.749032,915.811198339934
1768,P0021,Fryslân,bestaand,0,waterloop,,5734.584,283,,2018/06/20 10:26:36+00,5734.5837565,342.005216668096
1769,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,243.406,283,,2015/08/16 18:10:15+00,243.4057175,336.041765327121
1770,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,71.462,283,,2021/01/26 13:25:29+00,71.4622255,115.717726847033
1771,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,665.506,283,,2017/02/20 13:50:44+00,665.505952,544.36588387581
1772,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,1012.368,283,,2015/08/16 18:09:27+00,1012.368405,820.771168905295
1773,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,38.075,283,,2015/08/18 10:51:19+00,38.0745085,53.3097467128699
1774,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,401.124,283,,2015/08/18 11:59:30+00,401.12395,261.532671554417
1775,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,133.945,283,,2019/09/26 13:09:26+00,133.945463,297.002349132774
1776,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,428.239,283,,2015/08/13 18:15:10+00,428.2388465,512.413396021851
1777,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,14.085,283,,2017/06/22 14:06:24+00,14.084150555,42.3758515403174
1778,G0114,Emmen,bestaand,0,watervlakte,,3396.344,283,,2020/06/04 14:24:27+00,3396.343887,299.246635895548
1779,L0004,Prorail,bestaand,0,waterloop,,77.199,283,,2020/10/19 09:46:56+00,77.1985345,122.286534730104
1780,G0213,Brummen,bestaand,0,"watervlakte: meer, plas, ven, vijver",,90.016,283,,2015/05/22 09:39:43+00,90.015769,35.6922127938573
1781,G0213,Brummen,bestaand,0,"greppel, droge sloot",,62.323,283,,2015/05/22 09:40:32+00,62.3229215,126.876452829125
1782,G0213,Brummen,bestaand,0,"greppel, droge sloot",,319.7,283,,2015/05/22 09:38:24+00,319.699767,515.409589569682
1783,L0004,Prorail,bestaand,0,"greppel, droge sloot",,194.089,283,,2015/08/07 13:56:03+00,194.0890915,390.6232090739
1784,L0004,Prorail,bestaand,0,waterloop,,15.708,283,,2015/08/07 13:56:05+00,15.7078185,31.9469805521171
1785,L0004,Prorail,bestaand,0,"greppel, droge sloot",,203.731,283,,2016/06/02 11:21:01+00,203.731424,186.944957643255
1786,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop,,768.838,283,,2015/08/18 12:14:35+00,768.8378235,636.131357411711
1787,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,509.471,283,,2015/08/16 18:09:46+00,509.4710035,739.315159077255
1788,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,502.939,283,,2022/01/26 09:40:49+00,502.933980005,502.155629399169
1789,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,96.875,283,,2015/09/22 09:33:46+00,96.86073163,61.0605929254635
1790,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,333.784,283,,2020/03/09 14:30:02+00,333.7844915,360.071923244333
1791,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,885.011,283,,2021/03/24 07:34:46+00,885.00513947,833.187662809699
1792,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,537.152,283,,2020/03/15 07:04:55+00,537.153630295,612.358239650064
1793,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,17.791,283,,2019/04/01 07:58:15+00,17.7888838,19.5787074298552
1794,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,218.61,283,,2020/03/04 12:11:59+00,218.67969328,280.813130164991
1795,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,172.889,283,,2015/09/22 09:33:46+00,172.887926785,233.47889774391
1796,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,176.945,283,,2022/01/26 09:40:49+00,176.943920935,223.946274410997
1797,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,39.908,283,,2015/08/18 10:51:19+00,39.9081955,109.931647475425
1798,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop,,64.315,283,,2015/08/18 12:15:35+00,64.314878,91.0939262024976
1799,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,63.002,283,,2015/08/18 12:00:06+00,63.0018985,106.789501177465
1800,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,117.12,283,,2015/06/25 16:00:54+00,117.119688,252.272885849514
1801,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop: kanaal,,478.847,283,,2020/03/31 15:01:16+00,478.688653415,117.784439815645
1802,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,188.761,283,,2021/01/26 13:25:29+00,188.7611905,125.680941528453
1803,G0855,Tilburg,bestaand,0,waterloop,,58.308,283,,2021/06/08 08:59:02+00,58.3081335,95.9464366321869
1804,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,835.601,283,,2015/08/16 18:09:31+00,835.6007465,342.724954581324
1805,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,216.775,283,,2015/08/16 18:10:19+00,216.7751935,223.048512590898
1806,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,123.517,283,,2015/06/25 16:09:58+00,123.5172705,120.900495904073
1807,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,160.314,283,,2015/08/18 11:59:51+00,160.3135735,150.661094336844
1808,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop: kanaal,,36120.721,283,,2019/06/20 14:57:24+00,36120.721444,4825.59372712716
1809,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,29.945,283,,2015/08/16 18:11:12+00,29.9448165,37.9308869260128
1810,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,358.783,283,,2015/08/16 18:09:59+00,358.7830795,449.328930177309
1811,G1979,Eemsdelta,bestaand,0,waterloop,,11.134,283,,2021/01/12 14:26:32+00,11.1342145,130.210509096929
1812,G1979,Eemsdelta,bestaand,0,waterloop,,10.369,283,,2021/01/12 14:26:32+00,10.369348,26.3104703954579
1813,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop,,285.006,283,,2015/08/18 12:14:57+00,285.0062155,394.541509207618
1814,G0228,Ede,bestaand,0,"watervlakte: meer, plas, ven, vijver",,30.452,283,,2019/01/28 08:26:45+00,30.451599,19.9775549075003
1815,G0228,Ede,bestaand,0,"watervlakte: meer, plas, ven, vijver",,4.838,283,,2019/01/28 08:26:45+00,4.838309,9.6337816966759
1816,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop,,229.103,283,,2015/08/18 12:15:04+00,229.102987,318.153545781299
1817,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,439.55,283,,2015/08/16 18:09:51+00,439.5497485,914.818313286162
1818,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,575.537,283,,2015/08/16 18:09:42+00,575.5368605,769.802563547929
1819,W0636,Hoogheemraadschap De Stichtse Rijnlanden,bestaand,0,waterloop,,1023.212,283,,2018/04/26 11:59:15+00,1023.2118475,492.074911170184
1820,W0636,Hoogheemraadschap De Stichtse Rijnlanden,bestaand,0,waterloop,,6668.44,283,,2019/08/07 05:52:55+00,6668.440322,595.962479913793
1821,L0004,Prorail,bestaand,0,waterloop,,766.329,283,,2018/12/06 11:34:12+00,766.3286345,851.50899005284
1822,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,3001.853,283,,2015/08/16 18:09:11+00,3001.8529145,2738.86072660698
1823,G1979,Eemsdelta,bestaand,0,waterloop,,57.707,283,,2021/01/12 14:26:32+00,57.7071945,211.8180495183
1824,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop,,325.31,283,,2015/08/18 12:14:54+00,325.310404,144.465751641044
1825,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,30.611,283,,2015/08/13 18:15:25+00,30.611475,39.6344279909699
1826,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop,,21.296,283,,2015/08/18 12:15:51+00,21.2961275,25.4749933823797
1827,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,646.473,283,,2015/08/13 18:15:07+00,646.4730875,735.217385321034
1828,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop: kanaal,,15044.304,283,,2020/03/31 15:01:16+00,15044.31391345,1866.37112628898
1829,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,815.953,283,,2015/08/16 18:09:32+00,815.9531665,249.937645219474
1830,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,528.766,283,,2015/06/25 16:00:54+00,528.765681,307.239073467126
1831,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,113.16,283,,2015/08/18 11:59:57+00,113.1601595,84.8600380761055
1832,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,26.954,283,,2015/06/25 16:09:58+00,26.953736,36.6144018668081
1833,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop,,1152.965,283,,2015/08/18 12:14:27+00,1152.9646775,696.549355662529
1834,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,3875.309,283,,2021/04/14 15:30:35+00,3875.30885,1482.60973429713
1835,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,131.908,283,,2015/06/25 16:00:54+00,131.907898,154.78467143245
1836,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,128.496,283,,2022/04/11 11:14:36+00,128.4956475,154.682422327185
1837,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,1487.924,283,,2022/08/01 15:17:18+00,1487.88997427,246.905093481247
1838,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,731.907,283,,2022/07/04 13:27:22+00,731.9066655,735.186270451805
1839,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,181.411,283,,2015/08/16 18:10:26+00,181.4110295,289.76676438743
1840,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,670.333,283,,2020/05/28 16:16:05+00,670.332574,832.149768958248
1841,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,57.451,283,,2015/08/16 18:11:04+00,57.451432,116.009456694961
1842,W0636,Hoogheemraadschap De Stichtse Rijnlanden,bestaand,0,waterloop,,10506.068,283,,2022/11/14 09:54:39+00,10506.067621,826.212695406457
1843,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,184.747,283,,2015/08/13 18:15:17+00,184.746716,376.047427874602
1844,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,74.613,283,,2016/01/07 10:28:11+00,74.6131725,78.0350577298177
1845,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,13697.817,283,,2015/08/18 11:58:59+00,13697.817286,851.705003981192
1846,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop,,61.132,283,,2015/08/18 12:15:36+00,61.1323055,87.6853926459388
1847,G1979,Eemsdelta,bestaand,0,waterloop,,51.354,283,,2021/01/12 14:26:32+00,51.354463,76.4951611483844
1848,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop: kanaal,,12954.906,283,,2020/06/30 16:32:10+00,12953.994983895,1738.56058260634
1849,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,330.915,283,,2015/08/16 18:10:02+00,330.9153375,399.756402983208
1850,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,757.273,283,,2019/05/07 12:20:12+00,757.2729495,361.316124183377
1851,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,1340.121,283,,2020/05/25 13:47:21+00,1340.894730985,733.206722019307
1852,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,2920.683,283,,2022/02/28 09:44:06+00,2920.68053516,962.711757398023
1853,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,3652.28,283,,2022/05/23 12:26:45+00,3652.279593,532.07828767747
1854,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,"greppel, droge sloot",,98.149,283,,2015/05/07 12:59:00+00,98.149286,170.653034564205
1855,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,2870.191,283,,2022/07/19 13:50:47+00,2870.28264102,559.867683238735
1856,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,508.688,283,,2020/12/17 10:57:50+00,508.712669755,322.813073727944
1857,W0664,Waterschap Drents Overijsselse Delta,bestaand,0,waterloop,,11938.391,283,,2021/12/16 16:32:57+00,11938.39082,2318.21156835152
1858,G1700,Twenterand,bestaand,0,waterloop,,10516.12,283,,2015/09/23 07:52:22+00,10516.08356636,580.503755866092
1859,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,2250.621,283,,2021/11/15 15:15:33+00,2250.620701,902.835929716357
1860,W0636,Hoogheemraadschap De Stichtse Rijnlanden,bestaand,0,waterloop,,3917.375,283,,2018/04/26 13:22:05+00,3917.37458,382.301696208161
1861,W0636,Hoogheemraadschap De Stichtse Rijnlanden,bestaand,0,waterloop,,8089.773,283,,2018/04/26 13:21:59+00,8089.7727535,634.669866061324
1862,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,613.535,283,,2021/11/17 13:13:51+00,613.5350745,641.381202578436
1863,L0004,Prorail,bestaand,0,waterloop,,12.852,283,,2020/07/27 05:58:27+00,12.851572,15.077092105039
1864,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,31274.088,283,,2020/06/05 13:37:45+00,31274.088414,5437.05075414894
1865,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,15355.878,283,,2015/08/18 11:58:59+00,15355.878366,2009.61536295535
1866,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,1789.848,283,,2015/08/16 18:09:16+00,1789.8475045,742.394095990376
1867,L0004,Prorail,bestaand,0,waterloop,,2.785,283,,2020/07/27 05:58:27+00,2.785441,6.67590010304333
1868,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,54.546,283,,2022/01/26 09:40:49+00,54.54496494,82.1478604349198
1869,G0753,Best,bestaand,0,waterloop,,12.6,283,,2017/03/26 19:46:53+00,12.6004805,15.9217339268928
1870,G0753,Best,bestaand,0,"watervlakte: meer, plas, ven, vijver",,17.203,283,,2015/02/20 14:38:19+00,17.20301,15.3049491945204
1871,G0753,Best,bestaand,0,waterloop,,287.033,283,,2017/03/26 19:46:53+00,287.032695,290.062842590768
1872,W0662,Waterschap Vallei en Veluwe,bestaand,0,waterloop,,194.387,283,,2019/11/27 16:05:05+00,194.388636165,401.370821635113
1873,G0109,Coevorden,bestaand,0,"greppel, droge sloot",,86.679,283,,2018/11/20 08:31:33+00,86.67938,263.417101496914
1874,L0004,Prorail,bestaand,0,"greppel, droge sloot",,225.885,283,,2020/10/09 23:17:40+00,225.8854,1037.82033395407
