OBJECTID,GUID,REF_FYSIEKE_SPOORTAK_PUIC,REF_FYSIEKE_SPOORTAK_NAAM,LENGTE,X_BEGIN,Y_BEGIN,Z_BEGIN,X_EIND,Y_EIND,Z_EIND,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VAN,KM_GEOCODE_VAN_T,KM_GEOCODE_TOT,KM_GEOCODE_TOT_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,PCA,PRORAIL_GEBIED,REF_FUNC_SPOORTAK_NAAM_LANG,SPOORSTAAF_LINKS_RECHTS
1203,9e226a37-33a7-d8f2-b81a-4419a84fa97c,2df0487c-617e-4c18-98da-ad44281e40f7,857V,121.74874,189473.668,444375.462,28.568,189595.078,444367.598,28.307,508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,91.057176,"91,057176",91.177323,"91,177323",ProRail,Noord-Oost,NO,Baan,Gelre,400,Achterhoek,30,ASSET Rail,Oost,508_857V_91.1,Links
1206,efc02c54-7761-77d1-e856-8d9da92b1785,96de2bc8-18cd-45f9-bca3-844a6e0f447f,237L,12.156015,210616.921,462591.154,10.007,210623.116,462601.613,10.069,609,,609,609__,Zutphen,Ah-Zl,Arnhem - Zwolle ,28.134607,"28,134607",28.146703,"28,146703",ProRail,Noord-Oost,NO,Baan,Veluwe,430,IJsselstreek,31,Strukton Rail,Oost,609_237L_28.1,Links
1209,b6c9048c-c6ca-1c13-7890-95b6e1abe3b9,23af0f98-cf37-4464-94e4-2abe5b8c9dd1,227BV,6196.744641,89900.324,393601.556,2.91500069,89737.96090646,387436.26515616,12.33981487,126,a,126,126_a,Roosendaal - Roosendaal Grens,Zlw-Np,Lage Zwaluwe - Nispen ,24.600022,"24,600022",30.8,"30,800000",ProRail,Zuid,Z,Baan,Zeeland,310,Roosendaal,19,Strukton Rail,Zuid-West,545_227BV_23.8,Links
1211,f45db9d4-984d-4494-b011-3bdd094ac50f,85f39aca-57d3-44c6-9236-b56636eda30f,X0169L,698.448958,100542.995,410068.551,2.881,100309.434,410714.593,3.045,801,h,801,801_h,Moerdijk Industrieterrein,Zhw-Cih,Zeehavenweg - Centrale Insteekhaven ,700,"700,000000",700.698518,"700,698518",Derden - Overig - M.N.O. Vervat / Combined Cargo Terminal?,Zuid,Z,Baan,Zeeland,310,Roosendaal,19,Strukton Rail,Zuid-West,801_906L_600.3,Links
1213,dd0595d1-dc02-228a-9afc-893bca5c8014,bca562eb-e692-49cb-8da9-6ea75bcf8cbe,185P,71.641739,177347.778,362166.967,38.388,177419.275,362162.416,38.163,518,,518,518__,Weert,Bdl-Rm,Budel - Roermond ,64.598447,"64,598447",64.66985,"64,669850",ProRail,Zuid,Z,Baan,Limburg,340,Roermond,25,Strukton Rail,Zuid-Oost,518_185P_64.6,Links
1215,651403bf-94c0-4fef-9ac7-38a19b60659f,87c5b785-03e6-4d5a-8593-c7d113378830,1FR,542.610029,263892.127,550731.178,10.511,264217.62,550297.201,10.566,463,,463,463__,Stadskanaal Hoofdstation - Musselkanaal=Valthermond,Skn-Mkv,Stadskanaal Hoofdstation - Musselkanaal-Valthermond ,8.590618,"8,590618",9.133276,"9,133276",Derden - Overig - STAR,Noord-Oost,NO,Baan,Drenthe,440,Drenthe,35,ASSET Rail,Noord,463_1FR_8.6,Links
1216,3f82d430-0f28-4f54-9236-160179afa4ee,e011e71b-e234-4583-bd38-94a03e5c55d5,25R,97.922948,153173.984,463063.193,6.621,153081.934,463096.037,6.491,900,,900,900__,Amersfoort Hoofdwerkplaats,Amf-Amfwph,Amersfoort - Amersfoort Hoofdwerkplaats ,200.637855,"200,637855",200.54107,"200,541070",Derden - Overig,Randstad Noord,RN,Baan,Eemland,200,Amersfoort,12,ASSET Rail,Midden,900_25R_200.7,Links
1220,434937e6-9b52-4f5a-9299-010efa0a8f64,ad6632bf-eabc-40c9-8ab0-2512e32f2ca3,915L,126.38396,120023.755,489207.874,3.223,119922.11,489282.979,2.597,525,b,525,525_b,Amsterdam Singelgracht Aansl.,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,78.605705,"78,605705",78.489128,"78,489128",Derden - Overig - NS Onderhoud & Service (vastgesteld op 17-04-2018),Randstad Noord,RN,Baan,Amsterdam,220,Amsterdam,9,VolkerRail,Midden,525_915L_78.6,Links
1222,e7241820-19d0-aabb-541e-73748456b1f8,29c63370-f917-4ed0-82f3-7da5af9cc6bf,95L,397.190191,181705.601,578816.261,1.172,182095.135,578893.861,1.081,550,,550,550__,Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,25.856732,"25,856732",26.256438,"26,256438",ProRail,Noord-Oost,NO,Baan,Wadden,420,Friesland,36,Strukton Rail,Noord,550_95L_25.8,Links
1224,03db9b64-eff4-4d06-96bb-324e358b4b6f,21da7f67-ee7f-4cc1-bad9-40a4eea2e4f7,X0869V,99.119127,88218.286,433081.19,3.425,88125.207,433115.262,3.425,468,g,468,468_g,Rotterdam Eemhaven,Whz-Rdhw,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam Den Hamweg ",400.860764,"400,860764",400.949566,"400,949566",Derden - Overig - Steinweg,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,468_X0869V_400.9,Links
1225,8cddd443-f0d1-cb7e-07a9-0f9f52836184,75fcd2dc-5a78-4309-aa14-ebb32b0df2fe,924R,314.665702,97542.91,409755.406,3.979,97354.398,410007.191,4.082,801,a,801,801_a,Moerdijk Industrieterrein,Zlw-Mdk,Lage Zwaluwe - Moerdijk (Racc.) ,11.999152,"11,999152",12.313503,"12,313503",ProRail,Zuid,Z,Baan,Zeeland,310,Roosendaal,19,Strukton Rail,Zuid-West,801_924R_12.0,Links
1227,24a11755-5c1d-cfec-4045-7cfac11da6c1,e0972147-49d2-42b9-8102-b53bd97cfd79,47P,240.170388,181240.841,578754.096,1.164,181477.793,578792.526,1.153,550,,550,550__,Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,25.387687,"25,387687",25.629904,"25,629904",ProRail,Noord-Oost,NO,Baan,Wadden,420,Friesland,36,Strukton Rail,Noord,550_47P_25.4,Links
1228,a4b44270-1bd5-06de-a4b4-a9d4e4269835,b683481c-0d6e-4f23-8add-6905777fb9b2,27-56R,68.486959,100213.449,427503.36,0.473,100253.19,427447.583,0.052,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,35.429914,"35,429914",35.36551,"35,365510",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Kijfhoek,99,VolkerRail,Zee-Zevenaar,924_27-56R_35.5,Links
1229,d5f9f095-0a63-93bc-5d1e-0ebf060ecca8,657637e3-9301-411c-a4af-2c73edc6d22d,2083L,1.51116,189776.779,444289.353,28.082,189775.289,444289.605,28.143,508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,91.366265,"91,366265",91.364688,"91,364688",ProRail,Noord-Oost,NO,Baan,Gelre,400,Achterhoek,30,ASSET Rail,Oost,508_2083L_91.4,Links
1233,eb9775b5-538f-5598-e544-e29113c199c5,3cc8e1cb-102e-4882-b59b-d20ee2433a15,38R,34.584433,238211.746,574954.504,3.824,238205.369,574988.472,3.557,011,,11,011__,Assen - Haren,Mp-Gn,Meppel - Groningen ,68.721313,"68,721313",68.755832,"68,755832",ProRail,Noord-Oost,NO,Baan,Drenthe,440,Drenthe,35,ASSET Rail,Noord,011_38R_68.7,Links
1235,70bf469b-549c-5bc6-799b-199db28746c8,49bdb9c0-7a2b-465c-8f6a-f7235b9451b0,1149L,1103.596857,148430.189,468216.878,5.131,147630.963,468956.94,5.441,509,a,509,509_a,Baarn,Asd-Zp,Amsterdam Centraal - Zutphen ,36.611371,"36,611371",35.507236,"35,507236",ProRail,Randstad Noord,RN,Baan,Eemland,200,Amersfoort,12,ASSET Rail,Midden,509_1149L_36.6,Links
1236,f39f5d86-48ef-9cb9-c591-740a287b3179,27300593-5e9b-41e2-9f63-b3c08c3525d2,931V,137.931087,91213.621,395869.933,4.36,91258.917,396000.212,4.329,545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,21.89443,"21,894430",21.74684,"21,746840",ProRail,Zuid,Z,Baan,Zeeland,310,Roosendaal,19,Strukton Rail,Zuid-West,545_931V_21.9,Links
1238,67558d57-a66b-3f3e-dddb-0472b4973a1c,c746b269-5471-485e-92da-a979dd8a5b30,183BV,199.753491,115633.14131841,496190.85772453,1.28842515,115593.09956967,495996.50183765,0.70771198,524,a,524,524_a,Zaandam,Zd-Ekz,Zaandam - Enkhuizen ,1.300258,"1,300258",1.100146,"1,100146",ProRail,Randstad Noord,RN,Baan,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,Noord-West,079_183BV_2.9,Links
1241,75e1d208-9a84-4c4e-b37a-bbdcc1ee4fce,73782dd9-578a-476f-aa5d-a6235e9942db,AV,461.766117,230473.686,533425.263,18.654,230172.574,533075.178,17.016,808,,808,808__,VAM-terrein Wijster,Vama-Vam,VAM Aansl. - VAM - terrein Wijster ,101.485741,"101,485741",101.023182,"101,023182",Derden - Overig - Attero,Noord-Oost,NO,Baan,Drenthe,440,Drenthe,35,ASSET Rail,Noord,808_AV_101.5,Links
1242,53b0a7fc-7e19-9e1d-e444-f73cfb9e7547,3b53e7f5-d643-443f-87bf-f1b2ef991fcb,501V,112.170443,30432.34,385555.308,3.548,30444.131,385443.759,3.548,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,74.200675,"74,200675",74.312333,"74,312333",ProRail,Zuid,Z,Baan,Zeeland,310,Goes,18,Strukton Rail,Zuid-West,127_501V_74.2,Links
1243,905a5f83-ab26-d8f7-8553-2308e175cb5d,3b2af56d-cef9-44e1-9543-974ebe3acab0,4077L,371.577562,201784.503,501476.414,1.619,201891.687,501832.121,1.619,926,,926,926__,Zwolle Rangeerterrein,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,1.147373,"1,147373",1.519419,"1,519419",ProRail,Noord-Oost,NO,Baan,Drenthe,440,Overijssel,34,ASSET Rail,Noord,926_4077L_1.1,Links
1253,f03a8141-a61e-fed1-45b0-d3de02b7a2aa,a64d5ca2-b137-45c1-af22-ba6fc39c32a0,257AR,3.899675,154754.75477686,463400.21140036,3.63496757,154757.379,463403.096,3.608,089,,89,089__,Amersfoort - Amersfoort Aansl.,Asd-Zp,Amsterdam Centraal - Zutphen ,45.500013,"45,500013",45.503903,"45,503903",ProRail,Randstad Noord,RN,Baan,Eemland,200,Amersfoort,12,ASSET Rail,Midden,506_257AR_45.4,Links
1258,99bef281-12ab-c9b1-02dc-0fdf87af2ea5,16c2cfde-cfc9-434f-9d3f-9e1b7908fe25,2643V,723.15264,135771.749,456105.537,4.676,136074.329,455454.663,4.676,531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,34.652758,"34,652758",35.358336,"35,358336",ProRail,Randstad Noord,RN,Baan,Neerlands Midden,250,Utrecht,13,ASSET Rail,Midden,531_2643V_34.6,Links
1260,4c25314f-f231-d11e-8b77-36eb61df5d16,b3fea1b7-2130-484d-b0af-0ef07a3e3332,1V,41.495292,157094.967,458665.982,4.062,157115.204,458629.756,4.054,040,,40,040__,Leusden - Amersfoort,Lsd-Amf,Leusden - Amersfoort ,45.788439,"45,788439",45.747192,"45,747192",ProRail,Randstad Noord,RN,Baan,Eemland,200,Amersfoort,12,ASSET Rail,Midden,040_1V_45.8,Links
1261,c2fbfaf4-4f9f-49c3-9f1c-2d731a495cc4,dd2182f0-9504-456a-8f82-e33e4aefd751,21R,272.854224,246332.501,517619.709,10.145,246311.143,517891.713,10.43,776,,776,776__,Laarwald (D) - Coevorden Grens,Lar-Coep,Laarwald (D) - Coevorden Europark ,73.372636,"73,372636",73.645948,"73,645948",Derden - Overig - Bentheimer Eisenbahn Coevorden,,,Baan,,,,,,,776_21R_73.3,Links
1264,e54ce1ac-338f-bacb-9c0d-cd8b37ce0610,3f69872d-3af9-4440-a6ff-c0f550263b64,1017BV,332.848532,231880.381,589223.184,1.289,231886.453,589555.977,1.194,006,,6,006__,Groningen - Sauwerd,Gn-Dz,Groningen - Delfzijl ,10.167494,"10,167494",10.499971,"10,499971",ProRail,Noord-Oost,NO,Baan,Wadden,420,Groningen,37,Strukton Rail,Noord,006_1017BV_10.2,Links
1265,2eb58287-c062-2121-c2c9-f93893b9e8ce,16625574-2db7-4957-9c3e-9237faf68a18,2375R,161.312672,98761.406,428716.722,1.939,98886.452,428614.828,1.935,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,37.310468,"37,310468",37.149191,"37,149191",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,924_2375R_37.4,Links
1266,74f8634c-9413-40ae-acd1-710553ed9925,33687418-09df-4940-9934-2c4585d9fd61,X0227L,406.050752,62850.068,442749.206,4.712,63222.073,442588.678,4.279,478,c,478,478_c,Rotterdam Europoort 4,Mvtyz-Mvtn,Maasvlakte Yangtzehaven Zuid - Maasvlakte Noordwesthoek ,102.442703,"102,442703",102.848961,"102,848961",Derden - Overig - Rhenus Logistics,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,478_X0227L_102.4,Links
1272,976ecfac-e7a6-5e65-7288-e574405cce1d,95fc2927-9efc-4e58-85de-f3763ea86cf2,93R,648.574735,141552.614,434547.363,2.559,142199.459,434593.354,2.672,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,51.530796,"51,530796",50.884573,"50,884573",ProRail,Zuid,Z,Baan,Betuwe,320,Geldermalsen,22,Strukton Rail,Zuid-West,118_93R_51.6,Links
1273,2a64efb9-f7d1-4c31-a587-eb546fea3516,a1c5fa98-36c6-4bc5-9fd1-cb6c958759c3,271V,1.006429,83257.17032244,432372.80493782,3.62178293,83256.232,432372.441,3.626,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",13.809586,"13,809586",13.810584,"13,810584",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,950_271V_13.2,Links
1276,36680ccc-e6e4-0a1e-f247-70c2e052644e,c8ef9ffa-0ef4-4de9-a62f-60b39cfecc9a,1379R,65.2361,102251.18,426322.709,0.307,102194.03869268,426354.16566343,-0.25429116,116,a,116,116_a,Dordrecht - Rotterdam Barendrecht,Bd-Rtd,Breda - Rotterdam Centraal ,33.084291,"33,084291",33.148534,"33,148534",ProRail,Randstad Zuid,RZ,Baan,Dordrecht,140,Dordrecht,5,ASSET Rail,Zuid-Holland Zuid,116_1379R_33.0,Links
1278,6e29261c-16a6-49fb-ba51-c60db39588e3,d3267e42-33bb-4d35-9c68-baf18be8ed69,924L,18.856166,207989.762,376738.818,20.248,207974.557,376749.964,20.162,516,a,516,516_a,Blerick,Vl-Ehv,Venlo - Eindhoven ,2.065889,"2,065889",2.084641,"2,084641",Derden - Overig - Stadler,Zuid,Z,Baan,De Peel,300,Venlo,27,ASSET Rail,Zuid-Oost,516_924L_2.1,Links
1279,fa04f4c7-de25-4266-a6fd-c3445f253734,1e39253e-3778-4987-9f91-5cf80a554eb5,64R,222.55609,72230.277,438460.1,5.534,72234.37,438682.214,5.376,477,b,477,477_b,Rotterdam Europoort 3,Erp-Kon,"Rotterdam, Emplacement Europoort - Kolenoverslag ",201.25455,"201,254550",201.477874,"201,477874",Strukton Rail Short Line,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,477_64R_201.2,Links
1280,fd9e3744-fbaa-b15e-f0d5-3b3db0863b55,adf4c2b9-cdb1-4ea2-8247-a2fd87d7ed0d,2245T,435.226241,143850.604,487568.318,0.911,144280.578,487630.153,1,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,15.512018,"15,512018",15.946764,"15,946764",ProRail,Randstad Noord,RN,Baan,Amstelsepoort,230,Weesp,11,Strukton Rail,Midden,135_2245T_15.5,Links
1282,2d5c0fbe-a719-a12c-c842-6607fea4674c,bea3fd65-fe1f-4623-b529-7a2cfbd71bb3,197V,210.307988,251650.051,475594.519,21.557,251808.287,475457.199,21.525,543,c,543,543_c,Hengelo,Zp-Esg,Zutphen - Enschede Grens ,45.769748,"45,769748",45.977979,"45,977979",ProRail,Noord-Oost,NO,Baan,Twente,410,Twente,32,VolkerRail,Oost,543_197V_45.8,Links
1285,f276463e-11b6-4b6a-ac0b-02247cca9aab,e9c77b5e-5688-433a-b21c-1e0e48778f92,X0345R,111.899609,50477.441,390972.517,0.135,50365.557,390972.751,0.022,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,49.772095,"49,772095",49.883189,"49,883189",Derden - Overig - SGB Goes,Zuid,Z,Baan,Zeeland,310,Goes,18,Strukton Rail,Zuid-West,127_X0345R_49.7,Links
1290,f1ba12f9-1868-46fc-8746-710004e87538,c779d5bb-c486-4934-8b4a-6e607103acdc,337R,225.478751,43905.495,373771.123,1.392,43907.797,373996.59,1.517,818,b,818,818_b,Terneuzen Dow Chemical,Sludow-Tnzdn1,SluiskilRacc. DOW CHEMICAL - Terneuzen Nieuw Neuzenweg 1 ,200.872508,"200,872508",201.098942,"201,098942",Strukton Rail Short Line,Zuid,Z,Baan,Zeeland,310,Goes,18,Strukton Rail,Zuid-West,818_337R_200.8,Links
1293,755a9515-afdd-f3b2-e854-c5ad21713f1b,b147528b-574c-4eb9-950f-5b6f85e79cad,1009BL,33.514994,93622.746,465326.625,5.415,93643.813,465352.691,5.415,534,b,534,534_b,Leiden Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,44.718028,"44,718028",44.684585,"44,684585",ProRail,Randstad Zuid,RZ,Baan,Rijn en Gouwe,100,Leiden,1,BAM Rail,Zuid-Holland Noord,534_1009BL_44.8,Links
1295,280f2a49-dddf-40bb-a5f7-748d590ca739,e69b39b3-0a9f-43e8-aa78-098dd53c26c5,9R,594.294241,204755.23508317,320261.11080271,109.1979677,204740.992,320848.786,109.667,781,b,781,781_b,Aachen (D) - Herzogenrath (D),Std-Hz,Sittard - Herzogenrath (D) ,28.718855,"28,718855",28.132968,"28,132968",Derden - Overig - DB Netz,,,Baan,,,,,,,781_9R_15.9,Links
1298,5068e8ff-f637-4a76-8d8f-d32e431c7887,1efcd0d5-9e32-4708-b31c-07ba4bd3e937,X0080R,4.151106,285593.139,577038.482,2.121,285589.387,577040.258,2.173,775,,775,775__,Nieuweschans Grens - Weener (D),Nscg-Wr,Nieuweschans Grens - Weener (D) ,8.171625,"8,171625",8.175752,"8,175752",Derden - Overig - DB Netz,,,Baan,,,,,,,775_X0080R_8.1,Links
1299,843f0b7c-deb5-4a30-bfde-2c46fa5d56d6,8a8b20d8-3c9a-4267-ae58-a2f522f0f36a,263R,5421.171097,77438.55475401,433002.6899679,4.92727183,73435.258,436227.844,5.529,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte",21.039036,"21,039036",26.456783,"26,456783",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,950_263R_19.0,Links
1300,724b51bd-e662-4b86-948b-cc0259515e4c,2dc11ea8-690f-46a1-a416-94d3d6b8d65b,561R,7.485911,147103.198,432434.735,6.202,147104.061,432427.299,6.247,513,a,513,513_a,Geldermalsen,Ut-Btl,Utrecht Centraal - Boxtel ,26.047115,"26,047115",26.054492,"26,054492",ProRail,Zuid,Z,Baan,Betuwe,320,Geldermalsen,22,Strukton Rail,Zuid-West,513_561R_26.0,Links
1301,bc517869-6750-2fc2-46c7-5093607c2be1,85713d36-517a-4c5b-b4f5-381f0ecb35aa,47AR,6.504157,152824.56,463104.636,5.536,152828.116,463099.19,5.619,506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,43.330228,"43,330228",43.336706,"43,336706",ProRail,Randstad Noord,RN,Baan,Eemland,200,Amersfoort,12,ASSET Rail,Midden,506_47AR_43.3,Links
1302,c59008c3-8062-db6f-6d10-223bbeb36978,8fefc7cc-9cd4-48cb-b17e-4a934d198a04,1611L,534.58098,60883.197,441355.076,5.168,60403.986,441306.897,5.105,479,a,479,479_a,Maasvlakte 2,Mvtnwa-Mvtyn,Maasvlakte Noordwesthoek Aansl. - Maasvlakte Yangtzehaven Noord ,300,"300,000000",300.530912,"300,530912",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,478_1611L_2.9,Links
1311,4fbea78a-a372-193d-1ed6-ebe046196758,3ff9f000-0351-4513-a482-4252715f189e,9AR,481.352865,130880.984,481116.102,2.84,131255.072,480813.206,1.524,128,,128,128__,Diemen Aansl. - Weesp Aansl.,Asd-Zp,Amsterdam Centraal - Zutphen ,12.171738,"12,171738",12.650978,"12,650978",ProRail,Randstad Noord,RN,Baan,Amstelsepoort,230,Weesp,11,Strukton Rail,Midden,128_9AR_12.1,Links
1312,ab5486e0-0109-b13a-bd3f-2cae4c0eb0a4,dfd6d898-420f-4a1d-bfe2-892127ec7f19,3203L,599.618525,125081.259,480372.372,5.45,125374.182,479849.204,3.582,080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,6.000426,"6,000426",6.598673,"6,598673",ProRail,Randstad Noord,RN,Baan,Amstelsepoort,230,Duivendrecht,10,Strukton Rail,Midden,589_3203L_4.9,Links
1317,111b8701-1f92-4d3f-9def-53b7eac34dbd,1b9431a8-1a3a-43e1-bcf4-e29b74d4313a,110L,158.968551,91198.819,434254.249,3.367,91045.921,434297.654,3.207,467,c,467,467_c,Rotterdam Waalhaven Oost,Whz-Who,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Emplacement Waalhaven Oost ",102.542676,"102,542676",102.701483,"102,701483",Strukton Rail Short Line,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,467_110L_102.5,Links
1318,1863794b-eef4-183b-4b66-5e8935acefad,83cd79d6-434f-4dc1-a342-7a5b33788d52,523AR,1560.955598,110503.119,400726.267,3.338,112032.287,400656.212,5.185,544,b,544,544_b,Breda,Rsd-Bd,Roosendaal - Breda ,21.559802,"21,559802",23.112797,"23,112797",ProRail,Zuid,Z,Baan,Brabant,330,Breda,20,ASSET Rail,Zuid-West,121_523AR_8.4,Links
1320,41eb94dd-eb2d-2d24-8424-f34714ff1de0,e01e5e47-4b25-432e-ad4a-8d96e6c49a69,201BL,23.419242,108634.104,503894.495,0.477,108616.595,503910.048,0.458,522,b,522,522_b,Uitgeest,Hdr-Zd,Den Helder - Zaandam ,57.961619,"57,961619",57.938155,"57,938155",ProRail,Randstad Noord,RN,Baan,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,Noord-West,522_201BL_58.0,Links
1322,59b0f2f6-ce45-f0c9-367d-2f012d04c2ec,3f9cbb13-192b-4bfa-937d-ae8d0445194e,69BV,355.796013,177457.025,317979.32,46.715,177352.13,318319.302,46.742,520,a,520,520_a,Maastricht,Mt-Vl,Maastricht - Venlo ,0.390703,"0,390703",0.74681,"0,746810",ProRail,Zuid,Z,Baan,Limburg,340,Maastricht,26,Strukton Rail,Zuid-Oost,520_69BV_0.4,Links
1323,9a3ed571-54c1-df9d-e391-4208d06ae8b9,fe116c0a-4363-4a1f-8026-90ef8585c17c,985R,472.807157,61951.784,440696.999,5.134,62095.831,440247.311,5.199,475,a,475,475_a,Rotterdam Maasvlakte,Mvt-Mvtm,"Rotterdam, Emplacement Maasvlakte - Maasvlakte Missouriweg ",0.890092,"0,890092",1.363059,"1,363059",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,475_985R_0.9,Links
1326,652d1cdc-fb9b-3659-42d2-9bcadbda289e,862ba9ac-98b2-4adb-b46b-57a6128d3709,441BR,28.246155,83308.371,454321.7,0.305,83332.826,454307.565,0.205,564,b,564,564_b,Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,23.782888,"23,782888",23.754784,"23,754784",ProRail,Randstad Zuid,RZ,Baan,Den Haag,110,Den Haag,2,VolkerRail,Zuid-Holland Noord,564_441BR_23.8,Links
1327,64cfa735-9638-4cb3-b1a9-57fcef05ef4d,9a1fac39-79ab-478a-a488-7c0859e04449,411L,1259.989266,146827.742,430866.698,3.717,147485.652,430106.782,2.532,666,c,666,666_c,Meteren Aansl.,Brmet-Mbtwan,Betuweroute Meteren - Meteren Betuweroute Aansl. Noord ,146.36701,"146,367010",147.616989,"147,616989",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,A15trace,71,VolkerRail,Zee-Zevenaar,666_411L_27.5,Links
1330,5307c2f1-cdac-4e29-a26d-27b7e4b55b63,240f2e3a-b066-4046-9163-0ad7ae2a4794,W15-16L,891.83187,87905.504,432341.942,3.386,88755.301,432076.898,3.618,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",9.104879,"9,104879",8.213416,"8,213416",Derden - Overig - Havenbedrijf Rotterdam,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,950_W15-16L_9.1,Links
1331,b35485b0-7d73-9eec-32bf-171e86100396,759efe19-343c-4330-a12c-c712c4b390a3,157V,8771.128578,182821.386,579070.326,1.21799923,191235.02,581346.548,1.275,002,,2,002__,Leeuwarden - Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,26.999993,"26,999993",35.755236,"35,755236",ProRail,Noord-Oost,NO,Baan,Wadden,420,Groningen,37,Strukton Rail,Noord,550_157V_26.7,Links
1332,5d682d6e-725d-c79e-c309-f4b0c2dae08d,ff1c5d72-b127-4c17-918d-bb8c58a3f57a,1003R,357.084724,177195.085,318575.219,46.949,177150.63,318928.911,46.944,520,c,520,520_c,Maastricht,Mt-Glk,Maastricht - Lanaken (B) ,36.737779,"36,737779",36.963289,"36,963289",ProRail,Zuid,Z,Baan,Limburg,340,Maastricht,26,Strukton Rail,Zuid-Oost,520_1003R_36.7,Links
1334,684f70d6-74f3-8f07-6a15-26280b5825fe,af1b27ce-3de2-4588-8449-0d7a8a5993d4,969R,334.732985,90621.014,395182.756,4.091,90373.741,394958.093,3.879,545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,22.848995,"22,848995",23.185086,"23,185086",ProRail,Zuid,Z,Baan,Zeeland,310,Roosendaal,19,Strukton Rail,Zuid-West,545_969R_22.8,Links
