FID,omschr,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,vnrwol,max_snelh,gdb_geomattr_data,shape
kantstroken_kenmerk.669,Vluchtstrook,R,252.28799438,R,252.46299744,H,002,KLK0008055712,R,I,4,,,"LINESTRING (179498.66120000184 321044.99069999903, 179464.10709999874 320909.493999999, 179460.32200000063 320895.40260000154, 179453.6061999984 320871.6966999993)"
kantstroken_kenmerk.670,Vluchtstrook,R,252.30499268,R,252.5,T,002,KLK0008055713,L,I,3,,,"LINESTRING (179448.9723000005 320819.47560000047, 179456.88699999824 320842.21489999816, 179462.8729000017 320861.2980999984, 179472.51810000092 320894.59329999983, 179481.58850000054 320928.1477999985, 179487.40689999983 320951.0716999993, 179501.5080000013 321008.27160000056, 179508.34530000016 321036.3887999989)"
kantstroken_kenmerk.671,Puntstuk,R,62.66799927,R,62.75600052,H,002,KLK0008052120,R,I,3,,,"LINESTRING (133502.00879999995 454152.27149999887, 133502.91589999944 454140.19530000165, 133488.38219999894 454083.9968999997, 133484.03350000083 454066.69249999896)"
kantstroken_kenmerk.672,Vluchtstrook,R,62.75600052,R,64.56199646,H,002,KLK0008052121,R,I,3,,,"LINESTRING (133484.03350000083 454066.69249999896, 133473.7586000003 454025.8062000014, 133459.42749999836 453967.5421000011, 133446.23519999906 453912.2857999988, 133423.71180000156 453814.8531000018, 133414.99650000036 453775.814100001, 133389.24240000173 453658.60920000076, 133371.4583999999 453580.6103999987, 133352.6425999999 453500.32669999823, 133333.7307999991 453422.58359999955, 133318.99269999936 453364.42060000077, 133309.00580000132 453325.68730000034, 133199.8253000006 452907.96880000085, 133154.4679000005 452733.7776999995, 133045.94189999998 452318.9310999997)"
kantstroken_kenmerk.673,Vluchtstrook,R,62.26300049,R,63.02500153,T,002,KLK0008052122,L,I,5,,,"LINESTRING (133439.59050000086 453811.64559999853, 133452.93059999868 453870.20120000094, 133466.64809999987 453928.61410000175, 133480.74489999935 453986.93470000103, 133500.07809999958 454064.5645999983, 133509.97210000083 454103.3242000006, 133523.80189999938 454156.4171999991, 133585.99969999865 454390.3696000017, 133596.43290000036 454431.0214000009, 133601.20919999853 454450.44680000097, 133609.32939999923 454484.9219000004, 133617.89279999956 454523.95059999824, 133620.69750000164 454536.2813999988)"
kantstroken_kenmerk.674,Vluchtstrook,R,63.17699814,R,64.2460022,T,002,KLK0008052124,L,I,3,,,"LINESTRING (133138.8462000005 452626.3781000003, 133140.9765000008 452634.36389999837, 133156.24769999832 452692.38800000027, 133216.8123999983 452924.62049999833, 133226.72089999914 452963.374499999, 133236.36039999872 453002.1988000013, 133322.0011 453329.7686999999, 133336.96930000186 453387.873300001, 133361.42669999972 453485.7003999986, 133375.56949999928 453544.0100999996, 133385.3572999984 453585.2991999984, 133394.37559999898 453624.2692999989, 133404.4688999988 453669.02320000157)"
kantstroken_kenmerk.675,Vluchtstrook,R,126.40499878,R,126.68499756,T,002,KLK0008053363,L,I,4,,,"LINESTRING (150186.8022999987 403015.4008000009, 150182.9277999997 403032.8836000003, 150130.68679999933 403276.0348000005, 150123.9316000007 403307.7157000005)"
kantstroken_kenmerk.676,Puntstuk,R,126.68499756,R,126.76599884,T,002,KLK0008053364,L,I,4,,,"LINESTRING (150201.80380000174 402950.1031000018, 150192.37909999862 402990.2366000004, 150186.8022999987 403015.4008000009)"
kantstroken_kenmerk.677,Vluchtstrook,R,126.76599884,R,127.0059967,T,002,KLK0008053365,L,I,5,,,"LINESTRING (150275.2617000006 402725.8878999986, 150271.09589999914 402735.7038999982, 150263.51509999856 402754.2129999995, 150254.49419999868 402777.1853, 150247.3995999992 402795.88340000063, 150240.75609999895 402814.7525999993, 150234.36630000174 402833.7050999999, 150226.0865000002 402859.8066000007, 150220.0106999986 402880.7047000006, 150214.6939000003 402899.9904999994, 150201.80380000174 402950.1031000018)"
kantstroken_kenmerk.678,Vluchtstrook,R,128.71299744,R,130.91999817,T,002,KLK0008053367,L,I,4,,,"LINESTRING (152705.56929999962 399674.33630000055, 152698.19669999927 399690.78240000084, 152684.56799999997 399719.9389999993, 152666.96930000186 399755.86030000076, 152657.8436000012 399773.6570999995, 152641.69539999962 399803.935899999, 152631.9913999997 399821.4296000004, 152622.0978000015 399838.820700001, 152612.00400000066 399856.0901999995, 152598.54690000042 399878.5912999995, 152588.02849999815 399895.61630000174, 152576.2650000006 399914.0623999983, 152554.20380000025 399947.3997000009, 152542.90520000085 399963.90249999985, 152525.7404000014 399988.15019999817, 152502.14799999818 400020.4541000016, 152490.0901999995 400036.41110000014, 152462.85390000045 400071.8988999985, 152438.1229000017 400103.3420000002, 152413.1239 400134.5683999993, 152387.88960000128 400165.6046000011, 152310.73099999875 400259.2388000004, 152247.4074999988 400336.6356000006, 152152.03339999914 400454.7124999985, 152039.63109999895 400595.3044999987, 151977.55029999837 400673.7008999996, 151915.7857999988 400752.3482000008, 151825.77969999984 400867.8324000016, 151789.09919999912 400915.31439999864, 151715.93090000004 401010.4274000004, 151639.87429999933 401109.9056000002, 151591.60940000042 401173.7060999982, 151519.46139999852 401269.5951000005, 151399.81810000166 401429.86470000073, 151389.4732999988 401443.5669)"
kantstroken_kenmerk.679,Vluchtstrook,R,131.03500366,R,131.14599609,T,002,KLK0008053431,L,I,4,,,"LINESTRING (152783.7124999985 399462.4285000004, 152782.2701999992 399467.53240000084, 152776.2963999994 399486.62110000104, 152766.63749999925 399516.27760000154, 152760.18980000168 399535.18189999834, 152753.53400000185 399554.04399999976, 152748.56289999932 399567.69640000165)"
kantstroken_kenmerk.680,Puntstuk,R,40.27999878,R,40.34400177,T,001,KLK0008049701,L,I,3,,,"LINESTRING (154980.34980000183 468456.03550000116, 154945.22549999878 468478.30689999834, 154927.8253000006 468488.97459999844)"
kantstroken_kenmerk.681,Vluchtstrook,R,40.55699921,R,41.04100037,T,001,KLK0008049702,L,I,3,,,"LINESTRING (155508.76729999855 467999.87629999965, 155458.1121999994 468054.3953999989, 155444.38500000164 468068.9530000016, 155419.6970999986 468094.7164000012, 155405.71799999848 468109.0273000002, 155377.44429999962 468137.32449999824, 155348.76269999892 468165.2067000009, 155331.23110000044 468181.83029999956, 155316.5593000017 468195.4305999987, 155286.85280000046 468222.2283000015, 155265.47260000184 468241.1132000014, 155250.36719999835 468254.1666000001, 155227.65729999915 468273.4578000009, 155212.21709999815 468286.1702999994, 155156.3563000001 468331.46920000017, 155151.87090000138 468334.6528000012)"
kantstroken_kenmerk.682,Puntstuk,R,41.29100037,R,41.50099945,T,001,KLK0008049704,L,I,3,,,"LINESTRING (155810.67309999838 467649.88329999894, 155674.57429999858 467808.7906000018)"
kantstroken_kenmerk.683,Puntstuk,R,166.48500061,R,166.58599854,H,001,KLK0008051146,R,I,3,,,"LINESTRING (256929.47289999947 479490.55790000036, 256969.19889999926 479501.63760000095, 256988.55029999837 479506.7243999988, 257027.1341000013 479516.2782000005)"
kantstroken_kenmerk.684,Vluchtstrook,R,166.58599854,R,166.83399963,H,001,KLK0008051147,R,I,3,,,"LINESTRING (257027.1341000013 479516.2782000005, 257038.94139999896 479519.2017999999, 257072.6237999983 479526.8808000013, 257092.17940000072 479531.1453000009, 257111.7674999982 479535.2270999998, 257151.04030000046 479542.84640000015, 257170.71840000153 479546.42119999975, 257210.16099999845 479553.0843000002, 257221.70969999954 479554.91789999977, 257261.34710000083 479560.7061999999, 257281.17069999874 479563.3625999987, 257286.63809999824 479564.0203000009)"
kantstroken_kenmerk.685,Vluchtstrook,R,10.07299995,R,11.60999966,T,001,KLK0008048949,L,I,7,,,"LINESTRING (130851.6667000018 482645.89979999885, 130910.14770000055 482630.08940000087, 130967.99929999933 482614.1420000009, 131006.48169999942 482603.17770000175, 131044.88190000132 482591.9230999984, 131095.22199999914 482576.63280000165, 131114.30550000072 482570.6721000001, 131153.46119999886 482558.22199999914, 131210.56179999933 482539.8011999987, 131331.86510000005 482501.51850000024, 131388.95699999854 482483.06439999864, 131464.92980000004 482458.000599999, 131502.82669999823 482445.1898000017, 131558.3647999987 482426.13109999895, 131615.01539999992 482406.36470000073, 131652.70289999992 482392.95969999954, 131700.30959999934 482375.82459999993, 131737.8737999983 482362.07669999823, 131775.41039999947 482348.254900001, 131831.56080000103 482327.10869999975, 131887.60289999843 482305.6732000001, 131924.89070000127 482291.185800001, 131978.76720000058 482269.9946999997, 132015.91550000012 482255.15370000154, 132053.00180000067 482240.16310000047, 132108.51729999855 482217.40190000087, 132163.89869999886 482194.3167999983, 132219.1411000006 482170.8960000016, 132269.36510000005 482149.24549999833, 132287.54100000113 482140.9004999995, 132298.19590000063 482135.3315999992)"
kantstroken_kenmerk.686,Redresseerstrook,R,27.89999962,R,27.94300079,H,001,KLK0008049457,R,I,4,,,"LINESTRING (143639.0416000001 472737.83669999987, 143669.76410000026 472707.7465999983)"
kantstroken_kenmerk.687,Vluchtstrook,R,53.34799957,R,53.58100128,H,002,KLK0008052003,R,I,8,,,"LINESTRING (128796.35410000011 461450.25499999896, 128885.4924999997 461237.14620000124)"
kantstroken_kenmerk.688,Puntstuk,R,55.64799881,R,55.70899963,H,002,KLK0008052006,R,I,6,,,"LINESTRING (130003.42650000006 459548.3055000007, 130034.6810999997 459523.0273000002, 130048.02189999819 459509.77739999816)"
kantstroken_kenmerk.689,Puntstuk,R,55.05599976,R,55.21699905,T,002,KLK0008052010,L,I,5,,,"LINESTRING (129723.39249999821 459873.59259999916, 129697.06309999898 459898.78819999844, 129668.38439999893 459926.6739999987, 129639.88949999958 459954.75189999864, 129624.63690000027 459969.31720000133, 129616.09019999951 459986.5075000003)"
kantstroken_kenmerk.690,Puntstuk,R,122.3710022,R,122.43499756,H,002,KLK0008053295,R,I,4,,,"LINESTRING (149220.65630000085 407221.3674999997, 149232.18950000033 407183.0566999987, 149239.9899000004 407158.26399999857)"
kantstroken_kenmerk.691,Vluchtstrook,R,126.43299866,R,126.6760025,H,002,KLK0008053350,R,I,5,,,"LINESTRING (150115.81010000035 403270.58839999884, 150134.72630000114 403181.4177000001, 150165.77540000156 403037.2793999985)"
kantstroken_kenmerk.692,Vluchtstrook,R,184.8500061,R,185.52999878,T,002,KLK0008054360,L,I,3,,,"LINESTRING (172171.1660999991 367328.13060000166, 171631.6559999995 367745.3271000013)"
kantstroken_kenmerk.693,Puntstuk,B,255.30799866,B,255.54800415,T,002,KLK0008056201,L,I,2,,,"LINESTRING (177787.61899999902 318346.9290000014, 177785.92399999872 318353.0159999989, 177787.74700000137 318376.65900000185, 177790.35399999842 318398.2749999985, 177794.45699999854 318421.1649999991, 177799.36499999836 318444.5769999996, 177803.40300000086 318461.9070000015, 177810.57699999958 318486.0920000002, 177816.25200000033 318504.2960000001, 177820.3299999982 318515.6240000017, 177825.86800000072 318529.61100000143, 177832.86100000143 318545.9070000015, 177842.5 318564.6220000014, 177850.4688999988 318578.5694000013)"
kantstroken_kenmerk.694,Vluchtstrook,B,257.10800171,B,257.38000488,T,002,KLK0008056203,L,I,2,,,"LINESTRING (178314.71299999952 316655.65740000084, 178314.6634999998 316655.8892999999, 178307.76790000126 316685.0863999985, 178301.60940000042 316709.00400000066, 178296.2415000014 316728.27120000124, 178292.01139999926 316742.66259999946, 178287.04899999872 316758.88159999996, 178280.87570000067 316777.90520000085, 178275.19420000166 316794.61879999936, 178270.1812000014 316808.7562999986, 178259.05460000038 316838.38639999926, 178245.8299999982 316871.4479999989, 178237.0450000018 316898.56799999997, 178233.03770000115 316915.7912000008)"
kantstroken_kenmerk.695,Vluchtstrook,B,257.4119873,B,257.62298584,T,002,KLK0008056205,L,I,3,,,"LINESTRING (178337.57200000063 316407.8465999998, 178341.00719999894 316425.83579999954, 178341.13289999962 316465.8951999992, 178339.05970000103 316482.28440000117, 178338.24240000173 316502.2677000016, 178337.30860000104 316515.62900000066, 178335.39730000123 316535.4574000016, 178333.63320000097 316550.3533000015, 178330.11719999835 316575.0075000003, 178326.03180000186 316599.67350000143, 178322.01830000058 316621.4283000007)"
kantstroken_kenmerk.696,Puntstuk,R,81.66799927,R,81.73400116,T,002,KLK0008052534,L,I,5,,,"LINESTRING (139906.76850000024 437522.56489999965, 139868.58729999885 437583.6075000018)"
kantstroken_kenmerk.697,Puntstuk,R,83.10099792,R,83.16999817,H,002,KLK0008052548,R,I,5,,,"LINESTRING (140548.94940000027 436328.43930000067, 140578.78020000085 436262.9096999988)"
kantstroken_kenmerk.698,Vluchtstrook,R,219.59199524,R,220.33500671,H,002,KLK0008054803,R,I,3,,,"LINESTRING (190550.5705000013 349257.1103999987, 190557.06210000068 349273.36950000003, 190571.5164999999 349310.66690000147, 190578.42819999903 349329.44469999894, 190589.5951000005 349362.0106999986, 190595.77450000122 349381.02589999884, 190604.35350000113 349408.69680000097, 190613.67289999872 349440.6550000012, 190619.0661999993 349459.91429999843, 190629.27329999954 349498.58779999986, 190637.48790000007 349531.9517999999, 190643.72439999878 349559.0311000012, 190647.98279999942 349578.5725999996, 190652.03759999946 349598.1438000016, 190656.33139999956 349620.0315000005, 190663.43400000036 349659.39649999887, 190669.26669999957 349694.27519999817, 190671.62220000103 349709.8563000001, 190674.34279999882 349729.6666000001, 190678.49689999968 349762.98860000074, 190682.82129999995 349802.75549999997, 190684.78599999845 349822.6453000009, 190688.94409999996 349869.69729999825, 190691.9321999997 349909.5855999999, 190695.08630000055 349959.62739999965, 190695.9695999995 349977.73860000074)"
kantstroken_kenmerk.699,Vluchtstrook,R,220.38499451,R,220.7749939,H,002,KLK0008054807,R,I,4,,,"LINESTRING (190531.9937000014 349211.8429999985, 190515.94849999994 349175.1543999985, 190507.67859999835 349156.9406999983, 190494.8407999985 349129.7146999985, 190486.11560000107 349111.7153999992, 190477.18840000033 349093.81799999997, 190458.8317000009 349058.27699999884, 190444.1350999996 349031.0170999989, 190434.3920999989 349013.5465000011, 190412.82059999928 348975.93180000037, 190392.12559999898 348941.69260000065, 190381.48820000142 348924.74720000103, 190363.37579999864 348899.6790000014, 190352.3361000009 348882.99340000004, 190344.47439999878 348870.73319999874)"
kantstroken_kenmerk.700,Puntstuk,R,252.46299744,R,252.52000427,H,002,KLK0008055726,R,I,3,,,"LINESTRING (179453.6061999984 320871.6966999993, 179447.63329999894 320852.1805000007, 179442.22100000083 320835.88500000164, 179436.53929999843 320819.9243000001, 179435.31810000166 320816.6680999994)"
kantstroken_kenmerk.701,Vluchtstrook,R,252.64599609,R,252.77000427,H,002,KLK0008055738,R,I,3,,,"LINESTRING (179323.0709999986 320594.1719999984, 179340.00519999862 320624.8020000011, 179349.81789999828 320642.22989999875, 179369.10049999878 320676.4327000007, 179379.8273999989 320695.94579999894, 179383.1112000011 320702.11019999906)"
kantstroken_kenmerk.702,Vluchtstrook,R,49.85400009,R,55.05599976,T,002,KLK0008051950,L,I,7,,,"LINESTRING (127661.04830000177 464728.1722000018, 127661.32339999825 464721.1959999986, 127661.41550000012 464701.18609999865, 127662.79870000109 464641.19220000133, 127664.31810000166 464592.84479999915, 127665.14799999818 464572.86199999973, 127667.28299999982 464532.9171999991, 127668.63199999928 464512.9571999982, 127670.21539999917 464493.00759999827, 127672.82999999821 464464.2633000016, 127677.1074000001 464424.49120000005, 127679.55950000137 464404.63610000163, 127685.05420000106 464365.10720000044, 127688.85819999874 464340.679299999, 127692.11829999834 464320.9437999986, 127695.60159999877 464301.28620000184, 127703.16560000181 464262.0800999999, 127711.50169999897 464222.95650000125, 127715.96269999817 464203.46009999886, 127725.46249999851 464164.59589999914, 127735.7509999983 464126.0764000006, 127742.38280000165 464102.6673000008, 127748.06799999997 464083.4732000008, 127753.92819999903 464064.3390999995, 127766.22289999947 464026.2681999989, 127779.29879999906 463988.4657000005, 127786.09600000083 463969.64400000125, 127800.42920000106 463932.02059999853, 127807.78570000082 463913.4160999991, 127815.34769999981 463894.89880000055, 127830.91369999945 463858.0518000014, 127838.90529999882 463839.7168000005, 127887.73519999906 463730.08029999956, 127912.44819999859 463673.80629999936, 127944.13470000029 463600.34629999846, 127959.72170000151 463563.5080999993, 128760.45470000058 461651.18569999933, 128846.28680000082 461446.1737000011, 128853.18210000172 461427.37970000133, 128907.29300000146 461298.25939999893, 128914.18039999902 461279.4620999992, 129168.87649999931 460671.1959999986, 129192.47190000117 460616.02899999917, 129200.53779999912 460597.6854999997, 129217.6649999991 460559.9565999992, 129234.82459999993 460523.82400000095, 129243.65630000085 460505.876699999, 129252.70039999858 460487.9904000014, 129268.79610000178 460457.26139999926, 129285.68600000069 460426.26509999856, 129295.4888000004 460408.8319000006, 129305.50719999894 460391.4739000015, 129325.75860000029 460357.61620000005, 129336.25360000134 460340.59099999815, 129346.93149999902 460323.679299999, 129367.02329999954 460292.71279999986, 129389.49069999903 460259.6185999997, 129404.68329999968 460237.90019999817, 129416.35440000147 460221.65210000053, 129428.18620000035 460205.52519999817, 129440.17920000106 460189.5197999999, 129452.30579999834 460173.61989999935, 129464.48820000142 460158.0971000008, 129476.9684999995 460142.38800000027, 129490.04529999942 460126.2795000002, 129514.33889999986 460097.1805999987, 129540.61899999902 460067.0221000016, 129567.44889999926 460037.3530000001, 129594.95149999857 460008.19949999824, 129616.09019999951 459986.5075000003)"
