Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
140082153,11/13/2014 12:00:00 AM,13:19,11/13/2014 12:00:00 AM,4:00,11/13/2014 12:00:00 AM,8:00,702,240,Auto Theft,213,8500  M 350 HW,KANSAS CITY,64133,PJ5085,MPD,U,1,VIC,B,M,31,"8500 M 350
HW KANSAS CITY 64133
(39.015518235, -94.459477911)",,,7,37
140023574,04/09/2014 12:00:00 AM,12:39,04/09/2014 12:00:00 AM,7:00,04/09/2014 12:00:00 AM,12:00,702,240,Auto Theft,213,6300  RICHMOND AV,KANSAS CITY,64133,PJ5026,MPD,U,1,VIC,B,M,40,"6300 RICHMOND AV
KANSAS CITY 64133
(39.010063634, -94.4982253)",18,2,7,37
140025028,04/15/2014 12:00:00 AM,7:06,04/14/2014 12:00:00 AM,21:00,04/15/2014 12:00:00 AM,6:45,702,240,Auto Theft,242,2200  E 79 ST,KANSAS CITY,64132,PJ5835,MPD,U,1,SUS,U,U,,"2200 E 79 ST
KANSAS CITY 64132
(38.983788131, -94.562449823)",154,2,7,151
140067705,09/20/2014 12:00:00 AM,5:06,09/19/2014 12:00:00 AM,21:30,09/20/2014 12:00:00 AM,5:00,702,240,Auto Theft,642,3100  NE 90 TE,KANSAS CITY,64156,PC0262,SCP,U,1,VIC,W,M,53,"3100 NE 90
TE KANSAS CITY 64156
(39.255379677, -94.541862535)",30,6,4,126
140072437,10/07/2014 12:00:00 AM,9:18,10/05/2014 12:00:00 AM,21:30,10/06/2014 12:00:00 AM,10:00,702,240,Auto Theft,311,100  N QUINCY AV,KANSAS CITY,64123,PJ0289,EPD,U,1,SUS,U,U,,"100 N QUINCY AV
KANSAS CITY 64123
(39.112655059, -94.522196857)",174,4,7,76
140036751,05/29/2014 12:00:00 AM,5:47,05/28/2014 12:00:00 AM,22:30,05/29/2014 12:00:00 AM,5:30,799,240,Auto Theft Outside S,221,00  E 55 ST,KANSAS CITY,64113,PJ4379,MPD,N,1,VIC,W,M,55,"00 E 55 ST
KANSAS CITY 64113
(39.027686427, -94.587581309)",65,4,7,44
140087607,12/06/2014 12:00:00 AM,16:51,12/06/2014 12:00:00 AM,16:51,,,702,240,Auto Theft,223,E 59 ST/PROSPECT AV,KANSAS CITY,64133,PJ4653,MPD,U,1,VIC,B,F,18,"59 ST PROSPECT AV
KANSAS CITY 64133
(39.015518235, -94.459477911)",,,7,37
140016976,03/14/2014 12:00:00 AM,10:42,03/13/2014 12:00:00 AM,20:00,03/14/2014 12:00:00 AM,8:00,702,240,Auto Theft,125,1300  E ARMOUR BL,KANSAS CITY,64109,PJ2779,CPD,U,1,VIC,B,F,23,"1300 E ARMOUR
BL KANSAS CITY 64109
(39.063197632, -94.569289768)",123,3,7,19
140088117,12/08/2014 12:00:00 AM,16:12,12/08/2014 12:00:00 AM,14:25,,,702,240,Auto Theft,411,4000  N MULBERRY DR,KANSAS CITY,64118,PC1252,NPD,N,1,VIC,W,M,34,"4000 N MULBERRY DR
KANSAS CITY 64118
(39.167040202, -94.595306012)",63,4,4,167
140032170,05/12/2014 12:00:00 AM,7:41,05/11/2014 12:00:00 AM,23:00,05/12/2014 12:00:00 AM,6:30,702,240,Auto Theft,223,5500  PARK AV,KANSAS CITY,64130,PJ4439,MPD,U,1,SUS,U,U,,"5500 PARK AV
KANSAS CITY 64130
(39.026533177, -94.55870606)",58,2,7,157
140006354,01/28/2014 12:00:00 AM,7:21,01/27/2014 12:00:00 AM,21:00,01/28/2014 12:00:00 AM,7:00,702,240,Auto Theft,331,2600  E 30 ST,KANSAS CITY,64128,PJ2426,EPD,N,1,SUS,U,U,,"2600 E 30 ST
KANSAS CITY 64128
(39.071708385, -94.552549418)",77,3,7,36
140055779,08/07/2014 12:00:00 AM,23:20,08/07/2014 12:00:00 AM,14:35,08/07/2014 12:00:00 AM,22:20,702,240,Auto Theft,344,0  ARROWHEAD DR,KANSAS CITY,64129,PJ3487,EPD,U,1,SUS,U,U,,"0 ARROWHEAD DR
KANSAS CITY 64129
(39.050232631, -94.493542478)",15,3,7,155
140008630,02/06/2014 12:00:00 AM,18:49,02/06/2014 12:00:00 AM,18:10,02/06/2014 12:00:00 AM,18:15,702,240,Auto Theft,345,4800  BRECKENRIDGE AV,KANSAS CITY,64136,PJ4339,EPD,U,1,VIC,B,M,27,"4800 BRECKENRIDGE AV
KANSAS CITY 64136
(39.032101003, -94.391895983)",91,2,7,132
140092315,12/26/2014 12:00:00 AM,1:06,12/26/2014 12:00:00 AM,1:05,,,702,240,Auto Theft,344,4600  WALLACE AV,KANSAS CITY,64129,PJ3840,EPD,U,1,SUS,U,U,,"4600 WALLACE AV
KANSAS CITY 64129
(39.038963252, -94.486948881)",19,3,7,155
140017518,03/16/2014 12:00:00 AM,11:44,03/16/2014 12:00:00 AM,11:44,,,799,,Auto Theft Outside S,124,E 28 ST/GARFIELD AV,KANSAS CITY,,PJ2236,CPD,U,1,SUS,U,U,,"28 ST GARFIELD AV
(39.102950303, -94.583075872)",5,4,7,75
140065233,09/11/2014 12:00:00 AM,6:50,09/11/2014 12:00:00 AM,6:50,,,799,,Auto Theft Outside S,311,1700  N MONROE AV,KANSAS CITY,64120,PJ0035,EPD,U,1,VIC,U,U,,"1700 N MONROE AV
KANSAS CITY 64120
(39.126751146, -94.536572059)",176,4,7,144
140091236,12/21/2014 12:00:00 AM,8:34,12/18/2014 12:00:00 AM,22:00,12/20/2014 12:00:00 AM,19:30,702,240,Auto Theft,312,800  LEWIS AV,KANSAS CITY,64125,PJ0925,EPD,N,1,VIC,W,F,30,"800 LEWIS AV
KANSAS CITY 64125
(39.100323, -94.479715989)",207,4,7,125
140081155,11/09/2014 12:00:00 AM,11:24,11/09/2014 12:00:00 AM,9:00,11/09/2014 12:00:00 AM,11:00,702,240,Auto Theft,232,6700  CHERRY ST,KANSAS CITY,64131,PJ5102,MPD,U,1,VIC,W,M,64,"6700 CHERRY ST
KANSAS CITY 64131
(39.006647097, -94.582104294)",132,1,7,163
140069859,09/28/2014 12:00:00 AM,9:30,09/27/2014 12:00:00 AM,21:00,09/28/2014 12:00:00 AM,9:00,702,240,Auto Theft,345,10400  E 43 ST,KANSAS CITY,64133,PJ3584,EPD,N,1,SUS,U,U,,"10400 E 43 ST
KANSAS CITY 64133
(39.044604046, -94.457890764)",173,3,7,37
140060952,08/26/2014 12:00:00 AM,10:28,08/26/2014 12:00:00 AM,10:15,,,702,240,Auto Theft,121,500  PROSPECT AV,KANSAS CITY,64124,PJ0552,CPD,U,1,SUS,B,M,,"500 PROSPECT AV
KANSAS CITY 64124
(39.108311769, -94.550755315)",135,3,7,70
140003439,01/15/2014 12:00:00 AM,18:16,12/31/2013 12:00:00 AM,11:00,01/02/2014 12:00:00 AM,23:00,702,240,Auto Theft,341,1200  HARDESTY AV,KANSAS CITY,64127,PJ1307,EPD,U,1,VIC,,,,"1200 HARDESTY AV
KANSAS CITY 64127
(39.097675611, -94.519185608)",140,3,7,95
140041085,06/14/2014 12:00:00 AM,15:49,06/14/2014 12:00:00 AM,13:30,06/14/2014 12:00:00 AM,14:15,702,240,Auto Theft,422,N AMBASSADOR DR/M 152 HIGHWAY ON RA,KANSAS CITY,64154,PP0321,NPD,U,1,VIC,W,M,25,"152 HIGHWAY
ON RA KANSAS CITY 64154
(39.257569801, -94.63615887)",14,5,3,81
140008949,02/08/2014 12:00:00 AM,8:41,02/08/2014 12:00:00 AM,8:00,02/08/2014 12:00:00 AM,8:35,702,240,Auto Theft,242,7600  MONROE AV,KANSAS CITY,64132,PJ5718,MPD,U,1,SUS,U,U,,"7600 MONROE AV
KANSAS CITY 64132
(38.990122686, -94.544817503)",93,2,7,151
140072291,10/06/2014 12:00:00 AM,20:39,10/06/2014 12:00:00 AM,7:00,10/06/2014 12:00:00 AM,10:54,702,240,Auto Theft,211,5600  NORTON AV,KANSAS CITY,64130,PJ4586,MPD,N,1,VIC,B,F,22,"5600 NORTON AV
KANSAS CITY 64130
(39.023076619, -94.538539809)",170,2,7,157
140075943,10/20/2014 12:00:00 AM,12:15,10/19/2014 12:00:00 AM,20:00,10/20/2014 12:00:00 AM,12:00,702,240,Auto Theft,633,5100  N OLIVE ST,KANSAS CITY,64116,PC0844,SCP,N,1,VIC,W,F,66,"5100 N OLIVE ST
KANSAS CITY 64116
(39.186737857, -94.550939788)",82,6,4,154
140027138,04/23/2014 12:00:00 AM,7:22,04/23/2014 12:00:00 AM,7:00,04/23/2014 12:00:00 AM,7:15,702,240,Auto Theft,542,7400  E 89 TER,KANSAS CITY,64138,PJ6374,SPD,U,1,VIC,W,F,46,"7400 E 89 TER
KANSAS CITY 64138
(38.961838314, -94.50261759)",35,2,7,98
140027144,04/23/2014 12:00:00 AM,9:54,04/23/2014 12:00:00 AM,0:30,04/23/2014 12:00:00 AM,9:45,702,240,Auto Theft,212,7000  BLUE PK W,KANSAS CITY,64129,PJ4521,MPD,U,1,SUS,B,M,,"7000 BLUE PK W
KANSAS CITY 64129
(39.039016024, -94.496019407)",19,3,7,155
140072676,10/08/2014 12:00:00 AM,8:12,10/07/2014 12:00:00 AM,23:15,10/08/2014 12:00:00 AM,7:15,702,240,Auto Theft,641,7700  N LAWN AVE,KANSAS CITY,64119,PC0460,SCP,U,1,SUS,U,U,,"7700 N LAWN AVE
KANSAS CITY 64119
(39.232933352, -94.524551274)",244,6,4,135
140063414,09/04/2014 12:00:00 AM,6:53,09/03/2014 12:00:00 AM,22:00,09/04/2014 12:00:00 AM,6:00,702,240,Auto Theft,532,5700  E 98 TE,KANSAS CITY,64137,PJ6656,SPD,U,1,VIC,B,M,45,"5700 E 98
TE KANSAS CITY 64137
(38.946878239, -94.52308442)",108,2,7,149
140074137,10/13/2014 12:00:00 AM,19:24,10/12/2014 12:00:00 AM,13:30,10/13/2014 12:00:00 AM,7:00,702,240,Auto Theft,132,3700  WARWICK BLVD,KANSAS CITY,64111,PJ2978,CPD,U,1,SUS,U,U,,"3700 WARWICK BLVD
KANSAS CITY 64111
(39.059951654, -94.583595347)",32,4,7,50
140067348,09/19/2014 12:00:00 AM,2:11,09/19/2014 12:00:00 AM,2:00,,,702,240,Auto Theft,631,4300  N HOLMES ST,KANSAS CITY,64118,PC1160,SCP,U,1,SUS,W,M,,"4300 N HOLMES ST
KANSAS CITY 64118
(39.172012395, -94.572123815)",92,4,4,167
140034872,05/22/2014 12:00:00 AM,4:31,05/22/2014 12:00:00 AM,4:30,,,702,240,Auto Theft,343,2700  CHELSEA AV,KANSAS CITY,64127,PJ2303,EPD,U,1,VIC,W,M,36,"2700 CHELSEA AV
KANSAS CITY 64127
(39.076189619, -94.527319549)",107,3,7,36
140089560,12/14/2014 12:00:00 AM,13:17,12/13/2014 12:00:00 AM,22:00,12/14/2014 12:00:00 AM,12:10,702,240,Auto Theft,345,NOLAND RD/RICKEY RD,KANSAS CITY,64127,PJ5357,EPD,U,1,VIC,W,M,34,"NOLAND RD/RICKEY KANSAS CITY, RD 64127
(39.089617958, -94.539247867)",17,3,7,95
140092616,12/27/2014 12:00:00 AM,13:45,12/24/2014 12:00:00 AM,12:00,12/26/2014 12:00:00 AM,20:00,702,240,Auto Theft,112,100  W 10 ST,KANSAS CITY,64105,PJ0860,CPD,U,1,VIC,W,F,32,"100 W 10 ST
KANSAS CITY 64105
(39.102264869, -94.584313403)",5,4,7,72
140000557,01/03/2014 12:00:00 AM,11:47,01/03/2014 12:00:00 AM,10:00,,,799,,Auto Theft Outside S,123,E 14 ST/PASEO,KANSAS CITY,64108,PJ1231,CPD,U,1,SUS,U,U,,"14 ST
PASEO KANSAS CITY 64108
(39.085068738, -94.581576911)",97,4,7,92
140002683,01/12/2014 12:00:00 AM,22:40,01/12/2014 12:00:00 AM,22:35,,,702,240,Auto Theft,342,3000  VAN BRUNT BL,KANSAS CITY,64127,PJ2542,EPD,U,1,VIC,B,M,31,"3000 VAN
BRUNT BL KANSAS CITY 64127
(39.070795103, -94.520797506)",208,3,7,36
140093235,12/30/2014 12:00:00 AM,7:42,12/30/2014 12:00:00 AM,7:20,12/30/2014 12:00:00 AM,7:30,702,240,Auto Theft,232,400  E 63 TE,KANSAS CITY,64130,PJ4903,MPD,U,1,VIC,W,M,19,"400 E 63
TE KANSAS CITY 64130
(39.012854116, -94.58371925)",132,1,7,163
140091705,12/22/2014 12:00:00 AM,23:49,12/22/2014 12:00:00 AM,23:40,,,702,240,Auto Theft,635,4700  N WINCHESTER AV,KANSAS CITY,64117,PC1020,SCP,U,1,VIC,U,M,47,"4700 N WINCHESTER AV
KANSAS CITY 64117
(39.179041874, -94.498811165)",240,6,4,166
140023538,04/09/2014 12:00:00 AM,10:30,04/08/2014 12:00:00 AM,18:00,04/09/2014 12:00:00 AM,5:00,702,240,Auto Theft,311,100  N LAWN AV,KANSAS CITY,64123,PJ0279,EPD,N,1,VIC,U,M,19,"100 N LAWN AV
KANSAS CITY 64123
(39.112882871, -94.526855838)",174,4,7,76
140053210,07/29/2014 12:00:00 AM,15:56,07/28/2014 12:00:00 AM,12:30,,,702,240,Auto Theft,112,E 11 ST/OAK ST,KANSAS CITY,64112,PJ0949,CPD,U,1,VIC,B,M,66,"11 ST OAK ST
KANSAS CITY 64112
(39.03975902, -94.591748568)",167,4,7,44
140066449,09/15/2014 12:00:00 AM,18:21,09/15/2014 12:00:00 AM,18:21,,,799,,Auto Theft Outside S,121,ELMA ST/PROSPECT AV,KANSAS CITY,64124,PJ0480,CPD,U,1,SUS,W,M,25,"ELMA ST/PROSPECT KANSAS CITY, AV 64124
(39.10687632, -94.543605907)",202,4,7,70
140042148,06/18/2014 12:00:00 AM,16:26,06/18/2014 12:00:00 AM,7:00,06/18/2014 12:00:00 AM,16:00,702,240,Auto Theft,632,3600  N CHOUTEAU TF,KANSAS CITY,64117,PC1371,SCP,N,1,SUS,U,U,,"3600 N CHOUTEAU
TF KANSAS CITY 64117
(39.160091852, -94.534399206)",88,6,4,166
140008164,02/04/2014 12:00:00 AM,15:59,02/03/2014 12:00:00 AM,14:00,02/04/2014 12:00:00 AM,15:10,702,240,Auto Theft,231,600  W 74 ST,KANSAS CITY,64114,PJ5572,MPD,U,1,SUS,U,U,,"600 W 74 ST
KANSAS CITY 64114
(38.994275451, -94.596508125)",147,1,7,162
140002046,01/10/2014 12:00:00 AM,8:22,01/08/2014 12:00:00 AM,17:30,,,702,240,Auto Theft,542,6800  E BANNISTER RD,KANSAS CITY,64138,PJ6481,SPD,U,1,SUS,U,U,,"6800 E BANNISTER RD
KANSAS CITY 64138
(38.952502714, -94.510008044)",35,2,7,98
140076514,10/22/2014 12:00:00 AM,14:54,10/21/2014 12:00:00 AM,18:00,10/22/2014 12:00:00 AM,9:30,702,240,Auto Theft,123,2100  FOREST AVE,KANSAS CITY,64108,PJ1771,CPD,U,1,SUS,B,M,,"2100 FOREST AVE
KANSAS CITY 64108
(39.087211185, -94.569196433)",57,3,7,92
140085519,11/28/2014 12:00:00 AM,2:10,11/28/2014 12:00:00 AM,2:10,,,702,240,Auto Theft,224,E 63 ST/EUCLID AV,KANSAS CITY,,PJ4870,MPD,U,2,SUS,B,F,,"63 ST EUCLID AV
(39.102950303, -94.583075872)",5,4,7,75
140070407,09/30/2014 12:00:00 AM,7:55,09/29/2014 12:00:00 AM,15:30,09/30/2014 12:00:00 AM,7:00,702,240,Auto Theft,312,8400  HAWTHORNE RD,KANSAS CITY,64133,PJ0059,EPD,N,1,SUS,U,U,,"8400 HAWTHORNE RD
KANSAS CITY 64133
(39.125207404, -94.481190975)",53,4,7,144
140044295,06/26/2014 12:00:00 AM,9:30,06/26/2014 12:00:00 AM,5:00,06/26/2014 12:00:00 AM,6:30,702,240,Auto Theft,543,7600  E 108 ST,KANSAS CITY,64134,PJ6900,SPD,U,1,SUS,U,U,,"7600 E 108 ST
KANSAS CITY 64134
(38.929458043, -94.501231395)",190,1,7,143
140026704,04/21/2014 12:00:00 AM,16:04,04/18/2014 12:00:00 AM,15:00,04/19/2014 12:00:00 AM,7:00,702,240,Auto Theft,643,9400  NE 93 TE,KANSAS CITY,64157,PC0282,SCP,U,1,VIC,W,M,66,"9400 NE 93
TE KANSAS CITY 64157
(39.263790236, -94.568626386)",30,5,4,82
140074885,10/16/2014 12:00:00 AM,14:19,10/11/2014 12:00:00 AM,21:30,10/12/2014 12:00:00 AM,16:00,702,240,Auto Theft,633,4700  N HIGHLAND AV,KANSAS CITY,64116,PC1025,SCP,N,1,VIC,W,M,27,"4700 N HIGHLAND AV
KANSAS CITY 64116
(39.179406792, -94.559531785)",82,6,4,167
140037778,06/02/2014 12:00:00 AM,10:44,06/01/2014 12:00:00 AM,23:30,06/02/2014 12:00:00 AM,1:30,702,240,Auto Theft,333,4100  AGNES AV,KANSAS CITY,64130,PJ3360,EPD,U,1,SUS,U,U,,"4100 AGNES AV
KANSAS CITY 64130
(39.051542301, -94.549196278)",177,3,7,157
140038617,06/05/2014 12:00:00 AM,13:34,05/22/2014 12:00:00 AM,15:00,06/02/2014 12:00:00 AM,12:00,702,240,Auto Theft,322,2000  LISTER AV,KANSAS CITY,64127,PJ1790,EPD,U,1,VIC,W,M,79,"2000 LISTER AV
KANSAS CITY 64127
(39.086992251, -94.527465395)",17,3,7,95
140075973,10/20/2014 12:00:00 AM,14:31,10/18/2014 12:00:00 AM,16:30,10/20/2014 12:00:00 AM,14:10,702,240,Auto Theft,132,300  W ARMOUR BL,KANSAS CITY,64111,PJ2820,CPD,U,1,SUS,U,U,,"300 W ARMOUR
BL KANSAS CITY 64111
(39.063947767, -94.58939939)",2,4,7,50
140031399,05/09/2014 12:00:00 AM,11:27,05/09/2014 12:00:00 AM,0:30,05/09/2014 12:00:00 AM,11:00,702,240,Auto Theft,212,5100  HARDESTY AV,KANSAS CITY,64130,PJ4232,MPD,U,1,VIC,W,F,42,"5100 HARDESTY AV
KANSAS CITY 64130
(39.032542423, -94.521807158)",3,2,7,157
140070484,09/30/2014 12:00:00 AM,13:57,09/30/2014 12:00:00 AM,8:00,09/30/2014 12:00:00 AM,13:40,702,240,Auto Theft,415,500  NW 72 ST,KANSAS CITY,64118,PC0514,NPD,N,1,VIC,B,F,32,"500 NW 72 ST
KANSAS CITY 64118
(39.224708365, -94.574410509)",,,4,154
140087575,12/06/2014 12:00:00 AM,14:06,12/06/2014 12:00:00 AM,3:00,12/06/2014 12:00:00 AM,13:00,702,240,Auto Theft,133,200  W 43 ST,KANSAS CITY,64111,PJ3382,CPD,U,1,VIC,B,F,27,"200 W 43 ST
KANSAS CITY 64111
(39.049288438, -94.583830412)",216,4,7,50
140036757,05/29/2014 12:00:00 AM,7:20,05/28/2014 12:00:00 AM,20:00,05/29/2014 12:00:00 AM,7:00,702,240,Auto Theft,221,0  E 56 TE,KANSAS CITY,64113,PJ4485,MPD,U,1,SUS,U,U,,"0 E 56
TE KANSAS CITY 64113
(39.024952331, -94.587762305)",65,4,7,164
140004291,01/19/2014 12:00:00 AM,11:55,01/18/2014 12:00:00 AM,19:00,01/19/2014 12:00:00 AM,11:45,702,240,Auto Theft,221,5300  OAK ST,KANSAS CITY,64112,PJ4233,MPD,U,1,SUS,U,U,,"5300 OAK ST
KANSAS CITY 64112
(39.030601884, -94.582915501)",65,4,7,44
140080917,11/08/2014 12:00:00 AM,6:26,11/08/2014 12:00:00 AM,4:00,,,702,240,Auto Theft,631,NE 38 ST/N GARFIELD AV,KANSAS CITY,64119,PC1305,SCP,N,1,SUS,W,M,26,"38 ST N GARFIELD AV
KANSAS CITY 64119
(39.203009567, -94.524566093)",187,6,4,135
140010460,02/15/2014 12:00:00 AM,4:54,02/15/2014 12:00:00 AM,0:30,02/15/2014 12:00:00 AM,0:35,702,240,Auto Theft,533,10600  STATE LINE RD,KANSAS CITY,64114,PJ6776,SPD,U,1,SUS,U,U,,"10600 STATE LINE RD
KANSAS CITY 64114
(38.958391688, -94.608130233)",,,8,97
140059506,08/20/2014 12:00:00 AM,23:55,08/20/2014 12:00:00 AM,22:00,08/20/2014 12:00:00 AM,23:40,702,240,Auto Theft,115,2400  GILLHAM RD,KANSAS CITY,64111,PJ1880,CPD,U,1,SUS,U,U,,"2400 GILLHAM RD
KANSAS CITY 64111
(39.083956788, -94.579064898)",97,4,7,92
140013123,02/26/2014 12:00:00 AM,20:58,02/26/2014 12:00:00 AM,20:58,,,799,,Auto Theft Outside S,321,3100  E 12 ST,KANSAS CITY,64124,PJ1164,EPD,U,1,VIC,,,,"3100 E 12 ST
KANSAS CITY 64124
(39.098674481, -94.545909949)",109,3,7,95
140007442,02/01/2014 12:00:00 AM,11:26,02/01/2014 12:00:00 AM,11:24,,,702,240,Auto Theft,241,6700  COLLEGE AV,KANSAS CITY,64132,PJ5204,MPD,U,1,VIC,B,F,58,"6700 COLLEGE AV
KANSAS CITY 64132
(39.004761964, -94.548425401)",72,2,7,151
140017959,03/18/2014 12:00:00 AM,8:27,03/17/2014 12:00:00 AM,20:30,03/18/2014 12:00:00 AM,7:55,702,240,Auto Theft,233,8100  CAMPBELL ST,KANSAS CITY,64131,PJ5921,MPD,U,1,SUS,U,U,,"8100 CAMPBELL ST
KANSAS CITY 64131
(38.980693371, -94.578570505)",197,2,7,163
140059681,08/21/2014 12:00:00 AM,14:15,08/21/2014 12:00:00 AM,14:08,08/21/2014 12:00:00 AM,14:11,702,240,Auto Theft,132,200  W 39 ST,KANSAS CITY,64110,PJ3049,CPD,U,1,VIC,B,M,49,"200 W 39 ST
KANSAS CITY 64110
(39.056681345, -94.588561008)",32,4,7,50
140034761,05/21/2014 12:00:00 AM,17:18,05/21/2014 12:00:00 AM,7:30,05/21/2014 12:00:00 AM,17:00,702,240,Auto Theft,635,6700  NE BIRMINGHAM RD,KANSAS CITY,64117,PC1425,SCP,U,1,SUS,U,U,,"6700 NE BIRMINGHAM RD
KANSAS CITY 64117
(39.154268292, -94.501318984)",9,6,4,166
140016085,03/10/2014 12:00:00 AM,22:07,03/10/2014 12:00:00 AM,10:30,,,702,240,Auto Theft,414,6500  N BEAMAN AV,KANSAS CITY,64151,PP0634,NPD,N,1,VIC,W,M,62,"6500 N BEAMAN AV
KANSAS CITY 64151
(39.212680847, -94.636546153)",163,5,3,66
140038096,06/03/2014 12:00:00 AM,13:02,06/03/2014 12:00:00 AM,5:00,06/03/2014 12:00:00 AM,9:00,702,240,Auto Theft,533,500  E 105 ST,KANSAS CITY,64131,PJ6771,SPD,U,1,SUS,W,M,53,"500 E 105 ST
KANSAS CITY 64131
(38.93826839, -94.586118844)",51,1,7,163
140043507,06/23/2014 12:00:00 AM,13:38,06/20/2014 12:00:00 AM,18:00,06/23/2014 12:00:00 AM,9:00,702,240,Auto Theft,532,5400  E 96 PL,KANSAS CITY,64137,PJ6534,SPD,U,1,VIC,A,M,24,"5400 E 96 PL
KANSAS CITY 64137
(38.94999571, -94.526689566)",108,2,7,149
140036837,05/29/2014 12:00:00 AM,12:27,05/29/2014 12:00:00 AM,12:25,,,799,,Auto Theft Outside S,544,13800  BLUE PK W,KANSAS CITY,64134,PJ6397,SPD,U,1,SUS,U,U,,"13800 BLUE PK W
KANSAS CITY 64134
(38.931207748, -94.50177654)",23,1,7,143
140078651,10/30/2014 12:00:00 AM,11:16,10/30/2014 12:00:00 AM,11:16,,,702,240,Auto Theft,321,3200  E 11 ST,KANSAS CITY,64127,PJ1057,EPD,U,1,VIC,W,M,40,"3200 E 11 ST
KANSAS CITY 64127
(39.100404505, -94.544262075)",215,3,7,95
140027114,04/23/2014 12:00:00 AM,6:44,04/23/2014 12:00:00 AM,4:30,04/23/2014 12:00:00 AM,6:30,702,240,Auto Theft,542,5900  E 101 ST,KANSAS CITY,64134,PJ6711,SPD,U,1,VIC,W,F,52,"5900 E 101 ST
KANSAS CITY 64134
(38.942236316, -94.52111997)",108,2,7,143
140057378,08/13/2014 12:00:00 AM,17:48,08/13/2014 12:00:00 AM,0:01,08/13/2014 12:00:00 AM,10:00,702,240,Auto Theft,415,3900  NW 82 ST,KANSAS CITY,64151,PP0391,NPD,N,1,VIC,W,M,47,"3900 NW 82 ST
KANSAS CITY 64151
(39.242858074, -94.626956246)",186,5,3,66
140021219,03/31/2014 12:00:00 AM,12:41,03/29/2014 12:00:00 AM,12:00,03/31/2014 12:00:00 AM,10:30,702,240,Auto Theft,222,1900  E 55 ST,KANSAS CITY,64130,PJ4358,MPD,U,1,SUS,U,U,,"1900 E 55 ST
KANSAS CITY 64130
(39.026828161, -94.56312967)",58,2,7,157
140017786,03/17/2014 12:00:00 AM,15:22,03/17/2014 12:00:00 AM,9:00,03/17/2014 12:00:00 AM,13:00,702,240,Auto Theft,321,1300  INDIANA AV,KANSAS CITY,64127,PJ1283,EPD,U,1,SUS,U,U,,"1300 INDIANA AV
KANSAS CITY 64127
(39.097095832, -94.54229879)",215,3,7,95
140069034,09/25/2014 12:00:00 AM,8:59,09/25/2014 12:00:00 AM,8:59,,,799,,Auto Theft Outside S,313,E 7 ST/MONROE AV,KANSAS CITY,,PJ0754,EPD,U,1,VIC,U,U,,"7 ST MONROE AV
(39.102950303, -94.583075872)",5,4,7,75
140083763,11/20/2014 12:00:00 AM,9:30,11/13/2014 12:00:00 AM,12:59,,,799,,Auto Theft Outside S,312,7700  E FRONT ST,KANSAS CITY,64120,PJ0059,EPD,U,1,SUS,U,U,,"7700 E FRONT ST
KANSAS CITY 64120
(39.129856626, -94.491110729)",53,4,7,144
140034008,05/19/2014 12:00:00 AM,1:09,05/19/2014 12:00:00 AM,1:00,05/19/2014 12:00:00 AM,1:10,702,240,Auto Theft,142,3800  OLIVE ST,KANSAS CITY,64110,PJ3089,CPD,U,2,SUS,B,M,,"3800 OLIVE ST
KANSAS CITY 64110
(39.05730179, -94.555707011)",12,3,7,19
140036259,06/02/2014 12:00:00 AM,4:57,06/02/2014 12:00:00 AM,4:57,,,702,240,Auto Theft,344,3100  TOPPING AV,KANSAS CITY,64127,PJ2633,EPD,U,1,VIC,W,M,59,"3100 TOPPING AV
KANSAS CITY 64127
(39.068554566, -94.516037853)",222,3,7,36
140018278,03/19/2014 12:00:00 AM,10:10,03/16/2014 12:00:00 AM,12:00,,,799,,Auto Theft Outside S,312,7700  E FRONT ST,KANSAS CITY,64120,PJ0059,EPD,U,1,SUS,U,U,,"7700 E FRONT ST
KANSAS CITY 64120
(39.129856626, -94.491110729)",53,4,7,144
140058479,08/17/2014 12:00:00 AM,15:19,08/16/2014 12:00:00 AM,22:00,08/17/2014 12:00:00 AM,14:00,702,240,Auto Theft,111,100  W 5 ST,KANSAS CITY,64101,PJ0556,CPD,U,1,SUS,U,U,,"100 W 5 ST
KANSAS CITY 64101
(39.108078043, -94.584138127)",71,4,7,72
140043335,06/22/2014 12:00:00 AM,21:42,06/22/2014 12:00:00 AM,21:42,,,702,240,Auto Theft,321,3100  PEERY AV,KANSAS CITY,64127,PJ1102,EPD,U,1,VIC,B,F,56,"3100 PEERY AV
KANSAS CITY 64127
(39.099577473, -94.54585927)",109,3,7,95
140041496,06/16/2014 12:00:00 AM,10:53,06/12/2014 12:00:00 AM,7:00,06/16/2014 12:00:00 AM,10:45,702,240,Auto Theft,312,500  BLUE RIDGE BL,KANSAS CITY,64125,PJ0772,EPD,N,1,SUS,U,U,,"500 BLUE RIDGE
BL KANSAS CITY 64125
(39.105615323, -94.480078056)",207,4,7,125
