"violationid","casenumber","case_status","street_address","postalcode","chapter","ordinance","description","ord_text","vio_status","correctiveaction","date_found","date_to_comply","date_resolved","full_address","pin","incident_location"
"0159c746-f1d6-41f0-a2e3-41ef9de5f15a","NPD-2021-11987","Complete","8108 Blue Ridge Blvd","64138","48","48-27","UNLICENSED VEHICLE","MOTOR VEHICLE(S) WITHOUT CURRENT STATE LICENSE PLATES PARKED ON THE PREMISES.","In Compliance","License or remove vehicles on property.","2022-03-28T00:00:00.000","2022-04-07T00:00:00.000","2022-08-19","8108 Blue Ridge Blvd, Kansas City, MO 64138","53870",
"0159cea4-c988-42ee-8da7-ec9bf7873289","NPD-2021-12951","In-Violation","8003 College Ave","64132","48","48-29","HAZARDOUS TREE","Tree(s) which constitute a hazard to the safety of persons and property is located on the property.","In Violation","Remove hazardous tree that has fallen; lying on property grounds.","2022-08-24T00:00:00.000","2022-09-20T00:00:00.000",,"8003 College Ave, Kansas City, MO 64132","4781",
"0159f7e5-3946-442e-8d1f-c2d63deef305","NPD-2021-04741","In-Violation","2654 E 7th St","64124","48","48-32","UNAPPROVED STORAGE","THIS PROPERTY IS BEING USED FOR THE OPEN STORAGE OF AN ITEM OR ITEMS IN A MANNER WHICH IS IN CONFLICT WITH SECTION 48-32 OF THE KANSAS CITY, MISSOURI MUNICIPAL CODE OF ORDINANCES.","In Violation","[Box spring, mattress, tires, broken furniture]","2021-11-23T00:00:00.000","2021-12-03T00:00:00.000",,"2654 E 7th St, Kansas City, MO 64124","10497","POINT (-94.548646 39.10441)"
"015b2702-2a1b-4b8d-ae2a-65d37764aaa3","NPD-2021-08016","In-Violation","2015 Spruce Ave","64127","56","56-132","PAINTING NEEDED ON EXTERIOR WALL TRIM","THERE IS A BUILDING OR STRUCTURE ON THESE PREMISES WHICH HAS EXTERIOR SURFACE MATERIAL TRIM WHICH IS IN A CONDITION THAT IS IN CONFLICT WITH SECTION 56-132(B) OF THE KANSAS CITY, MISSOURI CODE OF ORDINANCES.THE ORDINANCE PROVIDES THAT ALL EXTERIOR SURFACE MATERIAL, ONCE PAINTED, MUST BE KEPT IN GOOD REPAIR, FREE OF PEELING, CRACKED OR BLISTERED PAINT AND FREE OF PAINT WEATHERED TO AN UNEVEN AND SPOTTY CONDITION.","In Compliance","Paint or otherwise protect exterior wall trim.","2021-07-06T00:00:00.000","2021-08-05T00:00:00.000","2022-05-18","2015 Spruce Ave, Kansas City, MO 64127","18644","POINT (-94.532508 39.086618)"
"015b366b-5615-44a3-84e1-a95e6f9d3ae7","NPD-2021-14092","In-Compliance","6503 E 10th St","64126","48","48-37","USING RV'S FOR UNAPPROVED STORAGE","There is one or more recreational vehicle, trailer, camper shell, or boat being used for storage of materials, goods or equipment other than those items considered to be a part of the unit or essential to it's immediate use.","In Compliance","Remove improper storage from vehicle [SPECIFY VEHICLE TYPE AND MATERIALS TO BE REMOVED] Remove the trash and other bulky items that are stored on the trailer.","2022-01-28T00:00:00.000","2022-02-07T00:00:00.000","2022-04-21","6503 E 10th St, Kansas City, MO 64126","5949",
"015bcbc3-69ca-4260-adc4-1264aabc575b","NPD-2021-06814","In-Violation","5047 Prospect Ave","64130","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Violation","Remove all trash in the back and any other trash.","2021-06-11T00:00:00.000","2021-06-21T00:00:00.000","2021-06-03","5047 Prospect Ave, Kansas City, MO 64130","35045","POINT (-94.554744 39.033844)"
"015c614d-6cf5-494a-9375-dcc3122bc8a6","NPD-2021-16464","In-Violation","4300 Woodland Ave","64110","48","48-46(c)","A BUILDING IS MARKED WITH GRAFFITI","A building is marked with graffiti.","In Violation","Remove or cover graffiti.","2021-10-12T00:00:00.000","2021-10-22T00:00:00.000",,"4300 Woodland Ave, Kansas City, MO 64110","137684","POINT (-94.563276 39.048366)"
"015eb48c-02f9-4fd5-ba59-aaa289ddf3d4","NPD-2021-18940","In-Compliance","1004 E 43rd St","64110","56","56-132","GENERAL DISREPAIR (EXTERIOR WALL)","EXTERIOR WALL IN DISREPAIR.","In Compliance","EXT. WALL DISREPAIR THROUGHOUT","2021-10-05T00:00:00.000","2021-11-04T00:00:00.000","2022-02-09","1004 E 43rd St, Kansas City, MO 64110","133674","POINT (-94.573584 39.048956)"
"0160374c-8794-4666-853e-7dca5d381835","NPD-2021-06310","In-Violation","1230 Cleveland Ave","64127","48","48-28","UNAPPROVED PARKING","DID ALLOW A MOTOR VEHICLE TO BE PARKED ON AN UNAPPROVED SURFACE THAT WAS NOT SOLID AND ALL-WEATHER.","In Violation","Move vehicle (Coachman RV) to solid all-weather parking surface, or install approved parking surface for this vehicle.","2022-07-07T00:00:00.000","2022-07-17T00:00:00.000",,"1230 Cleveland Ave, Kansas City, MO 64127","11384",
"01605d15-d2de-4a37-8c21-9768e2273ae2","NPD-2022-07558","In-Violation","1942 E 71st Ter","64132","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Violation","REMOVE LARGE PILE OF TRASH OF BAGS, SCATTERED DEBRIS ON CURBSIDE, FRONT AND BACK PORCH AND UNDER BACK PORCH.","2022-06-28T00:00:00.000","2022-07-08T00:00:00.000",,"1942 E 71st Ter, Kansas City, MO 64132","115180",
"0160e3a6-04c7-42b4-808c-5a9d9cee8e1e","NPD-2022-01719","In-Violation","344 Bellefontaine Ave","64124","56","56-114","ALL FENCES AND RET. WALLS KEPT IN REPAIR","FENCE OR RETAINING WALL NOT STRUCTURALLY SOUND AND KEPT IN GOOD REPAIR.","In Violation","Repair, replace, or remove deteriorated fence and or retaining wall.","2022-07-18T00:00:00.000","2022-08-29T00:00:00.000",,"344 Bellefontaine Ave, Kansas City, MO 64124","41056",
"01612836-8bcc-4e5e-b132-751ba4542f02","NPD-2021-04059","In-Compliance","1805 Mercier St","64102","56","56-132","PAINTING NEEDED ON EXTERIOR WALL TRIM","THERE IS A BUILDING OR STRUCTURE ON THESE PREMISES WHICH HAS EXTERIOR SURFACE MATERIAL TRIM WHICH IS IN A CONDITION THAT IS IN CONFLICT WITH SECTION 56-132(B) OF THE KANSAS CITY, MISSOURI CODE OF ORDINANCES.THE ORDINANCE PROVIDES THAT ALL EXTERIOR SURFACE MATERIAL, ONCE PAINTED, MUST BE KEPT IN GOOD REPAIR, FREE OF PEELING, CRACKED OR BLISTERED PAINT AND FREE OF PAINT WEATHERED TO AN UNEVEN AND SPOTTY CONDITION.","In Compliance","Paint or otherwise protect exterior wall trim.  New case under DB - See NPDDB-2022-00119","2022-01-10T00:00:00.000","2022-02-09T00:00:00.000","2022-08-02","1805 Mercier St, Kansas City, MO 64102","123976",
"016280de-edba-4b34-be47-c8169fb27f53","NPD-2021-11355","Complete","11407 Palmer Ave","64134","48","48-30","RANK WEEDS","RANK WEEDS GREATER THAN 10 INCHES IN HEIGHT STAND UPON THE PREMISES.","In Compliance","Trim vegetation to 10"" in height or less. trim the fence line and cut the backyard","2021-07-15T00:00:00.000","2021-07-25T00:00:00.000","2021-09-21","11407 Palmer Ave, Kansas City, MO 64134","72564","POINT (-94.500833 38.917074)"
"016286e1-9cb5-432a-8789-ec1fd72d16f5","NPD-2021-10911","In-Violation","1429 Van Brunt Blvd","64127","48","48-32","UNAPPROVED STORAGE - BUILDING MATERIALS","RESIDENTIAL PREMISES IS BEING USED FOR THE OPEN STORAGE OF ITEMS OR MATERIALS OTHER THAN YARD FURNITURE, NEATLY STACKED FIREWOOD, YARD TOOLS, TOYS, OR OTHER SUCH ITEMS APPROVED BY THE DIRECTOR OF NEIGHBORHOOD AND COMMUNITY SERVICES.THE OPEN STORAGE OF USABLE BUILDING MATERIALS IS PERMITTED AND WILL NOT BE CONSIDERED TO CONSTITUTE A NUISANCE IF THE OPEN STORAGE IS TEMPORARY, THE BUILDING MATERIALS ARE TO BE USED ON THE PREMISES,THE BUILDING MATERIALS ARE NEATLY STACKED AT LEAST 18 INCHES OFF THE GROUND AND THE BUILDING MATERIALS ARE NOT STORED AGAINST THE SIDE OF A STRUCTURE.","In Violation","REMOVE ALL BRICKS/CONCRETE BLOCKS FROM BACK YARD","2021-07-12T00:00:00.000","2021-07-22T00:00:00.000",,"1429 Van Brunt Blvd, Kansas City, MO 64127","9064","POINT (-94.52337 39.094844)"
"016365de-dbf5-4d74-b5c4-08c7be6913ff","NPD-2021-14890","Complete","4931 Walnut St","64112","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Compliance","Remove the trash and debris located on the front porch, north side of property and in the rear.","2022-04-04T00:00:00.000","2022-04-14T00:00:00.000","2022-04-19","4931 Walnut St, Kansas City, MO 64112","140191",
"01649363-423a-43ee-945b-7ca2a27e7392","NPD-2021-16435","In-Violation","4025 Morrell Ave","64123","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Violation","Please remove all trash bags in yard. There should never be trash bags in the front yard, outside of a trash can with a tight fitting lid.","2022-06-16T00:00:00.000","2022-07-02T00:00:00.000",,"4025 Morrell Ave, Kansas City, MO 64123","41402","POINT (-94.533804 39.112034)"
"01667ef3-df57-4ce0-a535-6a5768ca3e1d","NPD-2021-03935","In-Violation","3403 Monroe Ave","64128","48","48-32","UNAPPROVED STORAGE","THIS PROPERTY IS BEING USED FOR THE OPEN STORAGE OF AN ITEM OR ITEMS IN A MANNER WHICH IS IN CONFLICT WITH SECTION 48-32 OF THE KANSAS CITY, MISSOURI MUNICIPAL CODE OF ORDINANCES.","In Compliance","Remove glass table top","2022-05-06T00:00:00.000","2022-05-16T00:00:00.000","2022-09-09","3403 Monroe Ave, Kansas City, MO 64128","26237",
"0167c65c-1354-4f99-af63-6e883cf3fbe2","NPD-2022-04171","In-Violation","4602 Campbell St","64110","48","48-30","RANK WEEDS OR UNATTENDED GROWTH","RANK WEEDS WHICH MEANS ANY VEGETATION 10 INCHES OR MORE IN HEIGHT, INCLUDING GRASS AND UNATTENDED GROWTHS OF OTHER PLANTS, BUSHES AND SHRUBBERY.  RANK WEEDS ARE NOT TREES MORE THAN 6 FEET HIGH.","In Compliance","HIGH GRASS/WEEDS THROUGHOUT, UNATTENDED GROWTH EAST SIDE PARTIALLY IMPEDING ON SIDEWALK","2022-05-09T00:00:00.000","2022-05-19T00:00:00.000","2022-08-08","4602 Campbell St, Kansas City, MO 64110","139324",
"0167dff5-591a-4e92-85dd-14176b2d4460","NPD-2021-00652","Complete","11200 E 47th Ter","64133","48","48-30","RANK WEEDS OR UNATTENDED GROWTH","RANK WEEDS WHICH MEANS ANY VEGETATION 10 INCHES OR MORE IN HEIGHT, INCLUDING GRASS AND UNATTENDED GROWTHS OF OTHER PLANTS, BUSHES AND SHRUBBERY.  RANK WEEDS ARE NOT TREES MORE THAN 6 FEET HIGH.","In Violation","Trim vegetation to within standards (10"" or neatly pruned plants, growth, shrubbery). Please cut the front yard.","2021-05-25T00:00:00.000","2021-06-04T00:00:00.000",,"11200 E 47th Ter, Kansas City, MO 64133","49475","POINT (-94.447876 39.035806)"
"01692ac2-e9b0-4a0b-add5-b3acef9c815f","NPD-2021-11818","In-Violation","4700 A Blue Ridge Ctof","64129","48","48-27","UNLICENSED VEHICLE","MOTOR VEHICLE(S) WITHOUT CURRENT STATE LICENSE PLATES PARKED ON THE PREMISES.","In Compliance","License or remove vehicles on property.","2021-07-22T00:00:00.000","2021-08-01T00:00:00.000","2022-08-31","4700 A Blue Ridge Ctof, Kansas City, MO 64129","50036","POINT (-94.47621 39.03774)"
"016a919f-608b-4908-bd50-7056143d54db","NPD-2021-21665","Complete","3961 N Jackson Ave","64117","48","48-37","USING RV'S FOR UNAPPROVED STORAGE","There is one or more recreational vehicle, trailer, camper shell, or boat being used for storage of materials, goods or equipment other than those items considered to be a part of the unit or essential to it's immediate use.","In Compliance","Remove improper storage from trailer.  You may not store trash/boxes on the trailer.","2022-01-04T00:00:00.000","2022-01-14T00:00:00.000","2022-03-31","3961 N Jackson Ave, Kansas City, MO 64117","77890",
"016bbcbc-927a-4677-b1ff-4001a1d145de","NPD-2022-09349","In-Violation","4818 E 41st St","64130","48","48-30","RANK WEEDS OR UNATTENDED GROWTH","RANK WEEDS WHICH MEANS ANY VEGETATION 10 INCHES OR MORE IN HEIGHT, INCLUDING GRASS AND UNATTENDED GROWTHS OF OTHER PLANTS, BUSHES AND SHRUBBERY.  RANK WEEDS ARE NOT TREES MORE THAN 6 FEET HIGH.","In Violation","Trim vegetation to within standards (10"" or neatly pruned plants, growth, shrubbery). The bushes in the rear need to be cut on the fence line.","2022-07-12T00:00:00.000","2022-07-22T00:00:00.000",,"4818 E 41st St, Kansas City, MO 64130","31846",
"016cd4e7-95a2-409e-a33f-61e7a1070645","NPD-2022-04597","Duplicate-Closed","4336 Askew Ave","64130","56","56-132","GENERAL DISREPAIR (EXTERIOR WALL)","EXTERIOR WALL IN DISREPAIR.","In Compliance","Repair exterior wall.","2022-05-12T00:00:00.000","2022-06-11T00:00:00.000","2022-07-21","4336 Askew Ave, Kansas City, MO 64130","33931",
"016e40ad-601a-4f45-be9c-d7e86575b2bb","NPD-2021-21651","In-Compliance","4404 Cleveland Ave","64130","48","48-32","UNAPPROVED STORAGE","THIS PROPERTY IS BEING USED FOR THE OPEN STORAGE OF AN ITEM OR ITEMS IN A MANNER WHICH IS IN CONFLICT WITH SECTION 48-32 OF THE KANSAS CITY, MISSOURI MUNICIPAL CODE OF ORDINANCES.","In Compliance","REMOVE FROM OUTSIDE ALL UNAPPROVED ITEMS.","2021-12-14T00:00:00.000","2021-12-24T00:00:00.000","2022-09-09","4404 Cleveland Ave, Kansas City, MO 64130","34036","POINT (-94.540253 39.045586)"
"016e99d4-8527-46b0-b37a-fd1a518b9bf2","NPD-2022-12901","In-Violation","4106 Benton Blvd","64130","48","48-28","UNAPPROVED PARKING","DID ALLOW A MOTOR VEHICLE TO BE PARKED ON AN UNAPPROVED SURFACE THAT WAS NOT SOLID AND ALL-WEATHER.","In Violation","Move vehicle to solid all-weather parking surface, or install approved parking surface for this vehicle. sidewalk and parkway is not an approved parking space","2022-09-02T00:00:00.000","2022-09-12T00:00:00.000",,"4106 Benton Blvd, Kansas City, MO 64130","30305",
"016ee13b-3b01-4039-9679-f7abe4fa2b05","NPD-2022-05121","Complete","10706 Bellaire Ave","64134","48","48-30","RANK WEEDS","RANK WEEDS GREATER THAN 10 INCHES IN HEIGHT STAND UPON THE PREMISES.","In Compliance","Trim vegetation to 10"" in height or less.","2022-07-14T00:00:00.000","2022-07-24T00:00:00.000","2022-09-06","10706 Bellaire Ave, Kansas City, MO 64134","59772",
"0170a49e-0b1b-49f3-b949-b6b2749b6d70","NPD-2021-06494","In-Compliance","2508 Brighton Ave","64127","56","56-132","EXTERIOR SURFACE MATERIAL NOT PROTECTED","EXTERIOR SURFACE MATERIAL NOT ADEQUATELY PROTECTED AGAINST WEATHERING.","In Compliance","Paint or otherwise protect exterior wall. PAINT BAREWOOD BOARDS ON THE WINDOWS.","2021-06-02T00:00:00.000","2021-07-02T00:00:00.000","2021-10-29","2508 Brighton Ave, Kansas City, MO 64127","19984","POINT (-94.524719 39.079435)"
"017263a6-583e-4b8e-9352-e85dfee681d2","NPD-2022-08679","Complete","3201 E 20th Ter","64127","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Compliance","Plastic bag, papers, and general rubbish. Remove all trash and dispose of properly.","2022-07-01T00:00:00.000","2022-07-11T00:00:00.000","2022-07-27","3201 E 20th Ter, Kansas City, MO 64127","15853",
"01743924-8dec-4efd-bf3b-cff83323f439","NPD-2021-07715","Court Case Pending","7330 Park Ave","64132","48","48-30","RANK WEEDS OR UNATTENDED GROWTH","RANK WEEDS WHICH MEANS ANY VEGETATION 10 INCHES OR MORE IN HEIGHT, INCLUDING GRASS AND UNATTENDED GROWTHS OF OTHER PLANTS, BUSHES AND SHRUBBERY.  RANK WEEDS ARE NOT TREES MORE THAN 6 FEET HIGH.","In Compliance","Trim vegetation to within standards (10"" or neatly pruned plants, growth, shrubbery). TRIM ALL BUSHES","2021-06-25T00:00:00.000","2021-07-05T00:00:00.000","2022-08-03","7330 Park Ave, Kansas City, MO 64132","115496","POINT (-94.560612 38.99346)"
"017566d9-1cc0-47fe-bfa9-86235f9be591","NPD-2021-07539","In-Violation","6317 Stadium Dr","64129","48","48-30","RANK WEEDS","RANK WEEDS GREATER THAN 10 INCHES IN HEIGHT STAND UPON THE PREMISES.","In Violation","Trim vegetation to 10"" in height or less.","2022-01-11T00:00:00.000","2022-02-01T00:00:00.000",,"6317 Stadium Dr, Kansas City, MO 64129","32648","POINT (-94.510268 39.057724)"
"0176ba82-33f7-46f2-b2ed-8460b95c818d","NPD-2021-10583","In-Violation","3601 Bales Ave","64128","56","56-437","FENCE IN DISREPAIR","Fence in disrepair.","In Violation","Repair or replace fence. in front of the property","2022-04-27T00:00:00.000","2022-06-09T00:00:00.000",,"3601 Bales Ave, Kansas City, MO 64128","27920","POINT (-94.542946 39.060411)"
"01774e26-de2c-4d3e-ba3a-9e6b23879787","NPD-2021-18139","Complete","7807 NE 53rd Ter","64119","48","48-30","RANK WEEDS","RANK WEEDS GREATER THAN 10 INCHES IN HEIGHT STAND UPON THE PREMISES.","In Compliance","Trim vegetation to 10"" in height or less. Cut the weeds that is on the property.","2021-09-14T00:00:00.000","2021-09-24T00:00:00.000","2022-08-09","7807 NE 53rd Ter, Kansas City, MO 64119","91051","POINT (-94.488847 39.190705)"
"0177b82a-43ed-4be9-adfc-a9e0f98d93c3","NPD-2021-09785","In-Violation","1418 E 30th St","64109","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Violation","Found trash all around property.","2021-08-10T00:00:00.000","2021-08-20T00:00:00.000",,"1418 E 30th St, Kansas City, MO 64109","27451","POINT (-94.565672 39.072102)"
"0178938e-8eed-4746-bb26-22ed03ed9370","NPD-2021-07256","In-Violation","5706 Anderson Ave","64123","48","48-28","UNAPPROVED PARKING","DID ALLOW A MOTOR VEHICLE TO BE PARKED ON AN UNAPPROVED SURFACE THAT WAS NOT SOLID AND ALL-WEATHER.","In Violation","Move vehicle to solid all-weather parking surface, or install approved parking surface for this vehicle.","2022-05-24T00:00:00.000","2022-06-03T00:00:00.000",,"5706 Anderson Ave, Kansas City, MO 64123","44715",
"01791660-0506-4da8-9e49-f31f854b60d8","NPD-2022-02161","In-Violation","3915 Wyandotte St","64111","48","48-27","WRECKED, DAMAGED, DEMOLISHED, DISASSEMBLED VEHICLE","WRECKED, DAMAGED OR DISABLED VEHICLE IS LOCATED ON THE PREMISES.","In Violation","Remove or repair disabled vehicle CAR WITH BROKEN WINDSHIELD","2022-09-08T00:00:00.000","2022-09-18T00:00:00.000",,"3915 Wyandotte St, Kansas City, MO 64111","132683",
"017985c3-2463-41e6-b831-36ecf5b4da2f","NPD-2021-09203","In-Compliance","4012 E 27th St","64127","48","48-28","UNAPPROVED PARKING","DID ALLOW A MOTOR VEHICLE TO BE PARKED ON AN UNAPPROVED SURFACE THAT WAS NOT SOLID AND ALL-WEATHER.","In Compliance","Move vehicle to solid all-weather parking surface, or install approved parking surface for this vehicle.","2021-10-06T00:00:00.000","2021-10-20T00:00:00.000","2021-12-21","4012 E 27th St, Kansas City, MO 64127","17566","POINT (-94.535729 39.076549)"
"017b9bb4-38d6-457f-89c4-57dda4bf42ff","NPD-2021-11230","In-Compliance","7611 Wabash Ave","64132","48","48-27","UNLICENSED VEHICLE","MOTOR VEHICLE(S) WITHOUT CURRENT STATE LICENSE PLATES PARKED ON THE PREMISES.","In Compliance","License or remove vehicle","2021-07-14T00:00:00.000","2021-07-24T00:00:00.000","2021-09-15","7611 Wabash Ave, Kansas City, MO 64132","115568","POINT (-94.559678 38.988531)"
"017c2b2f-859a-437e-a7dc-5639005c818d","NPD-2021-11066","In-Compliance","5427 Dr. Martin Luther King Jr. Blvd","64130","48","48-30","RANK WEEDS","RANK WEEDS GREATER THAN 10 INCHES IN HEIGHT STAND UPON THE PREMISES.","In Compliance","Trim vegetation to 10"" in height or less.","2021-07-13T00:00:00.000","2021-07-23T00:00:00.000","2021-10-19","5427 Dr. Martin Luther King Jr. Blvd, Kansas City, MO 64130","33612",
"017c5d72-653a-4d27-a3b7-e4cf2647ea2e","NPD-2021-11771","Complete","1236 E 83rd Ter","64131","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Compliance","Please remove the trash from the property.","2021-10-28T00:00:00.000","2021-11-07T00:00:00.000","2022-03-03","1236 E 83rd Ter, Kansas City, MO 64131","122304","POINT (-94.574652 38.975759)"
"017f3fd8-648b-4ad0-af4c-9e5fe230b924","NPD-2021-00833","Duplicate-Closed","3839 Baltimore Ave","64111","56","56-132","GENERAL DISREPAIR (EXTERIOR WALL)","EXTERIOR WALL IN DISREPAIR.","In Compliance","Repair exterior wall. Repair back exterior wall.","2021-05-13T00:00:00.000","2021-06-12T00:00:00.000","2022-03-28","3839 Baltimore Ave, Kansas City, MO 64111","132318","POINT (-94.587288 39.057076)"
"017fa8bd-c067-4940-be9d-939989b0a8de","NPD-2021-02393","In-Violation","1710 Holly St","64102","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Compliance","Please remove trash & rubbish.","2022-04-18T00:00:00.000","2022-04-28T00:00:00.000","2022-08-26","1710 Holly St, Kansas City, MO 64102","123938",
"01800f79-8de2-478f-9b68-c7a89bc73833","NPD-2021-09859","Complete","5828 NE 61st St","64119","48","48-32","UNAPPROVED STORAGE - BUILDING MATERIALS","RESIDENTIAL PREMISES IS BEING USED FOR THE OPEN STORAGE OF ITEMS OR MATERIALS OTHER THAN YARD FURNITURE, NEATLY STACKED FIREWOOD, YARD TOOLS, TOYS, OR OTHER SUCH ITEMS APPROVED BY THE DIRECTOR OF NEIGHBORHOOD AND COMMUNITY SERVICES.THE OPEN STORAGE OF USABLE BUILDING MATERIALS IS PERMITTED AND WILL NOT BE CONSIDERED TO CONSTITUTE A NUISANCE IF THE OPEN STORAGE IS TEMPORARY, THE BUILDING MATERIALS ARE TO BE USED ON THE PREMISES,THE BUILDING MATERIALS ARE NEATLY STACKED AT LEAST 18 INCHES OFF THE GROUND AND THE BUILDING MATERIALS ARE NOT STORED AGAINST THE SIDE OF A STRUCTURE.","In Violation","Remove the plywood board that is leaning against the fence.","2021-06-29T00:00:00.000","2021-07-09T00:00:00.000",,"5828 NE 61st St, Kansas City, MO 64119","89404","POINT (-94.510481 39.204421)"
