Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
140073712,10/11/2014 12:00:00 AM,22:26,10/11/2014 12:00:00 AM,22:26,,,402,13A,Agg Assault - Drive-,341,1200  OAKLEY AV,KANSAS CITY,64126,PJ1311,EPD,N,5,VIC,W,F,31,"1200 OAKLEY AV
KANSAS CITY 64126
(39.097591384, -94.51689579)",140,3,7,95
140066111,09/14/2014 12:00:00 AM,16:23,09/13/2014 12:00:00 AM,16:23,,,401,13A,Aggravated Assault (,234,1500  W 89 ST,KANSAS CITY,64114,PJ6273,MPD,N,1,VIC,W,M,36,"1500 W 89 ST
KANSAS CITY 64114
(38.96723631, -94.606946313)",237,1,7,162
140002514,01/12/2014 12:00:00 AM,4:00,01/12/2014 12:00:00 AM,3:50,,,403,13A,Agg Assault - Domest,222,5000  WOODLAND AV,KANSAS CITY,64110,PJ4039,MPD,U,1,VIC,B,F,51,"5000 WOODLAND AV
KANSAS CITY 64110
(39.035682294, -94.563996186)",58,3,7,165
140020106,03/26/2014 12:00:00 AM,20:30,03/26/2014 12:00:00 AM,20:00,,,801,13B,Non Aggravated Assau,636,4800  N TULLIS AV,KANSAS CITY,64117,PC0974,SCP,N,1,VIC,W,M,24,"4800 N TULLIS AV
KANSAS CITY 64117
(39.180631437, -94.485785643)",22,6,4,135
140075058,10/17/2014 12:00:00 AM,4:47,10/17/2014 12:00:00 AM,4:47,,,802,13B,Non Agg Assault Dome,544,8800  CRESCENT AV,KANSAS CITY,64134,PJ6328,SPD,Y,1,VIC,W,F,38,"8800 CRESCENT AV
KANSAS CITY 64134
(38.963441242, -94.471216335)",239,2,7,98
140053150,07/29/2014 12:00:00 AM,11:25,07/29/2014 12:00:00 AM,11:20,,,801,13B,Non Aggravated Assau,223,5600  OLIVE ST,KANSAS CITY,64130,PJ4510,MPD,U,1,SUS,W,M,24,"5600 OLIVE ST
KANSAS CITY 64130
(39.024692983, -94.557656331)",58,2,7,157
140079210,11/01/2014 12:00:00 AM,14:56,11/01/2014 12:00:00 AM,14:56,,,802,13B,Non Agg Assault Dome,111,900  PENNSYLVANIA AV,KANSAS CITY,64106,PJ0842,CPD,U,3,VIC,,,,"900 PENNSYLVANIA AV
KANSAS CITY 64106
(39.10375158, -94.590988654)",185,4,7,72
140001671,01/08/2014 12:00:00 AM,15:16,01/08/2014 12:00:00 AM,15:14,,,403,13A,Agg Assault - Domest,313,400  ASKEW AV,KANSAS CITY,64128,PJ0476,EPD,Y,1,SUS,B,M,51,"400 ASKEW AV
KANSAS CITY 64128
(39.109402168, -94.538936755)",202,4,7,70
140021387,04/01/2014 12:00:00 AM,1:15,04/01/2014 12:00:00 AM,1:15,,,801,13B,Non Aggravated Assau,122,1100  E 10 ST,KANSAS CITY,64106,PJ0894,CPD,U,1,SUS,U,U,,"1100 E 10 ST
KANSAS CITY 64106
(39.1019252, -94.569650785)",183,3,7,75
140015652,03/09/2014 12:00:00 AM,9:19,03/09/2014 12:00:00 AM,9:19,,,401,13A,Aggravated Assault (,533,10600  STATE LINE RD,KANSAS CITY,64114,PJ6776,SPD,N,1,ARR,W,M,26,"10600 STATE LINE RD
KANSAS CITY 64114
(38.958391688, -94.608130233)",,,8,97
140082090,11/13/2014 12:00:00 AM,1:04,11/13/2014 12:00:00 AM,1:04,,,401,13A,Aggravated Assault (,642,NE BARRY RD/N PROSPECT AV,KANSAS CITY,64155,PC0268,SCP,U,2,VIC,W,F,42,"BARRY RD/N PROSPECT AV KANSAS CITY, NE 64155
(39.276088214, -94.570666602)",80,5,4,82
140031490,05/09/2014 12:00:00 AM,15:07,05/09/2014 12:00:00 AM,15:07,,,802,13B,Non Agg Assault Dome,633,4600  N BROOKLYN AV,KANSAS CITY,64116,PC1112,SCP,U,2,SUS,W,M,54,"4600 N BROOKLYN AV
KANSAS CITY 64116
(39.177482161, -94.553658822)",56,6,4,167
140031825,05/10/2014 12:00:00 AM,18:14,05/10/2014 12:00:00 AM,18:14,,,801,13B,Non Aggravated Assau,633,1500  NE VIVION RD,KANSAS CITY,64118,PC1033,SCP,N,3,VIC,B,M,23,"1500 NE VIVION RD
KANSAS CITY 64118
(39.182697322, -94.598648757)",63,4,4,154
140072606,10/07/2014 12:00:00 AM,22:37,10/07/2014 12:00:00 AM,22:35,,,402,13A,Agg Assault - Drive-,333,3800  COLLEGE AV,KANSAS CITY,64130,PJ3119,EPD,U,1,SUS,U,U,,"3800 COLLEGE AV
KANSAS CITY 64130
(39.056863387, -94.545468548)",67,3,7,36
140020117,03/26/2014 12:00:00 AM,23:03,03/26/2014 12:00:00 AM,23:00,,,802,13B,Non Agg Assault Dome,535,14500  S US 71 HWY WEST FRONT RD,KANSAS CITY,64147,PJ7443,SPD,Y,1,SUS,B,M,24,"14500 S US 71 HWY WEST FRONT RD
KANSAS CITY 64147
(38.857147129, -94.528928479)",189,1,7,153
140024255,04/11/2014 12:00:00 AM,22:18,04/11/2014 12:00:00 AM,22:18,,,801,13B,Non Aggravated Assau,313,500  INDIANA AV,KANSAS CITY,64123,PJ0613,EPD,U,1,SUS,U,M,,"500 INDIANA AV
KANSAS CITY 64123
(39.107701172, -94.542234084)",202,4,7,70
140083619,11/19/2014 12:00:00 AM,19:02,11/19/2014 12:00:00 AM,17:00,,,401,13A,Aggravated Assault (,125,BROOKLYN AV/E LINWOOD BL,KANSAS CITY,64130,PJ2561,CPD,N,1,VIC,B,F,23,"BROOKLYN AV/E LINWOOD KANSAS CITY, BL 64130
(39.033319722, -94.544188138)",175,2,7,157
140040623,06/13/2014 12:00:00 AM,0:31,06/13/2014 12:00:00 AM,0:30,,,801,13B,Non Aggravated Assau,144,1800  E EMANUEL CLEAVER II BL,KANSAS CITY,64130,PJ3649,CPD,N,1,VIC,B,F,62,"1800 E EMANUEL
CLEAVER II BL KANSAS CITY 64130
(39.04359847, -94.562674518)",13,3,7,157
140047630,07/09/2014 12:00:00 AM,0:40,07/09/2014 12:00:00 AM,0:40,,,802,13B,Non Agg Assault Dome,535,14400  S US 71 HWY WEST FRONT RD,KANSAS CITY,64147,PJ7443,SPD,Y,1,VIC,B,F,39,"14400 S US 71 HWY WEST FRONT RD
KANSAS CITY 64147
(38.857147129, -94.528928479)",189,1,7,153
140044992,06/28/2014 12:00:00 AM,21:52,06/28/2014 12:00:00 AM,21:45,06/28/2014 12:00:00 AM,21:52,801,13B,Non Aggravated Assau,212,4200  E 62 ST,KANSAS CITY,64130,PJ4884,MPD,N,1,VIC,B,M,32,"4200 E 62 ST
KANSAS CITY 64130
(39.013457175, -94.537349535)",170,2,7,157
140039653,06/09/2014 12:00:00 AM,13:44,06/09/2014 12:00:00 AM,12:17,,,402,13A,Agg Assault - Drive-,313,3400  E 8 ST,KANSAS CITY,64124,PJ0888,EPD,N,3,VIC,W,F,18,"3400 E 8 ST
KANSAS CITY 64124
(39.103195348, -94.541840037)",215,3,7,70
140046286,07/03/2014 12:00:00 AM,16:42,07/03/2014 12:00:00 AM,16:40,,,801,13B,Non Aggravated Assau,324,2500  CHELSEA AV,KANSAS CITY,64127,PJ2089,EPD,U,1,SUS,B,M,51,"2500 CHELSEA AV
KANSAS CITY 64127
(39.080043806, -94.526665316)",107,3,7,95
140005558,01/24/2014 12:00:00 AM,16:19,01/24/2014 12:00:00 AM,16:15,,,801,13B,Non Aggravated Assau,121,LEXINGTON AV/PROSPECT AV,KANSAS CITY,64105,PJ0329,CPD,U,1,SUS,B,M,,"LEXINGTON AV/PROSPECT KANSAS CITY, AV 64105
(39.103617566, -94.586339037)",5,4,7,72
140049218,07/14/2014 12:00:00 AM,21:48,07/14/2014 12:00:00 AM,21:40,,,401,13A,Aggravated Assault (,232,E 65 ST/CHERRY ST,KANSAS CITY,64114,PJ4982,MPD,N,2,SUS,B,M,,"65 ST CHERRY ST
KANSAS CITY 64114
(38.958285822, -94.595719903)",210,1,7,162
140062461,08/31/2014 12:00:00 AM,16:22,08/31/2014 12:00:00 AM,16:21,,,401,13A,Aggravated Assault (,323,1800  BENTON BL,KANSAS CITY,64127,PJ1603,EPD,N,1,SUS,B,F,45,"1800 BENTON
BL KANSAS CITY 64127
(39.090694533, -94.549674475)",233,3,7,95
140091422,12/22/2014 12:00:00 AM,1:49,12/22/2014 12:00:00 AM,0:49,,,802,13B,Non Agg Assault Dome,343,4900  E LINWOOD BL,KANSAS CITY,64130,PJ2597,EPD,Y,1,VIC,B,F,38,"4900 E LINWOOD
BL KANSAS CITY 64130
(39.067282087, -94.527711166)",208,3,7,36
140057234,08/13/2014 12:00:00 AM,8:00,08/13/2014 12:00:00 AM,7:00,,,801,13B,Non Aggravated Assau,243,E 73 ST/JACKSON AV,KANSAS CITY,64132,PJ5523,MPD,N,1,VIC,B,M,,"73 ST JACKSON AV
KANSAS CITY 64132
(38.986858578, -94.552169913)",93,2,7,151
140065763,09/13/2014 12:00:00 AM,2:53,09/13/2014 12:00:00 AM,2:53,,,401,13A,Aggravated Assault (,133,500  WESTPORT RD,KANSAS CITY,64111,PJ3361,CPD,U,1,SUS,B,M,,"500 WESTPORT RD
KANSAS CITY 64111
(39.052828008, -94.59155288)",42,4,7,50
140000914,01/04/2014 12:00:00 AM,22:48,01/04/2014 12:00:00 AM,22:47,,,401,13A,Aggravated Assault (,341,6200  E 15 TE,KANSAS CITY,64126,PJ1477,EPD,U,2,VIC,W,F,63,"6200 E 15
TE KANSAS CITY 64126
(39.092938026, -94.51004059)",83,3,7,94
140076026,10/20/2014 12:00:00 AM,17:09,10/20/2014 12:00:00 AM,16:20,,,801,13B,Non Aggravated Assau,331,E 31 ST/PROSPECT AV,KANSAS CITY,64130,PJ2482,EPD,U,1,VIC,B,M,17,"31 ST PROSPECT AV
KANSAS CITY 64130
(39.033319722, -94.544188138)",175,2,7,157
140080602,11/06/2014 12:00:00 AM,23:20,11/06/2014 12:00:00 AM,23:10,11/06/2014 12:00:00 AM,23:40,401,13A,Aggravated Assault (,242,7600  MONROE AV,KANSAS CITY,64131,PJ5718,MPD,N,1,VIC,B,F,33,"7600 MONROE AV
KANSAS CITY 64131
(38.990122686, -94.544817503)",93,2,7,151
140038721,06/05/2014 12:00:00 AM,20:42,06/05/2014 12:00:00 AM,20:20,,,403,13A,Agg Assault - Domest,131,3400  BALTIMORE AV,KANSAS CITY,64111,PJ2754,CPD,Y,1,VIC,B,M,23,"3400 BALTIMORE AV
KANSAS CITY 64111
(39.065422688, -94.586865523)",2,4,7,50
140068898,09/24/2014 12:00:00 AM,16:35,09/24/2014 12:00:00 AM,15:45,,,802,13B,Non Agg Assault Dome,125,1200  E LINWOOD BL,KANSAS CITY,64132,PJ2543,CPD,Y,1,SUS,B,M,22,"1200 E LINWOOD
BL KANSAS CITY 64132
(39.068666047, -94.569960245)",123,3,7,19
140027317,04/23/2014 12:00:00 AM,20:26,04/23/2014 12:00:00 AM,20:26,,,401,13A,Aggravated Assault (,545,11300  LEWIS AV,KANSAS CITY,64134,PJ7146,SPD,U,2,VIC,B,F,25,"11300 LEWIS AV
KANSAS CITY 64134
(38.918112676, -94.490185622)",200,1,7,143
140037463,05/31/2014 12:00:00 AM,22:19,05/31/2014 12:00:00 AM,22:17,,,401,13A,Aggravated Assault (,334,CLEVELAND AV/E EMANUEL CLEAVER II BL E,KANSAS CITY,64130,PJ3871,EPD,N,1,VIC,B,M,22,"CLEVELAND AV/E EMANUEL CLEAVER BL E KANSAS CITY, II 64130
(39.033319722, -94.544188138)",175,2,7,157
140028908,04/30/2014 12:00:00 AM,3:52,04/30/2014 12:00:00 AM,3:52,,,403,13A,Agg Assault - Domest,224,6000  PARK AV,KANSAS CITY,64131,PJ4870,MPD,U,1,SUS,B,F,22,"6000 PARK AV
KANSAS CITY 64131
(39.017631954, -94.559245054)",64,2,7,157
140054612,08/04/2014 12:00:00 AM,7:08,08/04/2014 12:00:00 AM,7:08,,,801,13B,Non Aggravated Assau,333,E 39 ST/PROSPECT AV,KANSAS CITY,64127,PJ3095,EPD,U,1,SUS,B,M,25,"39 ST PROSPECT AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",17,3,7,95
140056547,08/10/2014 12:00:00 AM,21:07,08/10/2014 12:00:00 AM,21:07,,,802,13B,Non Agg Assault Dome,332,3400  BELLEFONTAINE AV,KANSAS CITY,64130,PJ2807,EPD,Y,1,ARR,W,M,18,"3400 BELLEFONTAINE AV
KANSAS CITY 64130
(39.064174632, -94.547465493)",67,3,7,36
140072090,10/06/2014 12:00:00 AM,9:09,10/06/2014 12:00:00 AM,9:00,,,801,13B,Non Aggravated Assau,343,E 31 ST/CHELSEA AV,KANSAS CITY,64123,PJ2523,EPD,N,1,VIC,B,M,65,"31 ST CHELSEA AV
KANSAS CITY 64123
(39.113437278, -94.525539375)",174,4,7,76
140011969,02/21/2014 12:00:00 AM,18:10,02/21/2014 12:00:00 AM,18:00,,,802,13B,Non Agg Assault Dome,414,7800  N OREGON AV,KANSAS CITY,64151,PP0454,NPD,U,2,SUS,W,F,38,"7800 N OREGON AV
KANSAS CITY 64151
(39.236672504, -94.634463931)",144,5,3,66
140006593,01/29/2014 12:00:00 AM,6:05,01/29/2014 12:00:00 AM,6:05,,,802,13B,Non Agg Assault Dome,542,9600  BELMONT AV,KANSAS CITY,64134,PJ6618,SPD,U,1,SUS,B,F,21,"9600 BELMONT AV
KANSAS CITY 64134
(38.950461836, -94.517424411)",108,2,7,143
140038828,06/06/2014 12:00:00 AM,7:22,06/06/2014 12:00:00 AM,1:30,,,801,13B,Non Aggravated Assau,634,4500  N MONROE AV,KANSAS CITY,,PC1074,SCP,N,1,VIC,W,M,49,"4500 N MONROE AV
(39.176260676, -94.53586553)",56,6,4,166
140073983,10/13/2014 12:00:00 AM,8:26,10/13/2014 12:00:00 AM,8:00,,,802,13B,Non Agg Assault Dome,132,3600  WARWICK BL,KANSAS CITY,64111,PJ2908,CPD,Y,1,SUS,W,M,39,"3600 WARWICK
BL KANSAS CITY 64111
(39.061823315, -94.58348689)",32,4,7,50
140054888,08/05/2014 12:00:00 AM,1:37,08/05/2014 12:00:00 AM,1:37,,,802,13B,Non Agg Assault Dome,223,5600  PARK AV,KANSAS CITY,64130,PJ4510,MPD,U,2,VIC,,,,"5600 PARK AV
KANSAS CITY 64130
(39.024722942, -94.558825897)",58,2,7,157
140054169,08/02/2014 12:00:00 AM,9:08,08/02/2014 12:00:00 AM,1:00,08/02/2014 12:00:00 AM,6:00,401,13A,Aggravated Assault (,241,6300  COLLEGE AV,KANSAS CITY,64128,PJ4964,MPD,U,2,VIC,B,F,,"6300 COLLEGE AV
KANSAS CITY 64128
(39.012065376, -94.548067515)",168,2,7,151
140019845,03/25/2014 12:00:00 AM,15:20,03/25/2014 12:00:00 AM,15:15,,,801,13B,Non Aggravated Assau,532,9500  DRURY AV,KANSAS CITY,64137,PJ6534,SPD,N,1,VIC,W,M,43,"9500 DRURY AV
KANSAS CITY 64137
(38.950632374, -94.52527606)",108,2,7,149
140072296,10/06/2014 12:00:00 AM,20:48,10/06/2014 12:00:00 AM,20:45,,,802,13B,Non Agg Assault Dome,345,4400  NORWOOD AV,KANSAS CITY,64133,PJ3761,EPD,Y,2,SUS,B,M,24,"4400 NORWOOD AV
KANSAS CITY 64133
(39.042635163, -94.442615971)",37,3,7,37
140046872,07/06/2014 12:00:00 AM,2:47,07/06/2014 12:00:00 AM,2:37,,,401,13A,Aggravated Assault (,532,11100  APPLEWOOD DR,KANSAS CITY,64134,PJ7072,SPD,U,1,SUS,W,M,,"11100 APPLEWOOD DR
KANSAS CITY 64134
(38.92284234, -94.516189951)",34,1,7,143
140076572,10/22/2014 12:00:00 AM,18:24,10/22/2014 12:00:00 AM,18:24,,,802,13B,Non Agg Assault Dome,333,E 39 ST/INDIANA AV,KANSAS CITY,64130,PJ3119,EPD,U,2,ARR,W,F,32,"39 ST INDIANA AV
KANSAS CITY 64130
(39.033319722, -94.544188138)",175,2,7,157
140042789,06/20/2014 12:00:00 AM,19:23,06/20/2014 12:00:00 AM,19:23,,,802,13B,Non Agg Assault Dome,333,4200  PROSPECT AV,KANSAS CITY,64128,PJ3437,EPD,Y,1,VIC,B,F,27,"4200 PROSPECT AV
KANSAS CITY 64128
(39.049924257, -94.553887707)",13,3,7,157
140012130,02/22/2014 12:00:00 AM,13:29,02/22/2014 12:00:00 AM,11:45,,,802,13B,Non Agg Assault Dome,234,9300  STATE LINE RD,KANSAS CITY,64114,PJ6375,MPD,Y,1,SUS,W,M,42,"9300 STATE LINE RD
KANSAS CITY 64114
(38.960875206, -94.60815066)",,,8,97
140041183,06/14/2014 12:00:00 AM,21:17,06/14/2014 12:00:00 AM,21:00,,,801,13B,Non Aggravated Assau,532,10400  HILLCREST RD,KANSAS CITY,64137,PJ6795,SPD,U,2,SUS,B,F,,"10400 HILLCREST RD
KANSAS CITY 64137
(38.936574218, -94.522657545)",108,1,7,143
140053057,07/10/2014 12:00:00 AM,17:10,07/10/2014 12:00:00 AM,17:10,,,801,13B,Non Aggravated Assau,534,ASKEW AV/BRIDGE MANOR DR,KANSAS CITY,64137,PJ7037,SPD,U,2,VIC,,,,"ASKEW AV/BRIDGE MANOR KANSAS CITY, DR 64137
(38.929087385, -94.540016933)",198,1,7,149
140084124,11/21/2014 12:00:00 AM,15:44,11/19/2014 12:00:00 AM,21:40,,,801,13B,Non Aggravated Assau,233,100  E 83 ST,KANSAS CITY,64131,PJ6025,MPD,U,1,SUS,B,M,26,"100 E 83 ST
KANSAS CITY 64131
(38.977652921, -94.589011364)",129,1,7,162
140055790,08/07/2014 12:00:00 AM,23:30,08/07/2014 12:00:00 AM,23:30,,,802,13B,Non Agg Assault Dome,324,2400  CHELSEA AV,KANSAS CITY,64127,PJ2088,EPD,U,1,SUS,U,M,,"2400 CHELSEA AV
KANSAS CITY 64127
(39.081963419, -94.526584867)",107,3,7,95
140016497,03/12/2014 12:00:00 AM,15:09,03/05/2014 12:00:00 AM,20:00,03/05/2014 12:00:00 AM,23:00,802,13B,Non Agg Assault Dome,124,2700  OLIVE ST,KANSAS CITY,64109,PJ2249,CPD,Y,1,SUS,B,M,38,"2700 OLIVE ST
KANSAS CITY 64109
(39.077063039, -94.554805586)",26,3,7,19
140086180,12/01/2014 12:00:00 AM,8:17,11/30/2014 12:00:00 AM,19:00,,,403,13A,Agg Assault - Domest,631,1600  NE PARVIN RD,KANSAS CITY,64116,PC1199,SCP,Y,1,VIC,W,M,,"1600 NE PARVIN RD
KANSAS CITY 64116
(39.166767026, -94.560543949)",92,4,4,167
140072790,10/08/2014 12:00:00 AM,13:48,10/08/2014 12:00:00 AM,13:45,,,802,13B,Non Agg Assault Dome,233,8100  CAMPBELL ST,KANSAS CITY,64131,PJ5921,MPD,Y,1,VIC,B,F,25,"8100 CAMPBELL ST
KANSAS CITY 64131
(38.980693371, -94.578570505)",197,2,7,163
140089448,12/13/2014 12:00:00 AM,23:31,12/13/2014 12:00:00 AM,23:00,,,801,13B,Non Aggravated Assau,115,2300  HOLMES ST,KANSAS CITY,64109,PJ1938,CPD,N,1,VIC,B,M,44,"2300 HOLMES ST
KANSAS CITY 64109
(39.085054648, -94.575816325)",11,4,7,92
140031767,05/10/2014 12:00:00 AM,15:12,05/10/2014 12:00:00 AM,15:12,,,801,13B,Non Aggravated Assau,121,700  VIRGINIA AV,KANSAS CITY,64106,PJ0751,CPD,U,2,SUS,B,F,30,"700 VIRGINIA AV
KANSAS CITY 64106
(39.105261465, -94.565998325)",183,3,7,75
140071806,10/05/2014 12:00:00 AM,1:47,10/05/2014 12:00:00 AM,1:30,,,801,13B,Non Aggravated Assau,133,MILL ST/WESTPORT RD,KANSAS CITY,64111,PJ3218,CPD,U,1,ARR,W,M,25,"MILL ST/WESTPORT KANSAS CITY, RD 64111
(39.05549663, -94.59306945)",42,4,7,50
140064770,09/09/2014 12:00:00 AM,11:39,09/09/2014 12:00:00 AM,11:15,,,802,13B,Non Agg Assault Dome,144,4200  FLORA AV,KANSAS CITY,64123,PJ3412,CPD,U,1,ARR,B,M,30,"4200 FLORA AV
KANSAS CITY 64123
(39.050384702, -94.566676575)",25,3,7,165
140068011,09/21/2014 12:00:00 AM,11:37,09/21/2014 12:00:00 AM,11:37,,,403,13A,Agg Assault - Domest,224,6000  BLUE HILLS RD,KANSAS CITY,64110,PJ4734,MPD,U,1,ARR,B,M,30,"6000 BLUE HILLS RD
KANSAS CITY 64110
(39.018107333, -94.568500541)",64,2,7,165
140044794,06/28/2014 12:00:00 AM,2:00,06/28/2014 12:00:00 AM,2:00,,,801,13B,Non Aggravated Assau,133,4100  PENNSYLVANIA AV,KANSAS CITY,64111,PJ3275,CPD,U,2,ARR,B,M,36,"4100 PENNSYLVANIA AV
KANSAS CITY 64111
(39.052760833, -94.591403817)",42,4,7,50
140033403,05/16/2014 12:00:00 AM,14:55,05/16/2014 12:00:00 AM,14:55,,,802,13B,Non Agg Assault Dome,233,E 82 ST/TROOST AV,KANSAS CITY,64131,PJ5921,MPD,Y,1,VIC,B,F,19,"82 ST TROOST AV
KANSAS CITY 64131
(38.965376871, -94.57690603)",81,2,7,163
140052732,07/27/2014 12:00:00 AM,22:59,07/27/2014 12:00:00 AM,22:59,,,401,13A,Aggravated Assault (,323,E 22 ST/PROSPECT AV,KANSAS CITY,,PJ1796,EPD,N,1,VIC,B,M,51,"22 ST PROSPECT AV
(39.102950303, -94.583075872)",5,4,7,75
140022687,04/05/2014 12:00:00 AM,22:23,04/05/2014 12:00:00 AM,22:20,,,403,13A,Agg Assault - Domest,312,900  FULLER AV,KANSAS CITY,64126,PJ1021,EPD,Y,1,ARR,W,M,30,"900 FULLER AV
KANSAS CITY 64126
(39.100974869, -94.506418803)",218,4,7,94
140035438,05/24/2014 12:00:00 AM,2:07,05/24/2014 12:00:00 AM,2:07,,,401,13A,Aggravated Assault (,115,E 33 ST/FOREST AV,KANSAS CITY,64109,PJ2624,CPD,U,3,VIC,B,M,,"33 ST FOREST AV
KANSAS CITY 64109
(39.066698054, -94.568728729)",123,3,7,19
140082730,11/16/2014 12:00:00 AM,2:30,11/16/2014 12:00:00 AM,2:30,,,802,13B,Non Agg Assault Dome,123,2900  HIGHLAND AV,KANSAS CITY,64109,PJ2403,CPD,Y,2,SUS,B,F,36,"2900 HIGHLAND AV
KANSAS CITY 64109
(39.073762089, -94.563128555)",66,3,7,19
140081268,11/09/2014 12:00:00 AM,22:28,11/09/2014 12:00:00 AM,22:28,,,401,13A,Aggravated Assault (,223,E 60 ST/SWOPE PK,KANSAS CITY,64130,PJ4736,MPD,U,1,VIC,B,F,19,"60 ST SWOPE PK
KANSAS CITY 64130
(39.033319722, -94.544188138)",175,2,7,157
140020582,03/28/2014 12:00:00 AM,19:46,03/28/2014 12:00:00 AM,17:05,,,403,13A,Agg Assault - Domest,542,8800  CRYSTAL AV,KANSAS CITY,64138,PJ6346,SPD,U,1,SUS,W,F,46,"8800 CRYSTAL AV
KANSAS CITY 64138
(38.964964385, -94.503961646)",35,2,7,98
140020169,03/27/2014 12:00:00 AM,8:18,03/27/2014 12:00:00 AM,5:00,,,802,13B,Non Agg Assault Dome,213,8500  BLUE PK W,KANSAS CITY,64129,PJ5085,MPD,U,2,VIC,,,,"8500 BLUE PK W
KANSAS CITY 64129
(39.039016024, -94.496019407)",19,3,7,155
140008510,02/06/2014 12:00:00 AM,11:23,02/05/2014 12:00:00 AM,11:14,,,802,13B,Non Agg Assault Dome,311,3000  GARDNER AV,KANSAS CITY,64126,PJ0070,EPD,U,1,ARR,W,M,47,"3000 GARDNER AV
KANSAS CITY 64126
(39.127838006, -94.545389846)",176,4,7,144
140032116,05/11/2014 12:00:00 AM,23:30,05/11/2014 12:00:00 AM,23:30,,,801,13B,Non Aggravated Assau,643,8800  NE 107 ST,KANSAS CITY,64118,PC0168,SCP,U,1,VIC,W,F,30,"8800 NE 107 ST
KANSAS CITY 64118
(39.286081489, -94.473316907)",244,6,4,152
140013331,02/27/2014 12:00:00 AM,16:46,02/27/2014 12:00:00 AM,15:30,,,802,13B,Non Agg Assault Dome,242,E 72 ST/PROSPECT AV,KANSAS CITY,64132,PJ5432,MPD,U,1,VIC,B,F,23,"72 ST PROSPECT AV
KANSAS CITY 64132
(38.986858578, -94.552169913)",93,2,7,151
140057741,08/14/2014 12:00:00 AM,17:25,08/14/2014 12:00:00 AM,17:25,,,401,13A,Aggravated Assault (,211,5400  CLEVELAND AV,KANSAS CITY,64130,PJ4384,MPD,U,1,VIC,B,F,60,"5400 CLEVELAND AV
KANSAS CITY 64130
(39.027299908, -94.541272701)",175,2,7,157
140020834,03/29/2014 12:00:00 AM,20:00,03/29/2014 12:00:00 AM,20:00,,,801,13B,Non Aggravated Assau,332,E 35 ST/PROSPECT AV,KANSAS CITY,64130,PJ2799,EPD,U,2,SUS,B,M,,"35 ST PROSPECT AV
KANSAS CITY 64130
(39.033319722, -94.544188138)",175,2,7,157
140054579,08/04/2014 12:00:00 AM,1:29,08/04/2014 12:00:00 AM,1:29,,,402,13A,Agg Assault - Drive-,222,5100  OLIVE ST,KANSAS CITY,64130,PJ4135,MPD,U,6,VIC,B,M,52,"5100 OLIVE ST
KANSAS CITY 64130
(39.033722263, -94.557096322)",58,2,7,157
140026102,04/19/2014 12:00:00 AM,2:29,04/19/2014 12:00:00 AM,2:29,,,801,13B,Non Aggravated Assau,133,500  WESTPORT RD,KANSAS CITY,64111,PJ3218,CPD,N,3,VIC,W,M,29,"500 WESTPORT RD
KANSAS CITY 64111
(39.052828008, -94.59155288)",42,4,7,50
140023762,04/10/2014 12:00:00 AM,3:10,04/10/2014 12:00:00 AM,1:45,,,801,13B,Non Aggravated Assau,533,I-70/BLUE RIDGE CUTOFF,KANSAS CITY,64128,PJ6830,SPD,U,1,SUS,U,U,,"70 BLUE RIDGE
CUTOFF KANSAS CITY 64128
(39.0673976, -94.53796609)",133,3,7,36
140053323,07/29/2014 12:00:00 AM,23:52,07/29/2014 12:00:00 AM,23:30,07/29/2014 12:00:00 AM,23:52,401,13A,Aggravated Assault (,411,100  NW HARLEM RD,KANSAS CITY,64116,PC1483,NPD,N,2,SUS,W,M,26,"100 NW HARLEM RD
KANSAS CITY 64116
(39.11747176, -94.587850206)",137,4,4,167
140039513,06/08/2014 12:00:00 AM,23:25,06/08/2014 12:00:00 AM,23:25,,,401,13A,Aggravated Assault (,313,800  INDIANA AV,KANSAS CITY,64124,PJ0888,EPD,U,1,VIC,W,F,36,"800 INDIANA AV
KANSAS CITY 64124
(39.103052755, -94.542006039)",215,3,7,70
140065972,09/14/2014 12:00:00 AM,0:42,09/14/2014 12:00:00 AM,0:30,09/14/2014 12:00:00 AM,0:42,402,13A,Agg Assault - Drive-,315,400  N OAKLEY AV,KANSAS CITY,64123,PJ0199,EPD,U,2,VIC,W,M,26,"400 N OAKLEY AV
KANSAS CITY 64123
(39.116103499, -94.516175338)",174,4,7,76
140059504,08/20/2014 12:00:00 AM,23:22,08/20/2014 12:00:00 AM,22:50,08/20/2014 12:00:00 AM,23:15,401,13A,Aggravated Assault (,343,5600  PALOMA AV,KANSAS CITY,64127,PJ2568,EPD,U,1,SUS,U,U,,"5600 PALOMA AV
KANSAS CITY 64127
(39.069495336, -94.518139283)",222,3,7,36
140068115,09/21/2014 12:00:00 AM,20:32,09/21/2014 12:00:00 AM,20:20,,,403,13A,Agg Assault - Domest,143,4100  TROOST AV,KANSAS CITY,64110,PJ3315,CPD,U,1,SUS,B,M,40,"4100 TROOST AV
KANSAS CITY 64110
(39.052413226, -94.572368212)",191,4,7,165
