"taxpayer_number","taxpayer_name","taxpayer_city","location_name","location_address","location_city","obligation_end_date_yyyymmdd","liquor_receipts","wine_receipts","beer_receipts","cover_charge_receipts","total_receipts"
"32061073295","MMRJ ENTERPRISES LLC","SAN ANTONIO","TWO RIVERS TAVERN","13550 OCONNOR RD STE 3&4","SAN ANTONIO","2017-11-30T00:00:00.000","15421","104","11500","0","27025"
"17429863826","ALIANT, INC.","SAN ANTONIO","CADILLAC CLUB","7870 CULEBRA RD STE 15","SAN ANTONIO","2017-10-31T00:00:00.000","14308","298","12407","0","27013"
"17428021392","SAN ANTONIO KNUCKLE HEAD'S INC.","SAN ANTONIO","SA KNUCKLE HEAD'S","13777 JUDSON RD STE 112","SAN ANTONIO","2017-10-31T00:00:00.000","15164","0","11845","0","27009"
"32009621064","LAWRENCE GREENWOOD SR","SAN ANTONIO","GREENWOOD'S BAR & GRILL","301 N NEW BRAUNFELS AVE","SAN ANTONIO","2017-12-31T00:00:00.000","18498","549","5823","2050","26920"
"32056273124","LA LECHUZA-SA LLC","SAN ANTONIO","LA BOTANICA CAFE","2911 N SAINT MARYS ST","SAN ANTONIO","2017-10-31T00:00:00.000","17812","0","9098","0","26910"
"32021273860","SUGARTIME LOUNGE INC","SAN ANTONIO","SUGARTIME","2730 BILL MILLER LN","SAN ANTONIO","2017-12-31T00:00:00.000","14300","0","12570","0","26870"
"32049604047","BOURBON ST. SEAFOOD KITCHEN, LLC","SAN ANTONIO","BOURBON STREET SEAFOOD KITCHEN","103 9TH ST","SAN ANTONIO","2017-10-31T00:00:00.000","13178","7284","6251","0","26713"
"32037952242","VIOLET ENTERTAINMENT, LLC","SAN ANTONIO","EDISON EXPERIMENT","1846 N LOOP 1604 W","SAN ANTONIO","2017-10-31T00:00:00.000","20796","2509","3407","0","26712"
"32037952242","VIOLET ENTERTAINMENT, LLC","SAN ANTONIO","EDISON EXPERIMENT","1846 N LOOP 1604 W","SAN ANTONIO","2017-11-30T00:00:00.000","22056","941","3712","0","26709"
"32048140415","LA BOTANA DEL RIO, LLC","SAN ANTONIO","HALF MOON SALOON ON THE RIVERWALK","308 N PRESA ST","SAN ANTONIO","2017-12-31T00:00:00.000","8895","0","17789","0","26684"
"17424561623","WETMORE CITY LIMITS, INC.","SAN ANTONIO","WETMORE CITY LIMITS","12329 WETMORE RD","SAN ANTONIO","2017-10-31T00:00:00.000","19481","49","7147","0","26677"
"17109270375","ABSOLUTELY DELICIOUS, LLC","SAN ANTONIO","OLD SAN FRANCISCO","10223 SAHARA ST","SAN ANTONIO","2017-11-30T00:00:00.000","6937","4147","5743","9812","26639"
"32061073295","MMRJ ENTERPRISES LLC","SAN ANTONIO","TWO RIVERS TAVERN","13550 OCONNOR RD STE 3&4","SAN ANTONIO","2017-12-31T00:00:00.000","12854","238","13460","0","26552"
"17422725261","ACME INVESTMENT CORPORATION","SAN ANTONIO","OAK HILLS LANES","7330 CALLAGHAN RD","SAN ANTONIO","2017-10-31T00:00:00.000","8242","261","18022","0","26525"
"13645347280","PALMS SPORTS BAR AND GRILL, INC.","SAN ANTONIO","MARTINI RANCH","4904 WEST AVE","SAN ANTONIO","2017-10-31T00:00:00.000","16186","0","10311","0","26497"
"32062436962","WLF ENTERTAINMENT LLC.","SAN ANTONIO","HYDE","523 MED CT STE 105","SAN ANTONIO","2017-10-31T00:00:00.000","22891","254","3309","0","26454"
"32062235158","L&E INVESTMENTS, LLC","SAN ANTONIO","EXL SPORTBAR","3114 COMMERCIAL AVE","SAN ANTONIO","2017-10-31T00:00:00.000","9487","0","16714","215","26416"
"12055839521","TIAGO'S UNIDOS, LTD.","SAN ANTONIO","TIAGO'S CABO GRILLE","17711 W IH 10","SAN ANTONIO","2017-11-30T00:00:00.000","19424","2047","4636","0","26107"
"32050117806","THE ANGRY ELEPHANT CIGAR BAR, LLC","SAN ANTONIO","THE ANGRY ELEPHANT CIGAR BAR","23535 W INTERSTATE 10 STE 1101","SAN ANTONIO","2017-11-30T00:00:00.000","18156","341","7600","0","26097"
"17424724940","CORONA BEACH, INC.","SAN ANTONIO","SMITTY'S PUB","4121 GARDENDALE ST","SAN ANTONIO","2017-12-31T00:00:00.000","18027","93","7951","0","26071"
"12620663448","MAMA MARGIE'S CULEBRA RD, LTD.","SAN ANTONIO","MAMA MARGIE'S CULEBRA RD, LLC","10927 W FM 471","SAN ANTONIO","2017-12-31T00:00:00.000","20113","0","5852","0","25965"
"12007416915","MUSTANG SALLY'S, INCORPORATED","SAN ANTONIO","MUSTANG SALLY'S, INCORPORATED","3428 ROOSEVELT AVE","SAN ANTONIO","2017-10-31T00:00:00.000","13138","0","12826","0","25964"
"32057879119","NEW HD BAR II, LLC","SAN ANTONIO","THE RINGER PUB","2826 THOUSAND OAKS DR","SAN ANTONIO","2017-11-30T00:00:00.000","20017","88","5858","0","25963"
"32063188752","BARBUILDERS LLC","SAN ANTONIO","THE MODERNIST","516 E GRAYSON ST","SAN ANTONIO","2017-12-31T00:00:00.000","23049","2371","499","0","25919"
"12014990506","PURO AGAVE, LTD.","SAN ANTONIO","SALUD","8123 BROADWAY ST STE D","SAN ANTONIO","2017-10-31T00:00:00.000","15195","152","10496","0","25843"
"32058304950","COUNTRY NIGHTS LLC","SAN ANTONIO","MADAME DALIA'S COUNTRY BAR","12130 OCONNOR RD","SAN ANTONIO","2017-11-30T00:00:00.000","17121","58","8658","0","25837"
"14812671791","PACIFIC MOON, L.L.C.","SAN ANTONIO","PACIFIC MOON BAR & GRILL","15140 SAN PEDRO AVE","SAN ANTONIO","2017-12-31T00:00:00.000","16882","4898","3956","0","25736"
"32055849510","AIRPORT CORTE REAL, LLC","SAN ANTONIO","EMBASSY SUITES AIRPORT - SAN ANTONIO TX","10110 N US HIGHWAY 281","SAN ANTONIO","2017-10-31T00:00:00.000","13291","3838","8602","0","25731"
"17420978524","MARTINI CLUB, INC.","SAN ANTONIO","MARTINI CLUB","8507 N MCCULLOUGH A-9","SAN ANTONIO","2017-11-30T00:00:00.000","17712","722","7293","0","25727"
"32011819029","BONNIE DAVIS","SAN ANTONIO","BONNIE JEAN'S COCKTAILS","5118 AND 5120 FREDERICKSBURG RD","SAN ANTONIO","2017-10-31T00:00:00.000","13394","33","12289","0","25716"
"32044001058","CITY BASE 10, LLC","SAN ANTONIO","CITY BASE CINEMA","2623 SE MILITARY DR","SAN ANTONIO","2017-11-30T00:00:00.000","10775","425","14492","0","25692"
"32054975100","MIKE'S ROOKIES TOO, INC.","SAN ANTONIO","ROOKIES TOO","9200 BROADWAY ST STE 101","SAN ANTONIO","2017-12-31T00:00:00.000","13838","152","11685","0","25675"
"13645347280","PALMS SPORTS BAR AND GRILL, INC.","SAN ANTONIO","MARTINI RANCH","4904 WEST AVE","SAN ANTONIO","2017-12-31T00:00:00.000","16352","0","9309","0","25661"
"17430158190","MARKET SQUARE BEVERAGE COMPANY","SAN ANTONIO","DOUBLETREE HOTEL SAN ANTONIO DOWNTOWN","502 W CESAR E CHAVEZ BLVD","SAN ANTONIO","2017-10-31T00:00:00.000","11946","2879","10800","0","25625"
"12088860833","ASTRO BOWL SPORTS CENTER LLP","SAN ANTONIO","ASTRO BOWL SPORTS CENTER LLP","3203 HARRY WURZBACH RD","SAN ANTONIO","2017-11-30T00:00:00.000","9175","288","16120","0","25583"
"12620663448","MAMA MARGIE'S CULEBRA RD, LTD.","SAN ANTONIO","MAMA MARGIE'S CULEBRA RD, LLC","10927 W FM 471","SAN ANTONIO","2017-10-31T00:00:00.000","20185","0","5347","0","25532"
"32008529375","ADELA LOERA FULLER","SAN ANTONIO","TEXAS T PUB","121 N BROADWAY","SAN ANTONIO","2017-11-30T00:00:00.000","9370","27","16123","0","25520"
"17413959242","HASSLOCHER ENTERPRISES, INC.","SAN ANTONIO","MAGIC TIME MACHINE","902 NE LOOP 410","SAN ANTONIO","2017-10-31T00:00:00.000","16640","1763","7088","0","25491"
"32054127884","GOLF CLUB OF TEXAS PARTNERS, LLC","SAN ANTONIO","GOLF CLUB OF TEXAS","13600 BRIGGS RNCH","SAN ANTONIO","2017-11-30T00:00:00.000","8600","1461","15376","0","25437"
"32061020262","DRINK TEXAS STONE OAK, LLC","SAN ANTONIO","DRINK TEXAS","19903 STONE OAK PKWY STE 202","SAN ANTONIO","2017-12-31T00:00:00.000","13875","745","10765","0","25385"
"17422711980","JCFM, INC.","SAN ANTONIO","THE STEER","735 SE MILITARY DR","SAN ANTONIO","2017-11-30T00:00:00.000","10057","0","15280","0","25337"
