"devicenettype","devicenetworktype","deviceroaming","devicesignalstrength","latencyaverage","latencystatus","downloadspeed","downloadstatus","islatency","uploadspeed","uploadstatus","devicenetop","devicesimop","addresszip","latitude","longitude","location"
"1xEVDO REVA","GSM","false","-67","153.80000000000001","success","14096.97","success","false","962.29","success","Verizon Wireless","Verizon Wireless","80906","38.770000000000003","-104.8","(38.77, -104.8)"
"1xEVDO REVA","GSM","false","-67","165.4","success","7339.67","success","false","814.81","success","Verizon Wireless","Verizon Wireless","80906","38.78","-104.77","(38.78, -104.77)"
"1xEVDO REVA","GSM","false","-67","245.4","success","1488.36","success","false","314.33","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.8","(38.8, -104.8)"
"1xEVDO REVA","GSM","false","-67","249.6","success","2166.29","success","false","433.64","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.82","(38.8, -104.82)"
"1xEVDO REVA","GSM","false","-67","267.60000000000002","success","1160.29","success","false","465.06","success","Verizon Wireless","Verizon Wireless","80906","38.76","-104.78","(38.76, -104.78)"
"1xEVDO REVA","GSM","false","-67","274","success","1483.73","success","false","416.36","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.8","(38.79, -104.8)"
"1xEVDO REVA","GSM","false","-67","281.60000000000002","success","4056.63","success","false","537.86","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.82","(38.79, -104.82)"
"1xEVDO REVA","GSM","false","-67","284.60000000000002","success","2484.1999999999998","success","false","549.91999999999996","success","Verizon Wireless","Verizon Wireless","80906","38.76","-104.81","(38.76, -104.81)"
"1xEVDO REVA","GSM","false","-67","291.60000000000002","success","3557.99","success","false","460.64","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.81","(38.79, -104.81)"
"1xEVDO REVA","GSM","false","-67","328.2","success","1849.89","success","false","417.13","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.82","(38.79, -104.82)"
"1xEVDO REVA","GSM","false","-67","358","success","1504.07","success","false","349.39","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.78","(38.79, -104.78)"
"1xEVDO REVA","GSM","false","-67","363.2","success","982.19","success","false","455.1","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.85","(38.79, -104.85)"
"1xEVDO REVA","GSM","false","-65","309.8","success","1822.37","success","false","363.3","success","Verizon Wireless","Verizon Wireless","80906","38.770000000000003","-104.81","(38.77, -104.81)"
"1xEVDO REVA","GSM","false","-65","314.39999999999998","success","2238.2399999999998","success","false","458.98","success","Verizon Wireless","Verizon Wireless","80906","38.770000000000003","-104.8","(38.77, -104.8)"
"1xEVDO REVA","GSM","false","-65","343.8","success","3065.14","success","false","476.47","success","Verizon Wireless","Verizon Wireless","80906","38.78","-104.77","(38.78, -104.77)"
"1xEVDO REVA","GSM","false","-65","348.4","success","834.93","success","false","294.8","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.79","(38.79, -104.79)"
"1xEVDO REVA","GSM","false","-65","380.4","success","1530.66","success","false","312.77","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.78","(38.79, -104.78)"
"1xEVDO REVA","GSM","false","-65","430.8","success","526.12","success","false","182.43","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.79","(38.79, -104.79)"
"1xEVDO REVA","GSM","false","-65","484.4","success","1548.07","success","false","343.37","success","Verizon Wireless","Verizon Wireless","80906","38.76","-104.78","(38.76, -104.78)"
"1xEVDO REVA","GSM","false","-65","1345.6","success","114.99","success","false","0","timeout","Verizon Wireless","Verizon Wireless","80906","38.82","-104.86","(38.82, -104.86)"
"1xEVDO REVA","GSM","false","-63",,"Error",,,"true",,,"Verizon Wireless","Verizon Wireless","80906","38.79","-104.78","(38.79, -104.78)"
"1xEVDO REVA","GSM","false","-63",,"Error",,,"true",,,"Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.81","(38.8, -104.81)"
"1xEVDO REVA","GSM","false","-63","153.4","success","4039.25","success","false","818.83","success","Verizon Wireless","Verizon Wireless","80906","38.78","-104.82","(38.78, -104.82)"
"1xEVDO REVA","GSM","false","-63","161.4","success","11019.58","success","false","847.48","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.82","(38.8, -104.82)"
"1xEVDO REVA","GSM","false","-63","232.8","success","240.93","success","false","158.04","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.79","(38.8, -104.79)"
"1xEVDO REVA","GSM","false","-63","324.39999999999998","success","2137.5300000000002","success","false","484.48","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.78","(38.79, -104.78)"
"1xEVDO REVA","GSM","false","-63","334.8","success","4142.12","success","false","466.56","success","Verizon Wireless","Verizon Wireless","80906","38.770000000000003","-104.8","(38.77, -104.8)"
"1xEVDO REVA","GSM","false","-63","371.2","success","851.13","success","false","211.71","success","Verizon Wireless","Verizon Wireless","80906","38.78","-104.82","(38.78, -104.82)"
"1xEVDO REVA","GSM","false","-63","699.8","success","5258.41","success","false","530.66999999999996","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.81","(38.8, -104.81)"
"1xEVDO REVA","GSM","false","-61","293.39999999999998","success","5257.75","success","false","549.87","success","Verizon Wireless","Verizon Wireless","80906","38.770000000000003","-104.86","(38.77, -104.86)"
"1xEVDO REVA","GSM","false","-61","373.4","success","1973.29","success","false","390.39","success","Verizon Wireless","Verizon Wireless","80906","38.76","-104.81","(38.76, -104.81)"
"1xEVDO REVA","GSM","false","-61","386","success","303.18","success","false","311.04000000000002","success","Verizon Wireless","Verizon Wireless","80906","38.76","-104.82","(38.76, -104.82)"
"1xEVDO REVA","GSM","false","-59","170.8","success","1619.98","success","false","832.64","success","Verizon Wireless","Verizon Wireless","80906","38.770000000000003","-104.81","(38.77, -104.81)"
"1xEVDO REVA","GSM","false","-59","225.2","success","939.82","success","false","430.53","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.8","(38.79, -104.8)"
"1xEVDO REVA","GSM","false","-59","355.6","success","1609.84","success","false","320.61","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.79","(38.79, -104.79)"
"1xEVDO REVA","GSM","false","-59","454","success","2644.39","success","false","395.97","success","Verizon Wireless","Verizon Wireless","80906","38.78","-104.77","(38.78, -104.77)"
"1xEVDO REVA","GSM","false","-59","552.20000000000005","success","1439.4","success","false","221.79","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.81","(38.8, -104.81)"
"1xEVDO REVA","GSM","false","-59","652.4","success","895.12","success","false","131.38999999999999","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.79","(38.79, -104.79)"
"1xEVDO REVA","GSM","false","-59","772","success","5631.9","success","false","668.7","success","Verizon Wireless","Verizon Wireless","80906","38.78","-104.79","(38.78, -104.79)"
"1xEVDO REVA","GSM","false","-57","220.8","success","5215.5200000000004","success","false","639.09","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.8","(38.8, -104.8)"
"1xEVDO REVA","GSM","false","-57","231.4","success","2410.29","success","false","429.12","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.82","(38.8, -104.82)"
"1xEVDO REVA","GSM","false","-57","236.4","success","2910.83","success","false","576.9","success","Verizon Wireless","Verizon Wireless","80906","38.76","-104.8","(38.76, -104.8)"
"1xEVDO REVA","GSM","false","-57","280.39999999999998","success","6134.15","success","false","557.97","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.81","(38.79, -104.81)"
"1xEVDO REVA","GSM","false","-57","280.8","success","2289.87","success","false","454.67","success","Verizon Wireless","Verizon Wireless","80906","38.770000000000003","-104.81","(38.77, -104.81)"
"1xEVDO REVA","GSM","false","-57","321.2","success","4935.71","success","false","488.19","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.77","(38.79, -104.77)"
"1xEVDO REVA","GSM","false","-57","348.4","success","1675.51","success","false","314.98","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.82","(38.8, -104.82)"
"1xEVDO REVA","GSM","false","-57","740.8","success","149.22999999999999","success","false","290.02","success","Verizon Wireless","Verizon Wireless","80906","38.78","-104.77","(38.78, -104.77)"
"1xEVDO REVA","GSM","false","-55",,"Error",,,"true",,,"Verizon Wireless","Verizon Wireless","80906","38.770000000000003","-104.81","(38.77, -104.81)"
"1xEVDO REVA","GSM","false","-55","163","success","11847.37","success","false","906.42","success","Verizon Wireless","Verizon Wireless","80906","38.82","-104.86","(38.82, -104.86)"
"1xEVDO REVA","GSM","false","-55","191.2","success","11648.04","success","false","863.82","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.8","(38.8, -104.8)"
"1xEVDO REVA","GSM","false","-55","236","success","2789.81","success","false","641.45000000000005","success","Verizon Wireless","Verizon Wireless","80906","38.78","-104.77","(38.78, -104.77)"
"1xEVDO REVA","GSM","false","-55","236.4","success","2917.05","success","false","661.28","success","Verizon Wireless","Verizon Wireless","80906","38.78","-104.77","(38.78, -104.77)"
"1xEVDO REVA","GSM","false","-55","301.2","success","599.58000000000004","success","false","446.32","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.78","(38.79, -104.78)"
"1xEVDO REVA","GSM","false","-55","483.2","success","140.99","success","false","379.58","success","Verizon Wireless","Verizon Wireless","80906","38.770000000000003","-104.81","(38.77, -104.81)"
"1xEVDO REVA","GSM","false","-53","221.4","success","2434.71","success","false","411.08","success","Verizon Wireless","Verizon Wireless","80906","38.770000000000003","-104.81","(38.77, -104.81)"
"1xEVDO REVA","GSM","false","-53","252.4","success","1894.58","success","false","432.84","success","Verizon Wireless","Verizon Wireless","80906","38.770000000000003","-104.81","(38.77, -104.81)"
"1xEVDO REVA","GSM","false","-53","284.60000000000002","success","5612.34","success","false","526.96","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.81","(38.8, -104.81)"
"1xEVDO REVA","GSM","false","-53","363.6","success","1720.14","success","false","302.83999999999997","success","Verizon Wireless","Verizon Wireless","80906","38.78","-104.81","(38.78, -104.81)"
"1xEVDO REVA","GSM","false","-51",,"Error",,,"true",,,"Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.79","(38.8, -104.79)"
"1xEVDO REVA","GSM","false","-51","133.6","success","14443.95","success","false","904.76","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.79","(38.8, -104.79)"
"1xEVDO REVA","GSM","false","-51","143.19999999999999","success","8190.67","success","false","869.45","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.79","(38.8, -104.79)"
"1xEVDO REVA","GSM","false","-51","154","success","6637.91","success","false","810.89","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.82","(38.8, -104.82)"
"1xEVDO REVA","GSM","false","-51","213","success","1357.05","success","false","453.21","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.79","(38.79, -104.79)"
"1xEVDO REVA","GSM","false","-51","220.2","success","6046.23","success","false","638.98","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.82","(38.8, -104.82)"
"1xEVDO REVA","GSM","false","-51","244","success","6270.49","success","false","699.92","success","Verizon Wireless","Verizon Wireless","80906","38.770000000000003","-104.82","(38.77, -104.82)"
"1xEVDO REVA","GSM","false","-51","247","success","4069.44","success","false","648.27","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.82","(38.8, -104.82)"
"1xEVDO REVA","GSM","false","-51","266.8","success","1882.96","success","false","455.82","success","Verizon Wireless","Verizon Wireless","80906","38.770000000000003","-104.81","(38.77, -104.81)"
"1xEVDO REVA","GSM","false","-51","285.60000000000002","success","5199.21","success","false","555.99","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.78","(38.8, -104.78)"
"1xEVDO REVA","GSM","false","-51","285.60000000000002","success","5718.98","success","false","558.80999999999995","success","Verizon Wireless","Verizon Wireless","80906","38.770000000000003","-104.81","(38.77, -104.81)"
"1xEVDO REVA","GSM","false","-51","286.60000000000002","success","5062.25","success","false","415.75","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.8","(38.79, -104.8)"
"1xEVDO REVA","GSM","false","-51","291.8","success","4384.82","success","false","531.72","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.82","(38.8, -104.82)"
"1xEVDO REVA","GSM","false","-51","295.39999999999998","success","3212.3","success","false","520.16999999999996","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.81","(38.8, -104.81)"
"1xEVDO REVA","GSM","false","-51","299","success","3312.3","success","false","536.89","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.82","(38.8, -104.82)"
"1xEVDO REVA","GSM","false","-51","306.2","success","4976.3500000000004","success","false","579.1","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.82","(38.8, -104.82)"
"1xEVDO REVA","GSM","false","-51","313.8","success","4299.74","success","false","533.55999999999995","success","Verizon Wireless","Verizon Wireless","80906","38.76","-104.82","(38.76, -104.82)"
