"fecha","pais","municipio","delito","circunstacia_de_la_captura","pais_capturado","genero"
"2/9/22","COLOMBIA","PEREIRA (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/9/22","COLOMBIA","PLATO","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/9/22","COLOMBIA","PRADO","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/9/22","COLOMBIA","SAN MARCOS","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/9/22","COLOMBIA","SAN PEDRO","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/9/22","COLOMBIA","SAN PEDRO DE CARTAGO","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/9/22","COLOMBIA","SAN VICENTE DEL CAGUÁN","ARTICULO 337. APROPIACION ILEGAL DE BALDIOS DE LA NACION","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO"
"2/9/22","COLOMBIA","VILLAVICENCIO (CT)","ARTICULO 333. DANOS EN LOS RECURSOS NATURALES Y ECOCIDIO","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/8/22","COLOMBIA","BUCARAMANGA (CT)","ARTICULO 333. DANOS EN LOS RECURSOS NATURALES Y ECOCIDIO","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/8/22","COLOMBIA","BUCARAMANGA (CT)","ARTICULO 333. DANOS EN LOS RECURSOS NATURALES Y ECOCIDIO","FLAGRANCIA LEY 906","VENEZUELA","FEMENINO"
"2/8/22","COLOMBIA","BUCARAMANGA (CT)","ARTICULO 333. DANOS EN LOS RECURSOS NATURALES Y ECOCIDIO","FLAGRANCIA LEY 906","VENEZUELA","MASCULINO"
"2/8/22","COLOMBIA","FRONTINO","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/8/22","COLOMBIA","SAN VICENTE DEL CAGUÁN","ARTICULO 337. APROPIACION ILEGAL DE BALDIOS DE LA NACION","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO"
"2/8/22","COLOMBIA","SANTIAGO DE TOLÚ","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/8/22","COLOMBIA","SINCELEJO (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","FEMENINO"
"2/8/22","COLOMBIA","SINCELEJO (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/8/22","COLOMBIA","SUCRE","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/7/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","FEMENINO"
"2/7/22","COLOMBIA","BUENAVISTA","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/7/22","COLOMBIA","LA MACARENA","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/7/22","COLOMBIA","MOMIL","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/7/22","COLOMBIA","ROSAS","ARTÍCULO 334. CONTAMINACIÓN AMBIENTAL","ORDEN JUDICIAL LEY 600","COLOMBIA","MASCULINO"
"2/7/22","COLOMBIA","VILLAVICENCIO (CT)","ARTICULO 333. DANOS EN LOS RECURSOS NATURALES Y ECOCIDIO","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/7/22","COLOMBIA","VILLAVICENCIO (CT)","ARTICULO 333. DANOS EN LOS RECURSOS NATURALES Y ECOCIDIO","FLAGRANCIA LEY 906","VENEZUELA","MASCULINO"
"2/6/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","VENEZUELA","MASCULINO"
"2/6/22","COLOMBIA","CIMITARRA","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","FEMENINO"
"2/6/22","COLOMBIA","CIMITARRA","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/6/22","COLOMBIA","MOCOA (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","ORDEN JUDICIAL LEY 906","COLOMBIA","FEMENINO"
"2/5/22","COLOMBIA","CARTAGENA (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/5/22","COLOMBIA","LA PALMA","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/5/22","COLOMBIA","LORICA","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/5/22","COLOMBIA","PEREIRA (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/5/22","COLOMBIA","PIOJÓ","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/5/22","COLOMBIA","PUERTO LIBERTADOR","ARTÍCULO 332. EXPLOTACIÓN ILÍCITA DE YACIMIENTO MINERO Y OTROS MATERIALES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/5/22","COLOMBIA","SABANA DE TORRES","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/5/22","COLOMBIA","SANTA CATALINA","ARTICULO 333. DANOS EN LOS RECURSOS NATURALES Y ECOCIDIO","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/5/22","COLOMBIA","TONA","ARTICULO 333. DANOS EN LOS RECURSOS NATURALES Y ECOCIDIO","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/5/22","COLOMBIA","VEGACHÍ","ARTÍCULO 339A. MALTRATO ANIMAL","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/4/22","COLOMBIA","ALBANIA","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/4/22","COLOMBIA","ANCUYÁ","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/4/22","COLOMBIA","ANCUYÁ","ARTÍCULO 332. EXPLOTACIÓN ILÍCITA DE YACIMIENTO MINERO Y OTROS MATERIALES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/4/22","COLOMBIA","ARIGUANÍ","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/4/22","COLOMBIA","BUENAVENTURA","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/4/22","COLOMBIA","CÚCUTA (CT)","ARTÍCULO 332. EXPLOTACIÓN ILÍCITA DE YACIMIENTO MINERO Y OTROS MATERIALES","FLAGRANCIA LEY 906","COLOMBIA","FEMENINO"
"2/4/22","COLOMBIA","CÚCUTA (CT)","ARTÍCULO 332. EXPLOTACIÓN ILÍCITA DE YACIMIENTO MINERO Y OTROS MATERIALES","FLAGRANCIA LEY 906","VENEZUELA","MASCULINO"
"2/4/22","COLOMBIA","SANTA ISABEL","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/3/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/3/22","COLOMBIA","LORICA","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/3/22","COLOMBIA","SAN BERNARDO DEL VIENTO","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/3/22","COLOMBIA","SANTANDER DE QUILICHAO","ARTÍCULO 332. EXPLOTACIÓN ILÍCITA DE YACIMIENTO MINERO Y OTROS MATERIALES","FLAGRANCIA LEY 906","COLOMBIA","FEMENINO"
"2/3/22","COLOMBIA","SANTANDER DE QUILICHAO","ARTÍCULO 332. EXPLOTACIÓN ILÍCITA DE YACIMIENTO MINERO Y OTROS MATERIALES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/3/22","COLOMBIA","SANTANDER DE QUILICHAO","ARTÍCULO 332. EXPLOTACIÓN ILÍCITA DE YACIMIENTO MINERO Y OTROS MATERIALES","FLAGRANCIA LEY 906","VENEZUELA","FEMENINO"
"2/3/22","COLOMBIA","SANTANDER DE QUILICHAO","ARTÍCULO 332. EXPLOTACIÓN ILÍCITA DE YACIMIENTO MINERO Y OTROS MATERIALES","FLAGRANCIA LEY 906","VENEZUELA","MASCULINO"
"2/3/22","COLOMBIA","VÉLEZ","ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/3/22","COLOMBIA","VILLAGARZÓN","ARTÍCULO 332. EXPLOTACIÓN ILÍCITA DE YACIMIENTO MINERO Y OTROS MATERIALES","FLAGRANCIA LEY 906","COLOMBIA","FEMENINO"
"2/3/22","COLOMBIA","VILLAGARZÓN","ARTÍCULO 332. EXPLOTACIÓN ILÍCITA DE YACIMIENTO MINERO Y OTROS MATERIALES","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/3/22","COLOMBIA","VILLAVICENCIO (CT)","ARTICULO 333. DANOS EN LOS RECURSOS NATURALES Y ECOCIDIO","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO"
"2/3/22","COLOMBIA","VILLAVICENCIO (CT)","ARTICULO 333. DANOS EN LOS RECURSOS NATURALES Y ECOCIDIO","FLAGRANCIA LEY 906","VENEZUELA","FEMENINO"
