"row_id","branch","branch_name","holds","title","authour","date","web_link"
"EPLCLV20210920The President's daughter : a thriller / Bill Clinton, James Patterson","EPLCLV","Clareview","91","The President's daughter : a thriller / Bill Clinton, James Patterson","Clinton Bill \\\\\\","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20President%27s%20daughter%20%3A%20a%20thriller%20%2F%20Bill%20Clinton%2C%20James%20Patterson"
"EPLCLV20210920The shadows between us / Tricia Levenseller","EPLCLV","Clareview","70","The shadows between us / Tricia Levenseller","Levenseller Tricia","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20shadows%20between%20us%20%2F%20Tricia%20Levenseller"
"EPLCLV20210920We hunt the flame / Hafsah Faizal","EPLCLV","Clareview","60","We hunt the flame / Hafsah Faizal","Faizal Hafsah","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=We%20hunt%20the%20flame%20%2F%20Hafsah%20Faizal"
"EPLCLV20210920Winter garden / Kristin Hannah","EPLCLV","Clareview","103","Winter garden / Kristin Hannah","Hannah Kristin","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Winter%20garden%20%2F%20Kristin%20Hannah"
"EPLCPL20210920Blind tiger / Sandra Brown","EPLCPL","Capilano","82","Blind tiger / Sandra Brown","Brown Sandra \\\\\\","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Blind%20tiger%20%2F%20Sandra%20Brown"
"EPLCPL20210920Dark Hours / by Michael  Connelly","EPLCPL","Capilano","129","Dark Hours / by Michael  Connelly","Connelly Michael","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Dark%20Hours%20%2F%20by%20Michael%20%20Connelly"
"EPLCPL20210920Denial / by Beverley  McLachlin","EPLCPL","Capilano","84","Denial / by Beverley  McLachlin","Mclachlin Beverley","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Denial%20%2F%20by%20Beverley%20%20McLachlin"
"EPLCPL20210920Garfield. 30 years of laughs & lasagna : the life & times of a fat, furry legend! / by Jim Davis","EPLCPL","Capilano","62","Garfield. 30 years of laughs & lasagna : the life & times of a fat, furry legend! / by Jim Davis","Davis Jim \\\\\\ July \\\\\\","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Garfield%2E%2030%20years%20of%20laughs%20%26%20lasagna%20%3A%20the%20life%20%26%20times%20of%20a%20fat%2C%20furry%20legend%21%20%2F%20by%20Jim%20Davis"
"EPLCPL20210920Nomadland : surviving America in the twenty-first century / Jessica Bruder","EPLCPL","Capilano","69","Nomadland : surviving America in the twenty-first century / Jessica Bruder","Bruder Jessica","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Nomadland%20%3A%20surviving%20America%20in%20the%20twenty%2Dfirst%20century%20%2F%20Jessica%20Bruder"
"EPLCPL20210920Razorblade tears / S.A. Cosby","EPLCPL","Capilano","58","Razorblade tears / S.A. Cosby","Cosby S A","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Razorblade%20tears%20%2F%20S%2EA%2E%20Cosby"
"EPLCPL20210920Survive the night : a novel / Riley Sager","EPLCPL","Capilano","66","Survive the night : a novel / Riley Sager","Sager Riley","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Survive%20the%20night%20%3A%20a%20novel%20%2F%20Riley%20Sager"
"EPLCPL20210920The heart principle / Helen Hoang","EPLCPL","Capilano","89","The heart principle / Helen Hoang","Hoang Helen","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20heart%20principle%20%2F%20Helen%20Hoang"
"EPLCPL20210920The other black girl : a novel / Zakiya Dalila Harris","EPLCPL","Capilano","92","The other black girl : a novel / Zakiya Dalila Harris","Harris Zakiya Dalila","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20other%20black%20girl%20%3A%20a%20novel%20%2F%20Zakiya%20Dalila%20Harris"
"EPLCPL20210920The plot / Jean Hanff Korelitz","EPLCPL","Capilano","113","The plot / Jean Hanff Korelitz","Korelitz Jean Hanff \\\\\\","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20plot%20%2F%20Jean%20Hanff%20Korelitz"
"EPLCSD20210920Better Off Dead / by Lee  Child","EPLCSD","Castle Downs","134","Better Off Dead / by Lee  Child","Child Lee","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Better%20Off%20Dead%20%2F%20by%20Lee%20%20Child"
"EPLCSD20210920Dark roads / Chevy Stevens","EPLCSD","Castle Downs","76","Dark roads / Chevy Stevens","Stevens Chevy","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Dark%20roads%20%2F%20Chevy%20Stevens"
"EPLCSD20210920Dog Man. Mothering heights / written and illustrated by Dav Pilkey as George Beard and Harold Hutchins ; with color by Jose Garibaldi","EPLCSD","Castle Downs","126","Dog Man. Mothering heights / written and illustrated by Dav Pilkey as George Beard and Harold Hutchins ; with color by Jose Garibaldi","Pilkey Dav \\\\\\","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Dog%20Man%2E%20Mothering%20heights%20%2F%20written%20and%20illustrated%20by%20Dav%20Pilkey%20as%20George%20Beard%20and%20Harold%20Hutchins%20%3B%20with%20color%20by%20Jose%20Garibaldi"
"EPLCSD20210920Hooked / by Michael  Moss","EPLCSD","Castle Downs","76","Hooked / by Michael  Moss","Moss Michael","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Hooked%20%2F%20by%20Michael%20%20Moss"
"EPLCSD20210920Howl of the Wind Dragon: A Branches Book (Dragon Masters #20) / by Tracey  West","EPLCSD","Castle Downs","105","Howl of the Wind Dragon: A Branches Book (Dragon Masters #20) / by Tracey  West","West Tracey","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Howl%20of%20the%20Wind%20Dragon%3A%20A%20Branches%20Book%20%28Dragon%20Masters%20%2320%29%20%2F%20by%20Tracey%20%20West"
"EPLCSD20210920Six of crows / Leigh Bardugo","EPLCSD","Castle Downs","99","Six of crows / Leigh Bardugo","Bardugo Leigh","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Six%20of%20crows%20%2F%20Leigh%20Bardugo"
"EPLCSD20210920The 48 laws of power / Robert Greene","EPLCSD","Castle Downs","90","The 48 laws of power / Robert Greene","Greene Robert","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%2048%20laws%20of%20power%20%2F%20Robert%20Greene"
"EPLCSD20210920The Maidens / Alex Michaelides","EPLCSD","Castle Downs","135","The Maidens / Alex Michaelides","Michaelides Alex \\\\\\","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20Maidens%20%2F%20Alex%20Michaelides"
"EPLCSD20210920The noise / James Patterson and J. D. Barker","EPLCSD","Castle Downs","76","The noise / James Patterson and J. D. Barker","Patterson James \\\\\\","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20noise%20%2F%20James%20Patterson%20and%20J%2E%20D%2E%20Barker"
"EPLCSD20210920Wave of the sea dragon / by Tracey West ; illustrated by Matt Loveridge","EPLCSD","Castle Downs","77","Wave of the sea dragon / by Tracey West ; illustrated by Matt Loveridge","West Tracey \\\\\\","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Wave%20of%20the%20sea%20dragon%20%2F%20by%20Tracey%20West%20%3B%20illustrated%20by%20Matt%20Loveridge"
"EPLHIG20210920A swim in a pond in the rain : in which four Russians give a master class on writing, reading, and life / George Saunders","EPLHIG","Highlands","40","A swim in a pond in the rain : in which four Russians give a master class on writing, reading, and life / George Saunders","Saunders George \\\\\\","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=A%20swim%20in%20a%20pond%20in%20the%20rain%20%3A%20in%20which%20four%20Russians%20give%20a%20master%20class%20on%20writing%2C%20reading%2C%20and%20life%20%2F%20George%20Saunders"
"EPLHIG20210920Doom: The Politics of Castastrophe / by Niall  Ferguson","EPLHIG","Highlands","42","Doom: The Politics of Castastrophe / by Niall  Ferguson","Ferguson Niall","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Doom%3A%20The%20Politics%20of%20Castastrophe%20%2F%20by%20Niall%20%20Ferguson"
"EPLHIG20210920Four Thousand Weeks: Time Management for Mortals / by Oliver  Burkeman","EPLHIG","Highlands","63","Four Thousand Weeks: Time Management for Mortals / by Oliver  Burkeman","Burkeman Oliver","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Four%20Thousand%20Weeks%3A%20Time%20Management%20for%20Mortals%20%2F%20by%20Oliver%20%20Burkeman"
"EPLHIG20210920Order from Chaos: The Everyday Grind of Staying Organized with Adult ADHD / by Jaclyn  Paul","EPLHIG","Highlands","36","Order from Chaos: The Everyday Grind of Staying Organized with Adult ADHD / by Jaclyn  Paul","Paul Jaclyn","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Order%20from%20Chaos%3A%20The%20Everyday%20Grind%20of%20Staying%20Organized%20with%20Adult%20ADHD%20%2F%20by%20Jaclyn%20%20Paul"
"EPLHIG20210920Scaredy Squirrel goes camping / MÃ©lanie Watt","EPLHIG","Highlands","54","Scaredy Squirrel goes camping / MÃ©lanie Watt","Watt MÃ‰Lanie \\\\\\","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Scaredy%20Squirrel%20goes%20camping%20%2F%20MÃ©lanie%20Watt"
"EPLHIG20210920Serpent & dove / Shelby Mahurin","EPLHIG","Highlands","31","Serpent & dove / Shelby Mahurin","Mahurin Shelby","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Serpent%20%26%20dove%20%2F%20Shelby%20Mahurin"
"EPLHIG20210920The 7 habits of highly effective people : powerful lessons in personal change / Stephen R. Covey","EPLHIG","Highlands","33","The 7 habits of highly effective people : powerful lessons in personal change / Stephen R. Covey","Covey Stephen R","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%207%20habits%20of%20highly%20effective%20people%20%3A%20powerful%20lessons%20in%20personal%20change%20%2F%20Stephen%20R%2E%20Covey"
"EPLHIG20210920The President's daughter [large print] : a thriller / Bill Clinton, James Patterson","EPLHIG","Highlands","43","The President's daughter [large print] : a thriller / Bill Clinton, James Patterson","Clinton Bill \\\\\\","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20President%27s%20daughter%20%5Blarge%20print%5D%20%3A%20a%20thriller%20%2F%20Bill%20Clinton%2C%20James%20Patterson"
"EPLHIG20210920The priory of the orange tree / Samantha Shannon","EPLHIG","Highlands","58","The priory of the orange tree / Samantha Shannon","Shannon Samantha \\\\\\","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20priory%20of%20the%20orange%20tree%20%2F%20Samantha%20Shannon"
"EPLHIG20210920Vanderbilt: An American Dynasty / by Anderson  Cooper","EPLHIG","Highlands","44","Vanderbilt: An American Dynasty / by Anderson  Cooper","Cooper Anderson","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Vanderbilt%3A%20An%20American%20Dynasty%20%2F%20by%20Anderson%20%20Cooper"
"EPLHVY20210920Forgotten in Death / by J D  Robb","EPLHVY","Heritage Valley","115","Forgotten in Death / by J D  Robb","Robb J D","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Forgotten%20in%20Death%20%2F%20by%20J%20D%20%20Robb"
"EPLHVY20210920How to avoid a climate disaster : the solutions we have and the breakthroughs we need / Bill Gates","EPLHVY","Heritage Valley","104","How to avoid a climate disaster : the solutions we have and the breakthroughs we need / Bill Gates","Gates Bill \\\\\\","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=How%20to%20avoid%20a%20climate%20disaster%20%3A%20the%20solutions%20we%20have%20and%20the%20breakthroughs%20we%20need%20%2F%20Bill%20Gates"
"EPLHVY20210920Nineteen eighty-four / George Orwell","EPLHVY","Heritage Valley","130","Nineteen eighty-four / George Orwell","Orwell George \\\\\\ \\\\\\","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Nineteen%20eighty%2Dfour%20%2F%20George%20Orwell"
"EPLHVY20210920Paper Palace / by Miranda  Cowley Heller","EPLHVY","Heritage Valley","267","Paper Palace / by Miranda  Cowley Heller","Cowley Heller Miranda","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Paper%20Palace%20%2F%20by%20Miranda%20%20Cowley%20Heller"
"EPLHVY20210920People we meet on vacation / Emily Henry","EPLHVY","Heritage Valley","313","People we meet on vacation / Emily Henry","Henry Emily","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=People%20we%20meet%20on%20vacation%20%2F%20Emily%20Henry"
"EPLHVY20210920Sooley / John Grisham","EPLHVY","Heritage Valley","229","Sooley / John Grisham","Grisham John","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Sooley%20%2F%20John%20Grisham"
"EPLHVY20210920State of Terror / by Louise  Penny","EPLHVY","Heritage Valley","248","State of Terror / by Louise  Penny","Penny Louise","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=State%20of%20Terror%20%2F%20by%20Louise%20%20Penny"
"EPLHVY20210920The rose code : a novel / Kate Quinn","EPLHVY","Heritage Valley","167","The rose code : a novel / Kate Quinn","Quinn Kate","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20rose%20code%20%3A%20a%20novel%20%2F%20Kate%20Quinn"
"EPLHVY20210920We Were Never Here / by Andrea  Bartz","EPLHVY","Heritage Valley","162","We Were Never Here / by Andrea  Bartz","Bartz Andrea","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=We%20Were%20Never%20Here%20%2F%20by%20Andrea%20%20Bartz"
"EPLHVY20210920What happened to you? : conversations on trauma, resilience, and healing / Bruce D. Perry, Oprah Winfrey","EPLHVY","Heritage Valley","221","What happened to you? : conversations on trauma, resilience, and healing / Bruce D. Perry, Oprah Winfrey","Perry Bruce Duncan \\\\\\","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=What%20happened%20to%20you%3F%20%3A%20conversations%20on%20trauma%2C%20resilience%2C%20and%20healing%20%2F%20Bruce%20D%2E%20Perry%2C%20Oprah%20Winfrey"
"EPLIDY20210920Between two kingdoms : a memoir of a life interrupted / Suleika Jaouad","EPLIDY","Idylwylde (Bonnie Doon)","153","Between two kingdoms : a memoir of a life interrupted / Suleika Jaouad","Jaouad Suleika","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Between%20two%20kingdoms%20%3A%20a%20memoir%20of%20a%20life%20interrupted%20%2F%20Suleika%20Jaouad"
"EPLIDY20210920Billy Summers : a novel / Stephen King","EPLIDY","Idylwylde (Bonnie Doon)","180","Billy Summers : a novel / Stephen King","King Stephen \\\\\\","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Billy%20Summers%20%3A%20a%20novel%20%2F%20Stephen%20King"
"EPLIDY20210920Centaur's Wife / by Amanda  Leduc","EPLIDY","Idylwylde (Bonnie Doon)","61","Centaur's Wife / by Amanda  Leduc","Leduc Amanda","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Centaur%27s%20Wife%20%2F%20by%20Amanda%20%20Leduc"
"EPLIDY20210920Nishga / Jordan Abel","EPLIDY","Idylwylde (Bonnie Doon)","61","Nishga / Jordan Abel","Abel Jordan \\\\\\","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Nishga%20%2F%20Jordan%20Abel"
"EPLIDY20210920Something's wrong! : a bear, a hare, and some underwear / Jory John ; pictures by Erin Balzer","EPLIDY","Idylwylde (Bonnie Doon)","72","Something's wrong! : a bear, a hare, and some underwear / Jory John ; pictures by Erin Balzer","John Jory","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Something%27s%20wrong%21%20%3A%20a%20bear%2C%20a%20hare%2C%20and%20some%20underwear%20%2F%20Jory%20John%20%3B%20pictures%20by%20Erin%20Balzer"
"EPLIDY20210920The comfort book / Matt Haig","EPLIDY","Idylwylde (Bonnie Doon)","59","The comfort book / Matt Haig","Haig Matt \\\\\\","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20comfort%20book%20%2F%20Matt%20Haig"
"EPLIDY20210920The final girl support group / Grady Hendrix","EPLIDY","Idylwylde (Bonnie Doon)","66","The final girl support group / Grady Hendrix","Hendrix Grady","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20final%20girl%20support%20group%20%2F%20Grady%20Hendrix"
"EPLIDY20210920The reading list : a novel / Sara Nisha Adams","EPLIDY","Idylwylde (Bonnie Doon)","63","The reading list : a novel / Sara Nisha Adams","Adams Sara Nisha","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20reading%20list%20%3A%20a%20novel%20%2F%20Sara%20Nisha%20Adams"
"EPLIDY20210920Velvet Was the Night / by Silvia  Moreno-Garcia","EPLIDY","Idylwylde (Bonnie Doon)","60","Velvet Was the Night / by Silvia  Moreno-Garcia","Moreno Garcia Silvia","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Velvet%20Was%20the%20Night%20%2F%20by%20Silvia%20%20Moreno%2DGarcia"
"EPLIDY20210920Vortex / Catherine Coulter","EPLIDY","Idylwylde (Bonnie Doon)","60","Vortex / Catherine Coulter","Coulter Catherine","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Vortex%20%2F%20Catherine%20Coulter"
"EPLJPL20210920A slow fire burning / Paula Hawkins","EPLJPL","Jasper Place","254","A slow fire burning / Paula Hawkins","Hawkins Paula","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=A%20slow%20fire%20burning%20%2F%20Paula%20Hawkins"
"EPLJPL20210920Dune / by Frank Herbert","EPLJPL","Jasper Place","96","Dune / by Frank Herbert","Herbert Frank","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Dune%20%2F%20by%20Frank%20Herbert"
"EPLJPL20210920Girl A : a novel / Abigail Dean","EPLJPL","Jasper Place","93","Girl A : a novel / Abigail Dean","Dean Abigail","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Girl%20A%20%3A%20a%20novel%20%2F%20Abigail%20Dean"
"EPLJPL20210920One last stop / Casey McQuiston","EPLJPL","Jasper Place","85","One last stop / Casey McQuiston","Mcquiston Casey","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=One%20last%20stop%20%2F%20Casey%20McQuiston"
"EPLJPL20210920Rememberings / SinÃ©ad O'Connor","EPLJPL","Jasper Place","54","Rememberings / SinÃ©ad O'Connor","Oconnor SinÃ‰Ad","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Rememberings%20%2F%20SinÃ©ad%20O%27Connor"
"EPLJPL20210920Remember : the science of memory and the art of forgetting / Lisa Genova","EPLJPL","Jasper Place","94","Remember : the science of memory and the art of forgetting / Lisa Genova","Genova Lisa","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Remember%20%3A%20the%20science%20of%20memory%20and%20the%20art%20of%20forgetting%20%2F%20Lisa%20Genova"
