"id","url","notice_type","publication_date","project_id","bid_description","procurement_group_desc","procurement_method_name","deadline_date","country_code","country_name","regionname","major_sector"
"192685","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192685","Contract Award","2022-08-24T00:00:00.000","P151851","CONSTRUCCIÓN DE 190 ESTRUCTURAS DE MEDICIÓN DE AGUA EN LA REGIÓN AREQUIPA (2da convocatoria)","Works","Request for Bids","2022-08-24T00:00:00.000","PE","Peru","Latin America And Caribbean","Public Administration - Water, Sanitation and Waste Management;Irrigation and Drainage"
"192688","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192688","Contract Award","2022-08-24T00:00:00.000","P157043","Asesoría y asistencia especializada para la dirección de la UE 003","Consultant Services","Individual Consultant Selection","2022-08-24T00:00:00.000","PE","Peru","Latin America And Caribbean","Water Supply;Sanitation;Public Administration - Water, Sanitation and Waste Management"
"192693","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192693","Contract Award","2022-08-24T00:00:00.000","P133193","Adquisición de medicamentos inmunosupresores e inductores (Azatioprina 50 mg, Ganciclovir 500 mg, y
Valganciclovir 450 mg)","Goods","Request for Bids","2022-08-24T00:00:00.000","AR","Argentina","Latin America And Caribbean","Health;Public Administration - Health;Public Administration - Health;Health"
"192609","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192609","Contract Award","2022-08-24T00:00:00.000","P169315","Recrutement d'un spécialiste en Genre","Consultant Services","Individual Consultant Selection","2022-08-24T00:00:00.000","BI","Burundi","Eastern And Southern Africa","Social Protection;Public Administration - Social Protection"
"192616","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192616","Contract Award","2022-08-24T00:00:00.000","P160674","Supply of Vehicles for MOSD additional 5 project targeted Directories","Goods","Request for Bids","2022-08-24T00:00:00.000","GZ","West Bank and Gaza","Middle East And North Africa","Social Protection;Public Administration - Social Protection"
"192619","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192619","Contract Award","2022-08-24T00:00:00.000","P150080","Recrutement d'une ONG pour la mise en œuvre des activités de la S.C 1.2 ""SCOFI, SR, Renforcement du pouvoir économique des femmes  et Insertion socio professionnelle des filles et femmes"" dans la province du BATHA","Consultant Services","Consultant Qualification  Selection","2022-08-24T00:00:00.000","","Western and Central Africa","Western And Central Africa","Health;Secondary Education;Central Government (Central Agencies);Sub-National Government;Health"
"192626","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192626","Contract Award","2022-08-24T00:00:00.000","P165062","Recrutement d' un Ingénieur des Travaux  Statistique (ITS ou IPS)","Consultant Services","Individual Consultant Selection","2022-08-24T00:00:00.000","","Niger","Western And Central Africa","Central Government (Central Agencies);ICT Services;Public Administration - Agriculture, Fishing & Forestry"
"192635","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192635","Invitation for Bids","2022-08-24T00:00:00.000","P164584","Relance pour l'Aquisition, livraison et installation d'un liquéfacteur au bénéfice de CRDE DE DIBOINI","Goods","Request for Bids","2022-09-21T00:00:00.000","","Comoros","Eastern And Southern Africa","Other Industry, Trade and Services;Agricultural markets, commercialization and agri-business;Tourism;Livestock;Public Administration - Agriculture, Fishing & Forestry"
"192637","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192637","Contract Award","2022-08-24T00:00:00.000","P157043","Secretaria de áreas","Consultant Services","Individual Consultant Selection","2022-08-24T00:00:00.000","PE","Peru","Latin America And Caribbean","Water Supply;Sanitation;Public Administration - Water, Sanitation and Waste Management"
"192645","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192645","Contract Award","2022-08-24T00:00:00.000","P165062","Recrutement d' un Ingénieur des Travaux  Statistique (ITS ou IPS)","Consultant Services","Individual Consultant Selection","2022-08-24T00:00:00.000","","Niger","Western And Central Africa","Central Government (Central Agencies);ICT Services;Public Administration - Agriculture, Fishing & Forestry"
"192646","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192646","Contract Award","2022-08-24T00:00:00.000","P160801","Acquisition de 11 ordinateurs portables, 11 disques dur externe, 11 antivirus, 11 sacs destinés à l'unité de gestion du programme REDD+","Goods","Request for Quotations","2022-08-24T00:00:00.000","","Congo, Republic of","Western And Central Africa","Central Government (Central Agencies);Public Administration - Agriculture, Fishing & Forestry;Oil and Gas"
"192657","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192657","Contract Award","2022-08-24T00:00:00.000","P165062","Recrutement d'un Démographe  au profit de l'INS","Consultant Services","Individual Consultant Selection","2022-08-24T00:00:00.000","","Niger","Western And Central Africa","Central Government (Central Agencies);ICT Services;Public Administration - Agriculture, Fishing & Forestry"
"192668","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192668","Contract Award","2022-08-24T00:00:00.000","P167416","Contratación de servicios de no consultoría para actualizar la información del Registro Social (Modelo de Actualización Permanente) en la “Circunscripción 2”, a través de la Modalidad de Visita Domiciliaria.","Non-consulting Services","Request for Bids","2022-08-24T00:00:00.000","EC","Ecuador","Latin America And Caribbean","Social Protection;Public Administration - Social Protection"
"192679","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192679","Invitation for Bids","2022-08-24T00:00:00.000","P173861","Contratista que prestan servicios para la Campaña de Vacunación: Transcriptor de Datos del Despliegue para aplicación de la vacuna contra el COVID-19","Non-consulting Services","Request for Quotations","2022-09-02T00:00:00.000","HN","Honduras","Latin America And Caribbean","Public Administration - Health"
"192683","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192683","Contract Award","2022-08-24T00:00:00.000","P133193","Adquisición de Trastuzumab 600 mg y Pertuzumab 420 mg","Goods","Direct Selection","2022-08-24T00:00:00.000","AR","Argentina","Latin America And Caribbean","Health;Public Administration - Health;Public Administration - Health;Health"
"192707","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192707","Contract Award","2022-08-24T00:00:00.000","P166672","Work - Room Renovation - BioCF _ MPI Office","Works","Request for Quotations","2022-08-24T00:00:00.000","ID","Indonesia","East Asia And Pacific","Forestry;Public Administration - Agriculture, Fishing & Forestry"
"192711","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192711","Contract Award","2022-08-24T00:00:00.000","P162337","Expert Liberia pour collecte et analyse donnés sur les écosystèmes côtiers - Liste rouge Liberia","Consultant Services","Direct Selection","2022-08-24T00:00:00.000","","Western and Central Africa","Western And Central Africa","Other Agriculture, Fishing and Forestry;Other Public Administration;Other Water Supply, Sanitation and Waste Management;Social Protection"
"192464","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192464","Contract Award","2022-08-24T00:00:00.000","P165129","Construction of Dry Stone Check barriers in gullies in all APO Units during 2021.","Works","Request for Quotations","2022-08-24T00:00:00.000","IN","India","South Asia","Forestry;Livestock;Irrigation and Drainage;Agricultural Extension, Research, and Other Support Activities;Public Administration - Agriculture, Fishing & Forestry;Public Administration - Water, Sanitation and Waste Management;Other Water Supply, Sanitation and Waste Management"
"192487","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192487","Contract Award","2022-08-24T00:00:00.000","P149323","Acquisition de diverses fournitures et accessoires pour les Mesures d'Accompagnement dans le cadre du Programme Filets Sociaux Productifs (FSP) répartis en cinq (05) lots","Goods","Request for Bids","2022-08-24T00:00:00.000","MG","Madagascar","Eastern And Southern Africa","Social Protection;Public Administration - Social Protection"
"192494","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192494","Contract Award","2022-08-24T00:00:00.000","P156021","Procurement of GI fence posts for the proposed paddy field fences in Kekirawa and Palugaswewa Divisions in Anuradapura District","Goods","Request for Quotations","2022-08-24T00:00:00.000","LK","Sri Lanka","South Asia","Forestry;Public Administration - Agriculture, Fishing & Forestry;Forestry;Public Administration - Agriculture, Fishing & Forestry"
"192495","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192495","Contract Award","2022-08-24T00:00:00.000","P173757","Establishment of Modern Microbiology Laboratory with PCR in Rangpur Medical College Hospital","Works","Request for Bids","2022-08-24T00:00:00.000","BD","Bangladesh","South Asia","Health;Health Facilities and Construction;Public Administration - Health"
"192506","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192506","Contract Award","2022-08-24T00:00:00.000","P165129","Planting work in 120 hectare (Enrichment=90 hectare + DLT= 30 hectare) in APO unit Nahan i/c contour trenching and during Monsoon season 2021 at 10 different locations. Multiple contracts i.e. one contract for each site)","Works","Request for Quotations","2022-08-24T00:00:00.000","IN","India","South Asia","Forestry;Livestock;Irrigation and Drainage;Agricultural Extension, Research, and Other Support Activities;Public Administration - Agriculture, Fishing & Forestry;Public Administration - Water, Sanitation and Waste Management;Other Water Supply, Sanitation and Waste Management"
"192510","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192510","Contract Award","2022-08-24T00:00:00.000","P165129","Planting work in 120 hectare (Enrichment=90 hectare + DLT= 30 hectare) in APO unit Nahan i/c contour trenching and during Monsoon season 2021 at 10 different locations. Multiple contracts i.e. one contract for each site)","Works","Request for Quotations","2022-08-24T00:00:00.000","IN","India","South Asia","Forestry;Livestock;Irrigation and Drainage;Agricultural Extension, Research, and Other Support Activities;Public Administration - Agriculture, Fishing & Forestry;Public Administration - Water, Sanitation and Waste Management;Other Water Supply, Sanitation and Waste Management"
"192534","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192534","Contract Award","2022-08-24T00:00:00.000","P170669","PR and Communication Agency for YTJ Project","Non-consulting Services","Request for Quotations","2022-08-24T00:00:00.000","JO","Jordan","Middle East And North Africa","Social Protection;Public Administration - Social Protection;Services"
"192541","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192541","Contract Award","2022-08-24T00:00:00.000","P162297","Acquisition des mobiliers scolaires pour 50 CP (8 lots)","Goods","Request for Bids","2022-08-24T00:00:00.000","TN","Tunisia","Middle East And North Africa","Primary Education;Public Administration - Education;Early Childhood Education"
