"unique_line_id","fiscal_year","county_number","county_name","taxes_levied_on_property","uncollected_delinquent_taxes","credits_to_taxpayers","net_current_property_taxes","delinquent_property_taxes","penalties_and_interest","other_county_taxes","intergovernmental","licenses_and_permits","charges_for_services","use_of_money_and_property","miscellaneous","subtotal_revenue","operating_transfers_in","general_long_term_debt","fixed_asset_sales","total_revenues","beginning_fund_balances","total_resources","geocoded_column"
"2022_HENRY_REVS_SA","2022","44","HENRY","9868504","0","583265","9285239","1607","53300","1121761","5609130","33050","664270","86280","121300","16975937","1698811","0","0","18674748","5350169","24024917","POINT (-91.5445241 40.9879383)"
"2021_HARRISON_REVS_SA","2021","43","HARRISON","8452460","2300","426675","8023485","1150","53000","674082","6113713","36050","672085","209605","355315","16138485","2376000","0","0","18514485","9130283","27644768","POINT (-95.8169209 41.6828528)"
"2016_MADISON_REVS_SA","2016","61","MADISON","5219075","0","259103","4959972","0","67255","991323","5788415","47993","1031623","87048","54198","13027827","1609690","0","7500","14645017","4203483","18848500","POINT (-94.01556190000001 41.33071420000001)"
"2022_AUDUBON_REVS_SA","2022","5","AUDUBON","5173098","0","0","5173098","0","0","905883","3250481","40000","265530","2522","2720","9640234","8404175","4980000","6000","23030409","8237590","31267999","POINT (-94.9058222 41.6845893)"
"2020_O'BRIEN_REVS_SA","2020","71","O'BRIEN","6032256","0","327150","5705106","15","33500","732570","5456414","115500","559815","248511","140929","12992360","3792112","0","5000","16789472","8093126","24882598","POINT (-95.6248784 43.0837527)"
"2020_MADISON_REVS_SA","2020","61","MADISON","7470556","0","363108","7107448","33","67255","1159233","14242222","68071","1062990","144963","91660","23943875","1892354","0","9500","25845729","4334279","30180008","POINT (-94.01556190000001 41.33071420000001)"
"2014_MAHASKA_REVS_SA","2014","62","MAHASKA","6830362","0","127382","6702980","1900","25700","1433342","3900688","15075","569625","241495","579025","13469830","1964191","0","0","15434021","8996767","24430788","POINT (-92.6409094 41.3352035)"
"2019_WEBSTER_REVS_SA","2019","94","WEBSTER","13038008","0","830925","12207083","-2639","106279","3929228","12639535","74500","1069545","313860","359535","30696926","6458555","0","0","37155481","14322573","51478054","POINT (-94.18178810000002 42.4279662)"
"2011_PLYMOUTH_REVS_SA","2011","75","PLYMOUTH","7120797","0","278539","6842258","250","49500","3014410","7316709","20200","862040","195000","284000","18584367","3047000","100000","0","21731367","2228838","23960205","POINT (-96.2140431 42.7378346)"
"2019_CLAY_REVS_SA","2019","21","CLAY","8010141","285","474498","7535358","130","38810","1429561","5354589","31954","605922","328611","133650","15458585","2401902","0","0","17860487","7729553","25590040","POINT (-95.1509194 43.0825804)"
"2017_DES MOINES_REVS_SA","2017","29","DES MOINES","12725094","9512","784053","11931529","3713","130500","2675275","7613594","29849","910568","173843","404948","23873819","2074609","2747100","80000","28775528","11009794","39785322","POINT (-91.1814707 40.9231829)"
"2010_CARROLL_REVS_SA","2010","14","CARROLL","6333334","0","235345","6097989","0","30000","1043422","5405970","104600","1578620","249344","513680","15023625","1289000","0","0","16312625","5967114","22279739","POINT (-94.8605593 42.0362382)"
"2011_DUBUQUE_REVS_SA","2011","31","DUBUQUE","25449934","6725","701348","24741861","6725","203700","4886449","23087721","61500","3480941","350010","368198","57187105","4469944","0","0","61657049","9253137","70910186","POINT (-90.8824564 42.468832)"
"2020_CALHOUN_REVS_SA","2020","13","CALHOUN","7550343","21789","336900","7191654","2293","29763","470429","5911884","8600","1060670","88670","188075","14952038","1923299","0","0","16875337","9766254","26641591","POINT (-94.6404136 42.385184800000005)"
"2015_PLYMOUTH_REVS_SA","2015","75","PLYMOUTH","8665925","575","391778","8273572","1875","68000","3878349","7519472","24200","1103610","151455","1081161","22101694","3885543","100000","0","26087237","6909372","32996609","POINT (-96.2140431 42.7378346)"
"2022_LUCAS_REVS_SA","2022","59","LUCAS","3696459","0","225200","3471259","24500","27000","627274","3135077","250","263895","75000","192564","7816819","803106","0","500","8620425","2846924","11467349","POINT (-93.3277207 41.0293738)"
"2010_HARDIN_REVS_SA","2010","42","HARDIN","5888229","0","202640","5685589","1035","33715","1022892","7749399","23750","421410","182600","94725","15215115","2746995","0","0","17962110","5917969","23880079","POINT (-93.2404025 42.3838803)"
"2017_TAYLOR_REVS_SA","2017","87","TAYLOR","3747210","3230","264877","3479103","715","18810","312203","5458848","6398","191025","40705","120218","9628025","796290","0","25000","10449315","3837939","14287254","POINT (-94.6964148 40.73743240000001)"
"2013_PLYMOUTH_REVS_SA","2013","75","PLYMOUTH","7962522","0","271100","7691422","295","53000","3770240","9221162","20600","1028270","166320","421700","22373009","2759100","100000","0","25232109","3242583","28474692","POINT (-96.2140431 42.7378346)"
"2015_BREMER_REVS_SA","2015","9","BREMER","8002827","0","409647","7593180","0","14000","1204939","5833237","277100","866000","258503","497600","16544559","2885323","0","750","19430632","9994847","29425479","POINT (-92.31805480000001 42.7745873)"
"2016_BUTLER_REVS_SA","2016","12","BUTLER","6632421","0","356000","6276421","990","46000","954270","5317825","33300","469311","372887","139225","13610229","2174715","0","0","15784944","8494537","24279481","POINT (-92.7901934 42.7315661)"
"2011_FREMONT_REVS_SA","2011","36","FREMONT","3515566","1550","173013","3341003","1650","24045","1082095","4102779","20355","256535","145615","265956","9240033","855661","145840","24000","10265534","3233875","13499409","POINT (-95.6046765 40.7455892)"
"2010_PALO ALTO_REVS_SA","2010","74","PALO ALTO","5164530","6500","222700","4935330","210","6400","839033","3878345","28550","581900","586873","230350","11086991","1082812","0","0","12169803","16124048","28293851","POINT (-94.6781371 43.0820643)"
"2011_DICKINSON_REVS_SA","2011","30","DICKINSON","7545997","27580","83350","7435067","10216","67900","2097091","4535631","48700","616263","351170","345355","15507393","2854176","0","2000","18363569","7869699","26233268","POINT (-95.1508301 43.3779848)"
"2013_IDA_REVS_SA","2013","47","IDA","2553626","350","73350","2479926","350","4000","555079","2713533","19338","205950","2910","228200","6209286","953869","0","0","7163155","2929367","10092522","POINT (-95.5134962 42.3868747)"
"2012_HAMILTON_REVS_SA","2012","40","HAMILTON","7244317","5000","243953","6995364","3900","30400","1101737","5659527","16975","1103441","96629","2015152","17023125","2446558","0","0","19469683","4485608","23955291","POINT (-93.7068085 42.3837722)"
"2011_BLACK HAWK_REVS_SA","2011","7","BLACK HAWK","29613425","38257","885001","28690167","23000","384000","3908466","15047195","464850","4079196","894251","1344368","54835493","2129046","11225000","0","68189539","10806691","78996230","POINT (-92.3088197 42.4700957)"
"2012_IDA_REVS_SA","2012","47","IDA","2438979","350","81000","2357629","380","4000","555838","2405151","18731","182250","3010","194600","5721589","793512","0","0","6515101","2708688","9223789","POINT (-95.5134962 42.3868747)"
"2022_CASS_REVS_SA","2022","15","CASS","7863375","0","487248","7376127","1225","32300","2092022","4976310","17490","362510","194925","258461","15311370","4461680","0","0","19773050","10671894","30444944","POINT (-94.9278266 41.3314876)"
"2018_ADAIR_REVS_SA","2018","1","ADAIR","4869088","0","259010","4610078","0","31000","2967748","3961584","15850","198180","44355","34210","11863005","1397472","5000000","10000","18270477","9710705","27981182","POINT (-94.4709413 41.3307464)"
"2010_ALLAMAKEE_REVS_SA","2010","3","ALLAMAKEE","4928757","0","240567","4688190","325","35800","818196","5298675","54086","224439","210401","43720","11373832","1429029","0","5000","12807861","3966897","16774758","POINT (-91.3780923 43.2842838)"
"2020_WOODBURY_REVS_SA","2020","97","WOODBURY","31896478","0","1281051","30615427","7405","369500","7053324","10368026","54750","2742485","386553","1768150","53365620","9209738","1767856","0","64343214","14521849","78865063","POINT (-96.0447673 42.3897169)"
"2019_IOWA_REVS_SA","2019","48","IOWA","8419070","6605","496011","7916454","4305","36300","1849667","7489674","41182","1965310","325319","98706","19726917","1315000","0","0","21041917","9998257","31040174","POINT (-92.065524 41.6863229)"
"2022_KEOKUK_REVS_SA","2022","54","KEOKUK","6139129","23050","350600","5765479","1500","41000","576255","4179736","52000","565470","219550","104564","11505554","2238160","7000","0","13750714","3668191","17418905","POINT (-92.1786426 41.336465)"
"2012_MONTGOMERY_REVS_SA","2012","69","MONTGOMERY","4923827","2100","218331","4703396","1015","15800","569833","4139952","8600","387780","68330","44800","9939506","1022145","0","0","10961651","7763302","18724953","POINT (-95.1563758 41.03014)"
"2016_HAMILTON_REVS_SA","2016","40","HAMILTON","7400470","5000","355946","7039524","1500","21500","1194387","6523456","19475","1444824","243775","2332325","18820766","3094680","0","4100","21919546","18218106","40137652","POINT (-93.7068085 42.3837722)"
"2013_MARSHALL_REVS_SA","2013","64","MARSHALL","11951191","0","402065","11549126","3200","102000","1947362","7881562","241250","740629","252275","120600","22838004","2184000","0","12500","25034504","10385329","35419833","POINT (-92.9987706 42.0358499)"
"2018_CARROLL_REVS_SA","2018","14","CARROLL","6785093","0","531960","6253133","0","15000","1301280","5353979","52100","1781170","349848","306080","15412590","3050516","0","0","18463106","7204767","25667873","POINT (-94.8605593 42.0362382)"
"2012_BOONE_REVS_SA","2012","8","BOONE","7574175","5600","246971","7321604","8500","80500","1091199","7502001","14400","963280","167615","562600","17711699","2164113","514000","12000","20401812","4325917","24727729","POINT (-93.931671 42.0365493)"
"2015_CARROLL_REVS_SA","2015","14","CARROLL","6394427","0","635374","5759053","0","20000","1021828","4934496","59050","1745700","231676","494530","14266333","2049000","0","0","16315333","7117879","23433212","POINT (-94.8605593 42.0362382)"
"2013_CASS_REVS_SA","2013","15","CASS","5903092","750","235555","5666787","835","35770","975564","6272162","17100","319281","152435","593734","14033668","2419415","0","0","16453083","3301700","19754783","POINT (-94.9278266 41.3314876)"
"2019_DUBUQUE_REVS_SA","2019","31","DUBUQUE","33559655","4174","1842852","31712629","4174","202250","5049200","10248031","106650","2396691","483393","240747","50443765","5361392","16149513","0","71954670","26890171","98844841","POINT (-90.8824564 42.468832)"
"2015_IDA_REVS_SA","2015","47","IDA","2366209","1700","138400","2226109","300","6000","524398","2871190","17200","207130","3960","155725","6012012","1106094","0","0","7118106","3350965","10469071","POINT (-95.5134962 42.3868747)"
"2016_MARSHALL_REVS_SA","2016","64","MARSHALL","12656600","0","670799","11985801","0","80000","1809996","6847107","41366","790300","224078","780100","22558748","2585000","0","10000","25153748","7931670","33085418","POINT (-92.9987706 42.0358499)"
"2017_PAGE_REVS_SA","2017","73","PAGE","5456726","3000","279479","5174247","2250","31040","594292","4044918","18275","346045","58271","248229","10517567","1299967","0","25000","11842534","5804580","17647114","POINT (-95.1501747 40.7391444)"
"2020_MILLS_REVS_SA","2020","65","MILLS","10148934","0","443533","9705401","0","55848","1441169","7857939","312925","531555","141914","227460","20274211","2601886","0","0","22876097","8000340","30876437","POINT (-95.62132670000001 41.0334523)"
"2021_SCOTT_REVS_SA","2021","82","SCOTT","59872149","20700","2385928","57465521","20700","590000","7403324","11978083","796295","6495547","1183299","1172057","87104826","14563763","0","220000","101888589","33467207","135355796","POINT (-90.6232428 41.6370978)"
"2022_WRIGHT_REVS_SA","2022","99","WRIGHT","8915810","300","483115","8432395","390","21050","3511383","6692302","17650","492390","233291","142979","19543830","2540151","0","3000","22086981","5800829","27887810","POINT (-93.7351465 42.7331189)"
"2014_ALLAMAKEE_REVS_SA","2014","3","ALLAMAKEE","5841461","0","277879","5563582","0","0","818010","4366244","21459","306460","161721","19650","11257126","1582034","0","5500","12844660","3452013","16296673","POINT (-91.3780923 43.2842838)"
"2020_HUMBOLDT_REVS_SA","2020","46","HUMBOLDT","5908834","0","315712","5593122","508","27800","782294","3229657","7200","330750","230315","113000","10314646","1911783","0","5000","12231429","4131778","16363207","POINT (-94.2071868 42.7764686)"
"2015_MARSHALL_REVS_SA","2015","64","MARSHALL","12233482","0","692902","11540580","0","0","1850394","6550485","46727","765055","218713","195400","21167354","2846000","1225000","12500","25250854","9369417","34620271","POINT (-92.9987706 42.0358499)"
"2020_SCOTT_REVS_SA","2020","82","SCOTT","56084819","12619","2321650","53750550","12619","590000","7195284","12187023","832645","6413272","1029099","1032496","83042988","15928447","0","210000","99181435","36357975","135539410","POINT (-90.6232428 41.6370978)"
"2021_WRIGHT_REVS_SA","2021","99","WRIGHT","8645532","200","488569","8156763","490","41650","3445330","6399710","17730","489870","254048","224520","19030111","1976395","1140000","5000","22151506","4803983","26955489","POINT (-93.7351465 42.7331189)"
"2016_SAC_REVS_SA","2016","81","SAC","5602097","1955","351787","5248355","3180","22100","654213","4483930","17500","963118","57467","29950","11479813","1504107","0","123000","13106920","5261838","18368758","POINT (-95.1053946 42.3862604)"
"2020_GREENE_REVS_SA","2020","37","GREENE","6262499","0","329150","5933349","0","20000","746848","4527760","61525","854550","60547","627300","12831879","1613340","0","0","14445219","3397860","17843079","POINT (-94.3968356 42.0362394)"
"2021_POWESHIEK_REVS_SA","2021","79","POWESHIEK","7933011","0","253200","7679811","0","0","1129501","6478590","24450","582640","281145","180400","16356537","3938923","0","0","20295460","10634712","30930172","POINT (-92.53146840000001 41.6864422)"
"2015_FREMONT_REVS_SA","2015","36","FREMONT","4791649","0","189143","4602506","1400","24045","1053929","3953552","26400","274653","79580","73249","10089314","1150835","5144648","24000","16408797","4568710","20977507","POINT (-95.6046765 40.7455892)"
"2019_MARION_REVS_SA","2019","63","MARION","12480136","0","770984","11709152","500","53000","1286320","8385909","41100","1270720","118828","174674","23040203","2464823","0","1000","25506026","12017591","37523617","POINT (-93.0994367 41.3344515)"
"2021_WOODBURY_REVS_SA","2021","97","WOODBURY","34066132","0","1506815","32559317","12700","409500","7369324","11014878","54200","2642649","520317","723699","55306584","9771696","1599066","0","66677346","13635736","80313082","POINT (-96.0447673 42.3897169)"
"2017_SAC_REVS_SA","2017","81","SAC","5502472","2125","450365","5049982","2470","54800","651876","4995959","6500","979943","38468","33450","11813448","1478267","0","127000","13418715","5510531","18929246","POINT (-95.1053946 42.3862604)"
"2018_ALLAMAKEE_REVS_SA","2018","3","ALLAMAKEE","7159034","0","403010","6756024","0","0","1017279","5424498","21489","323177","123264","46450","13712181","1901128","105000","5500","15723809","5421830","21145639","POINT (-91.3780923 43.2842838)"
